weight,man,litA,0,0.041396471916255395
weight,man,litA,1,0.0634448694510909
weight,man,litA,2,0.11332655361454419
weight,man,litA,3,0.1665990843440514
weight,man,litA,4,0.19860217438921102
weight,man,litA,5,0.16270669845556512
weight,man,litA,6,0.1178639897273391
weight,man,litA,7,0.0801410241761485
weight,man,litA,8,0.05256506963456685
weight,man,litA,9,0.0033540642912276253
weight,man,litB,0,0.00758511141496437
weight,man,litB,1,0.021400634373683988
weight,man,litB,2,0.0477162177597006
weight,man,litB,3,0.079335142876338
weight,man,litB,4,0.1231477101431628
weight,man,litB,5,0.16602187598526916
weight,man,litB,6,0.1977435432949485
weight,man,litB,7,0.1905506230329235
weight,man,litB,8,0.15118430329331528
weight,man,litB,9,0.015314837825693872
weight,man,animalA,0,0.35633067650804395
weight,man,animalA,1,0.23802252932170065
weight,man,animalA,2,0.16692888890658464
weight,man,animalA,3,0.129607916865062
weight,man,animalA,4,0.058323972755094905
weight,man,animalA,5,0.020419133981629034
weight,man,animalA,6,0.012967544106761594
weight,man,animalA,7,0.008839663522292162
weight,man,animalA,8,0.005959365743328308
weight,man,animalA,9,0.0026003082895026605
weight,man,animalB,0,0.008792914873082706
weight,man,animalB,1,0.013201974864515856
weight,man,animalB,2,0.019220577237985793
weight,man,animalB,3,0.022424095007638565
weight,man,animalB,4,0.02874806198206563
weight,man,animalB,5,0.036059953911026385
weight,man,animalB,6,0.06170637199106893
weight,man,animalB,7,0.16905265842823106
weight,man,animalB,8,0.4679021891114434
weight,man,animalB,9,0.1728912025929416
weight,woman,litA,0,0.02832159750822364
weight,woman,litA,1,0.13598690370229455
weight,woman,litA,2,0.2188401691973886
weight,woman,litA,3,0.20684424524549166
weight,woman,litA,4,0.15228922216068497
weight,woman,litA,5,0.104554778577874
weight,woman,litA,6,0.071560493185813
weight,woman,litA,7,0.05026325723315581
weight,woman,litA,8,0.02979437508774345
weight,woman,litA,9,0.001544958101330244
weight,woman,litB,0,0.004797390050750238
weight,woman,litB,1,0.05363130943329299
weight,woman,litB,2,0.10012014813633952
weight,woman,litB,3,0.12683900192408976
weight,woman,litB,4,0.14928789312674323
weight,woman,litB,5,0.16533545707369948
weight,woman,litB,6,0.15868034906562842
weight,woman,litB,7,0.13200569457183692
weight,woman,litB,8,0.09692194263691466
weight,woman,litB,9,0.012380813980704786
weight,woman,animalA,0,0.3630384414692784
weight,woman,animalA,1,0.3367324189848014
weight,woman,animalA,2,0.17149221616819318
weight,woman,animalA,3,0.054776736468665696
weight,woman,animalA,4,0.026142436735685497
weight,woman,animalA,5,0.014926869116759922
weight,woman,animalA,6,0.013058553623505553
weight,woman,animalA,7,0.009853415124948625
weight,woman,animalA,8,0.0068717603677334385
weight,woman,animalA,9,0.003107151940428475
weight,woman,animalB,0,0.007163012191215474
weight,woman,animalB,1,0.011100953100603076
weight,woman,animalB,2,0.016617097342471694
weight,woman,animalB,3,0.020473411498524854
weight,woman,animalB,4,0.03016968510081266
weight,woman,animalB,5,0.05431589815217896
weight,woman,animalB,6,0.11999022841772852
weight,woman,animalB,7,0.2067071953548236
weight,woman,animalB,8,0.3886059664303444
weight,woman,animalB,9,0.1448565524112968
