height,man,litA,0,0.011316214190149892
height,man,litA,1,0.04313281755940688
height,man,litA,2,0.06755516562957115
height,man,litA,3,0.10145987627830927
height,man,litA,4,0.17761516050058934
height,man,litA,5,0.27176966325028723
height,man,litA,6,0.17992164792024093
height,man,litA,7,0.08652209253198127
height,man,litA,8,0.04598244509448888
height,man,litA,9,0.01472491704497522
height,man,litB,0,0.004886247138116155
height,man,litB,1,0.023129697747188233
height,man,litB,2,0.04383830758870034
height,man,litB,3,0.07186624768123824
height,man,litB,4,0.14225318610585666
height,man,litB,5,0.2686692286102453
height,man,litB,6,0.22212572868937233
height,man,litB,7,0.12360803220943159
height,man,litB,8,0.07282873608448429
height,man,litB,9,0.026794588145367018
height,man,animalA,0,0.1390076063492064
height,man,animalA,1,0.3242327632551744
height,man,animalA,2,0.18624286750045427
height,man,animalA,3,0.14618651742080532
height,man,animalA,4,0.104596054144416
height,man,animalA,5,0.05919355494502757
height,man,animalA,6,0.020417841886930094
height,man,animalA,7,0.010501155156268881
height,man,animalA,8,0.006196723537347424
height,man,animalA,9,0.003424915804369579
height,man,animalB,0,0.005587791662919522
height,man,animalB,1,0.01135184516678211
height,man,animalB,2,0.017317272199402545
height,man,animalB,3,0.027248917294550284
height,man,animalB,4,0.04565435742774098
height,man,animalB,5,0.07943654322327126
height,man,animalB,6,0.12113610788582277
height,man,animalB,7,0.18830562316141572
height,man,animalB,8,0.27421394316517467
height,man,animalB,9,0.22974759881292006
height,woman,litA,0,0.013744511356831034
height,woman,litA,1,0.05575417870463062
height,woman,litA,2,0.1132063787725902
height,woman,litA,3,0.1831394625097309
height,woman,litA,4,0.2870086498407678
height,woman,litA,5,0.20593124777021707
height,woman,litA,6,0.07781658856549513
height,woman,litA,7,0.03990300947911856
height,woman,litA,8,0.016935427044504563
height,woman,litA,9,0.006560545956114184
height,woman,litB,0,0.007946215613263261
height,woman,litB,1,0.036619072672293265
height,woman,litB,2,0.08385997331146021
height,woman,litB,3,0.14945937033498272
height,woman,litB,4,0.27874721567013666
height,woman,litB,5,0.24382133307837753
height,woman,litB,6,0.10262596578226828
height,woman,litB,7,0.056702488092977885
height,woman,litB,8,0.02725675827819564
height,woman,litB,9,0.01296160716604472
height,woman,animalA,0,0.15123414209964822
height,woman,animalA,1,0.3505025572718003
height,woman,animalA,2,0.21608367240229812
height,woman,animalA,3,0.14212564184552887
height,woman,animalA,4,0.07442668391733605
height,woman,animalA,5,0.03883847258431066
height,woman,animalA,6,0.010229917893504557
height,woman,animalA,7,0.0077870702046346
height,woman,animalA,8,0.005253115105023853
height,woman,animalA,9,0.003518726675914806
height,woman,animalB,0,0.005240066951567839
height,woman,animalB,1,0.01104971255875514
height,woman,animalB,2,0.018675193196413226
height,woman,animalB,3,0.032708787840066075
height,woman,animalB,4,0.06474549475205588
height,woman,animalB,5,0.1179721272887515
height,woman,animalB,6,0.15094938052627366
height,woman,animalB,7,0.1784111728777343
height,woman,animalB,8,0.21758861218214978
height,woman,animalB,9,0.20265945182623263
