speed,man,litA,0,0.11515496798136088
speed,man,litA,1,0.21687166232629213
speed,man,litA,2,0.1969564541634683
speed,man,litA,3,0.16318816825645485
speed,man,litA,4,0.10619363134414923
speed,man,litA,5,0.07445561338757194
speed,man,litA,6,0.05161532772590025
speed,man,litA,7,0.04270145280445605
speed,man,litA,8,0.024651685706890688
speed,man,litA,9,0.008211036303455543
speed,man,litB,0,0.03215436485132646
speed,man,litB,1,0.07474873835684626
speed,man,litB,2,0.09222232376021716
speed,man,litB,3,0.11432909287670645
speed,man,litB,4,0.11738232485785675
speed,man,litB,5,0.1304825983984895
speed,man,litB,6,0.13554440018255556
speed,man,litB,7,0.14911668124863778
speed,man,litB,8,0.10900230083560353
speed,man,litB,9,0.04501717463176052
speed,man,animalA,0,0.4737971674483337
speed,man,animalA,1,0.3340828227295555
speed,man,animalA,2,0.10177969142786897
speed,man,animalA,3,0.03659532042620069
speed,man,animalA,4,0.017127713687901638
speed,man,animalA,5,0.012915041881216942
speed,man,animalA,6,0.009419388140700712
speed,man,animalA,7,0.007205873845000438
speed,man,animalA,8,0.0036531503562615766
speed,man,animalA,9,0.0034238300569598115
speed,man,animalB,0,0.028195853334758613
speed,man,animalB,1,0.03304145981422222
speed,man,animalB,2,0.03681559714032569
speed,man,animalB,3,0.04008610735689863
speed,man,animalB,4,0.046310394264675994
speed,man,animalB,5,0.059680516349901944
speed,man,animalB,6,0.08835931805909615
speed,man,animalB,7,0.172353289665426
speed,man,animalB,8,0.3037150079689732
speed,man,animalB,9,0.19144245604572163
speed,woman,litA,0,0.10924931615862779
speed,woman,litA,1,0.20710418582942908
speed,woman,litA,2,0.20784289431515598
speed,woman,litA,3,0.16402545464573534
speed,woman,litA,4,0.12047103907323826
speed,woman,litA,5,0.08136016238883187
speed,woman,litA,6,0.05625635209927111
speed,woman,litA,7,0.04132993490802196
speed,woman,litA,8,0.010326592953229921
speed,woman,litA,9,0.0020340676284588137
speed,woman,litB,0,0.03745063251250042
speed,woman,litB,1,0.08554875830362847
speed,woman,litB,2,0.11426714107917978
speed,woman,litB,3,0.13216066959759118
speed,woman,litB,4,0.149001050311007
speed,woman,litB,5,0.15360031473044178
speed,woman,litB,6,0.14428892607778868
speed,woman,litB,7,0.12363952961790153
speed,woman,litB,8,0.044489153783156585
speed,woman,litB,9,0.015553823986804697
speed,woman,animalA,0,0.47919333542466613
speed,woman,animalA,1,0.3325000494232013
speed,woman,animalA,2,0.10000269951361476
speed,woman,animalA,3,0.0350296411149391
speed,woman,animalA,4,0.016921871542038905
speed,woman,animalA,5,0.01279843184981584
speed,woman,animalA,6,0.009424810566999595
speed,woman,animalA,7,0.007177026740467454
speed,woman,animalA,8,0.0035126601696518415
speed,woman,animalA,9,0.00343947365460489
speed,woman,animalB,0,0.027909241405498986
speed,woman,animalB,1,0.03270226003159212
speed,woman,animalB,2,0.03668410150300026
speed,woman,animalB,3,0.04020724509892808
speed,woman,animalB,4,0.04910846821111671
speed,woman,animalB,5,0.07128635895209251
speed,woman,animalB,6,0.12306637256249203
speed,woman,animalB,7,0.21424502073134832
speed,woman,animalB,8,0.25380504643885643
speed,woman,animalB,9,0.1509858850650746
