speed,man,litA,0,0.0936567514802235
speed,man,litA,1,0.18439940749415396
speed,man,litA,2,0.1835589245956047
speed,man,litA,3,0.16879053770957841
speed,man,litA,4,0.11885087272874818
speed,man,litA,5,0.08846758323104582
speed,man,litA,6,0.06411435662615887
speed,man,litA,7,0.05478988355332016
speed,man,litA,8,0.032372907174741596
speed,man,litA,9,0.010998775406424662
speed,man,litB,0,0.05080576222779822
speed,man,litB,1,0.11461213772641096
speed,man,litB,2,0.13324404441174742
speed,man,litB,3,0.1484014420623997
speed,man,litB,4,0.12915858996276672
speed,man,litB,5,0.11844676455566143
speed,man,litB,6,0.1032923618699143
speed,man,litB,7,0.10267307010754838
speed,man,litB,8,0.07118647036288568
speed,man,litB,9,0.028179356712867164
speed,man,animalA,0,0.33943081938158987
speed,man,animalA,1,0.30759171259669194
speed,man,animalA,2,0.15235999364862304
speed,man,animalA,3,0.08564342990150164
speed,man,animalA,4,0.04578870124972928
speed,man,animalA,5,0.029185538960206456
speed,man,animalA,6,0.0181764278400487
speed,man,animalA,7,0.012691670804461121
speed,man,animalA,8,0.006175187358036381
speed,man,animalA,9,0.002956518259111564
speed,man,animalB,0,0.025218481364442446
speed,man,animalB,1,0.039600534293833395
speed,man,animalB,2,0.050473326144007014
speed,man,animalB,3,0.06417113933195222
speed,man,animalB,4,0.07416429793833135
speed,man,animalB,5,0.09098168397378555
speed,man,animalB,6,0.11135200317722495
speed,man,animalB,7,0.16692868079127102
speed,man,animalB,8,0.2366835699841366
speed,man,animalB,9,0.1404262830010155
speed,woman,litA,0,0.09119714000740797
speed,woman,litA,1,0.17997743860604157
speed,woman,litA,2,0.19684127515826672
speed,woman,litA,3,0.17032018166823112
speed,woman,litA,4,0.13374375882405734
speed,woman,litA,5,0.0945112058043633
speed,woman,litA,6,0.06736819574586236
speed,woman,litA,7,0.05048053512795997
speed,woman,litA,8,0.01289154049426237
speed,woman,litA,9,0.002668728563547277
speed,woman,litB,0,0.05459066518898349
speed,woman,litB,1,0.12130437693220254
speed,woman,litB,2,0.15307743888395609
speed,woman,litB,3,0.1587537012917403
speed,woman,litB,4,0.15176121593912226
speed,woman,litB,5,0.12896099399376248
speed,woman,litB,6,0.106268754074404
speed,woman,litB,7,0.0880194893103022
speed,woman,litB,8,0.028473645180993507
speed,woman,litB,9,0.008789719204533319
speed,woman,animalA,0,0.34325557055646344
speed,woman,animalA,1,0.3054521685783269
speed,woman,animalA,2,0.15586245249381536
speed,woman,animalA,3,0.0823311392506057
speed,woman,animalA,4,0.047563869280903164
speed,woman,animalA,5,0.029118840946206998
speed,woman,animalA,6,0.018068404938747992
speed,woman,animalA,7,0.01175491762759798
speed,woman,animalA,8,0.004102157432465443
speed,woman,animalA,9,0.002490478894867019
speed,woman,animalB,0,0.025598901907700172
speed,woman,animalB,1,0.04015025499695757
speed,woman,animalB,2,0.05390874852985281
speed,woman,animalB,3,0.06751784690069322
speed,woman,animalB,4,0.08603746278950322
speed,woman,animalB,5,0.10737000997519651
speed,woman,animalB,6,0.13577959267708808
speed,woman,animalB,7,0.18610209775549694
speed,woman,animalB,8,0.18872727237386494
speed,woman,animalB,9,0.10880781209364652
