height,man,litA,0,0.011688648584964325
height,man,litA,1,0.041346570008468364
height,man,litA,2,0.06063987891048866
height,man,litA,3,0.08903546552309823
height,man,litA,4,0.1583035493828366
height,man,litA,5,0.2667849395680797
height,man,litA,6,0.1952366999164749
height,man,litA,7,0.10065353473860167
height,man,litA,8,0.05668754871675743
height,man,litA,9,0.01962316465023023
height,man,litB,0,0.006823713696168778
height,man,litB,1,0.028932553031055238
height,man,litB,2,0.050650870699770076
height,man,litB,3,0.07965567818128025
height,man,litB,4,0.15031175382202347
height,man,litB,5,0.2675311046528507
height,man,litB,6,0.20705899078968712
height,man,litB,7,0.11332586322511011
height,man,litB,8,0.06885323742689325
height,man,litB,9,0.02685623447516086
height,man,animalA,0,0.0797549473558984
height,man,animalA,1,0.1904752920423513
height,man,animalA,2,0.1169741224004995
height,man,animalA,3,0.11211308075681381
height,man,animalA,4,0.13613751312405953
height,man,animalA,5,0.17612095944400924
height,man,animalA,6,0.10463945945274537
height,man,animalA,7,0.04863316798012786
height,man,animalA,8,0.0255722339963032
height,man,animalA,9,0.009579223447191608
height,man,animalB,0,0.00738279212837705
height,man,animalB,1,0.0229488368401745
height,man,animalB,2,0.03423300738655894
height,man,animalB,3,0.0553658337239772
height,man,animalB,4,0.10583843218413919
height,man,animalB,5,0.19709972988296265
height,man,animalB,6,0.18239283505211315
height,man,animalB,7,0.14056713055685796
height,man,animalB,8,0.1457531701097456
height,man,animalB,9,0.10841823213509387
height,woman,litA,0,0.014438842072501894
height,woman,litA,1,0.054667335823054476
height,woman,litA,2,0.10491400213859632
height,woman,litA,3,0.16849849102467837
height,woman,litA,4,0.27985066170758305
height,woman,litA,5,0.2161024528929993
height,woman,litA,6,0.0858523748688081
height,woman,litA,7,0.04593172898340373
height,woman,litA,8,0.020765060304945557
height,woman,litA,9,0.008979050183429146
height,woman,litB,0,0.010315483028878952
height,woman,litB,1,0.04383747926446168
height,woman,litB,2,0.0938717272029879
height,woman,litB,3,0.1589574878509424
height,woman,litB,4,0.27743142701197304
height,woman,litB,5,0.2250670468732357
height,woman,litB,6,0.09445181296599982
height,woman,litB,7,0.05385722857426351
height,woman,litB,8,0.02768261038346563
height,woman,litB,9,0.014527696843791339
height,woman,animalA,0,0.07830968518313643
height,woman,animalA,1,0.1914827987587625
height,woman,animalA,2,0.14689355954317634
height,woman,animalA,3,0.16047205390928504
height,woman,animalA,4,0.1994296358857333
height,woman,animalA,5,0.13353115508161598
height,woman,animalA,6,0.04623703177722374
height,woman,animalA,7,0.024449405810478927
height,woman,animalA,8,0.012563861640237312
height,woman,animalA,9,0.006630812410350294
height,woman,animalB,0,0.008358552864418415
height,woman,animalB,1,0.028226243065462283
height,woman,animalB,2,0.054332442438575115
height,woman,animalB,3,0.09871937479421554
height,woman,animalB,4,0.18892775670497902
height,woman,animalB,5,0.18771544644877516
height,woman,animalB,6,0.11433772564269443
height,woman,animalB,7,0.10309870591163948
height,woman,animalB,8,0.11362264451414295
height,woman,animalB,9,0.1026611076150976
