target,1,1,1,0.0004191554847595587,1
target,1,1,0,0.00019275060327701387,1
target,1,0,1,0.00021756132359751525,1
target,1,0,0,0.00019957605250180125,1
target,0,1,1,0.00011704791786354052,1
target,0,1,0,0.00009492345224617009,1
target,0,0,1,0.00010357069739309583,1
target,0,0,0,0.00009402255600545561,1
gorilla,1,1,1,0.0004360128328226001,1
gorilla,1,1,0,0.00018316385843764217,1
gorilla,1,0,1,0.00020643694712444671,1
gorilla,1,0,0,0.0000983205674021396,1
gorilla,0,1,1,0.0001789807206592931,1
gorilla,0,1,0,0.00010305088859299926,1
gorilla,0,0,1,0.00013973172943316983,1
gorilla,0,0,0,0.00006448154616713129,1
bee,1,1,1,0.0004951419857890548,1
bee,1,1,0,0.0001855590542335813,1
bee,1,0,1,0.00014289593317985753,1
bee,1,0,0,0.00010684842232647032,1
bee,0,1,1,0.00016582766952126087,1
bee,0,1,0,0.0001360056044897192,1
bee,0,0,1,0.00010707667778558344,1
bee,0,0,0,0.00007105302894520357,1
person,1,1,1,0.12201996093988894,1
person,1,1,0,0.12801182404351918,1
person,1,0,1,0.11998738593468945,1
person,1,0,0,0.1322885515374317,1
person,0,1,1,0.11357218943390046,1
person,0,1,0,0.12772555051062567,1
person,0,0,1,0.11555900649952087,1
person,0,0,0,0.13086546109519778,1
hamster,1,1,1,0.000502207131226649,1
hamster,1,1,0,0.00017081658146192482,1
hamster,1,0,1,0.00026863824275902135,1
hamster,1,0,0,0.0001621449277912377,1
hamster,0,1,1,0.00012879717944621287,1
hamster,0,1,0,0.000046096557846415614,1
hamster,0,0,1,0.00010184046347363615,1
hamster,0,0,0,0.00005068044502580195,1
ox,1,1,1,0.0005080035968116717,1
ox,1,1,0,0.00022844466616400792,1
ox,1,0,1,0.00024098611930371177,1
ox,1,0,0,0.00015795201346728354,1
ox,0,1,1,0.00010673487613591754,1
ox,0,1,0,0.00006804486953729827,1
ox,0,0,1,0.00007905503851869151,1
ox,0,0,0,0.00004831922642704655,1
beaver,1,1,1,0.0004355412267557609,1
beaver,1,1,0,0.00015078284005454052,1
beaver,1,0,1,0.00019853656164917777,1
beaver,1,0,0,0.00013286539647290761,1
beaver,0,1,1,0.00021429334768088474,1
beaver,0,1,0,0.00008739078176279952,1
beaver,0,0,1,0.0001313864557356003,1
beaver,0,0,0,0.000056487878315270737,1
mouse,1,1,1,0.0003652765379199338,1
mouse,1,1,0,0.00019483869097534814,1
mouse,1,0,1,0.000250432932712728,1
mouse,1,0,0,0.00019639134732742067,1
mouse,0,1,1,0.00014300091430259732,1
mouse,0,1,0,0.00007916113136419099,1
mouse,0,0,1,0.0001333780751336372,1
mouse,0,0,0,0.00007234839711224678,1
owl,1,1,1,0.00039563365297192837,2
owl,1,1,0,0.00013165695348226684,2
owl,1,0,1,0.00016732413250549304,2
owl,1,0,0,0.00009690788826648868,2
owl,0,1,1,0.000465756686637872,2
owl,0,1,0,0.00020522267436614246,2
owl,0,0,1,0.00015995199870107548,2
owl,0,0,0,0.00006663987449943864,2
target,1,1,1,0.00042207264948267116,2
target,1,1,0,0.00012683272667191864,2
