person,1,1,1,goal-f1,0.03169650250663757,1
person,1,1,1,goal-f2,0.014430324212859856,1
person,1,1,1,goal-f3,0.01386076457472412,1
person,1,1,1,goal-f1-f2,0.03754329764834464,1
person,1,1,1,goal-f1-f3,0.03556674598862507,1
person,1,1,1,goal-f2-f3,0.016359029612512125,1
person,1,1,1,goal-all,0.04337336611317834,1
person,1,1,0,goal-f1,0.027136351834993046,1
person,1,1,0,goal-f2,0.012354244915544925,1
person,1,1,0,goal-f3,0.008997100624271752,1
person,1,1,0,goal-f1-f2,0.032141973197768514,1
person,1,1,0,goal-f1-f3,0.0233264834882923,1
person,1,1,0,goal-f2-f3,0.010367360223862941,1
person,1,1,0,goal-all,0.02580308147395431,1
person,1,0,1,goal-f1,0.030816131246071313,1
person,1,0,1,goal-f2,0.009649761409541123,1
person,1,0,1,goal-f3,0.01347578144358823,1
person,1,0,1,goal-f1-f2,0.024777480759343117,1
person,1,0,1,goal-f1-f3,0.034578878605033184,1
person,1,0,1,goal-f2-f3,0.010603148381788687,1
person,1,0,1,goal-all,0.025711206812443575,1
person,1,0,0,goal-f1,0.02954023901602754,1
person,1,0,0,goal-f2,0.009250228596486294,1
person,1,0,0,goal-f3,0.009794113243678992,1
person,1,0,0,goal-f1-f2,0.023751609116713243,1
person,1,0,0,goal-f1-f3,0.025392871592967797,1
person,1,0,0,goal-f2-f3,0.00835011045501724,1
person,1,0,0,goal-all,0.02282488712650848,1
person,0,1,1,goal-f1,0.01657288852371329,1
person,0,1,1,goal-f2,0.014564087019510135,1
person,0,1,1,goal-f3,0.013989247812140337,1
person,0,1,1,goal-f1-f2,0.01935971276422644,1
person,0,1,1,goal-f1-f3,0.018569271700514693,1
person,0,1,1,goal-f2-f3,0.016510670676341765,1
person,0,1,1,goal-all,0.02039707552137748,1
person,0,1,0,goal-f1,0.014529474018696567,1
person,0,1,0,goal-f2,0.012768354994558065,1
person,0,1,0,goal-f3,0.009298680370818487,1
person,0,1,0,goal-f1-f2,0.01697268663907189,1
person,0,1,0,goal-f1-f3,0.012724905861291914,1
person,0,1,0,goal-f2-f3,0.010714870605178074,1
person,0,1,0,goal-all,0.015941913514022427,1
person,0,0,1,goal-f1,0.01411694086421606,1
person,0,0,1,goal-f2,0.008532953257846351,1
person,0,0,1,goal-f3,0.011916171632740882,1
person,0,0,1,goal-f1-f2,0.011532891031251232,1
person,0,0,1,goal-f1-f3,0.01581747865573598,1
person,0,0,1,goal-f2-f3,0.0093760006789758,1
person,0,0,1,goal-all,0.013949180108354841,1
person,0,0,0,goal-f1,0.0154052562899628,1
person,0,0,0,goal-f2,0.009311672628777832,1
person,0,0,0,goal-f3,0.009859169993805166,1
person,0,0,0,goal-f1-f2,0.012585385446431487,1
person,0,0,0,goal-f1-f3,0.01349191552334235,1
person,0,0,0,goal-f2-f3,0.008405575512024685,1
person,0,0,0,goal-all,0.010132521049361198,1
target,1,1,1,goal-f1,0.0006447698638028376,1
target,1,1,1,goal-f2,0.00029354147749923034,1
target,1,1,1,goal-f3,0.0002819555023516103,1
target,1,1,1,goal-f1-f2,0.0007637052986007975,1
target,1,1,1,goal-f1-f3,0.0007234983090703341,1
target,1,1,1,goal-f2-f3,0.00033277517899639605,1
target,1,1,1,goal-all,0.0008823004795437063,1
target,1,1,0,goal-f1,0.00035278775078353584,1
target,1,1,0,goal-f2,0.00016061209343415592,1
target,1,1,0,goal-f3,0.00011696734005036498,1
target,1,1,0,goal-f1-f2,0.00041786362806378146,1
target,1,1,0,goal-f1-f3,0.0003032573314778455,1
target,1,1,0,goal-f2-f3,0.00013478148120938242,1
target,1,1,0,goal-all,0.00033545449041319167,1
target,1,0,1,goal-f1,0.0003364786401676408,1
target,1,0,1,goal-f2,0.00010536490032111107,1
target,1,0,1,goal-f3,0.0001471408782344466,1
target,1,0,1,goal-f1-f2,0.00027054314398231076,1
target,1,0,1,goal-f1-f3,0.00037756374927909925,1
target,1,0,1,goal-f2-f3,0.00011577484923435444,1
target,1,0,1,goal-all,0.0002807384170400342,1
target,1,0,0,goal-f1,0.0003009634005759634,1
target,1,0,0,goal-f2,0.00009424366041835484,1
target,1,0,0,goal-f3,0.00009978489428756492,1
target,1,0,0,goal-f1-f2,0.00024198738016434498,1
target,1,0,0,goal-f1-f3,0.0002587089759450457,1
target,1,0,0,goal-f2-f3,0.00008507302992245189,1
target,1,0,0,goal-all,0.0002325457029521456,1
target,0,1,1,goal-f1,0.0001325833619002118,1
target,0,1,1,goal-f2,0.00011651291911431047,1
target,0,1,1,goal-f3,0.00011191419665527193,1
target,0,1,1,goal-f1-f2,0.00015487799848716276,1
target,0,1,1,goal-f1-f3,0.0001485544578767899,1
target,0,1,1,goal-f2-f3,0.000132085618168761,1
target,0,1,1,goal-all,0.00016317691642511685,1
target,0,1,0,goal-f1,0.00010428675096249257,1
target,0,1,0,goal-f2,0.00009164614326745116,1
target,0,1,0,goal-f3,0.0000667422071069823,1
target,0,1,0,goal-f1-f2,0.00012182315357153604,1
target,0,1,0,goal-f1-f3,0.00009133428277376537,1
target,0,1,0,goal-f2-f3,0.00007690705396214893,1
target,0,1,0,goal-all,0.00011442467651362347,1
target,0,0,1,goal-f1,0.00008870602321478083,1
target,0,0,1,goal-f2,0.00005361815686993678,1
target,0,0,1,goal-f3,0.00007487714283514665,1
target,0,0,1,goal-f1-f2,0.00007246873875804973,1
target,0,0,1,goal-f1-f3,0.00009939162048851813,1
target,0,0,1,goal-f2-f3,0.00005891557823262255,1
target,0,0,1,goal-all,0.00008765187206071051,1
target,0,0,0,goal-f1,0.00006347420844614977,1
target,0,0,0,goal-f2,0.000038366842998025754,1
target,0,0,0,goal-f3,0.00004062269393729934,1
target,0,0,0,goal-f1-f2,0.000051855507248030306,1
target,0,0,0,goal-f1-f3,0.00005559067906091574,1
target,0,0,0,goal-f2-f3,0.000034633455108937676,1
target,0,0,0,goal-all,0.00004174898106636471,1
person,1,1,1,goal-f1,0.017981936817900383,2
person,1,1,1,goal-f2,0.010088256545237423,2
person,1,1,1,goal-f3,0.012370148488338284,2
person,1,1,1,goal-f1-f2,0.021040422939451877,2
person,1,1,1,goal-f1-f3,0.026085892696947187,2
person,1,1,1,goal-f2-f3,0.014418727689716448,2
person,1,1,1,goal-all,0.028894489614799384,2
person,1,1,0,goal-f1,0.027597712755588668,2
person,1,1,0,goal-f2,0.015482915392239609,2
person,1,1,0,goal-f3,0.006852423193288802,2
person,1,1,0,goal-f1-f2,0.03229171331316533,2
person,1,1,0,goal-f1-f3,0.01667254744168483,2
person,1,1,0,goal-f2-f3,0.00919689236756066,2
person,1,1,0,goal-all,0.020838229037241446,2
person,1,0,1,goal-f1,0.0192847890980517,2
person,1,0,1,goal-f2,0.006554827326635525,2
person,1,0,1,goal-f3,0.013266407680384746,2
person,1,0,1,goal-f1-f2,0.015951902109010055,2
person,1,0,1,goal-f1-f3,0.027975904052463033,2
person,1,0,1,goal-f2-f3,0.010937222410244687,2
person,1,0,1,goal-all,0.024645286453720657,2
person,1,0,0,goal-f1,0.03467792921706361,2
person,1,0,0,goal-f2,0.011786897793251237,2
person,1,0,0,goal-f3,0.008610418137427462,2
person,1,0,0,goal-f1-f2,0.0286847281243882,2
person,1,0,0,goal-f1-f3,0.020949903536255924,2
person,1,0,0,goal-f2-f3,0.006319367804955785,2
person,1,0,0,goal-all,0.01601168284560989,2
person,0,1,1,goal-f1,0.013487847247690603,2
person,0,1,1,goal-f2,0.009673656684679403,2
person,0,1,1,goal-f3,0.01186176908548018,2
person,0,1,1,goal-f1-f2,0.018445939020876604,2
person,0,1,1,goal-f1-f3,0.022370467129021056,2
person,0,1,1,goal-f2-f3,0.013826157262628834,2
person,0,1,1,goal-all,0.027592511744994684,2
person,0,1,0,goal-f1,0.021812604413050954,2
person,0,1,0,goal-f2,0.015644279076982168,2
person,0,1,0,goal-f3,0.006923839475550389,2
person,0,1,0,goal-f1-f2,0.02983085169195797,2
person,0,1,0,goal-f1-f3,0.011203970255714813,2
person,0,1,0,goal-f2-f3,0.009292742819688964,2
person,0,1,0,goal-all,0.01591055170516646,2
person,0,0,1,goal-f1,0.016804221152151088,2
person,0,0,1,goal-f2,0.007301853770086408,2
person,0,0,1,goal-f3,0.014778325058677318,2
person,0,0,1,goal-f1-f2,0.011926432353389587,2
person,0,0,1,goal-f1-f3,0.02787088777101633,2
person,0,0,1,goal-f2-f3,0.012183692218100037,2
person,0,0,1,goal-all,0.021270957085954795,2
person,0,0,0,goal-f1,0.03965041909795603,2
person,0,0,0,goal-f2,0.017229097353247763,2
person,0,0,0,goal-f3,0.01258598614699517,2
person,0,0,0,goal-f1-f2,0.028141026999920514,2
person,0,0,0,goal-f1-f3,0.02036630325236753,2
person,0,0,0,goal-f2-f3,0.009237121168973059,2
person,0,0,0,goal-all,0.014776189680561906,2
target,1,1,1,goal-f1,0.00047456430507866455,2
target,1,1,1,goal-f2,0.0002662408674509452,2
target,1,1,1,goal-f3,0.0003264626597533331,2
target,1,1,1,goal-f1-f2,0.0005552813243611458,2
target,1,1,1,goal-f1-f3,0.0006884371614385856,2
target,1,1,1,goal-f2-f3,0.0003805270564279375,2
target,1,1,1,goal-all,0.0007625593129100439,2
target,1,1,0,goal-f1,0.00023469174200247333,2
target,1,1,0,goal-f2,0.00013166715723373758,2
target,1,1,0,goal-f3,0.0000582732036677724,2
target,1,1,0,goal-f1-f2,0.0002746096575766601,2
target,1,1,0,goal-f1-f3,0.00014178382235373888,2
target,1,1,0,goal-f2-f3,0.00007821063686935322,2
target,1,1,0,goal-all,0.00017720889829923864,2
target,1,0,1,goal-f1,0.0003413332173117312,2
target,1,0,1,goal-f2,0.00011601787755871252,2
target,1,0,1,goal-f3,0.00023481022233073128,2
target,1,0,1,goal-f1-f2,0.00028234242238408955,2
target,1,0,1,goal-f1-f3,0.000495162549555506,2
target,1,0,1,goal-f2-f3,0.00019358455489253677,2
target,1,0,1,goal-all,0.0004362119219477267,2
target,1,0,0,goal-f1,0.00015212113506513455,2
target,1,0,0,goal-f2,0.000051705402014715124,2
target,1,0,0,goal-f3,0.00003777118790029637,2
target,1,0,0,goal-f1-f2,0.0001258308526441535,2
target,1,0,0,goal-f1-f3,0.00009190061740688283,2
target,1,0,0,goal-f2-f3,0.000027721072886639383,2
target,1,0,0,goal-all,0.0000702382011777855,2
target,0,1,1,goal-f1,0.00033807818259705316,2
target,0,1,1,goal-f2,0.00024247399981373703,2
target,0,1,1,goal-f3,0.000297319895544612,2
target,0,1,1,goal-f1-f2,0.0004623546979701887,2
target,0,1,1,goal-f1-f3,0.0005607245346081071,2
target,0,1,1,goal-f2-f3,0.0003465580558417837,2
target,0,1,1,goal-all,0.0006916171315354174,2
target,0,1,0,goal-f1,0.00012809168700830836,2
target,0,1,0,goal-f2,0.00009186899744078484,2
target,0,1,0,goal-f3,0.00004065934824671044,2
target,0,1,0,goal-f1-f2,0.00017517780296933766,2
target,0,1,0,goal-f1-f3,0.00006579386047026763,2
target,0,1,0,goal-f2-f3,0.00005457042552865028,2
target,0,1,0,goal-all,0.00009343264887380001,2
target,0,0,1,goal-f1,0.00020621209952154394,2
target,0,0,1,goal-f2,0.00008960430731632398,2
target,0,0,1,goal-f3,0.00018135142415520923,2
target,0,0,1,goal-f1-f2,0.00014635457562276317,2
target,0,0,1,goal-f1-f3,0.00034201610599815866,2
target,0,0,1,goal-f2-f3,0.0001495115262689274,2
target,0,0,1,goal-all,0.00026102541021164266,2
target,0,0,0,goal-f1,0.0001001574159130096,2
target,0,0,0,goal-f2,0.000043520898610222396,2
target,0,0,0,goal-f3,0.00003179234615618368,2
target,0,0,0,goal-f1-f2,0.00007108455874040354,2
target,0,0,0,goal-f1-f3,0.000051445516891472346,2
target,0,0,0,goal-f2-f3,0.000023333074600651413,2
target,0,0,0,goal-all,0.00003732482554066748,2
person,1,1,1,goal-f1,0.026761766848958604,3
person,1,1,1,goal-f2,0.016088606198338854,3
person,1,1,1,goal-f3,0.01484203148732707,3
person,1,1,1,goal-f1-f2,0.03798446747996811,3
person,1,1,1,goal-f1-f3,0.03544844395194042,3
person,1,1,1,goal-f2-f3,0.021141429633408218,3
person,1,1,1,goal-all,0.049829003049521266,3
person,1,1,0,goal-f1,0.026648440102394172,3
person,1,1,0,goal-f2,0.016020476563718508,3
person,1,1,0,goal-f3,0.007395537280074906,3
person,1,1,0,goal-f1-f2,0.037823616511353735,3
person,1,1,0,goal-f1-f3,0.016132676551039477,3
person,1,1,0,goal-f2-f3,0.010459652643471205,3
person,1,1,0,goal-all,0.022449718342506735,3
person,1,0,1,goal-f1,0.029863002876048473,3
person,1,0,1,goal-f2,0.006782808689662198,3
person,1,0,1,goal-f3,0.01656197184191887,3
person,1,0,1,goal-f1-f2,0.015458337645534375,3
person,1,0,1,goal-f1-f3,0.03955631889564247,3
person,1,0,1,goal-f2-f3,0.008784249143406685,3
person,1,0,1,goal-all,0.019807791561790706,3
person,1,0,0,goal-f1,0.028778364046487016,3
person,1,0,0,goal-f2,0.00653645376986962,3
person,1,0,0,goal-f3,0.007986638743115056,3
person,1,0,0,goal-f1-f2,0.014896883282742688,3
person,1,0,0,goal-f1-f3,0.017422109401004925,3
person,1,0,0,goal-f2-f3,0.00451544676250498,3
person,1,0,0,goal-all,0.010191254925928872,3
person,0,1,1,goal-f1,0.015408629223834003,3
person,0,1,1,goal-f2,0.013789677464319708,3
person,0,1,1,goal-f3,0.012721227967320713,3
person,0,1,1,goal-f1-f2,0.021828812707946302,3
