person,1,1,1,goal-f1,0.026776660932233496,1
person,1,1,1,goal-f2,0.02031748342523662,1
person,1,1,1,goal-f3,0.01951555975832457,1
person,1,1,1,goal-f1-f2,0.031715933049620476,1
person,1,1,1,goal-f1-f3,0.03004617615463588,1
person,1,1,1,goal-f2-f3,0.02303304541896353,1
person,1,1,1,goal-all,0.03664107475766436,1
person,1,1,0,goal-f1,0.022924323965120088,1
person,1,1,0,goal-f2,0.017394423202162557,1
person,1,1,0,goal-f3,0.012667660137942217,1
person,1,1,0,goal-f1-f2,0.02715298692117071,1
person,1,1,0,goal-f1-f3,0.019705812620068968,1
person,1,1,0,goal-f2-f3,0.014596946430633771,1
person,1,1,0,goal-all,0.021798000062946542,1
person,1,0,1,goal-f1,0.026032938411626405,1
person,1,0,1,goal-f2,0.013586587841257096,1
person,1,0,1,goal-f3,0.018973514529785733,1
person,1,0,1,goal-f1-f2,0.020931590193868716,1
person,1,0,1,goal-f1-f3,0.029211642755535647,1
person,1,0,1,goal-f2-f3,0.014928929407582699,1
person,1,0,1,goal-all,0.021720385926843604,1
person,1,0,0,goal-f1,0.02495508656905169,1
person,1,0,0,goal-f2,0.013024057077059462,1
person,1,0,0,goal-f3,0.013789831091667586,1
person,1,0,0,goal-f1-f2,0.0200649514494539,1
person,1,0,0,goal-f1-f3,0.021451461800817206,1
person,1,0,0,goal-f2-f3,0.011756716499655505,1
person,1,0,0,goal-all,0.019282072628518963,1
person,0,1,1,goal-f1,0.01400049158654793,1
person,0,1,1,goal-f2,0.020505817628054337,1
person,0,1,1,goal-f3,0.019696460478787828,1
person,0,1,1,goal-f1-f2,0.01635475284140793,1
person,0,1,1,goal-f1-f3,0.01568700180655823,1
person,0,1,1,goal-f2-f3,0.023246551696126605,1
person,0,1,1,goal-all,0.017231099082011085,1
person,0,1,0,goal-f1,0.012274250108221339,1
person,0,1,0,goal-f2,0.01797747833955683,1
person,0,1,0,goal-f3,0.01309227578839239,1
person,0,1,0,goal-f1-f2,0.014338234167896197,1
person,0,1,0,goal-f1-f3,0.0107497819221869,1
person,0,1,0,goal-f2-f3,0.015086231100078394,1
person,0,1,0,goal-all,0.013467454735315939,1
person,0,0,1,goal-f1,0.011925749184546378,1
person,0,0,1,goal-f2,0.012014153932183427,1
person,0,0,1,goal-f3,0.01677762855977481,1
person,0,0,1,goal-f1-f2,0.0097427882665459,1
person,0,0,1,goal-f1-f3,0.013362334304196175,1
person,0,0,1,goal-f2-f3,0.013201140568992428,1
person,0,0,1,goal-all,0.011784027779274894,1
person,0,0,0,goal-f1,0.013014095929483367,1
person,0,0,0,goal-f2,0.013110568515697169,1
person,0,0,0,goal-f3,0.013881429133602803,1
person,0,0,0,goal-f1-f2,0.010631917471966883,1
person,0,0,0,goal-f1-f3,0.01139773851134594,1
person,0,0,0,goal-f2-f3,0.011834809712240726,1
person,0,0,0,goal-all,0.008559779757108784,1
target,1,1,1,goal-f1,0.0005446905070600625,1
target,1,1,1,goal-f2,0.00041329799772586696,1
target,1,1,1,goal-f3,0.0003969852763653043,1
target,1,1,1,goal-f1-f2,0.0006451651196690035,1
target,1,1,1,goal-f1-f3,0.0006111989454661044,1
target,1,1,1,goal-f2-f3,0.00046853792637341373,1
target,1,1,1,goal-all,0.0007453522916650338,1
target,1,1,0,goal-f1,0.00029802903275520204,1
target,1,1,0,goal-f2,0.00022613723005148587,1
target,1,1,0,goal-f3,0.00016468666661345428,1
target,1,1,0,goal-f1-f2,0.00035300401620758375,1
target,1,1,0,goal-f1-f3,0.0002561865852074932,1
target,1,1,0,goal-f2-f3,0.00018976846743748663,1
target,1,1,0,goal-all,0.0002833861920919575,1
target,1,0,1,goal-f1,0.00028425137621481057,1
target,1,0,1,goal-f2,0.0001483507635932468,1
target,1,0,1,goal-f3,0.00020717014466237343,1
target,1,0,1,goal-f1-f2,0.00022855020147531253,1
target,1,0,1,goal-f1-f3,0.00031895937075808803,1
target,1,0,1,goal-f2-f3,0.00016300767367943153,1
target,1,0,1,goal-all,0.00023716299305132402,1
target,1,0,0,goal-f1,0.0002542487117796971,1
target,1,0,0,goal-f2,0.00013269237615445582,1
target,1,0,0,goal-f3,0.00014049427482508333,1
target,1,0,0,goal-f1-f2,0.0002044267826452861,1
target,1,0,0,goal-f1-f3,0.00021855289956849953,1
target,1,0,0,goal-f2-f3,0.00011978039092453087,1
target,1,0,0,goal-all,0.00019645061589661353,1
target,0,1,1,goal-f1,0.00011200414702266098,1
target,0,1,1,goal-f2,0.0001640468549432394,1
target,0,1,1,goal-f3,0.0001575719853588465,1
target,0,1,1,goal-f1-f2,0.00013083827310238037,1
target,0,1,1,goal-f1-f3,0.00012549625460113708,1
