category,funny,lazy,cute,loyal,loud,friendly,smart,happy,prob
dog,2,0,0,1,0,2,0,0,2.2203819452121543e-7
dog,2,0,0,1,0,2,0,1,2.2203819452121543e-7
dog,2,0,0,1,0,2,0,2,2.2203819452121543e-7
dog,2,0,0,1,0,2,1,0,5.148456129315986e-7
dog,2,0,0,1,0,2,1,1,5.148456129315986e-7
dog,2,0,0,1,0,2,1,2,5.148456129315986e-7
dog,2,0,0,1,0,2,2,0,5.485218424505866e-7
dog,2,0,0,1,0,2,2,1,5.485218424505866e-7
dog,2,0,0,1,0,2,2,2,5.485218424505866e-7
dog,2,0,0,1,1,0,0,0,2.2203819452121543e-7
dog,2,0,0,1,1,0,0,1,2.2203819452121543e-7
dog,2,0,0,1,1,0,0,2,2.2203819452121543e-7
dog,2,0,0,1,1,0,1,0,5.148456129315986e-7
dog,2,0,0,1,1,0,1,1,5.148456129315986e-7
dog,2,0,0,1,1,0,1,2,5.148456129315986e-7
dog,2,0,0,1,1,0,2,0,5.485218424505866e-7
dog,2,0,0,1,1,0,2,1,5.485218424505866e-7
dog,2,0,0,1,1,0,2,2,5.485218424505866e-7
dog,2,0,0,1,1,1,0,0,2.2203819452121543e-7
dog,2,0,0,1,1,1,0,1,2.2203819452121543e-7
dog,2,0,0,1,1,1,0,2,2.2203819452121543e-7
dog,2,0,0,1,1,1,1,0,5.148456129315986e-7
dog,2,0,0,1,1,1,1,1,5.148456129315986e-7
dog,2,0,0,1,1,1,1,2,5.148456129315986e-7
dog,2,0,0,1,1,1,2,0,5.485218424505866e-7
dog,2,0,0,1,1,1,2,1,5.485218424505866e-7
dog,2,0,0,1,1,1,2,2,5.485218424505866e-7
dog,2,0,0,1,1,2,0,0,2.2203819452121543e-7
dog,2,0,0,1,1,2,0,1,2.2203819452121543e-7
dog,2,0,0,1,1,2,0,2,2.2203819452121543e-7
dog,2,0,0,1,1,2,1,0,5.148456129315986e-7
dog,2,0,0,1,1,2,1,1,5.148456129315986e-7
dog,2,0,0,1,1,2,1,2,5.148456129315986e-7
dog,2,0,0,1,1,2,2,0,5.485218424505866e-7
dog,2,0,0,1,1,2,2,1,5.485218424505866e-7
dog,2,0,0,1,1,2,2,2,5.485218424505866e-7
dog,2,0,0,1,2,0,0,0,2.2203819452121543e-7
dog,2,0,0,1,2,0,0,1,2.2203819452121543e-7
dog,2,0,0,1,2,0,0,2,2.2203819452121543e-7
dog,2,0,0,1,2,0,1,0,5.148456129315986e-7
dog,2,0,0,1,2,0,1,1,5.148456129315986e-7
dog,2,0,0,1,2,0,1,2,5.148456129315986e-7
dog,2,0,0,1,2,0,2,0,5.485218424505866e-7
dog,2,0,0,1,2,0,2,1,5.485218424505866e-7
dog,2,0,0,1,2,0,2,2,5.485218424505866e-7
dog,2,0,0,1,2,1,0,0,2.2203819452121543e-7
dog,2,0,0,1,2,1,0,1,2.2203819452121543e-7
dog,2,0,0,1,2,1,0,2,2.2203819452121543e-7
dog,2,0,0,1,2,1,1,0,5.148456129315986e-7
dog,2,0,0,1,2,1,1,1,5.148456129315986e-7
dog,2,0,0,1,2,1,1,2,5.148456129315986e-7
dog,2,0,0,1,2,1,2,0,5.485218424505866e-7
dog,2,0,0,1,2,1,2,1,5.485218424505866e-7
dog,2,0,0,1,2,1,2,2,5.485218424505866e-7
dog,2,0,0,1,2,2,0,0,2.2203819452121543e-7
dog,2,0,0,1,2,2,0,1,2.2203819452121543e-7
dog,2,0,0,1,2,2,0,2,2.2203819452121543e-7
dog,2,0,0,1,2,2,1,0,5.148456129315986e-7
dog,2,0,0,1,2,2,1,1,5.148456129315986e-7
dog,2,0,0,1,2,2,1,2,5.148456129315986e-7
dog,2,0,0,1,2,2,2,0,5.485218424505866e-7
dog,2,0,0,1,2,2,2,1,5.485218424505866e-7
dog,2,0,0,1,2,2,2,2,5.485218424505866e-7
dog,2,0,0,2,0,0,0,0,2.2203819452121543e-7
dog,2,0,0,2,0,0,0,1,2.2203819452121543e-7
dog,2,0,0,2,0,0,0,2,2.2203819452121543e-7
dog,2,0,0,2,0,0,1,0,5.148456129315986e-7
dog,2,0,0,2,0,0,1,1,5.148456129315986e-7
dog,2,0,0,2,0,0,1,2,5.148456129315986e-7
dog,2,0,0,2,0,0,2,0,5.485218424505866e-7
dog,2,0,0,2,0,0,2,1,5.485218424505866e-7
dog,2,0,0,2,0,0,2,2,5.485218424505866e-7
dog,2,0,0,2,0,1,0,0,2.2203819452121543e-7
dog,2,0,0,2,0,1,0,1,2.2203819452121543e-7
dog,2,0,0,2,0,1,0,2,2.2203819452121543e-7
dog,2,0,0,2,0,1,1,0,5.148456129315986e-7
dog,2,0,0,2,0,1,1,1,5.148456129315986e-7
dog,2,0,0,2,0,1,1,2,5.148456129315986e-7
dog,2,0,0,2,0,1,2,0,5.485218424505866e-7
dog,2,0,0,2,0,1,2,1,5.485218424505866e-7
dog,2,0,0,2,0,1,2,2,5.485218424505866e-7
dog,2,0,0,2,0,2,0,0,2.2203819452121543e-7
dog,2,0,0,2,0,2,0,1,2.2203819452121543e-7
dog,2,0,0,2,0,2,0,2,2.2203819452121543e-7
dog,2,0,0,2,0,2,1,0,5.148456129315986e-7
dog,2,0,0,2,0,2,1,1,5.148456129315986e-7
dog,2,0,0,2,0,2,1,2,5.148456129315986e-7
dog,2,0,0,2,0,2,2,0,5.485218424505866e-7
dog,2,0,0,2,0,2,2,1,5.485218424505866e-7
dog,2,0,0,2,0,2,2,2,5.485218424505866e-7
dog,2,0,0,2,1,0,0,0,2.2203819452121543e-7
dog,2,0,0,2,1,0,0,1,2.2203819452121543e-7
dog,2,0,0,2,1,0,0,2,2.2203819452121543e-7
dog,2,0,0,2,1,0,1,0,5.148456129315986e-7
dog,2,0,0,2,1,0,1,1,5.148456129315986e-7
dog,2,0,0,2,1,0,1,2,5.148456129315986e-7
dog,2,0,0,2,1,0,2,0,5.485218424505866e-7
dog,2,0,0,2,1,0,2,1,5.485218424505866e-7
dog,2,0,0,2,1,0,2,2,5.485218424505866e-7
dog,2,0,0,2,1,1,0,0,2.2203819452121543e-7
dog,2,0,0,2,1,1,0,1,2.2203819452121543e-7
dog,2,0,0,2,1,1,0,2,2.2203819452121543e-7
dog,2,0,0,2,1,1,1,0,5.148456129315986e-7
dog,2,0,0,2,1,1,1,1,5.148456129315986e-7
dog,2,0,0,2,1,1,1,2,5.148456129315986e-7
dog,2,0,0,2,1,1,2,0,5.485218424505866e-7
dog,2,0,0,2,1,1,2,1,5.485218424505866e-7
dog,2,0,0,2,1,1,2,2,5.485218424505866e-7
dog,2,0,0,2,1,2,0,0,2.2203819452121543e-7
dog,2,0,0,2,1,2,0,1,2.2203819452121543e-7
dog,2,0,0,2,1,2,0,2,2.2203819452121543e-7
dog,2,0,0,2,1,2,1,0,5.148456129315986e-7
dog,2,0,0,2,1,2,1,1,5.148456129315986e-7
dog,2,0,0,2,1,2,1,2,5.148456129315986e-7
dog,2,0,0,2,1,2,2,0,5.485218424505866e-7
dog,2,0,0,2,1,2,2,1,5.485218424505866e-7
dog,2,0,0,2,1,2,2,2,5.485218424505866e-7
dog,2,0,0,2,2,0,0,0,2.2203819452121543e-7
dog,2,0,0,2,2,0,0,1,2.2203819452121543e-7
dog,2,0,0,2,2,0,0,2,2.2203819452121543e-7
dog,2,0,0,2,2,0,1,0,5.148456129315986e-7
dog,2,0,0,2,2,0,1,1,5.148456129315986e-7
dog,2,0,0,2,2,0,1,2,5.148456129315986e-7
dog,2,0,0,2,2,0,2,0,5.485218424505866e-7
dog,2,0,0,2,2,0,2,1,5.485218424505866e-7
dog,2,0,0,2,2,0,2,2,5.485218424505866e-7
dog,2,0,0,2,2,1,0,0,2.2203819452121543e-7
dog,2,0,0,2,2,1,0,1,2.2203819452121543e-7
dog,2,0,0,2,2,1,0,2,2.2203819452121543e-7
dog,2,0,0,2,2,1,1,0,5.148456129315986e-7
dog,2,0,0,2,2,1,1,1,5.148456129315986e-7
dog,2,0,0,2,2,1,1,2,5.148456129315986e-7
dog,2,0,0,2,2,1,2,0,5.485218424505866e-7
dog,2,0,0,2,2,1,2,1,5.485218424505866e-7
dog,2,0,0,2,2,1,2,2,5.485218424505866e-7
dog,2,0,0,2,2,2,0,0,2.2203819452121543e-7
dog,2,0,0,2,2,2,0,1,2.2203819452121543e-7
dog,2,0,0,2,2,2,0,2,2.2203819452121543e-7
dog,2,0,0,2,2,2,1,0,5.148456129315986e-7
dog,2,0,0,2,2,2,1,1,5.148456129315986e-7
dog,2,0,0,2,2,2,1,2,5.148456129315986e-7
dog,2,0,0,2,2,2,2,0,5.485218424505866e-7
dog,2,0,0,2,2,2,2,1,5.485218424505866e-7
dog,2,0,0,2,2,2,2,2,5.485218424505866e-7
dog,2,0,1,0,0,0,0,0,2.2203819452121543e-7
dog,2,0,1,0,0,0,0,1,2.2203819452121543e-7
dog,2,0,1,0,0,0,0,2,2.2203819452121543e-7
dog,2,0,1,0,0,0,1,0,5.148456129315986e-7
dog,2,0,1,0,0,0,1,1,5.148456129315986e-7
dog,2,0,1,0,0,0,1,2,5.148456129315986e-7
dog,2,0,1,0,0,0,2,0,5.485218424505866e-7
dog,2,0,1,0,0,0,2,1,5.485218424505866e-7
dog,2,0,1,0,0,0,2,2,5.485218424505866e-7
dog,2,0,1,0,0,1,0,0,2.2203819452121543e-7
dog,2,0,1,0,0,1,0,1,2.2203819452121543e-7
dog,2,0,1,0,0,1,0,2,2.2203819452121543e-7
dog,2,0,1,0,0,1,1,0,5.148456129315986e-7
dog,2,0,1,0,0,1,1,1,5.148456129315986e-7
dog,2,0,1,0,0,1,1,2,5.148456129315986e-7
dog,2,0,1,0,0,1,2,0,5.485218424505866e-7
dog,2,0,1,0,0,1,2,1,5.485218424505866e-7
dog,2,0,1,0,0,1,2,2,5.485218424505866e-7
dog,2,0,1,0,0,2,0,0,2.2203819452121543e-7
dog,2,0,1,0,0,2,0,1,2.2203819452121543e-7
dog,2,0,1,0,0,2,0,2,2.2203819452121543e-7
dog,2,0,1,0,0,2,1,0,5.148456129315986e-7
dog,2,0,1,0,0,2,1,1,5.148456129315986e-7
dog,2,0,1,0,0,2,1,2,5.148456129315986e-7
dog,2,0,1,0,0,2,2,0,5.485218424505866e-7
dog,2,0,1,0,0,2,2,1,5.485218424505866e-7
dog,2,0,1,0,0,2,2,2,5.485218424505866e-7
dog,2,0,1,0,1,0,0,0,2.2203819452121543e-7
dog,2,0,1,0,1,0,0,1,2.2203819452121543e-7
dog,2,0,1,0,1,0,0,2,2.2203819452121543e-7
dog,2,0,1,0,1,0,1,0,5.148456129315986e-7
dog,2,0,1,0,1,0,1,1,5.148456129315986e-7
dog,2,0,1,0,1,0,1,2,5.148456129315986e-7
dog,2,0,1,0,1,0,2,0,5.485218424505866e-7
dog,2,0,1,0,1,0,2,1,5.485218424505866e-7
dog,2,0,1,0,1,0,2,2,5.485218424505866e-7
dog,2,0,1,0,1,1,0,0,2.2203819452121543e-7
dog,2,0,1,0,1,1,0,1,2.2203819452121543e-7
dog,2,0,1,0,1,1,0,2,2.2203819452121543e-7
dog,2,0,1,0,1,1,1,0,5.148456129315986e-7
dog,2,0,1,0,1,1,1,1,5.148456129315986e-7
dog,2,0,1,0,1,1,1,2,5.148456129315986e-7
dog,2,0,1,0,1,1,2,0,5.485218424505866e-7
dog,2,0,1,0,1,1,2,1,5.485218424505866e-7
dog,2,0,1,0,1,1,2,2,5.485218424505866e-7
dog,2,0,1,0,1,2,0,0,2.2203819452121543e-7
dog,2,0,1,0,1,2,0,1,2.2203819452121543e-7
dog,2,0,1,0,1,2,0,2,2.2203819452121543e-7
dog,2,0,1,0,1,2,1,0,5.148456129315986e-7
dog,2,0,1,0,1,2,1,1,5.148456129315986e-7
dog,2,0,1,0,1,2,1,2,5.148456129315986e-7
dog,2,0,1,0,1,2,2,0,5.485218424505866e-7
dog,2,0,1,0,1,2,2,1,5.485218424505866e-7
dog,2,0,1,0,1,2,2,2,5.485218424505866e-7
dog,2,0,1,0,2,0,0,0,2.2203819452121543e-7
dog,2,0,1,0,2,0,0,1,2.2203819452121543e-7
dog,2,0,1,0,2,0,0,2,2.2203819452121543e-7
dog,2,0,1,0,2,0,1,0,5.148456129315986e-7
dog,2,0,1,0,2,0,1,1,5.148456129315986e-7
dog,2,0,1,0,2,0,1,2,5.148456129315986e-7
dog,2,0,1,0,2,0,2,0,5.485218424505866e-7
dog,2,0,1,0,2,0,2,1,5.485218424505866e-7
dog,2,0,1,0,2,0,2,2,5.485218424505866e-7
dog,2,0,1,0,2,1,0,0,2.2203819452121543e-7
dog,2,0,1,0,2,1,0,1,2.2203819452121543e-7
dog,2,0,1,0,2,1,0,2,2.2203819452121543e-7
dog,2,0,1,0,2,1,1,0,5.148456129315986e-7
dog,2,0,1,0,2,1,1,1,5.148456129315986e-7
dog,2,0,1,0,2,1,1,2,5.148456129315986e-7
dog,2,0,1,0,2,1,2,0,5.485218424505866e-7
dog,2,0,1,0,2,1,2,1,5.485218424505866e-7
dog,2,0,1,0,2,1,2,2,5.485218424505866e-7
dog,2,0,1,0,2,2,0,0,2.2203819452121543e-7
dog,2,0,1,0,2,2,0,1,2.2203819452121543e-7
dog,2,0,1,0,2,2,0,2,2.2203819452121543e-7
dog,2,0,1,0,2,2,1,0,5.148456129315986e-7
dog,2,0,1,0,2,2,1,1,5.148456129315986e-7
dog,2,0,1,0,2,2,1,2,5.148456129315986e-7
dog,2,0,1,0,2,2,2,0,5.485218424505866e-7
dog,2,0,1,0,2,2,2,1,5.485218424505866e-7
dog,2,0,1,0,2,2,2,2,5.485218424505866e-7
dog,2,0,1,1,0,0,0,0,2.2203819452121543e-7
dog,2,0,1,1,0,0,0,1,2.2203819452121543e-7
dog,2,0,1,1,0,0,0,2,2.2203819452121543e-7
dog,2,0,1,1,0,0,1,0,5.148456129315986e-7
dog,2,0,1,1,0,0,1,1,5.148456129315986e-7
dog,2,0,1,1,0,0,1,2,5.148456129315986e-7
dog,2,0,1,1,0,0,2,0,5.485218424505866e-7
dog,2,0,1,1,0,0,2,1,5.485218424505866e-7
dog,2,0,1,1,0,0,2,2,5.485218424505866e-7
dog,2,0,1,1,0,1,0,0,2.2203819452121543e-7
dog,2,0,1,1,0,1,0,1,2.2203819452121543e-7
dog,2,0,1,1,0,1,0,2,2.2203819452121543e-7
dog,2,0,1,1,0,1,1,0,5.148456129315986e-7
dog,2,0,1,1,0,1,1,1,5.148456129315986e-7
dog,2,0,1,1,0,1,1,2,5.148456129315986e-7
dog,2,0,1,1,0,1,2,0,5.485218424505866e-7
dog,2,0,1,1,0,1,2,1,5.485218424505866e-7
dog,2,0,1,1,0,1,2,2,5.485218424505866e-7
dog,2,0,1,1,0,2,0,0,2.2203819452121543e-7
dog,2,0,1,1,0,2,0,1,2.2203819452121543e-7
dog,2,0,1,1,0,2,0,2,2.2203819452121543e-7
dog,2,0,1,1,0,2,1,0,5.148456129315986e-7
dog,2,0,1,1,0,2,1,1,5.148456129315986e-7
dog,2,0,1,1,0,2,1,2,5.148456129315986e-7
dog,2,0,1,1,0,2,2,0,5.485218424505866e-7
dog,2,0,1,1,0,2,2,1,5.485218424505866e-7
dog,2,0,1,1,0,2,2,2,5.485218424505866e-7
dog,2,0,1,1,1,0,0,0,2.2203819452121543e-7
dog,2,0,1,1,1,0,0,1,2.2203819452121543e-7
dog,2,0,1,1,1,0,0,2,2.2203819452121543e-7
dog,2,0,1,1,1,0,1,0,5.148456129315986e-7
dog,2,0,1,1,1,0,1,1,5.148456129315986e-7
dog,2,0,1,1,1,0,1,2,5.148456129315986e-7
dog,2,0,1,1,1,0,2,0,5.485218424505866e-7
dog,2,0,1,1,1,0,2,1,5.485218424505866e-7
dog,2,0,1,1,1,0,2,2,5.485218424505866e-7
dog,2,0,1,1,1,1,0,0,2.2203819452121543e-7
dog,2,0,1,1,1,1,0,1,2.2203819452121543e-7
dog,2,0,1,1,1,1,0,2,2.2203819452121543e-7
dog,2,0,1,1,1,1,1,0,5.148456129315986e-7
dog,2,0,1,1,1,1,1,1,5.148456129315986e-7
dog,2,0,1,1,1,1,1,2,5.148456129315986e-7
dog,2,0,1,1,1,1,2,0,5.485218424505866e-7
dog,2,0,1,1,1,1,2,1,5.485218424505866e-7
dog,2,0,1,1,1,1,2,2,5.485218424505866e-7
dog,2,0,1,1,1,2,0,0,2.2203819452121543e-7
dog,2,0,1,1,1,2,0,1,2.2203819452121543e-7
dog,2,0,1,1,1,2,0,2,2.2203819452121543e-7
dog,2,0,1,1,1,2,1,0,5.148456129315986e-7
dog,2,0,1,1,1,2,1,1,5.148456129315986e-7
dog,2,0,1,1,1,2,1,2,5.148456129315986e-7
dog,2,0,1,1,1,2,2,0,5.485218424505866e-7
dog,2,0,1,1,1,2,2,1,5.485218424505866e-7
dog,2,0,1,1,1,2,2,2,5.485218424505866e-7
dog,2,0,1,1,2,0,0,0,2.2203819452121543e-7
dog,2,0,1,1,2,0,0,1,2.2203819452121543e-7
dog,2,0,1,1,2,0,0,2,2.2203819452121543e-7
dog,2,0,1,1,2,0,1,0,5.148456129315986e-7
dog,2,0,1,1,2,0,1,1,5.148456129315986e-7
dog,2,0,1,1,2,0,1,2,5.148456129315986e-7
dog,2,0,1,1,2,0,2,0,5.485218424505866e-7
dog,2,0,1,1,2,0,2,1,5.485218424505866e-7
dog,2,0,1,1,2,0,2,2,5.485218424505866e-7
dog,2,0,1,1,2,1,0,0,2.2203819452121543e-7
dog,2,0,1,1,2,1,0,1,2.2203819452121543e-7
dog,2,0,1,1,2,1,0,2,2.2203819452121543e-7
dog,2,0,1,1,2,1,1,0,5.148456129315986e-7
dog,2,0,1,1,2,1,1,1,5.148456129315986e-7
dog,2,0,1,1,2,1,1,2,5.148456129315986e-7
dog,2,0,1,1,2,1,2,0,5.485218424505866e-7
dog,2,0,1,1,2,1,2,1,5.485218424505866e-7
dog,2,0,1,1,2,1,2,2,5.485218424505866e-7
dog,2,0,1,1,2,2,0,0,2.2203819452121543e-7
dog,2,0,1,1,2,2,0,1,2.2203819452121543e-7
dog,2,0,1,1,2,2,0,2,2.2203819452121543e-7
dog,2,0,1,1,2,2,1,0,5.148456129315986e-7
dog,2,0,1,1,2,2,1,1,5.148456129315986e-7
dog,2,0,1,1,2,2,1,2,5.148456129315986e-7
dog,2,0,1,1,2,2,2,0,5.485218424505866e-7
dog,2,0,1,1,2,2,2,1,5.485218424505866e-7
dog,2,0,1,1,2,2,2,2,5.485218424505866e-7
dog,2,0,1,2,0,0,0,0,2.2203819452121543e-7
dog,2,0,1,2,0,0,0,1,2.2203819452121543e-7
dog,2,0,1,2,0,0,0,2,2.2203819452121543e-7
dog,2,0,1,2,0,0,1,0,5.148456129315986e-7
dog,2,0,1,2,0,0,1,1,5.148456129315986e-7
dog,2,0,1,2,0,0,1,2,5.148456129315986e-7
dog,2,0,1,2,0,0,2,0,5.485218424505866e-7
dog,2,0,1,2,0,0,2,1,5.485218424505866e-7
dog,2,0,1,2,0,0,2,2,5.485218424505866e-7
dog,2,0,1,2,0,1,0,0,2.2203819452121543e-7
dog,2,0,1,2,0,1,0,1,2.2203819452121543e-7
dog,2,0,1,2,0,1,0,2,2.2203819452121543e-7
dog,2,0,1,2,0,1,1,0,5.148456129315986e-7
dog,2,0,1,2,0,1,1,1,5.148456129315986e-7
dog,2,0,1,2,0,1,1,2,5.148456129315986e-7
dog,2,0,1,2,0,1,2,0,5.485218424505866e-7
dog,2,0,1,2,0,1,2,1,5.485218424505866e-7
dog,2,0,1,2,0,1,2,2,5.485218424505866e-7
dog,2,0,1,2,0,2,0,0,2.2203819452121543e-7
dog,2,0,1,2,0,2,0,1,2.2203819452121543e-7
dog,2,0,1,2,0,2,0,2,2.2203819452121543e-7
dog,2,0,1,2,0,2,1,0,5.148456129315986e-7
dog,2,0,1,2,0,2,1,1,5.148456129315986e-7
dog,2,0,1,2,0,2,1,2,5.148456129315986e-7
dog,2,0,1,2,0,2,2,0,5.485218424505866e-7
dog,2,0,1,2,0,2,2,1,5.485218424505866e-7
dog,2,0,1,2,0,2,2,2,5.485218424505866e-7
dog,2,0,1,2,1,0,0,0,2.2203819452121543e-7
dog,2,0,1,2,1,0,0,1,2.2203819452121543e-7
dog,2,0,1,2,1,0,0,2,2.2203819452121543e-7
dog,2,0,1,2,1,0,1,0,5.148456129315986e-7
dog,2,0,1,2,1,0,1,1,5.148456129315986e-7
dog,2,0,1,2,1,0,1,2,5.148456129315986e-7
dog,2,0,1,2,1,0,2,0,5.485218424505866e-7
dog,2,0,1,2,1,0,2,1,5.485218424505866e-7
dog,2,0,1,2,1,0,2,2,5.485218424505866e-7
dog,2,0,1,2,1,1,0,0,2.2203819452121543e-7
dog,2,0,1,2,1,1,0,1,2.2203819452121543e-7
dog,2,0,1,2,1,1,0,2,2.2203819452121543e-7
dog,2,0,1,2,1,1,1,0,5.148456129315986e-7
dog,2,0,1,2,1,1,1,1,5.148456129315986e-7
dog,2,0,1,2,1,1,1,2,5.148456129315986e-7
dog,2,0,1,2,1,1,2,0,5.485218424505866e-7
dog,2,0,1,2,1,1,2,1,5.485218424505866e-7
dog,2,0,1,2,1,1,2,2,5.485218424505866e-7
dog,2,0,1,2,1,2,0,0,2.2203819452121543e-7
dog,2,0,1,2,1,2,0,1,2.2203819452121543e-7
dog,2,0,1,2,1,2,0,2,2.2203819452121543e-7
dog,2,0,1,2,1,2,1,0,5.148456129315986e-7
dog,2,0,1,2,1,2,1,1,5.148456129315986e-7
dog,2,0,1,2,1,2,1,2,5.148456129315986e-7
dog,2,0,1,2,1,2,2,0,5.485218424505866e-7
dog,2,0,1,2,1,2,2,1,5.485218424505866e-7
dog,2,0,1,2,1,2,2,2,5.485218424505866e-7
dog,2,0,1,2,2,0,0,0,2.2203819452121543e-7
dog,2,0,1,2,2,0,0,1,2.2203819452121543e-7
dog,2,0,1,2,2,0,0,2,2.2203819452121543e-7
dog,2,0,1,2,2,0,1,0,5.148456129315986e-7
dog,2,0,1,2,2,0,1,1,5.148456129315986e-7
dog,2,0,1,2,2,0,1,2,5.148456129315986e-7
dog,2,0,1,2,2,0,2,0,5.485218424505866e-7
dog,2,0,1,2,2,0,2,1,5.485218424505866e-7
dog,2,0,1,2,2,0,2,2,5.485218424505866e-7
dog,2,0,1,2,2,1,0,0,2.2203819452121543e-7
dog,2,0,1,2,2,1,0,1,2.2203819452121543e-7
dog,2,0,1,2,2,1,0,2,2.2203819452121543e-7
dog,2,0,1,2,2,1,1,0,5.148456129315986e-7
dog,2,0,1,2,2,1,1,1,5.148456129315986e-7
dog,2,0,1,2,2,1,1,2,5.148456129315986e-7
dog,2,0,1,2,2,1,2,0,5.485218424505866e-7
dog,2,0,1,2,2,1,2,1,5.485218424505866e-7
dog,2,0,1,2,2,1,2,2,5.485218424505866e-7
dog,2,0,1,2,2,2,0,0,2.2203819452121543e-7
dog,2,0,1,2,2,2,0,1,2.2203819452121543e-7
dog,2,0,1,2,2,2,0,2,2.2203819452121543e-7
dog,2,0,1,2,2,2,1,0,5.148456129315986e-7
dog,2,0,1,2,2,2,1,1,5.148456129315986e-7
dog,2,0,1,2,2,2,1,2,5.148456129315986e-7
dog,2,0,1,2,2,2,2,0,5.485218424505866e-7
dog,2,0,1,2,2,2,2,1,5.485218424505866e-7
dog,2,0,1,2,2,2,2,2,5.485218424505866e-7
dog,2,0,2,0,0,0,0,0,2.2203819452121543e-7
dog,2,0,2,0,0,0,0,1,2.2203819452121543e-7
dog,2,0,2,0,0,0,0,2,2.2203819452121543e-7
dog,2,0,2,0,0,0,1,0,5.148456129315986e-7
dog,2,0,2,0,0,0,1,1,5.148456129315986e-7
dog,2,0,2,0,0,0,1,2,5.148456129315986e-7
dog,2,0,2,0,0,0,2,0,5.485218424505866e-7
dog,2,0,2,0,0,0,2,1,5.485218424505866e-7
dog,2,0,2,0,0,0,2,2,5.485218424505866e-7
dog,2,0,2,0,0,1,0,0,2.2203819452121543e-7
dog,2,0,2,0,0,1,0,1,2.2203819452121543e-7
dog,2,0,2,0,0,1,0,2,2.2203819452121543e-7
dog,2,0,2,0,0,1,1,0,5.148456129315986e-7
dog,2,0,2,0,0,1,1,1,5.148456129315986e-7
dog,2,0,2,0,0,1,1,2,5.148456129315986e-7
dog,2,0,2,0,0,1,2,0,5.485218424505866e-7
dog,2,0,2,0,0,1,2,1,5.485218424505866e-7
dog,2,0,2,0,0,1,2,2,5.485218424505866e-7
dog,2,0,2,0,0,2,0,0,2.2203819452121543e-7
dog,2,0,2,0,0,2,0,1,2.2203819452121543e-7
dog,2,0,2,0,0,2,0,2,2.2203819452121543e-7
dog,2,0,2,0,0,2,1,0,5.148456129315986e-7
dog,2,0,2,0,0,2,1,1,5.148456129315986e-7
dog,2,0,2,0,0,2,1,2,5.148456129315986e-7
dog,2,0,2,0,0,2,2,0,5.485218424505866e-7
dog,2,0,2,0,0,2,2,1,5.485218424505866e-7
dog,2,0,2,0,0,2,2,2,5.485218424505866e-7
dog,2,0,2,0,1,0,0,0,2.2203819452121543e-7
dog,2,0,2,0,1,0,0,1,2.2203819452121543e-7
dog,2,0,2,0,1,0,0,2,2.2203819452121543e-7
dog,2,0,2,0,1,0,1,0,5.148456129315986e-7
dog,2,0,2,0,1,0,1,1,5.148456129315986e-7
dog,2,0,2,0,1,0,1,2,5.148456129315986e-7
dog,2,0,2,0,1,0,2,0,5.485218424505866e-7
dog,2,0,2,0,1,0,2,1,5.485218424505866e-7
dog,2,0,2,0,1,0,2,2,5.485218424505866e-7
dog,2,0,2,0,1,1,0,0,2.2203819452121543e-7
dog,2,0,2,0,1,1,0,1,2.2203819452121543e-7
dog,2,0,2,0,1,1,0,2,2.2203819452121543e-7
dog,2,0,2,0,1,1,1,0,5.148456129315986e-7
dog,2,0,2,0,1,1,1,1,5.148456129315986e-7
dog,2,0,2,0,1,1,1,2,5.148456129315986e-7
dog,2,0,2,0,1,1,2,0,5.485218424505866e-7
dog,2,0,2,0,1,1,2,1,5.485218424505866e-7
dog,2,0,2,0,1,1,2,2,5.485218424505866e-7
dog,2,0,2,0,1,2,0,0,2.2203819452121543e-7
dog,2,0,2,0,1,2,0,1,2.2203819452121543e-7
dog,2,0,2,0,1,2,0,2,2.2203819452121543e-7
dog,2,0,2,0,1,2,1,0,5.148456129315986e-7
dog,2,0,2,0,1,2,1,1,5.148456129315986e-7
dog,2,0,2,0,1,2,1,2,5.148456129315986e-7
dog,2,0,2,0,1,2,2,0,5.485218424505866e-7
dog,2,0,2,0,1,2,2,1,5.485218424505866e-7
dog,2,0,2,0,1,2,2,2,5.485218424505866e-7
dog,2,0,2,0,2,0,0,0,2.2203819452121543e-7
dog,2,0,2,0,2,0,0,1,2.2203819452121543e-7
dog,2,0,2,0,2,0,0,2,2.2203819452121543e-7
dog,2,0,2,0,2,0,1,0,5.148456129315986e-7
dog,2,0,2,0,2,0,1,1,5.148456129315986e-7
dog,2,0,2,0,2,0,1,2,5.148456129315986e-7
dog,2,0,2,0,2,0,2,0,5.485218424505866e-7
dog,2,0,2,0,2,0,2,1,5.485218424505866e-7
dog,2,0,2,0,2,0,2,2,5.485218424505866e-7
dog,2,0,2,0,2,1,0,0,2.2203819452121543e-7
dog,2,0,2,0,2,1,0,1,2.2203819452121543e-7
dog,2,0,2,0,2,1,0,2,2.2203819452121543e-7
dog,2,0,2,0,2,1,1,0,5.148456129315986e-7
dog,2,0,2,0,2,1,1,1,5.148456129315986e-7
dog,2,0,2,0,2,1,1,2,5.148456129315986e-7
dog,2,0,2,0,2,1,2,0,5.485218424505866e-7
dog,2,0,2,0,2,1,2,1,5.485218424505866e-7
dog,2,0,2,0,2,1,2,2,5.485218424505866e-7
dog,2,0,2,0,2,2,0,0,2.2203819452121543e-7
