ant,0,0,0,0,0,0,1.8201353992801223e-7
ant,0,0,0,0,0,1,6.493278939407322e-8
ant,0,0,0,0,0,2,2.0735745742559357e-8
ant,0,0,0,0,1,0,8.694760025179767e-8
ant,0,0,0,0,1,1,3.0592931752940414e-8
ant,0,0,0,0,1,2,9.743385223247614e-9
ant,0,0,0,0,2,0,0.0000015106652190508283
ant,0,0,0,0,2,1,5.541791525743508e-7
ant,0,0,0,0,2,2,1.7791250377546238e-7
ant,0,0,0,1,0,0,2.742408218910209e-7
ant,0,0,0,1,0,1,9.796249732141916e-8
ant,0,0,0,1,0,2,3.129138969060881e-8
ant,0,0,0,1,1,0,1.310316563771987e-7
ant,0,0,0,1,1,1,4.617105424456545e-8
ant,0,0,0,1,1,2,1.4708963373256367e-8
ant,0,0,0,1,2,0,0.0000022751516685687685
ant,0,0,0,1,2,1,8.354935780888461e-7
ant,0,0,0,1,2,2,2.682770387389669e-7
ant,0,0,0,2,0,0,0.0000022735353916805284
ant,0,0,0,2,0,1,8.585894288947692e-7
ant,0,0,0,2,0,2,2.7711130241027246e-7
ant,0,0,0,2,1,0,0.000001096175998718183
ant,0,0,0,2,1,1,4.1056008500642393e-7
ant,0,0,0,2,1,2,1.3231077472481602e-7
ant,0,0,0,2,2,0,0.000018507152133511356
ant,0,0,0,2,2,1,0.000007111253037898773
ant,0,0,0,2,2,2,0.0000023022788751397152
ant,0,0,1,0,0,0,3.640987295431627e-7
ant,0,0,1,0,0,1,1.29898647874518e-7
ant,0,0,1,0,0,2,4.148251451390924e-8
ant,0,0,1,0,1,0,1.7393102534716512e-7
ant,0,0,1,0,1,1,6.120239804906685e-8
ant,0,0,1,0,1,2,1.9492281960890567e-8
ant,0,0,1,0,2,0,0.000003021867810755193
ant,0,0,1,0,2,1,0.000001108606323296492
ant,0,0,1,0,2,2,3.5590768026685494e-7
ant,0,0,1,1,0,0,5.485891183127512e-7
ant,0,0,1,1,0,1,1.9597459827239638e-7
ant,0,0,1,1,0,2,6.259931392440364e-8
ant,0,0,1,1,1,0,2.621170500197512e-7
ant,0,0,1,1,1,1,9.236691030390993e-8
ant,0,0,1,1,1,2,2.9426194018105737e-8
ant,0,0,1,1,2,0,0.000004551109396117852
ant,0,0,1,1,2,1,0.0000016713591833993782
ant,0,0,1,1,2,2,5.36678086551829e-7
ant,0,0,1,2,0,0,0.000004547787280232438
