monkey,0,0,0,0,0,0,0,0,5.383354688617745e-9
monkey,0,0,0,0,0,0,0,1,5.282695722427656e-8
monkey,0,0,0,0,0,0,0,2,4.545884763107867e-8
monkey,0,0,0,0,0,0,1,0,9.483552170137197e-9
monkey,0,0,0,0,0,0,1,1,9.302366030995037e-8
monkey,0,0,0,0,0,0,1,2,7.976106304219422e-8
monkey,0,0,0,0,0,0,2,0,2.8994394678129804e-9
monkey,0,0,0,0,0,0,2,1,2.839044088098927e-8
monkey,0,0,0,0,0,0,2,2,2.396957512507054e-8
monkey,0,0,0,0,0,1,0,0,1.4344723054585326e-8
monkey,0,0,0,0,0,1,0,1,1.4017581414467536e-7
monkey,0,0,0,0,0,1,0,2,1.1622945796678233e-7
monkey,0,0,0,0,0,1,1,0,2.514942112278578e-8
monkey,0,0,0,0,0,1,1,1,2.4560566170573676e-7
monkey,0,0,0,0,0,1,1,2,2.0250222058552942e-7
monkey,0,0,0,0,0,1,2,0,7.532470460338786e-9
monkey,0,0,0,0,0,1,2,1,7.336185476268112e-8
monkey,0,0,0,0,0,1,2,2,5.899404105594532e-8
monkey,0,0,0,0,0,2,0,0,2.1856082355090783e-9
monkey,0,0,0,0,0,2,0,1,2.135278752414034e-8
monkey,0,0,0,0,0,2,0,2,1.76687327275414e-8
monkey,0,0,0,0,0,2,1,0,3.830851689228986e-9
monkey,0,0,0,0,0,2,1,1,3.7402586196579063e-8
monkey,0,0,0,0,0,2,1,2,3.0771287562700974e-8
monkey,0,0,0,0,0,2,2,0,1.1460782686266144e-9
monkey,0,0,0,0,0,2,2,1,1.1158805787695875e-8
monkey,0,0,0,0,0,2,2,2,8.948372909736515e-9
monkey,0,0,0,0,1,0,0,0,4.919334476444581e-9
monkey,0,0,0,0,1,0,0,1,4.818675510254492e-8
monkey,0,0,0,0,1,0,0,2,4.081864550934703e-8
monkey,0,0,0,0,1,0,1,0,8.648315788225505e-9
monkey,0,0,0,0,1,0,1,1,8.467129649083346e-8
monkey,0,0,0,0,1,0,1,2,7.14086992230773e-8
monkey,0,0,0,0,1,0,2,0,2.6210273405090827e-9
monkey,0,0,0,0,1,0,2,1,2.5606319607950288e-8
monkey,0,0,0,0,1,0,2,2,2.118545385203156e-8
monkey,0,0,0,0,1,1,0,0,1.2836657365022548e-8
monkey,0,0,0,0,1,1,0,1,1.2509515724904758e-7
monkey,0,0,0,0,1,1,0,2,1.0114880107115455e-7
monkey,0,0,0,0,1,1,1,0,2.2434902881572788e-8
monkey,0,0,0,0,1,1,1,1,2.1846047929360685e-7
monkey,0,0,0,0,1,1,1,2,1.7535703817339953e-7
monkey,0,0,0,0,1,1,2,0,6.627631046601121e-9
monkey,0,0,0,0,1,1,2,1,6.431346062530447e-8
monkey,0,0,0,0,1,1,2,2,4.994564691856867e-8
monkey,0,0,0,0,1,2,0,0,1.953598129422497e-9
monkey,0,0,0,0,1,2,0,1,1.903268646327452e-8
monkey,0,0,0,0,1,2,0,2,1.534863166667558e-8
monkey,0,0,0,0,1,2,1,0,3.41323349827314e-9
monkey,0,0,0,0,1,2,1,1,3.3226404287020594e-8
monkey,0,0,0,0,1,2,1,2,2.65951056531425e-8
monkey,0,0,0,0,1,2,2,0,1.0068722049746658e-9
monkey,0,0,0,0,1,2,2,1,9.766745151176388e-9
monkey,0,0,0,0,1,2,2,2,7.556312273217027e-9
