monkey,0,0,0,0,0,0,0,0,5.00481692577254e-9
monkey,0,0,0,0,0,0,0,1,5.0282470186342415e-8
monkey,0,0,0,0,0,0,0,2,4.165794791341022e-8
monkey,0,0,0,0,0,0,1,0,9.079259043719809e-9
monkey,0,0,0,0,0,0,1,1,9.12143321087087e-8
monkey,0,0,0,0,0,0,1,2,7.569019201743082e-8
monkey,0,0,0,0,0,0,2,0,2.741814914025004e-9
monkey,0,0,0,0,0,0,2,1,2.755872969742024e-8
monkey,0,0,0,0,0,0,2,2,2.2384016333660938e-8
monkey,0,0,0,0,0,1,0,0,1.2279271567198152e-8
monkey,0,0,0,0,0,1,0,1,1.2355419368998675e-7
monkey,0,0,0,0,0,1,0,2,9.552449630295727e-8
monkey,0,0,0,0,0,1,1,0,2.2332101697276794e-8
monkey,0,0,0,0,0,1,1,1,2.246916774051766e-7
monkey,0,0,0,0,0,1,1,2,1.7423822210852375e-7
monkey,0,0,0,0,0,1,2,0,6.5190684056437075e-9
monkey,0,0,0,0,0,1,2,1,6.564757086724021e-8
monkey,0,0,0,0,0,1,2,2,4.8829752435022544e-8
monkey,0,0,0,0,0,2,0,0,1.8802971510571022e-9
monkey,0,0,0,0,0,2,0,1,1.8920121974879517e-8
monkey,0,0,0,0,0,2,0,2,1.4607860838413435e-8
monkey,0,0,0,0,0,2,1,0,3.4198291605674188e-9
monkey,0,0,0,0,0,2,1,1,3.440916244142948e-8
monkey,0,0,0,0,0,2,1,2,2.664709239579053e-8
monkey,0,0,0,0,0,2,2,0,9.976406699150022e-10
monkey,0,0,0,0,0,2,2,1,1.0046696977735117e-8
monkey,0,0,0,0,0,2,2,2,7.459340295855471e-9
monkey,0,0,0,0,1,0,0,0,4.5408643063963615e-9
monkey,0,0,0,0,1,0,0,1,4.5642943992580616e-8
monkey,0,0,0,0,1,0,0,2,3.701842171964843e-8
monkey,0,0,0,0,1,0,1,0,8.24414432884269e-9
monkey,0,0,0,0,1,0,1,1,8.286318495993751e-8
monkey,0,0,0,0,1,0,1,2,6.733904486865964e-8
monkey,0,0,0,0,1,0,2,0,2.4634433423992972e-9
monkey,0,0,0,0,1,0,2,1,2.477501398116317e-8
monkey,0,0,0,0,1,0,2,2,1.9600300617403867e-8
monkey,0,0,0,0,1,1,0,0,1.0771425554225576e-8
monkey,0,0,0,0,1,1,0,1,1.0847573356026099e-7
monkey,0,0,0,0,1,1,0,2,8.044603617323152e-8
monkey,0,0,0,0,1,1,1,0,1.9617978873926164e-8
monkey,0,0,0,0,1,1,1,1,1.9755044917167032e-7
monkey,0,0,0,0,1,1,1,2,1.4709699387501747e-7
monkey,0,0,0,0,1,1,2,0,5.6143607978601655e-9
monkey,0,0,0,0,1,1,2,1,5.6600494789404765e-8
monkey,0,0,0,0,1,1,2,2,3.97826763571871e-8
monkey,0,0,0,0,1,2,0,0,1.6483208413690132e-9
monkey,0,0,0,0,1,2,0,1,1.6600358877998627e-8
monkey,0,0,0,0,1,2,0,2,1.2288097741532544e-8
