category,cute,lazy,big,hard,playful,loyal,majestic,friendly,prob
cat,0,2,0,1,2,2,2,0,6.360495017059012e-8
cat,0,2,0,1,2,2,2,1,6.360495017059012e-8
cat,0,2,0,1,2,2,2,2,6.360495017059012e-8
cat,0,2,0,2,0,0,0,0,6.360495017059012e-8
cat,0,2,0,2,0,0,0,1,6.360495017059012e-8
cat,0,2,0,2,0,0,0,2,6.360495017059012e-8
cat,0,2,0,2,0,0,1,0,6.360495017059012e-8
cat,0,2,0,2,0,0,1,1,6.360495017059012e-8
cat,0,2,0,2,0,0,1,2,6.360495017059012e-8
cat,0,2,0,2,0,0,2,0,6.360495017059012e-8
cat,0,2,0,2,0,0,2,1,6.360495017059012e-8
cat,0,2,0,2,0,0,2,2,6.360495017059012e-8
cat,0,2,0,2,0,1,0,0,6.360495017059012e-8
cat,0,2,0,2,0,1,0,1,6.360495017059012e-8
cat,0,2,0,2,0,1,0,2,6.360495017059012e-8
cat,0,2,0,2,0,1,1,0,6.360495017059012e-8
cat,0,2,0,2,0,1,1,1,6.360495017059012e-8
cat,0,2,0,2,0,1,1,2,6.360495017059012e-8
cat,0,2,0,2,0,1,2,0,6.360495017059012e-8
cat,0,2,0,2,0,1,2,1,6.360495017059012e-8
cat,0,2,0,2,0,1,2,2,6.360495017059012e-8
cat,0,2,0,2,0,2,0,0,6.360495017059012e-8
cat,0,2,0,2,0,2,0,1,6.360495017059012e-8
cat,0,2,0,2,0,2,0,2,6.360495017059012e-8
cat,0,2,0,2,0,2,1,0,6.360495017059012e-8
cat,0,2,0,2,0,2,1,1,6.360495017059012e-8
cat,0,2,0,2,0,2,1,2,6.360495017059012e-8
cat,0,2,0,2,0,2,2,0,6.360495017059012e-8
cat,0,2,0,2,0,2,2,1,6.360495017059012e-8
cat,0,2,0,2,0,2,2,2,6.360495017059012e-8
cat,0,2,0,2,1,0,0,0,6.360495017059012e-8
cat,0,2,0,2,1,0,0,1,6.360495017059012e-8
cat,0,2,0,2,1,0,0,2,6.360495017059012e-8
cat,0,2,0,2,1,0,1,0,6.360495017059012e-8
cat,0,2,0,2,1,0,1,1,6.360495017059012e-8
cat,0,2,0,2,1,0,1,2,6.360495017059012e-8
cat,0,2,0,2,1,0,2,0,6.360495017059012e-8
cat,0,2,0,2,1,0,2,1,6.360495017059012e-8
cat,0,2,0,2,1,0,2,2,6.360495017059012e-8
cat,0,2,0,2,1,1,0,0,6.360495017059012e-8
cat,0,2,0,2,1,1,0,1,6.360495017059012e-8
cat,0,2,0,2,1,1,0,2,6.360495017059012e-8
cat,0,2,0,2,1,1,1,0,6.360495017059012e-8
cat,0,2,0,2,1,1,1,1,6.360495017059012e-8
cat,0,2,0,2,1,1,1,2,6.360495017059012e-8
cat,0,2,0,2,1,1,2,0,6.360495017059012e-8
cat,0,2,0,2,1,1,2,1,6.360495017059012e-8
cat,0,2,0,2,1,1,2,2,6.360495017059012e-8
cat,0,2,0,2,1,2,0,0,6.360495017059012e-8
cat,0,2,0,2,1,2,0,1,6.360495017059012e-8
cat,0,2,0,2,1,2,0,2,6.360495017059012e-8
cat,0,2,0,2,1,2,1,0,6.360495017059012e-8
cat,0,2,0,2,1,2,1,1,6.360495017059012e-8
cat,0,2,0,2,1,2,1,2,6.360495017059012e-8
cat,0,2,0,2,1,2,2,0,6.360495017059012e-8
cat,0,2,0,2,1,2,2,1,6.360495017059012e-8
cat,0,2,0,2,1,2,2,2,6.360495017059012e-8
cat,0,2,0,2,2,0,0,0,6.360495017059012e-8
cat,0,2,0,2,2,0,0,1,6.360495017059012e-8
cat,0,2,0,2,2,0,0,2,6.360495017059012e-8
cat,0,2,0,2,2,0,1,0,6.360495017059012e-8
cat,0,2,0,2,2,0,1,1,6.360495017059012e-8
cat,0,2,0,2,2,0,1,2,6.360495017059012e-8
cat,0,2,0,2,2,0,2,0,6.360495017059012e-8
cat,0,2,0,2,2,0,2,1,6.360495017059012e-8
cat,0,2,0,2,2,0,2,2,6.360495017059012e-8
cat,0,2,0,2,2,1,0,0,6.360495017059012e-8
cat,0,2,0,2,2,1,0,1,6.360495017059012e-8
cat,0,2,0,2,2,1,0,2,6.360495017059012e-8
cat,0,2,0,2,2,1,1,0,6.360495017059012e-8
cat,0,2,0,2,2,1,1,1,6.360495017059012e-8
cat,0,2,0,2,2,1,1,2,6.360495017059012e-8
cat,0,2,0,2,2,1,2,0,6.360495017059012e-8
cat,0,2,0,2,2,1,2,1,6.360495017059012e-8
cat,0,2,0,2,2,1,2,2,6.360495017059012e-8
cat,0,2,0,2,2,2,0,0,6.360495017059012e-8
cat,0,2,0,2,2,2,0,1,6.360495017059012e-8
cat,0,2,0,2,2,2,0,2,6.360495017059012e-8
cat,0,2,0,2,2,2,1,0,6.360495017059012e-8
cat,0,2,0,2,2,2,1,1,6.360495017059012e-8
cat,0,2,0,2,2,2,1,2,6.360495017059012e-8
cat,0,2,0,2,2,2,2,0,6.360495017059012e-8
cat,0,2,0,2,2,2,2,1,6.360495017059012e-8
cat,0,2,0,2,2,2,2,2,6.360495017059012e-8
cat,0,2,1,0,0,0,0,0,2.430858393883476e-8
cat,0,2,1,0,0,0,0,1,2.430858393883476e-8
cat,0,2,1,0,0,0,0,2,2.430858393883476e-8
cat,0,2,1,0,0,0,1,0,2.430858393883476e-8
cat,0,2,1,0,0,0,1,1,2.430858393883476e-8
cat,0,2,1,0,0,0,1,2,2.430858393883476e-8
cat,0,2,1,0,0,0,2,0,2.430858393883476e-8
cat,0,2,1,0,0,0,2,1,2.430858393883476e-8
cat,0,2,1,0,0,0,2,2,2.430858393883476e-8
cat,0,2,1,0,0,1,0,0,2.430858393883476e-8
cat,0,2,1,0,0,1,0,1,2.430858393883476e-8
cat,0,2,1,0,0,1,0,2,2.430858393883476e-8
cat,0,2,1,0,0,1,1,0,2.430858393883476e-8
cat,0,2,1,0,0,1,1,1,2.430858393883476e-8
cat,0,2,1,0,0,1,1,2,2.430858393883476e-8
cat,0,2,1,0,0,1,2,0,2.430858393883476e-8
cat,0,2,1,0,0,1,2,1,2.430858393883476e-8
cat,0,2,1,0,0,1,2,2,2.430858393883476e-8
cat,0,2,1,0,0,2,0,0,2.430858393883476e-8
cat,0,2,1,0,0,2,0,1,2.430858393883476e-8
cat,0,2,1,0,0,2,0,2,2.430858393883476e-8
cat,0,2,1,0,0,2,1,0,2.430858393883476e-8
cat,0,2,1,0,0,2,1,1,2.430858393883476e-8
cat,0,2,1,0,0,2,1,2,2.430858393883476e-8
cat,0,2,1,0,0,2,2,0,2.430858393883476e-8
cat,0,2,1,0,0,2,2,1,2.430858393883476e-8
cat,0,2,1,0,0,2,2,2,2.430858393883476e-8
cat,0,2,1,0,1,0,0,0,2.430858393883476e-8
cat,0,2,1,0,1,0,0,1,2.430858393883476e-8
cat,0,2,1,0,1,0,0,2,2.430858393883476e-8
cat,0,2,1,0,1,0,1,0,2.430858393883476e-8
cat,0,2,1,0,1,0,1,1,2.430858393883476e-8
cat,0,2,1,0,1,0,1,2,2.430858393883476e-8
cat,0,2,1,0,1,0,2,0,2.430858393883476e-8
cat,0,2,1,0,1,0,2,1,2.430858393883476e-8
cat,0,2,1,0,1,0,2,2,2.430858393883476e-8
cat,0,2,1,0,1,1,0,0,2.430858393883476e-8
cat,0,2,1,0,1,1,0,1,2.430858393883476e-8
cat,0,2,1,0,1,1,0,2,2.430858393883476e-8
cat,0,2,1,0,1,1,1,0,2.430858393883476e-8
cat,0,2,1,0,1,1,1,1,2.430858393883476e-8
cat,0,2,1,0,1,1,1,2,2.430858393883476e-8
cat,0,2,1,0,1,1,2,0,2.430858393883476e-8
cat,0,2,1,0,1,1,2,1,2.430858393883476e-8
cat,0,2,1,0,1,1,2,2,2.430858393883476e-8
cat,0,2,1,0,1,2,0,0,2.430858393883476e-8
cat,0,2,1,0,1,2,0,1,2.430858393883476e-8
cat,0,2,1,0,1,2,0,2,2.430858393883476e-8
cat,0,2,1,0,1,2,1,0,2.430858393883476e-8
cat,0,2,1,0,1,2,1,1,2.430858393883476e-8
cat,0,2,1,0,1,2,1,2,2.430858393883476e-8
cat,0,2,1,0,1,2,2,0,2.430858393883476e-8
cat,0,2,1,0,1,2,2,1,2.430858393883476e-8
cat,0,2,1,0,1,2,2,2,2.430858393883476e-8
cat,0,2,1,0,2,0,0,0,2.430858393883476e-8
cat,0,2,1,0,2,0,0,1,2.430858393883476e-8
cat,0,2,1,0,2,0,0,2,2.430858393883476e-8
cat,0,2,1,0,2,0,1,0,2.430858393883476e-8
cat,0,2,1,0,2,0,1,1,2.430858393883476e-8
cat,0,2,1,0,2,0,1,2,2.430858393883476e-8
cat,0,2,1,0,2,0,2,0,2.430858393883476e-8
cat,0,2,1,0,2,0,2,1,2.430858393883476e-8
cat,0,2,1,0,2,0,2,2,2.430858393883476e-8
cat,0,2,1,0,2,1,0,0,2.430858393883476e-8
cat,0,2,1,0,2,1,0,1,2.430858393883476e-8
cat,0,2,1,0,2,1,0,2,2.430858393883476e-8
cat,0,2,1,0,2,1,1,0,2.430858393883476e-8
cat,0,2,1,0,2,1,1,1,2.430858393883476e-8
cat,0,2,1,0,2,1,1,2,2.430858393883476e-8
cat,0,2,1,0,2,1,2,0,2.430858393883476e-8
cat,0,2,1,0,2,1,2,1,2.430858393883476e-8
cat,0,2,1,0,2,1,2,2,2.430858393883476e-8
cat,0,2,1,0,2,2,0,0,2.430858393883476e-8
cat,0,2,1,0,2,2,0,1,2.430858393883476e-8
cat,0,2,1,0,2,2,0,2,2.430858393883476e-8
cat,0,2,1,0,2,2,1,0,2.430858393883476e-8
cat,0,2,1,0,2,2,1,1,2.430858393883476e-8
cat,0,2,1,0,2,2,1,2,2.430858393883476e-8
cat,0,2,1,0,2,2,2,0,2.430858393883476e-8
cat,0,2,1,0,2,2,2,1,2.430858393883476e-8
cat,0,2,1,0,2,2,2,2,2.430858393883476e-8
cat,0,2,1,1,0,0,0,0,2.430858393883476e-8
cat,0,2,1,1,0,0,0,1,2.430858393883476e-8
cat,0,2,1,1,0,0,0,2,2.430858393883476e-8
cat,0,2,1,1,0,0,1,0,2.430858393883476e-8
cat,0,2,1,1,0,0,1,1,2.430858393883476e-8
cat,0,2,1,1,0,0,1,2,2.430858393883476e-8
cat,0,2,1,1,0,0,2,0,2.430858393883476e-8
cat,0,2,1,1,0,0,2,1,2.430858393883476e-8
cat,0,2,1,1,0,0,2,2,2.430858393883476e-8
cat,0,2,1,1,0,1,0,0,2.430858393883476e-8
cat,0,2,1,1,0,1,0,1,2.430858393883476e-8
cat,0,2,1,1,0,1,0,2,2.430858393883476e-8
cat,0,2,1,1,0,1,1,0,2.430858393883476e-8
cat,0,2,1,1,0,1,1,1,2.430858393883476e-8
cat,0,2,1,1,0,1,1,2,2.430858393883476e-8
cat,0,2,1,1,0,1,2,0,2.430858393883476e-8
cat,0,2,1,1,0,1,2,1,2.430858393883476e-8
cat,0,2,1,1,0,1,2,2,2.430858393883476e-8
cat,0,2,1,1,0,2,0,0,2.430858393883476e-8
cat,0,2,1,1,0,2,0,1,2.430858393883476e-8
cat,0,2,1,1,0,2,0,2,2.430858393883476e-8
cat,0,2,1,1,0,2,1,0,2.430858393883476e-8
cat,0,2,1,1,0,2,1,1,2.430858393883476e-8
cat,0,2,1,1,0,2,1,2,2.430858393883476e-8
cat,0,2,1,1,0,2,2,0,2.430858393883476e-8
cat,0,2,1,1,0,2,2,1,2.430858393883476e-8
cat,0,2,1,1,0,2,2,2,2.430858393883476e-8
cat,0,2,1,1,1,0,0,0,2.430858393883476e-8
cat,0,2,1,1,1,0,0,1,2.430858393883476e-8
cat,0,2,1,1,1,0,0,2,2.430858393883476e-8
cat,0,2,1,1,1,0,1,0,2.430858393883476e-8
cat,0,2,1,1,1,0,1,1,2.430858393883476e-8
cat,0,2,1,1,1,0,1,2,2.430858393883476e-8
cat,0,2,1,1,1,0,2,0,2.430858393883476e-8
cat,0,2,1,1,1,0,2,1,2.430858393883476e-8
cat,0,2,1,1,1,0,2,2,2.430858393883476e-8
cat,0,2,1,1,1,1,0,0,2.430858393883476e-8
cat,0,2,1,1,1,1,0,1,2.430858393883476e-8
cat,0,2,1,1,1,1,0,2,2.430858393883476e-8
cat,0,2,1,1,1,1,1,0,2.430858393883476e-8
cat,0,2,1,1,1,1,1,1,2.430858393883476e-8
cat,0,2,1,1,1,1,1,2,2.430858393883476e-8
cat,0,2,1,1,1,1,2,0,2.430858393883476e-8
cat,0,2,1,1,1,1,2,1,2.430858393883476e-8
cat,0,2,1,1,1,1,2,2,2.430858393883476e-8
cat,0,2,1,1,1,2,0,0,2.430858393883476e-8
cat,0,2,1,1,1,2,0,1,2.430858393883476e-8
cat,0,2,1,1,1,2,0,2,2.430858393883476e-8
cat,0,2,1,1,1,2,1,0,2.430858393883476e-8
cat,0,2,1,1,1,2,1,1,2.430858393883476e-8
cat,0,2,1,1,1,2,1,2,2.430858393883476e-8
cat,0,2,1,1,1,2,2,0,2.430858393883476e-8
cat,0,2,1,1,1,2,2,1,2.430858393883476e-8
cat,0,2,1,1,1,2,2,2,2.430858393883476e-8
cat,0,2,1,1,2,0,0,0,2.430858393883476e-8
cat,0,2,1,1,2,0,0,1,2.430858393883476e-8
cat,0,2,1,1,2,0,0,2,2.430858393883476e-8
cat,0,2,1,1,2,0,1,0,2.430858393883476e-8
cat,0,2,1,1,2,0,1,1,2.430858393883476e-8
cat,0,2,1,1,2,0,1,2,2.430858393883476e-8
cat,0,2,1,1,2,0,2,0,2.430858393883476e-8
cat,0,2,1,1,2,0,2,1,2.430858393883476e-8
cat,0,2,1,1,2,0,2,2,2.430858393883476e-8
cat,0,2,1,1,2,1,0,0,2.430858393883476e-8
cat,0,2,1,1,2,1,0,1,2.430858393883476e-8
cat,0,2,1,1,2,1,0,2,2.430858393883476e-8
cat,0,2,1,1,2,1,1,0,2.430858393883476e-8
cat,0,2,1,1,2,1,1,1,2.430858393883476e-8
cat,0,2,1,1,2,1,1,2,2.430858393883476e-8
cat,0,2,1,1,2,1,2,0,2.430858393883476e-8
cat,0,2,1,1,2,1,2,1,2.430858393883476e-8
cat,0,2,1,1,2,1,2,2,2.430858393883476e-8
cat,0,2,1,1,2,2,0,0,2.430858393883476e-8
cat,0,2,1,1,2,2,0,1,2.430858393883476e-8
cat,0,2,1,1,2,2,0,2,2.430858393883476e-8
cat,0,2,1,1,2,2,1,0,2.430858393883476e-8
cat,0,2,1,1,2,2,1,1,2.430858393883476e-8
cat,0,2,1,1,2,2,1,2,2.430858393883476e-8
cat,0,2,1,1,2,2,2,0,2.430858393883476e-8
cat,0,2,1,1,2,2,2,1,2.430858393883476e-8
cat,0,2,1,1,2,2,2,2,2.430858393883476e-8
cat,0,2,1,2,0,0,0,0,2.430858393883476e-8
cat,0,2,1,2,0,0,0,1,2.430858393883476e-8
cat,0,2,1,2,0,0,0,2,2.430858393883476e-8
cat,0,2,1,2,0,0,1,0,2.430858393883476e-8
cat,0,2,1,2,0,0,1,1,2.430858393883476e-8
cat,0,2,1,2,0,0,1,2,2.430858393883476e-8
cat,0,2,1,2,0,0,2,0,2.430858393883476e-8
cat,0,2,1,2,0,0,2,1,2.430858393883476e-8
cat,0,2,1,2,0,0,2,2,2.430858393883476e-8
cat,0,2,1,2,0,1,0,0,2.430858393883476e-8
cat,0,2,1,2,0,1,0,1,2.430858393883476e-8
cat,0,2,1,2,0,1,0,2,2.430858393883476e-8
cat,0,2,1,2,0,1,1,0,2.430858393883476e-8
cat,0,2,1,2,0,1,1,1,2.430858393883476e-8
cat,0,2,1,2,0,1,1,2,2.430858393883476e-8
cat,0,2,1,2,0,1,2,0,2.430858393883476e-8
cat,0,2,1,2,0,1,2,1,2.430858393883476e-8
cat,0,2,1,2,0,1,2,2,2.430858393883476e-8
cat,0,2,1,2,0,2,0,0,2.430858393883476e-8
cat,0,2,1,2,0,2,0,1,2.430858393883476e-8
cat,0,2,1,2,0,2,0,2,2.430858393883476e-8
cat,0,2,1,2,0,2,1,0,2.430858393883476e-8
cat,0,2,1,2,0,2,1,1,2.430858393883476e-8
cat,0,2,1,2,0,2,1,2,2.430858393883476e-8
cat,0,2,1,2,0,2,2,0,2.430858393883476e-8
cat,0,2,1,2,0,2,2,1,2.430858393883476e-8
cat,0,2,1,2,0,2,2,2,2.430858393883476e-8
cat,0,2,1,2,1,0,0,0,2.430858393883476e-8
cat,0,2,1,2,1,0,0,1,2.430858393883476e-8
cat,0,2,1,2,1,0,0,2,2.430858393883476e-8
cat,0,2,1,2,1,0,1,0,2.430858393883476e-8
cat,0,2,1,2,1,0,1,1,2.430858393883476e-8
cat,0,2,1,2,1,0,1,2,2.430858393883476e-8
cat,0,2,1,2,1,0,2,0,2.430858393883476e-8
cat,0,2,1,2,1,0,2,1,2.430858393883476e-8
cat,0,2,1,2,1,0,2,2,2.430858393883476e-8
cat,0,2,1,2,1,1,0,0,2.430858393883476e-8
cat,0,2,1,2,1,1,0,1,2.430858393883476e-8
cat,0,2,1,2,1,1,0,2,2.430858393883476e-8
cat,0,2,1,2,1,1,1,0,2.430858393883476e-8
cat,0,2,1,2,1,1,1,1,2.430858393883476e-8
cat,0,2,1,2,1,1,1,2,2.430858393883476e-8
cat,0,2,1,2,1,1,2,0,2.430858393883476e-8
cat,0,2,1,2,1,1,2,1,2.430858393883476e-8
cat,0,2,1,2,1,1,2,2,2.430858393883476e-8
cat,0,2,1,2,1,2,0,0,2.430858393883476e-8
cat,0,2,1,2,1,2,0,1,2.430858393883476e-8
cat,0,2,1,2,1,2,0,2,2.430858393883476e-8
cat,0,2,1,2,1,2,1,0,2.430858393883476e-8
cat,0,2,1,2,1,2,1,1,2.430858393883476e-8
cat,0,2,1,2,1,2,1,2,2.430858393883476e-8
cat,0,2,1,2,1,2,2,0,2.430858393883476e-8
cat,0,2,1,2,1,2,2,1,2.430858393883476e-8
cat,0,2,1,2,1,2,2,2,2.430858393883476e-8
cat,0,2,1,2,2,0,0,0,2.430858393883476e-8
cat,0,2,1,2,2,0,0,1,2.430858393883476e-8
cat,0,2,1,2,2,0,0,2,2.430858393883476e-8
cat,0,2,1,2,2,0,1,0,2.430858393883476e-8
cat,0,2,1,2,2,0,1,1,2.430858393883476e-8
cat,0,2,1,2,2,0,1,2,2.430858393883476e-8
cat,0,2,1,2,2,0,2,0,2.430858393883476e-8
cat,0,2,1,2,2,0,2,1,2.430858393883476e-8
cat,0,2,1,2,2,0,2,2,2.430858393883476e-8
cat,0,2,1,2,2,1,0,0,2.430858393883476e-8
cat,0,2,1,2,2,1,0,1,2.430858393883476e-8
cat,0,2,1,2,2,1,0,2,2.430858393883476e-8
cat,0,2,1,2,2,1,1,0,2.430858393883476e-8
cat,0,2,1,2,2,1,1,1,2.430858393883476e-8
cat,0,2,1,2,2,1,1,2,2.430858393883476e-8
cat,0,2,1,2,2,1,2,0,2.430858393883476e-8
cat,0,2,1,2,2,1,2,1,2.430858393883476e-8
cat,0,2,1,2,2,1,2,2,2.430858393883476e-8
cat,0,2,1,2,2,2,0,0,2.430858393883476e-8
cat,0,2,1,2,2,2,0,1,2.430858393883476e-8
cat,0,2,1,2,2,2,0,2,2.430858393883476e-8
cat,0,2,1,2,2,2,1,0,2.430858393883476e-8
cat,0,2,1,2,2,2,1,1,2.430858393883476e-8
cat,0,2,1,2,2,2,1,2,2.430858393883476e-8
cat,0,2,1,2,2,2,2,0,2.430858393883476e-8
cat,0,2,1,2,2,2,2,1,2.430858393883476e-8
cat,0,2,1,2,2,2,2,2,2.430858393883476e-8
cat,0,2,2,0,0,0,0,0,6.461023701248027e-9
cat,0,2,2,0,0,0,0,1,6.461023701248027e-9
cat,0,2,2,0,0,0,0,2,6.461023701248027e-9
cat,0,2,2,0,0,0,1,0,6.461023701248027e-9
cat,0,2,2,0,0,0,1,1,6.461023701248027e-9
cat,0,2,2,0,0,0,1,2,6.461023701248027e-9
cat,0,2,2,0,0,0,2,0,6.461023701248027e-9
cat,0,2,2,0,0,0,2,1,6.461023701248027e-9
cat,0,2,2,0,0,0,2,2,6.461023701248027e-9
cat,0,2,2,0,0,1,0,0,6.461023701248027e-9
cat,0,2,2,0,0,1,0,1,6.461023701248027e-9
cat,0,2,2,0,0,1,0,2,6.461023701248027e-9
cat,0,2,2,0,0,1,1,0,6.461023701248027e-9
cat,0,2,2,0,0,1,1,1,6.461023701248027e-9
cat,0,2,2,0,0,1,1,2,6.461023701248027e-9
cat,0,2,2,0,0,1,2,0,6.461023701248027e-9
cat,0,2,2,0,0,1,2,1,6.461023701248027e-9
cat,0,2,2,0,0,1,2,2,6.461023701248027e-9
cat,0,2,2,0,0,2,0,0,6.461023701248027e-9
cat,0,2,2,0,0,2,0,1,6.461023701248027e-9
cat,0,2,2,0,0,2,0,2,6.461023701248027e-9
cat,0,2,2,0,0,2,1,0,6.461023701248027e-9
cat,0,2,2,0,0,2,1,1,6.461023701248027e-9
cat,0,2,2,0,0,2,1,2,6.461023701248027e-9
cat,0,2,2,0,0,2,2,0,6.461023701248027e-9
cat,0,2,2,0,0,2,2,1,6.461023701248027e-9
cat,0,2,2,0,0,2,2,2,6.461023701248027e-9
cat,0,2,2,0,1,0,0,0,6.461023701248027e-9
cat,0,2,2,0,1,0,0,1,6.461023701248027e-9
cat,0,2,2,0,1,0,0,2,6.461023701248027e-9
cat,0,2,2,0,1,0,1,0,6.461023701248027e-9
cat,0,2,2,0,1,0,1,1,6.461023701248027e-9
cat,0,2,2,0,1,0,1,2,6.461023701248027e-9
cat,0,2,2,0,1,0,2,0,6.461023701248027e-9
cat,0,2,2,0,1,0,2,1,6.461023701248027e-9
cat,0,2,2,0,1,0,2,2,6.461023701248027e-9
cat,0,2,2,0,1,1,0,0,6.461023701248027e-9
cat,0,2,2,0,1,1,0,1,6.461023701248027e-9
cat,0,2,2,0,1,1,0,2,6.461023701248027e-9
cat,0,2,2,0,1,1,1,0,6.461023701248027e-9
cat,0,2,2,0,1,1,1,1,6.461023701248027e-9
cat,0,2,2,0,1,1,1,2,6.461023701248027e-9
cat,0,2,2,0,1,1,2,0,6.461023701248027e-9
cat,0,2,2,0,1,1,2,1,6.461023701248027e-9
cat,0,2,2,0,1,1,2,2,6.461023701248027e-9
cat,0,2,2,0,1,2,0,0,6.461023701248027e-9
cat,0,2,2,0,1,2,0,1,6.461023701248027e-9
cat,0,2,2,0,1,2,0,2,6.461023701248027e-9
cat,0,2,2,0,1,2,1,0,6.461023701248027e-9
cat,0,2,2,0,1,2,1,1,6.461023701248027e-9
cat,0,2,2,0,1,2,1,2,6.461023701248027e-9
cat,0,2,2,0,1,2,2,0,6.461023701248027e-9
cat,0,2,2,0,1,2,2,1,6.461023701248027e-9
cat,0,2,2,0,1,2,2,2,6.461023701248027e-9
cat,0,2,2,0,2,0,0,0,6.461023701248027e-9
cat,0,2,2,0,2,0,0,1,6.461023701248027e-9
cat,0,2,2,0,2,0,0,2,6.461023701248027e-9
cat,0,2,2,0,2,0,1,0,6.461023701248027e-9
cat,0,2,2,0,2,0,1,1,6.461023701248027e-9
cat,0,2,2,0,2,0,1,2,6.461023701248027e-9
cat,0,2,2,0,2,0,2,0,6.461023701248027e-9
cat,0,2,2,0,2,0,2,1,6.461023701248027e-9
cat,0,2,2,0,2,0,2,2,6.461023701248027e-9
cat,0,2,2,0,2,1,0,0,6.461023701248027e-9
cat,0,2,2,0,2,1,0,1,6.461023701248027e-9
cat,0,2,2,0,2,1,0,2,6.461023701248027e-9
cat,0,2,2,0,2,1,1,0,6.461023701248027e-9
cat,0,2,2,0,2,1,1,1,6.461023701248027e-9
cat,0,2,2,0,2,1,1,2,6.461023701248027e-9
cat,0,2,2,0,2,1,2,0,6.461023701248027e-9
cat,0,2,2,0,2,1,2,1,6.461023701248027e-9
cat,0,2,2,0,2,1,2,2,6.461023701248027e-9
cat,0,2,2,0,2,2,0,0,6.461023701248027e-9
cat,0,2,2,0,2,2,0,1,6.461023701248027e-9
cat,0,2,2,0,2,2,0,2,6.461023701248027e-9
cat,0,2,2,0,2,2,1,0,6.461023701248027e-9
cat,0,2,2,0,2,2,1,1,6.461023701248027e-9
cat,0,2,2,0,2,2,1,2,6.461023701248027e-9
cat,0,2,2,0,2,2,2,0,6.461023701248027e-9
cat,0,2,2,0,2,2,2,1,6.461023701248027e-9
cat,0,2,2,0,2,2,2,2,6.461023701248027e-9
cat,0,2,2,1,0,0,0,0,6.461023701248027e-9
cat,0,2,2,1,0,0,0,1,6.461023701248027e-9
cat,0,2,2,1,0,0,0,2,6.461023701248027e-9
cat,0,2,2,1,0,0,1,0,6.461023701248027e-9
cat,0,2,2,1,0,0,1,1,6.461023701248027e-9
cat,0,2,2,1,0,0,1,2,6.461023701248027e-9
cat,0,2,2,1,0,0,2,0,6.461023701248027e-9
cat,0,2,2,1,0,0,2,1,6.461023701248027e-9
cat,0,2,2,1,0,0,2,2,6.461023701248027e-9
cat,0,2,2,1,0,1,0,0,6.461023701248027e-9
cat,0,2,2,1,0,1,0,1,6.461023701248027e-9
cat,0,2,2,1,0,1,0,2,6.461023701248027e-9
cat,0,2,2,1,0,1,1,0,6.461023701248027e-9
cat,0,2,2,1,0,1,1,1,6.461023701248027e-9
cat,0,2,2,1,0,1,1,2,6.461023701248027e-9
cat,0,2,2,1,0,1,2,0,6.461023701248027e-9
cat,0,2,2,1,0,1,2,1,6.461023701248027e-9
cat,0,2,2,1,0,1,2,2,6.461023701248027e-9
cat,0,2,2,1,0,2,0,0,6.461023701248027e-9
cat,0,2,2,1,0,2,0,1,6.461023701248027e-9
cat,0,2,2,1,0,2,0,2,6.461023701248027e-9
cat,0,2,2,1,0,2,1,0,6.461023701248027e-9
cat,0,2,2,1,0,2,1,1,6.461023701248027e-9
cat,0,2,2,1,0,2,1,2,6.461023701248027e-9
cat,0,2,2,1,0,2,2,0,6.461023701248027e-9
cat,0,2,2,1,0,2,2,1,6.461023701248027e-9
cat,0,2,2,1,0,2,2,2,6.461023701248027e-9
cat,0,2,2,1,1,0,0,0,6.461023701248027e-9
cat,0,2,2,1,1,0,0,1,6.461023701248027e-9
cat,0,2,2,1,1,0,0,2,6.461023701248027e-9
cat,0,2,2,1,1,0,1,0,6.461023701248027e-9
cat,0,2,2,1,1,0,1,1,6.461023701248027e-9
cat,0,2,2,1,1,0,1,2,6.461023701248027e-9
cat,0,2,2,1,1,0,2,0,6.461023701248027e-9
cat,0,2,2,1,1,0,2,1,6.461023701248027e-9
cat,0,2,2,1,1,0,2,2,6.461023701248027e-9
cat,0,2,2,1,1,1,0,0,6.461023701248027e-9
cat,0,2,2,1,1,1,0,1,6.461023701248027e-9
cat,0,2,2,1,1,1,0,2,6.461023701248027e-9
cat,0,2,2,1,1,1,1,0,6.461023701248027e-9
cat,0,2,2,1,1,1,1,1,6.461023701248027e-9
cat,0,2,2,1,1,1,1,2,6.461023701248027e-9
cat,0,2,2,1,1,1,2,0,6.461023701248027e-9
cat,0,2,2,1,1,1,2,1,6.461023701248027e-9
cat,0,2,2,1,1,1,2,2,6.461023701248027e-9
cat,0,2,2,1,1,2,0,0,6.461023701248027e-9
cat,0,2,2,1,1,2,0,1,6.461023701248027e-9
cat,0,2,2,1,1,2,0,2,6.461023701248027e-9
cat,0,2,2,1,1,2,1,0,6.461023701248027e-9
cat,0,2,2,1,1,2,1,1,6.461023701248027e-9
cat,0,2,2,1,1,2,1,2,6.461023701248027e-9
cat,0,2,2,1,1,2,2,0,6.461023701248027e-9
cat,0,2,2,1,1,2,2,1,6.461023701248027e-9
cat,0,2,2,1,1,2,2,2,6.461023701248027e-9
cat,0,2,2,1,2,0,0,0,6.461023701248027e-9
cat,0,2,2,1,2,0,0,1,6.461023701248027e-9
cat,0,2,2,1,2,0,0,2,6.461023701248027e-9
