ant,0,0,0,0,0,0,5.375720208452618e-7
ant,0,0,0,0,0,1,2.4641820913787576e-7
ant,0,0,0,0,0,2,0.000004786520706225415
ant,0,0,0,0,1,0,3.12992458089372e-7
ant,0,0,0,0,1,1,1.4445202835289476e-7
ant,0,0,0,0,1,2,0.0000027538368086858
ant,0,0,0,0,2,0,8.690694712227288e-8
ant,0,0,0,0,2,1,4.0012273363481795e-8
ant,0,0,0,0,2,2,7.679144957071923e-7
ant,0,0,0,1,0,0,2.118312919119854e-7
ant,0,0,0,1,0,1,9.778190003426356e-8
ant,0,0,0,1,0,2,0.0000018631821620256927
ant,0,0,0,1,1,0,1.2261958541400585e-7
ant,0,0,0,1,1,1,5.6930083364533597e-8
ant,0,0,0,1,1,2,0.0000010674262989743217
ant,0,0,0,1,2,0,3.411799654307524e-8
ant,0,0,0,1,2,1,1.5807652745117807e-8
ant,0,0,0,1,2,2,2.981076621785727e-7
ant,0,0,0,2,0,0,4.68231147650196e-8
ant,0,0,0,2,0,1,2.1378120902077578e-8
ant,0,0,0,2,0,2,4.1978522890909815e-7
ant,0,0,0,2,1,0,2.7351591931129463e-8
ant,0,0,0,2,1,1,1.2580868629947296e-8
ant,0,0,0,2,1,2,2.420817915757902e-7
ant,0,0,0,2,2,0,7.585697872233951e-9
ant,0,0,0,2,2,1,3.480012554511993e-9
ant,0,0,0,2,2,2,6.744840606813155e-8
ant,0,0,1,0,0,0,6.817402720602226e-7
ant,0,0,1,0,0,1,3.0731843410297836e-7
ant,0,0,1,0,0,2,0.000006245147865280607
ant,0,0,1,0,1,0,4.023868167914651e-7
ant,0,0,1,0,1,1,1.831271073580455e-7
ant,0,0,1,0,1,2,0.0000036274911854592576
ant,0,0,1,0,2,0,1.1118845772838275e-7
ant,0,0,1,0,2,1,5.0432428567709554e-8
ant,0,0,1,0,2,2,0.0000010080820213980905
ant,0,0,1,1,0,0,2.724313890651881e-7
ant,0,0,1,1,0,1,1.2401507565000022e-7
ant,0,0,1,1,0,2,0.000002454906627017614
ant,0,0,1,1,1,0,1.5952869799643012e-7
ant,0,0,1,1,1,1,7.319478498451067e-8
ant,0,0,1,1,1,2,0.0000014181343475271408
ant,0,0,1,1,2,0,4.4205371921876084e-8
ant,0,0,1,1,2,1,2.0225667671308218e-8
ant,0,0,1,1,2,2,3.9487432157233206e-7
ant,0,0,1,2,0,0,5.890578494683209e-8
ant,0,0,1,2,0,1,2.6402737752767488e-8
ant,0,0,1,2,0,2,5.447111893584158e-7
ant,0,0,1,2,1,0,3.492721786554935e-8
ant,0,0,1,2,1,1,1.5821217929348588e-8
ant,0,0,1,2,1,2,3.173714121300989e-7
ant,0,0,1,2,2,0,9.635641085166685e-9
ant,0,0,1,2,2,1,4.348565970175889e-9
ant,0,0,1,2,2,2,8.810081617831585e-8
ant,0,0,2,0,0,0,0.0000037704744966249836
ant,0,0,2,0,0,1,0.0000016615592354649374
ant,0,0,2,0,0,2,0.000035825864223546943
ant,0,0,2,0,1,0,0.0000022655615052942147
ant,0,0,2,0,1,1,0.0000010123387457291946
ant,0,0,2,0,1,2,0.000021055645019861762
ant,0,0,2,0,2,0,6.22108592480013e-7
ant,0,0,2,0,2,1,2.7664229426345994e-7
ant,0,0,2,0,2,2,0.000005826938366501566
ant,0,0,2,1,0,0,0.0000015345872057279807
ant,0,0,2,1,0,1,6.859561436466986e-7
ant,0,0,2,1,0,2,0.000014253878769817875
ant,0,0,2,1,1,0,9.118820084675127e-7
ant,0,0,2,1,1,1,4.121439108090617e-7
ant,0,0,2,1,1,2,0.000008316909147199128
ant,0,0,2,1,2,0,2.5137600952431116e-7
ant,0,0,2,1,2,1,1.1317454949795686e-7
ant,0,0,2,1,2,2,0.00000230754695248741
ant,0,0,2,2,0,0,3.222997193022278e-7
ant,0,0,2,2,0,1,1.4081549484679077e-7
ant,0,0,2,2,0,2,0.0000031033665764812126
ant,0,0,2,2,1,0,1.9493745789315771e-7
ant,0,0,2,2,1,1,8.651945559040484e-8
ant,0,0,2,2,1,2,0.0000018314794551218744
ant,0,0,2,2,2,0,5.340598974572895e-8
ant,0,0,2,2,2,1,2.3574631056814757e-8
ant,0,0,2,2,2,2,5.061016433567363e-7
ant,0,1,0,0,0,0,2.3245679069746867e-7
ant,0,1,0,0,0,1,1.0728127483483229e-7
ant,0,1,0,0,0,2,0.0000020453181501853953
ant,0,1,0,0,1,0,1.345812814292525e-7
ant,0,1,0,0,1,1,6.247296043790975e-8
ant,0,1,0,0,1,2,0.0000011719169599255973
ant,0,1,0,0,2,0,3.7444006904195915e-8
ant,0,1,0,0,2,1,1.7345523373036105e-8
ant,0,1,0,0,2,2,3.272750086975276e-7
ant,0,1,0,1,0,0,9.106996489547231e-8
ant,0,1,0,1,0,1,4.2281484079044336e-8
ant,0,1,0,1,0,2,7.928037257903621e-7
ant,0,1,0,1,1,0,5.246030623596731e-8
ant,0,1,0,1,1,1,2.4478269380995928e-8
ant,0,1,0,1,1,2,4.525640601174667e-7
ant,0,1,0,1,2,0,1.4622190637334371e-8
ant,0,1,0,1,2,1,6.810557108099262e-9
ant,0,1,0,1,2,2,1.2655550502221118e-7
ant,0,1,0,2,0,0,2.0313607938677293e-8
ant,0,1,0,2,0,1,9.343429377165763e-9
ant,0,1,0,2,0,2,1.7979680680866017e-7
ant,0,1,0,2,1,0,1.179375479004303e-8
ant,0,1,0,2,1,1,5.4589064607745406e-9
ant,0,1,0,2,1,2,1.0323110176225038e-7
ant,0,1,0,2,2,0,3.2780271539196504e-9
ant,0,1,0,2,2,1,1.5138790243178325e-9
ant,0,1,0,2,2,2,2.8807472464948133e-8
ant,0,1,1,0,0,0,2.9883808236313507e-7
ant,0,1,1,0,0,1,1.359983604107144e-7
ant,0,1,1,0,0,2,0.000002694123947655085
ant,0,1,1,0,1,0,1.7503117400684156e-7
ant,0,1,1,0,1,1,8.028906658834629e-8
ant,0,1,1,0,1,2,0.000001556569828860619
ant,0,1,1,0,2,0,4.849722517428325e-8
ant,0,1,1,0,2,1,2.218389246854891e-8
ant,0,1,1,0,2,2,4.3339662418121316e-7
ant,0,1,1,1,0,0,1.1847872782209196e-7
ant,0,1,1,1,0,1,5.435911635800867e-8
ant,0,1,1,1,0,2,0.0000010532589422771706
