category,slithery,tall,strong,long,fast,prob
snake,1,0,1,2,0,0.00006612581898603945
snake,1,0,1,2,1,0.00006612581898603945
snake,1,0,1,2,2,0.00006612581898603945
snake,1,0,2,0,0,0.000015224964548062822
snake,1,0,2,0,1,0.000015224964548062822
snake,1,0,2,0,2,0.000015224964548062822
snake,1,0,2,1,0,0.000042543307214352017
snake,1,0,2,1,1,0.000042543307214352017
snake,1,0,2,1,2,0.000042543307214352017
snake,1,0,2,2,0,0.00006612581898603945
snake,1,0,2,2,1,0.00006612581898603945
snake,1,0,2,2,2,0.00006612581898603945
snake,1,1,0,0,0,7.549799290135542e-7
snake,1,1,0,0,1,7.549799290135542e-7
snake,1,1,0,0,2,7.549799290135542e-7
snake,1,1,0,1,0,0.000002095828878914424
snake,1,1,0,1,1,0.000002095828878914424
snake,1,1,0,1,2,0.000002095828878914424
snake,1,1,0,2,0,0.00000321880562994716
snake,1,1,0,2,1,0.00000321880562994716
snake,1,1,0,2,2,0.00000321880562994716
snake,1,1,1,0,0,7.549799290135542e-7
snake,1,1,1,0,1,7.549799290135542e-7
snake,1,1,1,0,2,7.549799290135542e-7
snake,1,1,1,1,0,0.000002095828878914424
snake,1,1,1,1,1,0.000002095828878914424
snake,1,1,1,1,2,0.000002095828878914424
snake,1,1,1,2,0,0.00000321880562994716
snake,1,1,1,2,1,0.00000321880562994716
snake,1,1,1,2,2,0.00000321880562994716
snake,1,1,2,0,0,7.549799290135542e-7
snake,1,1,2,0,1,7.549799290135542e-7
snake,1,1,2,0,2,7.549799290135542e-7
snake,1,1,2,1,0,0.000002095828878914424
snake,1,1,2,1,1,0.000002095828878914424
snake,1,1,2,1,2,0.000002095828878914424
snake,1,1,2,2,0,0.00000321880562994716
snake,1,1,2,2,1,0.00000321880562994716
snake,1,1,2,2,2,0.00000321880562994716
snake,1,2,0,0,0,0.0000014629419736739978
snake,1,2,0,0,1,0.0000014629419736739978
snake,1,2,0,0,2,0.0000014629419736739978
snake,1,2,0,1,0,0.0000037477403164554605
snake,1,2,0,1,1,0.0000037477403164554605
snake,1,2,0,1,2,0.0000037477403164554605
snake,1,2,0,2,0,0.000004870717067488196
snake,1,2,0,2,1,0.000004870717067488196
snake,1,2,0,2,2,0.000004870717067488196
snake,1,2,1,0,0,0.0000014629419736739978
snake,1,2,1,0,1,0.0000014629419736739978
snake,1,2,1,0,2,0.0000014629419736739978
snake,1,2,1,1,0,0.0000037477403164554605
snake,1,2,1,1,1,0.0000037477403164554605
snake,1,2,1,1,2,0.0000037477403164554605
snake,1,2,1,2,0,0.000004870717067488196
snake,1,2,1,2,1,0.000004870717067488196
snake,1,2,1,2,2,0.000004870717067488196
snake,1,2,2,0,0,0.0000014629419736739978
snake,1,2,2,0,1,0.0000014629419736739978
snake,1,2,2,0,2,0.0000014629419736739978
snake,1,2,2,1,0,0.0000037477403164554605
snake,1,2,2,1,1,0.0000037477403164554605
snake,1,2,2,1,2,0.0000037477403164554605
snake,1,2,2,2,0,0.000004870717067488196
snake,1,2,2,2,1,0.000004870717067488196
snake,1,2,2,2,2,0.000004870717067488196
snake,2,0,0,0,0,0.000015224964548062822
snake,2,0,0,0,1,0.000015224964548062822
snake,2,0,0,0,2,0.000015224964548062822
snake,2,0,0,1,0,0.000042543307214352017
snake,2,0,0,1,1,0.000042543307214352017
snake,2,0,0,1,2,0.000042543307214352017
snake,2,0,0,2,0,0.00006612581898603945
snake,2,0,0,2,1,0.00006612581898603945
snake,2,0,0,2,2,0.00006612581898603945
snake,2,0,1,0,0,0.000015224964548062822
snake,2,0,1,0,1,0.000015224964548062822
snake,2,0,1,0,2,0.000015224964548062822
snake,2,0,1,1,0,0.000042543307214352017
snake,2,0,1,1,1,0.000042543307214352017
snake,2,0,1,1,2,0.000042543307214352017
snake,2,0,1,2,0,0.00006612581898603945
snake,2,0,1,2,1,0.00006612581898603945
snake,2,0,1,2,2,0.00006612581898603945
snake,2,0,2,0,0,0.000015224964548062822
snake,2,0,2,0,1,0.000015224964548062822
snake,2,0,2,0,2,0.000015224964548062822
snake,2,0,2,1,0,0.000042543307214352017
snake,2,0,2,1,1,0.000042543307214352017
snake,2,0,2,1,2,0.000042543307214352017
snake,2,0,2,2,0,0.00006612581898603945
snake,2,0,2,2,1,0.00006612581898603945
snake,2,0,2,2,2,0.00006612581898603945
snake,2,1,0,0,0,7.549799290135542e-7
snake,2,1,0,0,1,7.549799290135542e-7
snake,2,1,0,0,2,7.549799290135542e-7
snake,2,1,0,1,0,0.000002095828878914424
snake,2,1,0,1,1,0.000002095828878914424
snake,2,1,0,1,2,0.000002095828878914424
snake,2,1,0,2,0,0.00000321880562994716
snake,2,1,0,2,1,0.00000321880562994716
snake,2,1,0,2,2,0.00000321880562994716
snake,2,1,1,0,0,7.549799290135542e-7
snake,2,1,1,0,1,7.549799290135542e-7
snake,2,1,1,0,2,7.549799290135542e-7
snake,2,1,1,1,0,0.000002095828878914424
snake,2,1,1,1,1,0.000002095828878914424
snake,2,1,1,1,2,0.000002095828878914424
snake,2,1,1,2,0,0.00000321880562994716
snake,2,1,1,2,1,0.00000321880562994716
snake,2,1,1,2,2,0.00000321880562994716
snake,2,1,2,0,0,7.549799290135542e-7
snake,2,1,2,0,1,7.549799290135542e-7
snake,2,1,2,0,2,7.549799290135542e-7
snake,2,1,2,1,0,0.000002095828878914424
snake,2,1,2,1,1,0.000002095828878914424
snake,2,1,2,1,2,0.000002095828878914424
snake,2,1,2,2,0,0.00000321880562994716
snake,2,1,2,2,1,0.00000321880562994716
snake,2,1,2,2,2,0.00000321880562994716
snake,2,2,0,0,0,0.0000014629419736739978
snake,2,2,0,0,1,0.0000014629419736739978
snake,2,2,0,0,2,0.0000014629419736739978
snake,2,2,0,1,0,0.0000037477403164554605
snake,2,2,0,1,1,0.0000037477403164554605
snake,2,2,0,1,2,0.0000037477403164554605
snake,2,2,0,2,0,0.000004870717067488196
snake,2,2,0,2,1,0.000004870717067488196
snake,2,2,0,2,2,0.000004870717067488196
snake,2,2,1,0,0,0.0000014629419736739978
snake,2,2,1,0,1,0.0000014629419736739978
snake,2,2,1,0,2,0.0000014629419736739978
snake,2,2,1,1,0,0.0000037477403164554605
snake,2,2,1,1,1,0.0000037477403164554605
snake,2,2,1,1,2,0.0000037477403164554605
snake,2,2,1,2,0,0.000004870717067488196
snake,2,2,1,2,1,0.000004870717067488196
snake,2,2,1,2,2,0.000004870717067488196
snake,2,2,2,0,0,0.0000014629419736739978
snake,2,2,2,0,1,0.0000014629419736739978
snake,2,2,2,0,2,0.0000014629419736739978
snake,2,2,2,1,0,0.0000037477403164554605
snake,2,2,2,1,1,0.0000037477403164554605
snake,2,2,2,1,2,0.0000037477403164554605
snake,2,2,2,2,0,0.000004870717067488196
snake,2,2,2,2,1,0.000004870717067488196
snake,2,2,2,2,2,0.000004870717067488196
man,0,0,0,0,0,0.004019390640692612
man,0,0,0,0,1,0.004019390640692612
man,0,0,0,0,2,0.004019390640692612
man,0,0,0,1,0,0.004211787414225065
man,0,0,0,1,1,0.004211787414225065
man,0,0,0,1,2,0.004211787414225065
man,0,0,0,2,0,0.001870416022749838
man,0,0,0,2,1,0.001870416022749838
man,0,0,0,2,2,0.001870416022749838
man,0,0,1,0,0,0.004019390640692612
man,0,0,1,0,1,0.004019390640692612
man,0,0,1,0,2,0.004019390640692612
man,0,0,1,1,0,0.004211787414225065
man,0,0,1,1,1,0.004211787414225065
man,0,0,1,1,2,0.004211787414225065
man,0,0,1,2,0,0.001870416022749838
man,0,0,1,2,1,0.001870416022749838
man,0,0,1,2,2,0.001870416022749838
man,0,0,2,0,0,0.004019390640692612
man,0,0,2,0,1,0.004019390640692612
man,0,0,2,0,2,0.004019390640692612
man,0,0,2,1,0,0.004211787414225065
man,0,0,2,1,1,0.004211787414225065
man,0,0,2,1,2,0.004211787414225065
man,0,0,2,2,0,0.001870416022749838
man,0,0,2,2,1,0.001870416022749838
man,0,0,2,2,2,0.001870416022749838
man,0,1,0,0,0,0.008371217452910643
man,0,1,0,0,1,0.008371217452910643
man,0,1,0,0,2,0.008371217452910643
man,0,1,0,1,0,0.008714456478534869
man,0,1,0,1,1,0.008714456478534869
man,0,1,0,1,2,0.008714456478534869
man,0,1,0,2,0,0.0038239410883810277
man,0,1,0,2,1,0.0038239410883810277
man,0,1,0,2,2,0.0038239410883810277
man,0,1,1,0,0,0.008371217452910643
man,0,1,1,0,1,0.008371217452910643
man,0,1,1,0,2,0.008371217452910643
man,0,1,1,1,0,0.008714456478534869
man,0,1,1,1,1,0.008714456478534869
man,0,1,1,1,2,0.008714456478534869
man,0,1,1,2,0,0.0038239410883810277
man,0,1,1,2,1,0.0038239410883810277
man,0,1,1,2,2,0.0038239410883810277
man,0,1,2,0,0,0.008371217452910643
man,0,1,2,0,1,0.008371217452910643
man,0,1,2,0,2,0.008371217452910643
man,0,1,2,1,0,0.008714456478534869
man,0,1,2,1,1,0.008714456478534869
man,0,1,2,1,2,0.008714456478534869
man,0,1,2,2,0,0.0038239410883810277
man,0,1,2,2,1,0.0038239410883810277
man,0,1,2,2,2,0.0038239410883810277
man,0,2,0,0,0,0.002317300086301926
man,0,2,0,0,1,0.002317300086301926
man,0,2,0,0,2,0.002317300086301926
man,0,2,0,1,0,0.002226157747976765
man,0,2,0,1,1,0.002226157747976765
man,0,2,0,1,2,0.002226157747976765
man,0,2,0,2,0,0.0008266302680259615
man,0,2,0,2,1,0.0008266302680259615
man,0,2,0,2,2,0.0008266302680259615
man,0,2,1,0,0,0.002317300086301926
man,0,2,1,0,1,0.002317300086301926
man,0,2,1,0,2,0.002317300086301926
man,0,2,1,1,0,0.002226157747976765
man,0,2,1,1,1,0.002226157747976765
man,0,2,1,1,2,0.002226157747976765
man,0,2,1,2,0,0.0008266302680259615
man,0,2,1,2,1,0.0008266302680259615
man,0,2,1,2,2,0.0008266302680259615
man,0,2,2,0,0,0.002317300086301926
man,0,2,2,0,1,0.002317300086301926
man,0,2,2,0,2,0.002317300086301926
man,0,2,2,1,0,0.002226157747976765
man,0,2,2,1,1,0.002226157747976765
man,0,2,2,1,2,0.002226157747976765
man,0,2,2,2,0,0.0008266302680259615
man,0,2,2,2,1,0.0008266302680259615
man,0,2,2,2,2,0.0008266302680259615
man,1,0,0,0,0,0.004019390640692612
man,1,0,0,0,1,0.004019390640692612
man,1,0,0,0,2,0.004019390640692612
man,1,0,0,1,0,0.004211787414225065
man,1,0,0,1,1,0.004211787414225065
man,1,0,0,1,2,0.004211787414225065
man,1,0,0,2,0,0.001870416022749838
man,1,0,0,2,1,0.001870416022749838
man,1,0,0,2,2,0.001870416022749838
man,1,0,1,0,0,0.004019390640692612
man,1,0,1,0,1,0.004019390640692612
man,1,0,1,0,2,0.004019390640692612
man,1,0,1,1,0,0.004211787414225065
man,1,0,1,1,1,0.004211787414225065
man,1,0,1,1,2,0.004211787414225065
man,1,0,1,2,0,0.001870416022749838
man,1,0,1,2,1,0.001870416022749838
man,1,0,1,2,2,0.001870416022749838
man,1,0,2,0,0,0.004019390640692612
man,1,0,2,0,1,0.004019390640692612
man,1,0,2,0,2,0.004019390640692612
man,1,0,2,1,0,0.004211787414225065
man,1,0,2,1,1,0.004211787414225065
man,1,0,2,1,2,0.004211787414225065
man,1,0,2,2,0,0.001870416022749838
man,1,0,2,2,1,0.001870416022749838
man,1,0,2,2,2,0.001870416022749838
man,1,1,0,0,0,0.008371217452910643
man,1,1,0,0,1,0.008371217452910643
man,1,1,0,0,2,0.008371217452910643
man,1,1,0,1,0,0.008714456478534869
man,1,1,0,1,1,0.008714456478534869
man,1,1,0,1,2,0.008714456478534869
man,1,1,0,2,0,0.0038239410883810277
man,1,1,0,2,1,0.0038239410883810277
man,1,1,0,2,2,0.0038239410883810277
man,1,1,1,0,0,0.008371217452910643
man,1,1,1,0,1,0.008371217452910643
man,1,1,1,0,2,0.008371217452910643
man,1,1,1,1,0,0.008714456478534869
man,1,1,1,1,1,0.008714456478534869
man,1,1,1,1,2,0.008714456478534869
man,1,1,1,2,0,0.0038239410883810277
man,1,1,1,2,1,0.0038239410883810277
man,1,1,1,2,2,0.0038239410883810277
man,1,1,2,0,0,0.008371217452910643
man,1,1,2,0,1,0.008371217452910643
man,1,1,2,0,2,0.008371217452910643
man,1,1,2,1,0,0.008714456478534869
man,1,1,2,1,1,0.008714456478534869
man,1,1,2,1,2,0.008714456478534869
man,1,1,2,2,0,0.0038239410883810277
man,1,1,2,2,1,0.0038239410883810277
man,1,1,2,2,2,0.0038239410883810277
man,1,2,0,0,0,0.002317300086301926
man,1,2,0,0,1,0.002317300086301926
man,1,2,0,0,2,0.002317300086301926
man,1,2,0,1,0,0.002226157747976765
man,1,2,0,1,1,0.002226157747976765
man,1,2,0,1,2,0.002226157747976765
man,1,2,0,2,0,0.0008266302680259615
man,1,2,0,2,1,0.0008266302680259615
man,1,2,0,2,2,0.0008266302680259615
man,1,2,1,0,0,0.002317300086301926
man,1,2,1,0,1,0.002317300086301926
man,1,2,1,0,2,0.002317300086301926
man,1,2,1,1,0,0.002226157747976765
man,1,2,1,1,1,0.002226157747976765
man,1,2,1,1,2,0.002226157747976765
man,1,2,1,2,0,0.0008266302680259615
man,1,2,1,2,1,0.0008266302680259615
man,1,2,1,2,2,0.0008266302680259615
man,1,2,2,0,0,0.002317300086301926
man,1,2,2,0,1,0.002317300086301926
man,1,2,2,0,2,0.002317300086301926
man,1,2,2,1,0,0.002226157747976765
man,1,2,2,1,1,0.002226157747976765
man,1,2,2,1,2,0.002226157747976765
man,1,2,2,2,0,0.0008266302680259615
man,1,2,2,2,1,0.0008266302680259615
man,1,2,2,2,2,0.0008266302680259615
man,2,0,0,0,0,0.004019390640692612
man,2,0,0,0,1,0.004019390640692612
man,2,0,0,0,2,0.004019390640692612
man,2,0,0,1,0,0.004211787414225065
man,2,0,0,1,1,0.004211787414225065
man,2,0,0,1,2,0.004211787414225065
man,2,0,0,2,0,0.001870416022749838
man,2,0,0,2,1,0.001870416022749838
man,2,0,0,2,2,0.001870416022749838
man,2,0,1,0,0,0.004019390640692612
man,2,0,1,0,1,0.004019390640692612
man,2,0,1,0,2,0.004019390640692612
man,2,0,1,1,0,0.004211787414225065
man,2,0,1,1,1,0.004211787414225065
man,2,0,1,1,2,0.004211787414225065
man,2,0,1,2,0,0.001870416022749838
man,2,0,1,2,1,0.001870416022749838
man,2,0,1,2,2,0.001870416022749838
man,2,0,2,0,0,0.004019390640692612
man,2,0,2,0,1,0.004019390640692612
man,2,0,2,0,2,0.004019390640692612
man,2,0,2,1,0,0.004211787414225065
man,2,0,2,1,1,0.004211787414225065
man,2,0,2,1,2,0.004211787414225065
man,2,0,2,2,0,0.001870416022749838
man,2,0,2,2,1,0.001870416022749838
man,2,0,2,2,2,0.001870416022749838
man,2,1,0,0,0,0.008371217452910643
man,2,1,0,0,1,0.008371217452910643
man,2,1,0,0,2,0.008371217452910643
man,2,1,0,1,0,0.008714456478534869
man,2,1,0,1,1,0.008714456478534869
man,2,1,0,1,2,0.008714456478534869
man,2,1,0,2,0,0.0038239410883810277
man,2,1,0,2,1,0.0038239410883810277
man,2,1,0,2,2,0.0038239410883810277
man,2,1,1,0,0,0.008371217452910643
man,2,1,1,0,1,0.008371217452910643
man,2,1,1,0,2,0.008371217452910643
man,2,1,1,1,0,0.008714456478534869
man,2,1,1,1,1,0.008714456478534869
man,2,1,1,1,2,0.008714456478534869
man,2,1,1,2,0,0.0038239410883810277
man,2,1,1,2,1,0.0038239410883810277
man,2,1,1,2,2,0.0038239410883810277
man,2,1,2,0,0,0.008371217452910643
man,2,1,2,0,1,0.008371217452910643
man,2,1,2,0,2,0.008371217452910643
man,2,1,2,1,0,0.008714456478534869
man,2,1,2,1,1,0.008714456478534869
man,2,1,2,1,2,0.008714456478534869
man,2,1,2,2,0,0.0038239410883810277
man,2,1,2,2,1,0.0038239410883810277
man,2,1,2,2,2,0.0038239410883810277
man,2,2,0,0,0,0.002317300086301926
man,2,2,0,0,1,0.002317300086301926
man,2,2,0,0,2,0.002317300086301926
man,2,2,0,1,0,0.002226157747976765
man,2,2,0,1,1,0.002226157747976765
man,2,2,0,1,2,0.002226157747976765
man,2,2,0,2,0,0.0008266302680259615
man,2,2,0,2,1,0.0008266302680259615
man,2,2,0,2,2,0.0008266302680259615
man,2,2,1,0,0,0.002317300086301926
man,2,2,1,0,1,0.002317300086301926
man,2,2,1,0,2,0.002317300086301926
man,2,2,1,1,0,0.002226157747976765
man,2,2,1,1,1,0.002226157747976765
man,2,2,1,1,2,0.002226157747976765
man,2,2,1,2,0,0.0008266302680259615
man,2,2,1,2,1,0.0008266302680259615
man,2,2,1,2,2,0.0008266302680259615
man,2,2,2,0,0,0.002317300086301926
man,2,2,2,0,1,0.002317300086301926
man,2,2,2,0,2,0.002317300086301926
man,2,2,2,1,0,0.002226157747976765
man,2,2,2,1,1,0.002226157747976765
man,2,2,2,1,2,0.002226157747976765
man,2,2,2,2,0,0.0008266302680259615
man,2,2,2,2,1,0.0008266302680259615
man,2,2,2,2,2,0.0008266302680259615
