cheetah,0,0,0,0,0,0,0,0,4.574404448029058e-8
cheetah,0,0,0,0,0,0,0,1,2.3761368195179256e-7
cheetah,0,0,0,0,0,0,0,2,4.387095907371625e-8
cheetah,0,0,0,0,0,0,1,0,2.5242910456311152e-8
cheetah,0,0,0,0,0,0,1,1,1.31155363142856e-7
cheetah,0,0,0,0,0,0,1,2,2.4202307452658747e-8
cheetah,0,0,0,0,0,0,2,0,4.967086838108811e-9
cheetah,0,0,0,0,0,0,2,1,2.5823596362804114e-8
cheetah,0,0,0,0,0,0,2,2,4.75896623737833e-9
cheetah,0,0,0,0,0,1,0,0,5.3593592959500916e-8
cheetah,0,0,0,0,0,1,0,1,2.7834366760623424e-7
cheetah,0,0,0,0,0,1,0,2,5.1408326651830874e-8
cheetah,0,0,0,0,0,1,1,0,2.9575362791156667e-8
cheetah,0,0,0,0,0,1,1,1,1.53641093293967e-7
cheetah,0,0,0,0,0,1,1,2,2.8361325953562193e-8
cheetah,0,0,0,0,0,1,2,0,5.819994762885679e-9
cheetah,0,0,0,0,0,1,2,1,3.025282968206512e-8
cheetah,0,0,0,0,0,1,2,2,5.5771873953667855e-9
cheetah,0,0,0,0,0,2,0,0,7.224083384982499e-8
cheetah,0,0,0,0,0,2,0,1,3.7454435857463435e-7
cheetah,0,0,0,0,0,2,0,2,6.94312057399635e-8
cheetah,0,0,0,0,0,2,1,0,3.987812520079388e-8
cheetah,0,0,0,0,0,2,1,1,2.0680184229591976e-7
cheetah,0,0,0,0,0,2,1,2,3.831722069531528e-8
cheetah,0,0,0,0,0,2,2,0,7.853382160428677e-9
cheetah,0,0,0,0,0,2,2,1,4.074915406053347e-8
cheetah,0,0,0,0,0,2,2,2,7.541201259332956e-9
cheetah,0,0,0,0,1,0,0,0,9.13324215193842e-8
cheetah,0,0,0,0,1,0,0,1,4.744490266976021e-7
cheetah,0,0,0,0,1,0,0,2,8.758625070623555e-8
cheetah,0,0,0,0,1,0,1,0,5.039933900084621e-8
cheetah,0,0,0,0,1,0,1,1,2.6187831672683065e-7
cheetah,0,0,0,0,1,0,1,2,4.831813299354141e-8
cheetah,0,0,0,0,1,0,2,0,9.916877293862409e-9
cheetah,0,0,0,0,1,0,2,1,5.156071081383214e-8
cheetah,0,0,0,0,1,0,2,2,9.500636092401448e-9
cheetah,0,0,0,0,1,1,0,0,1.0700557390427211e-7
cheetah,0,0,0,0,1,1,0,1,5.557792751388214e-7
cheetah,0,0,0,0,1,1,0,2,1.0263504128893203e-7
cheetah,0,0,0,0,1,1,1,0,5.9049830018574594e-8
cheetah,0,0,0,0,1,1,1,1,3.0677770876923916e-7
cheetah,0,0,0,0,1,1,1,2,5.662175634338565e-8
cheetah,0,0,0,0,1,1,2,0,1.1619810413023605e-8
cheetah,0,0,0,0,1,1,2,1,6.04047638003915e-8
cheetah,0,0,0,0,1,1,2,2,1.1134195677985817e-8
cheetah,0,0,0,0,1,2,0,0,1.442481665378546e-7
cheetah,0,0,0,0,1,2,0,1,7.479212113402943e-7
cheetah,0,0,0,0,1,2,0,2,1.3862891031813163e-7
cheetah,0,0,0,0,1,2,1,0,7.962652753392393e-8
cheetah,0,0,0,0,1,2,1,1,4.12955070253519e-7
cheetah,0,0,0,0,1,2,1,2,7.650471852296674e-8
cheetah,0,0,0,0,1,2,2,0,1.568081974732453e-8
cheetah,0,0,0,0,1,2,2,1,8.136858525340283e-8
cheetah,0,0,0,0,1,2,2,2,1.5056457945133087e-8
cheetah,0,0,0,0,2,0,0,0,6.757227052776368e-7
cheetah,0,0,0,0,2,0,0,1,0.0000034942285005425974
