horse,0,0,0,0,0,0,0,1.0019609252328508e-7
horse,0,0,0,0,0,0,1,2.6143602827503613e-7
horse,0,0,0,0,0,0,2,2.2573591005245248e-7
horse,0,0,0,0,0,1,0,1.5274192007104707e-8
horse,0,0,0,0,0,1,1,3.99092427160329e-8
horse,0,0,0,0,0,1,2,3.4489070992499634e-8
horse,0,0,0,0,0,2,0,6.345482337070245e-9
horse,0,0,0,0,0,2,1,1.6510318247397504e-8
horse,0,0,0,0,0,2,2,1.4230770274458227e-8
horse,0,0,0,0,1,0,0,3.903215733554006e-8
horse,0,0,0,0,1,0,1,1.0199355224493441e-7
horse,0,0,0,0,1,0,2,8.814595287315213e-8
horse,0,0,0,0,1,1,0,5.925282296061455e-9
horse,0,0,0,0,1,1,1,1.5501866982377337e-8
horse,0,0,0,0,1,1,2,1.3407218560842298e-8
horse,0,0,0,0,1,2,0,2.492963451128134e-9
horse,0,0,0,0,1,2,1,6.498459632781755e-9
horse,0,0,0,0,1,2,2,5.607694654315096e-9
horse,0,0,0,0,2,0,0,1.0876284508798886e-8
horse,0,0,0,0,2,0,1,2.848037519433723e-8
horse,0,0,0,0,2,0,2,2.4645726959753805e-8
horse,0,0,0,0,2,1,0,1.641069884717344e-9
horse,0,0,0,0,2,1,1,4.3014649074662795e-9
horse,0,0,0,0,2,1,2,3.724553031848528e-9
horse,0,0,0,0,2,2,0,7.031155181330263e-10
horse,0,0,0,0,2,2,1,1.8376139891314188e-9
horse,0,0,0,0,2,2,2,1.588297859397757e-9
horse,0,0,0,1,0,0,0,4.17539634210149e-7
horse,0,0,0,1,0,0,1,0.0000010933015933056967
horse,0,0,0,1,0,0,2,9.460667427337705e-7
horse,0,0,0,1,0,1,0,6.301014493610252e-8
horse,0,0,0,1,0,1,1,1.6515027726941131e-7
horse,0,0,0,1,0,1,2,1.4299618526663234e-7
horse,0,0,0,1,0,2,0,2.6984424635363822e-8
horse,0,0,0,1,0,2,1,7.052007774753907e-8
horse,0,0,0,1,0,2,2,6.094991435704566e-8
horse,0,0,0,1,1,0,0,1.6092284535753614e-7
horse,0,0,0,1,1,0,1,4.218048853456597e-7
horse,0,0,0,1,1,0,2,3.652348559833728e-7
horse,0,0,0,1,1,1,0,2.4211387276664507e-8
horse,0,0,0,1,1,1,1,6.351759907951904e-8
horse,0,0,0,1,1,1,2,5.502869652399665e-8
horse,0,0,0,1,1,2,0,1.046182169917317e-8
horse,0,0,0,1,1,2,1,2.737514103533536e-8
horse,0,0,0,1,1,2,2,2.3678647070627165e-8
horse,0,0,0,1,2,0,0,4.4144569451582613e-8
horse,0,0,0,1,2,0,1,1.1588817630227754e-7
horse,0,0,0,1,2,0,2,1.0044104959097319e-7
horse,0,0,0,1,2,1,0,6.611969406623054e-9
horse,0,0,0,1,2,1,1,1.7370393336431583e-8
horse,0,0,0,1,2,1,2,1.506179350173201e-8
horse,0,0,0,1,2,2,0,2.895016718521761e-9
horse,0,0,0,1,2,2,1,7.589282042109742e-9
horse,0,0,0,1,2,2,2,6.571971453023208e-9
horse,0,0,0,2,0,0,0,3.893553997968787e-7
horse,0,0,0,2,0,0,1,0.0000010181436348703087
horse,0,0,0,2,0,0,2,8.80303529102806e-7
horse,0,0,0,2,0,1,0,5.8983825734206797e-8
horse,0,0,0,2,0,1,1,1.5441342606435595e-7
horse,0,0,0,2,0,1,2,1.3360144046220898e-7
horse,0,0,0,2,0,2,0,2.4971265034415932e-8
horse,0,0,0,2,0,2,1,6.515165214501143e-8
horse,0,0,0,2,0,2,2,5.625254195483396e-8
horse,0,0,0,2,1,0,0,1.5067403284361967e-7
horse,0,0,0,2,1,0,1,3.9447471864188223e-7
horse,0,0,0,2,1,0,2,3.413209601175677e-7
horse,0,0,0,2,1,1,0,2.2747271203247864e-8
horse,0,0,0,2,1,1,1,5.961328955040805e-8
horse,0,0,0,2,1,1,2,5.161242568602451e-8
horse,0,0,0,2,1,2,0,9.729763662464856e-9
horse,0,0,0,2,1,2,1,2.5422986270779838e-8
horse,0,0,0,2,1,2,2,2.1970511651641076e-8
horse,0,0,0,2,2,0,0,4.1582366323103476e-8
horse,0,0,0,2,2,0,1,1.0905563462633326e-7
horse,0,0,0,2,2,0,2,9.446257562452188e-8
horse,0,0,0,2,2,1,0,6.245940388268897e-9
horse,0,0,0,2,2,1,1,1.6394315954153825e-8
horse,0,0,0,2,2,1,2,1.4207725792238967e-8
horse,0,0,0,2,2,2,0,2.71200220934468e-9
horse,0,0,0,2,2,2,1,7.101243350970866e-9
horse,0,0,0,2,2,2,2,6.1449375982766905e-9
horse,0,0,1,0,0,0,0,4.254067823864364e-8
horse,0,0,1,0,0,0,1,1.1056503274285422e-7
horse,0,0,1,0,0,0,2,9.52340963058953e-8
horse,0,0,1,0,0,1,0,6.557472000266798e-9
horse,0,0,1,0,0,1,1,1.707562401592164e-8
horse,0,0,1,0,0,1,2,1.4725412821916852e-8
horse,0,0,1,0,0,2,0,2.6329291668923417e-9
horse,0,0,1,0,0,2,1,6.8156604526513394e-9
horse,0,0,1,0,0,2,2,5.855823800062623e-9
horse,0,0,1,0,1,0,0,1.6767944841224902e-8
horse,0,0,1,0,1,0,1,4.366841925168022e-8
horse,0,0,1,0,1,0,2,3.766066417463761e-8
horse,0,0,1,0,1,1,0,2.570050601381434e-9
horse,0,0,1,0,1,1,1,6.704025366790556e-9
horse,0,0,1,0,1,1,2,5.787564671572797e-9
horse,0,0,1,0,1,2,0,1.0501864522394198e-9
horse,0,0,1,0,1,2,1,2.7257757541918196e-9
horse,0,0,1,0,1,2,2,2.345825022733371e-9
horse,0,0,1,0,2,0,0,4.751108797763175e-9
horse,0,0,1,0,2,0,1,1.2408098379471916e-8
horse,0,0,1,0,2,0,2,1.0719785414392285e-8
horse,0,0,1,0,2,1,0,7.223873056963489e-10
horse,0,0,1,0,2,1,1,1.889005422633612e-9
horse,0,0,1,0,2,1,2,1.6332653637121768e-9
horse,0,0,1,0,2,2,0,3.0248394073535126e-10
horse,0,0,1,0,2,2,1,7.879434790159445e-10
horse,0,0,1,0,2,2,2,6.79643353592834e-10
horse,0,0,1,1,0,0,0,1.8231902902457852e-7
horse,0,0,1,1,0,0,1,4.761153617715246e-7
horse,0,0,1,1,0,0,2,4.113148658457268e-7
horse,0,0,1,1,0,1,0,2.7726388456551838e-8
horse,0,0,1,1,0,1,1,7.249864793737376e-8
horse,0,0,1,1,0,1,2,6.268116327315087e-8
horse,0,0,1,1,0,2,0,1.160287031193217e-8
horse,0,0,1,1,0,2,1,3.0221793525103624e-8
horse,0,0,1,1,0,2,2,2.606649249844015e-8
horse,0,0,1,1,1,0,0,7.084295428586044e-8
horse,0,0,1,1,1,0,1,1.8525319362507576e-7
horse,0,0,1,1,1,0,2,1.60174335074902e-7
horse,0,0,1,1,1,1,0,1.0731626725059721e-8
horse,0,0,1,1,1,1,1,2.809462110436616e-8
horse,0,0,1,1,1,1,2,2.430819213102912e-8
horse,0,0,1,1,1,2,0,4.5438773929503266e-9
horse,0,0,1,1,1,2,1,1.1855481299970968e-8
