category,majestic,big,slow,hard,strong,prob
armadillo,1,0,1,1,2,0.000007352359505725312
armadillo,1,0,1,2,0,0.000031735827905030136
armadillo,1,0,1,2,1,0.000031735827905030136
armadillo,1,0,1,2,2,0.000031735827905030136
armadillo,1,0,2,0,0,0.000007186804769256865
armadillo,1,0,2,0,1,0.000007186804769256865
armadillo,1,0,2,0,2,0.000007186804769256865
armadillo,1,0,2,1,0,0.000007352359505725312
armadillo,1,0,2,1,1,0.000007352359505725312
armadillo,1,0,2,1,2,0.000007352359505725312
armadillo,1,0,2,2,0,0.000031735827905030136
armadillo,1,0,2,2,1,0.000031735827905030136
armadillo,1,0,2,2,2,0.000031735827905030136
armadillo,1,1,0,0,0,0.000004509863253071546
armadillo,1,1,0,0,1,0.000004509863253071546
armadillo,1,1,0,0,2,0.000004509863253071546
armadillo,1,1,0,1,0,0.000004613334963364324
armadillo,1,1,0,1,1,0.000004613334963364324
armadillo,1,1,0,1,2,0.000004613334963364324
armadillo,1,1,0,2,0,0.00001992544380207386
armadillo,1,1,0,2,1,0.00001992544380207386
armadillo,1,1,0,2,2,0.00001992544380207386
armadillo,1,1,1,0,0,0.000004509863253071546
armadillo,1,1,1,0,1,0.000004509863253071546
armadillo,1,1,1,0,2,0.000004509863253071546
armadillo,1,1,1,1,0,0.000004613334963364324
armadillo,1,1,1,1,1,0.000004613334963364324
armadillo,1,1,1,1,2,0.000004613334963364324
armadillo,1,1,1,2,0,0.00001992544380207386
armadillo,1,1,1,2,1,0.00001992544380207386
armadillo,1,1,1,2,2,0.00001992544380207386
armadillo,1,1,2,0,0,0.000004509863253071546
armadillo,1,1,2,0,1,0.000004509863253071546
armadillo,1,1,2,0,2,0.000004509863253071546
armadillo,1,1,2,1,0,0.000004613334963364324
armadillo,1,1,2,1,1,0.000004613334963364324
armadillo,1,1,2,1,2,0.000004613334963364324
armadillo,1,1,2,2,0,0.00001992544380207386
armadillo,1,1,2,2,1,0.00001992544380207386
armadillo,1,1,2,2,2,0.00001992544380207386
armadillo,1,2,0,0,0,0.0000014933663499978592
armadillo,1,2,0,0,1,0.0000014933663499978592
armadillo,1,2,0,0,2,0.0000014933663499978592
armadillo,1,2,0,1,0,0.0000015140606920564147
armadillo,1,2,0,1,1,0.0000015140606920564147
armadillo,1,2,0,1,2,0.0000015140606920564147
armadillo,1,2,0,2,0,0.000006942057257332517
armadillo,1,2,0,2,1,0.000006942057257332517
armadillo,1,2,0,2,2,0.000006942057257332517
armadillo,1,2,1,0,0,0.0000014933663499978592
armadillo,1,2,1,0,1,0.0000014933663499978592
armadillo,1,2,1,0,2,0.0000014933663499978592
armadillo,1,2,1,1,0,0.0000015140606920564147
armadillo,1,2,1,1,1,0.0000015140606920564147
armadillo,1,2,1,1,2,0.0000015140606920564147
armadillo,1,2,1,2,0,0.000006942057257332517
armadillo,1,2,1,2,1,0.000006942057257332517
armadillo,1,2,1,2,2,0.000006942057257332517
armadillo,1,2,2,0,0,0.0000014933663499978592
armadillo,1,2,2,0,1,0.0000014933663499978592
armadillo,1,2,2,0,2,0.0000014933663499978592
armadillo,1,2,2,1,0,0.0000015140606920564147
armadillo,1,2,2,1,1,0.0000015140606920564147
armadillo,1,2,2,1,2,0.0000015140606920564147
armadillo,1,2,2,2,0,0.000006942057257332517
armadillo,1,2,2,2,1,0.000006942057257332517
armadillo,1,2,2,2,2,0.000006942057257332517
armadillo,2,0,0,0,0,0.000007186804769256865
armadillo,2,0,0,0,1,0.000007186804769256865
armadillo,2,0,0,0,2,0.000007186804769256865
armadillo,2,0,0,1,0,0.000007352359505725312
armadillo,2,0,0,1,1,0.000007352359505725312
armadillo,2,0,0,1,2,0.000007352359505725312
armadillo,2,0,0,2,0,0.000031735827905030136
armadillo,2,0,0,2,1,0.000031735827905030136
armadillo,2,0,0,2,2,0.000031735827905030136
armadillo,2,0,1,0,0,0.000007186804769256865
armadillo,2,0,1,0,1,0.000007186804769256865
armadillo,2,0,1,0,2,0.000007186804769256865
armadillo,2,0,1,1,0,0.000007352359505725312
armadillo,2,0,1,1,1,0.000007352359505725312
armadillo,2,0,1,1,2,0.000007352359505725312
armadillo,2,0,1,2,0,0.000031735827905030136
armadillo,2,0,1,2,1,0.000031735827905030136
armadillo,2,0,1,2,2,0.000031735827905030136
armadillo,2,0,2,0,0,0.000007186804769256865
armadillo,2,0,2,0,1,0.000007186804769256865
armadillo,2,0,2,0,2,0.000007186804769256865
armadillo,2,0,2,1,0,0.000007352359505725312
armadillo,2,0,2,1,1,0.000007352359505725312
armadillo,2,0,2,1,2,0.000007352359505725312
armadillo,2,0,2,2,0,0.000031735827905030136
armadillo,2,0,2,2,1,0.000031735827905030136
armadillo,2,0,2,2,2,0.000031735827905030136
armadillo,2,1,0,0,0,0.000004509863253071546
armadillo,2,1,0,0,1,0.000004509863253071546
armadillo,2,1,0,0,2,0.000004509863253071546
armadillo,2,1,0,1,0,0.000004613334963364324
armadillo,2,1,0,1,1,0.000004613334963364324
armadillo,2,1,0,1,2,0.000004613334963364324
armadillo,2,1,0,2,0,0.00001992544380207386
armadillo,2,1,0,2,1,0.00001992544380207386
armadillo,2,1,0,2,2,0.00001992544380207386
armadillo,2,1,1,0,0,0.000004509863253071546
armadillo,2,1,1,0,1,0.000004509863253071546
armadillo,2,1,1,0,2,0.000004509863253071546
armadillo,2,1,1,1,0,0.000004613334963364324
armadillo,2,1,1,1,1,0.000004613334963364324
armadillo,2,1,1,1,2,0.000004613334963364324
armadillo,2,1,1,2,0,0.00001992544380207386
armadillo,2,1,1,2,1,0.00001992544380207386
armadillo,2,1,1,2,2,0.00001992544380207386
armadillo,2,1,2,0,0,0.000004509863253071546
armadillo,2,1,2,0,1,0.000004509863253071546
armadillo,2,1,2,0,2,0.000004509863253071546
armadillo,2,1,2,1,0,0.000004613334963364324
armadillo,2,1,2,1,1,0.000004613334963364324
armadillo,2,1,2,1,2,0.000004613334963364324
armadillo,2,1,2,2,0,0.00001992544380207386
armadillo,2,1,2,2,1,0.00001992544380207386
armadillo,2,1,2,2,2,0.00001992544380207386
armadillo,2,2,0,0,0,0.0000014933663499978592
armadillo,2,2,0,0,1,0.0000014933663499978592
armadillo,2,2,0,0,2,0.0000014933663499978592
armadillo,2,2,0,1,0,0.0000015140606920564147
armadillo,2,2,0,1,1,0.0000015140606920564147
armadillo,2,2,0,1,2,0.0000015140606920564147
armadillo,2,2,0,2,0,0.000006942057257332517
armadillo,2,2,0,2,1,0.000006942057257332517
armadillo,2,2,0,2,2,0.000006942057257332517
armadillo,2,2,1,0,0,0.0000014933663499978592
armadillo,2,2,1,0,1,0.0000014933663499978592
armadillo,2,2,1,0,2,0.0000014933663499978592
armadillo,2,2,1,1,0,0.0000015140606920564147
armadillo,2,2,1,1,1,0.0000015140606920564147
armadillo,2,2,1,1,2,0.0000015140606920564147
armadillo,2,2,1,2,0,0.000006942057257332517
armadillo,2,2,1,2,1,0.000006942057257332517
armadillo,2,2,1,2,2,0.000006942057257332517
armadillo,2,2,2,0,0,0.0000014933663499978592
armadillo,2,2,2,0,1,0.0000014933663499978592
armadillo,2,2,2,0,2,0.0000014933663499978592
armadillo,2,2,2,1,0,0.0000015140606920564147
armadillo,2,2,2,1,1,0.0000015140606920564147
armadillo,2,2,2,1,2,0.0000015140606920564147
armadillo,2,2,2,2,0,0.000006942057257332517
armadillo,2,2,2,2,1,0.000006942057257332517
armadillo,2,2,2,2,2,0.000006942057257332517
elephant,0,0,0,0,0,0.000004736286707075121
elephant,0,0,0,0,1,0.000004736286707075121
elephant,0,0,0,0,2,0.000004736286707075121
elephant,0,0,0,1,0,0.000004784573505211752
elephant,0,0,0,1,1,0.000004784573505211752
elephant,0,0,0,1,2,0.000004784573505211752
elephant,0,0,0,2,0,0.0000044913919438353
elephant,0,0,0,2,1,0.0000044913919438353
elephant,0,0,0,2,2,0.0000044913919438353
elephant,0,0,1,0,0,0.000004736286707075121
elephant,0,0,1,0,1,0.000004736286707075121
elephant,0,0,1,0,2,0.000004736286707075121
elephant,0,0,1,1,0,0.000004784573505211752
elephant,0,0,1,1,1,0.000004784573505211752
elephant,0,0,1,1,2,0.000004784573505211752
elephant,0,0,1,2,0,0.0000044913919438353
elephant,0,0,1,2,1,0.0000044913919438353
elephant,0,0,1,2,2,0.0000044913919438353
elephant,0,0,2,0,0,0.000004736286707075121
elephant,0,0,2,0,1,0.000004736286707075121
elephant,0,0,2,0,2,0.000004736286707075121
elephant,0,0,2,1,0,0.000004784573505211752
elephant,0,0,2,1,1,0.000004784573505211752
elephant,0,0,2,1,2,0.000004784573505211752
elephant,0,0,2,2,0,0.0000044913919438353
elephant,0,0,2,2,1,0.0000044913919438353
elephant,0,0,2,2,2,0.0000044913919438353
elephant,0,1,0,0,0,0.0000047447381674752555
elephant,0,1,0,0,1,0.0000047447381674752555
elephant,0,1,0,0,2,0.0000047447381674752555
elephant,0,1,0,1,0,0.000004793024965611887
elephant,0,1,0,1,1,0.000004793024965611887
elephant,0,1,0,1,2,0.000004793024965611887
elephant,0,1,0,2,0,0.0000044998434042354345
elephant,0,1,0,2,1,0.0000044998434042354345
elephant,0,1,0,2,2,0.0000044998434042354345
elephant,0,1,1,0,0,0.0000047447381674752555
elephant,0,1,1,0,1,0.0000047447381674752555
elephant,0,1,1,0,2,0.0000047447381674752555
elephant,0,1,1,1,0,0.000004793024965611887
elephant,0,1,1,1,1,0.000004793024965611887
elephant,0,1,1,1,2,0.000004793024965611887
elephant,0,1,1,2,0,0.0000044998434042354345
elephant,0,1,1,2,1,0.0000044998434042354345
elephant,0,1,1,2,2,0.0000044998434042354345
elephant,0,1,2,0,0,0.0000047447381674752555
elephant,0,1,2,0,1,0.0000047447381674752555
elephant,0,1,2,0,2,0.0000047447381674752555
elephant,0,1,2,1,0,0.000004793024965611887
elephant,0,1,2,1,1,0.000004793024965611887
elephant,0,1,2,1,2,0.000004793024965611887
elephant,0,1,2,2,0,0.0000044998434042354345
elephant,0,1,2,2,1,0.0000044998434042354345
elephant,0,1,2,2,2,0.0000044998434042354345
elephant,0,2,0,0,0,0.0000734958815924425
elephant,0,2,0,0,1,0.0000734958815924425
elephant,0,2,0,0,2,0.0000734958815924425
elephant,0,2,0,1,0,0.00007407532317008206
elephant,0,2,0,1,1,0.00007407532317008206
elephant,0,2,0,1,2,0.00007407532317008206
elephant,0,2,0,2,0,0.00007055714443356463
elephant,0,2,0,2,1,0.00007055714443356463
elephant,0,2,0,2,2,0.00007055714443356463
elephant,0,2,1,0,0,0.0000734958815924425
elephant,0,2,1,0,1,0.0000734958815924425
elephant,0,2,1,0,2,0.0000734958815924425
elephant,0,2,1,1,0,0.00007407532317008206
elephant,0,2,1,1,1,0.00007407532317008206
elephant,0,2,1,1,2,0.00007407532317008206
elephant,0,2,1,2,0,0.00007055714443356463
elephant,0,2,1,2,1,0.00007055714443356463
elephant,0,2,1,2,2,0.00007055714443356463
elephant,0,2,2,0,0,0.0000734958815924425
elephant,0,2,2,0,1,0.0000734958815924425
elephant,0,2,2,0,2,0.0000734958815924425
elephant,0,2,2,1,0,0.00007407532317008206
elephant,0,2,2,1,1,0.00007407532317008206
elephant,0,2,2,1,2,0.00007407532317008206
elephant,0,2,2,2,0,0.00007055714443356463
elephant,0,2,2,2,1,0.00007055714443356463
elephant,0,2,2,2,2,0.00007055714443356463
elephant,1,0,0,0,0,0.000004736286707075121
elephant,1,0,0,0,1,0.000004736286707075121
elephant,1,0,0,0,2,0.000004736286707075121
elephant,1,0,0,1,0,0.000004784573505211752
elephant,1,0,0,1,1,0.000004784573505211752
elephant,1,0,0,1,2,0.000004784573505211752
elephant,1,0,0,2,0,0.0000044913919438353
elephant,1,0,0,2,1,0.0000044913919438353
elephant,1,0,0,2,2,0.0000044913919438353
elephant,1,0,1,0,0,0.000004736286707075121
elephant,1,0,1,0,1,0.000004736286707075121
elephant,1,0,1,0,2,0.000004736286707075121
elephant,1,0,1,1,0,0.000004784573505211752
elephant,1,0,1,1,1,0.000004784573505211752
elephant,1,0,1,1,2,0.000004784573505211752
elephant,1,0,1,2,0,0.0000044913919438353
elephant,1,0,1,2,1,0.0000044913919438353
elephant,1,0,1,2,2,0.0000044913919438353
elephant,1,0,2,0,0,0.000004736286707075121
elephant,1,0,2,0,1,0.000004736286707075121
elephant,1,0,2,0,2,0.000004736286707075121
elephant,1,0,2,1,0,0.000004784573505211752
elephant,1,0,2,1,1,0.000004784573505211752
elephant,1,0,2,1,2,0.000004784573505211752
elephant,1,0,2,2,0,0.0000044913919438353
elephant,1,0,2,2,1,0.0000044913919438353
elephant,1,0,2,2,2,0.0000044913919438353
elephant,1,1,0,0,0,0.0000047447381674752555
elephant,1,1,0,0,1,0.0000047447381674752555
elephant,1,1,0,0,2,0.0000047447381674752555
elephant,1,1,0,1,0,0.000004793024965611887
elephant,1,1,0,1,1,0.000004793024965611887
elephant,1,1,0,1,2,0.000004793024965611887
elephant,1,1,0,2,0,0.0000044998434042354345
elephant,1,1,0,2,1,0.0000044998434042354345
elephant,1,1,0,2,2,0.0000044998434042354345
elephant,1,1,1,0,0,0.0000047447381674752555
elephant,1,1,1,0,1,0.0000047447381674752555
elephant,1,1,1,0,2,0.0000047447381674752555
elephant,1,1,1,1,0,0.000004793024965611887
elephant,1,1,1,1,1,0.000004793024965611887
elephant,1,1,1,1,2,0.000004793024965611887
elephant,1,1,1,2,0,0.0000044998434042354345
elephant,1,1,1,2,1,0.0000044998434042354345
elephant,1,1,1,2,2,0.0000044998434042354345
elephant,1,1,2,0,0,0.0000047447381674752555
elephant,1,1,2,0,1,0.0000047447381674752555
elephant,1,1,2,0,2,0.0000047447381674752555
elephant,1,1,2,1,0,0.000004793024965611887
elephant,1,1,2,1,1,0.000004793024965611887
elephant,1,1,2,1,2,0.000004793024965611887
elephant,1,1,2,2,0,0.0000044998434042354345
elephant,1,1,2,2,1,0.0000044998434042354345
elephant,1,1,2,2,2,0.0000044998434042354345
elephant,1,2,0,0,0,0.0000734958815924425
elephant,1,2,0,0,1,0.0000734958815924425
elephant,1,2,0,0,2,0.0000734958815924425
elephant,1,2,0,1,0,0.00007407532317008206
elephant,1,2,0,1,1,0.00007407532317008206
elephant,1,2,0,1,2,0.00007407532317008206
elephant,1,2,0,2,0,0.00007055714443356463
elephant,1,2,0,2,1,0.00007055714443356463
elephant,1,2,0,2,2,0.00007055714443356463
elephant,1,2,1,0,0,0.0000734958815924425
elephant,1,2,1,0,1,0.0000734958815924425
elephant,1,2,1,0,2,0.0000734958815924425
elephant,1,2,1,1,0,0.00007407532317008206
elephant,1,2,1,1,1,0.00007407532317008206
elephant,1,2,1,1,2,0.00007407532317008206
elephant,1,2,1,2,0,0.00007055714443356463
elephant,1,2,1,2,1,0.00007055714443356463
elephant,1,2,1,2,2,0.00007055714443356463
elephant,1,2,2,0,0,0.0000734958815924425
elephant,1,2,2,0,1,0.0000734958815924425
elephant,1,2,2,0,2,0.0000734958815924425
elephant,1,2,2,1,0,0.00007407532317008206
elephant,1,2,2,1,1,0.00007407532317008206
elephant,1,2,2,1,2,0.00007407532317008206
elephant,1,2,2,2,0,0.00007055714443356463
elephant,1,2,2,2,1,0.00007055714443356463
elephant,1,2,2,2,2,0.00007055714443356463
elephant,2,0,0,0,0,0.000004736286707075121
elephant,2,0,0,0,1,0.000004736286707075121
elephant,2,0,0,0,2,0.000004736286707075121
elephant,2,0,0,1,0,0.000004784573505211752
elephant,2,0,0,1,1,0.000004784573505211752
elephant,2,0,0,1,2,0.000004784573505211752
elephant,2,0,0,2,0,0.0000044913919438353
elephant,2,0,0,2,1,0.0000044913919438353
elephant,2,0,0,2,2,0.0000044913919438353
elephant,2,0,1,0,0,0.000004736286707075121
elephant,2,0,1,0,1,0.000004736286707075121
elephant,2,0,1,0,2,0.000004736286707075121
elephant,2,0,1,1,0,0.000004784573505211752
elephant,2,0,1,1,1,0.000004784573505211752
elephant,2,0,1,1,2,0.000004784573505211752
elephant,2,0,1,2,0,0.0000044913919438353
elephant,2,0,1,2,1,0.0000044913919438353
elephant,2,0,1,2,2,0.0000044913919438353
elephant,2,0,2,0,0,0.000004736286707075121
elephant,2,0,2,0,1,0.000004736286707075121
elephant,2,0,2,0,2,0.000004736286707075121
elephant,2,0,2,1,0,0.000004784573505211752
elephant,2,0,2,1,1,0.000004784573505211752
elephant,2,0,2,1,2,0.000004784573505211752
elephant,2,0,2,2,0,0.0000044913919438353
elephant,2,0,2,2,1,0.0000044913919438353
elephant,2,0,2,2,2,0.0000044913919438353
elephant,2,1,0,0,0,0.0000047447381674752555
elephant,2,1,0,0,1,0.0000047447381674752555
elephant,2,1,0,0,2,0.0000047447381674752555
elephant,2,1,0,1,0,0.000004793024965611887
elephant,2,1,0,1,1,0.000004793024965611887
elephant,2,1,0,1,2,0.000004793024965611887
elephant,2,1,0,2,0,0.0000044998434042354345
elephant,2,1,0,2,1,0.0000044998434042354345
elephant,2,1,0,2,2,0.0000044998434042354345
elephant,2,1,1,0,0,0.0000047447381674752555
elephant,2,1,1,0,1,0.0000047447381674752555
elephant,2,1,1,0,2,0.0000047447381674752555
elephant,2,1,1,1,0,0.000004793024965611887
elephant,2,1,1,1,1,0.000004793024965611887
elephant,2,1,1,1,2,0.000004793024965611887
elephant,2,1,1,2,0,0.0000044998434042354345
elephant,2,1,1,2,1,0.0000044998434042354345
elephant,2,1,1,2,2,0.0000044998434042354345
elephant,2,1,2,0,0,0.0000047447381674752555
elephant,2,1,2,0,1,0.0000047447381674752555
elephant,2,1,2,0,2,0.0000047447381674752555
elephant,2,1,2,1,0,0.000004793024965611887
elephant,2,1,2,1,1,0.000004793024965611887
elephant,2,1,2,1,2,0.000004793024965611887
elephant,2,1,2,2,0,0.0000044998434042354345
elephant,2,1,2,2,1,0.0000044998434042354345
elephant,2,1,2,2,2,0.0000044998434042354345
elephant,2,2,0,0,0,0.0000734958815924425
elephant,2,2,0,0,1,0.0000734958815924425
elephant,2,2,0,0,2,0.0000734958815924425
elephant,2,2,0,1,0,0.00007407532317008206
elephant,2,2,0,1,1,0.00007407532317008206
elephant,2,2,0,1,2,0.00007407532317008206
elephant,2,2,0,2,0,0.00007055714443356463
elephant,2,2,0,2,1,0.00007055714443356463
elephant,2,2,0,2,2,0.00007055714443356463
elephant,2,2,1,0,0,0.0000734958815924425
elephant,2,2,1,0,1,0.0000734958815924425
elephant,2,2,1,0,2,0.0000734958815924425
elephant,2,2,1,1,0,0.00007407532317008206
elephant,2,2,1,1,1,0.00007407532317008206
elephant,2,2,1,1,2,0.00007407532317008206
elephant,2,2,1,2,0,0.00007055714443356463
elephant,2,2,1,2,1,0.00007055714443356463
elephant,2,2,1,2,2,0.00007055714443356463
elephant,2,2,2,0,0,0.0000734958815924425
elephant,2,2,2,0,1,0.0000734958815924425
elephant,2,2,2,0,2,0.0000734958815924425
elephant,2,2,2,1,0,0.00007407532317008206
elephant,2,2,2,1,1,0.00007407532317008206
elephant,2,2,2,1,2,0.00007407532317008206
elephant,2,2,2,2,0,0.00007055714443356463
elephant,2,2,2,2,1,0.00007055714443356463
elephant,2,2,2,2,2,0.00007055714443356463
man,0,0,0,0,0,0.005691949377251423
man,0,0,0,0,1,0.005691949377251423
man,0,0,0,0,2,0.005691949377251423
man,0,0,0,1,0,0.0033967900916450806
man,0,0,0,1,1,0.0033967900916450806
man,0,0,0,1,2,0.0033967900916450806
man,0,0,0,2,0,0.0008378258566927962
man,0,0,0,2,1,0.0008378258566927962
man,0,0,0,2,2,0.0008378258566927962
man,0,0,1,0,0,0.005691949377251423
man,0,0,1,0,1,0.005691949377251423
man,0,0,1,0,2,0.005691949377251423
man,0,0,1,1,0,0.0033967900916450806
man,0,0,1,1,1,0.0033967900916450806
man,0,0,1,1,2,0.0033967900916450806
man,0,0,1,2,0,0.0008378258566927962
man,0,0,1,2,1,0.0008378258566927962
man,0,0,1,2,2,0.0008378258566927962
man,0,0,2,0,0,0.005691949377251423
man,0,0,2,0,1,0.005691949377251423
man,0,0,2,0,2,0.005691949377251423
man,0,0,2,1,0,0.0033967900916450806
man,0,0,2,1,1,0.0033967900916450806
man,0,0,2,1,2,0.0033967900916450806
man,0,0,2,2,0,0.0008378258566927962
man,0,0,2,2,1,0.0008378258566927962
man,0,0,2,2,2,0.0008378258566927962
man,0,1,0,0,0,0.012858522107157521
man,0,1,0,0,1,0.012858522107157521
man,0,1,0,0,2,0.012858522107157521
man,0,1,0,1,0,0.007672898711067513
man,0,1,0,1,1,0.007672898711067513
man,0,1,0,1,2,0.007672898711067513
man,0,1,0,2,0,0.0018937141789490968
man,0,1,0,2,1,0.0018937141789490968
man,0,1,0,2,2,0.0018937141789490968
man,0,1,1,0,0,0.012858522107157521
man,0,1,1,0,1,0.012858522107157521
man,0,1,1,0,2,0.012858522107157521
man,0,1,1,1,0,0.007672898711067513
man,0,1,1,1,1,0.007672898711067513
man,0,1,1,1,2,0.007672898711067513
man,0,1,1,2,0,0.0018937141789490968
man,0,1,1,2,1,0.0018937141789490968
man,0,1,1,2,2,0.0018937141789490968
man,0,1,2,0,0,0.012858522107157521
man,0,1,2,0,1,0.012858522107157521
man,0,1,2,0,2,0.012858522107157521
man,0,1,2,1,0,0.007672898711067513
man,0,1,2,1,1,0.007672898711067513
man,0,1,2,1,2,0.007672898711067513
man,0,1,2,2,0,0.0018937141789490968
man,0,1,2,2,1,0.0018937141789490968
man,0,1,2,2,2,0.0018937141789490968
man,0,2,0,0,0,0.002365492298396599
man,0,2,0,0,1,0.002365492298396599
man,0,2,0,0,2,0.002365492298396599
man,0,2,0,1,0,0.0013989920794601225
man,0,2,0,1,1,0.0013989920794601225
man,0,2,0,1,2,0.0013989920794601225
man,0,2,0,2,0,0.00036654062318715704
man,0,2,0,2,1,0.00036654062318715704
man,0,2,0,2,2,0.00036654062318715704
man,0,2,1,0,0,0.002365492298396599
man,0,2,1,0,1,0.002365492298396599
man,0,2,1,0,2,0.002365492298396599
man,0,2,1,1,0,0.0013989920794601225
man,0,2,1,1,1,0.0013989920794601225
man,0,2,1,1,2,0.0013989920794601225
man,0,2,1,2,0,0.00036654062318715704
man,0,2,1,2,1,0.00036654062318715704
man,0,2,1,2,2,0.00036654062318715704
man,0,2,2,0,0,0.002365492298396599
man,0,2,2,0,1,0.002365492298396599
man,0,2,2,0,2,0.002365492298396599
man,0,2,2,1,0,0.0013989920794601225
man,0,2,2,1,1,0.0013989920794601225
man,0,2,2,1,2,0.0013989920794601225
man,0,2,2,2,0,0.00036654062318715704
man,0,2,2,2,1,0.00036654062318715704
man,0,2,2,2,2,0.00036654062318715704
man,1,0,0,0,0,0.005691949377251423
man,1,0,0,0,1,0.005691949377251423
man,1,0,0,0,2,0.005691949377251423
man,1,0,0,1,0,0.0033967900916450806
man,1,0,0,1,1,0.0033967900916450806
man,1,0,0,1,2,0.0033967900916450806
man,1,0,0,2,0,0.0008378258566927962
man,1,0,0,2,1,0.0008378258566927962
man,1,0,0,2,2,0.0008378258566927962
man,1,0,1,0,0,0.005691949377251423
man,1,0,1,0,1,0.005691949377251423
man,1,0,1,0,2,0.005691949377251423
man,1,0,1,1,0,0.0033967900916450806
man,1,0,1,1,1,0.0033967900916450806
man,1,0,1,1,2,0.0033967900916450806
man,1,0,1,2,0,0.0008378258566927962
man,1,0,1,2,1,0.0008378258566927962
man,1,0,1,2,2,0.0008378258566927962
man,1,0,2,0,0,0.005691949377251423
man,1,0,2,0,1,0.005691949377251423
man,1,0,2,0,2,0.005691949377251423
man,1,0,2,1,0,0.0033967900916450806
man,1,0,2,1,1,0.0033967900916450806
man,1,0,2,1,2,0.0033967900916450806
man,1,0,2,2,0,0.0008378258566927962
man,1,0,2,2,1,0.0008378258566927962
man,1,0,2,2,2,0.0008378258566927962
man,1,1,0,0,0,0.012858522107157521
man,1,1,0,0,1,0.012858522107157521
man,1,1,0,0,2,0.012858522107157521
man,1,1,0,1,0,0.007672898711067513
man,1,1,0,1,1,0.007672898711067513
man,1,1,0,1,2,0.007672898711067513
man,1,1,0,2,0,0.0018937141789490968
man,1,1,0,2,1,0.0018937141789490968
man,1,1,0,2,2,0.0018937141789490968
man,1,1,1,0,0,0.012858522107157521
man,1,1,1,0,1,0.012858522107157521
man,1,1,1,0,2,0.012858522107157521
man,1,1,1,1,0,0.007672898711067513
man,1,1,1,1,1,0.007672898711067513
man,1,1,1,1,2,0.007672898711067513
man,1,1,1,2,0,0.0018937141789490968
man,1,1,1,2,1,0.0018937141789490968
man,1,1,1,2,2,0.0018937141789490968
man,1,1,2,0,0,0.012858522107157521
man,1,1,2,0,1,0.012858522107157521
man,1,1,2,0,2,0.012858522107157521
man,1,1,2,1,0,0.007672898711067513
man,1,1,2,1,1,0.007672898711067513
man,1,1,2,1,2,0.007672898711067513
man,1,1,2,2,0,0.0018937141789490968
man,1,1,2,2,1,0.0018937141789490968
man,1,1,2,2,2,0.0018937141789490968
man,1,2,0,0,0,0.002365492298396599
man,1,2,0,0,1,0.002365492298396599
man,1,2,0,0,2,0.002365492298396599
man,1,2,0,1,0,0.0013989920794601225
man,1,2,0,1,1,0.0013989920794601225
man,1,2,0,1,2,0.0013989920794601225
man,1,2,0,2,0,0.00036654062318715704
man,1,2,0,2,1,0.00036654062318715704
man,1,2,0,2,2,0.00036654062318715704
man,1,2,1,0,0,0.002365492298396599
man,1,2,1,0,1,0.002365492298396599
man,1,2,1,0,2,0.002365492298396599
man,1,2,1,1,0,0.0013989920794601225
man,1,2,1,1,1,0.0013989920794601225
man,1,2,1,1,2,0.0013989920794601225
man,1,2,1,2,0,0.00036654062318715704
man,1,2,1,2,1,0.00036654062318715704
man,1,2,1,2,2,0.00036654062318715704
man,1,2,2,0,0,0.002365492298396599
man,1,2,2,0,1,0.002365492298396599
man,1,2,2,0,2,0.002365492298396599
man,1,2,2,1,0,0.0013989920794601225
man,1,2,2,1,1,0.0013989920794601225
man,1,2,2,1,2,0.0013989920794601225
man,1,2,2,2,0,0.00036654062318715704
man,1,2,2,2,1,0.00036654062318715704
man,1,2,2,2,2,0.00036654062318715704
man,2,0,0,0,0,0.005691949377251423
man,2,0,0,0,1,0.005691949377251423
man,2,0,0,0,2,0.005691949377251423
man,2,0,0,1,0,0.0033967900916450806
man,2,0,0,1,1,0.0033967900916450806
man,2,0,0,1,2,0.0033967900916450806
man,2,0,0,2,0,0.0008378258566927962
man,2,0,0,2,1,0.0008378258566927962
man,2,0,0,2,2,0.0008378258566927962
man,2,0,1,0,0,0.005691949377251423
man,2,0,1,0,1,0.005691949377251423
man,2,0,1,0,2,0.005691949377251423
man,2,0,1,1,0,0.0033967900916450806
man,2,0,1,1,1,0.0033967900916450806
man,2,0,1,1,2,0.0033967900916450806
man,2,0,1,2,0,0.0008378258566927962
man,2,0,1,2,1,0.0008378258566927962
man,2,0,1,2,2,0.0008378258566927962
man,2,0,2,0,0,0.005691949377251423
man,2,0,2,0,1,0.005691949377251423
man,2,0,2,0,2,0.005691949377251423
man,2,0,2,1,0,0.0033967900916450806
man,2,0,2,1,1,0.0033967900916450806
man,2,0,2,1,2,0.0033967900916450806
man,2,0,2,2,0,0.0008378258566927962
man,2,0,2,2,1,0.0008378258566927962
man,2,0,2,2,2,0.0008378258566927962
man,2,1,0,0,0,0.012858522107157521
man,2,1,0,0,1,0.012858522107157521
man,2,1,0,0,2,0.012858522107157521
man,2,1,0,1,0,0.007672898711067513
man,2,1,0,1,1,0.007672898711067513
man,2,1,0,1,2,0.007672898711067513
man,2,1,0,2,0,0.0018937141789490968
man,2,1,0,2,1,0.0018937141789490968
man,2,1,0,2,2,0.0018937141789490968
man,2,1,1,0,0,0.012858522107157521
man,2,1,1,0,1,0.012858522107157521
man,2,1,1,0,2,0.012858522107157521
man,2,1,1,1,0,0.007672898711067513
