elephant,0,0,0,0,0,0,0,0,9.720193819442314e-9
elephant,0,0,0,0,0,0,0,1,2.3945834922075e-8
elephant,0,0,0,0,0,0,0,2,2.0371683852772456e-8
elephant,0,0,0,0,0,0,1,0,4.843875445978389e-8
elephant,0,0,0,0,0,0,1,1,1.1935067378971044e-7
elephant,0,0,0,0,0,0,1,2,1.0147991844319776e-7
elephant,0,0,0,0,0,0,2,0,9.992743684798647e-8
elephant,0,0,0,0,0,0,2,1,2.470832287557741e-7
elephant,0,0,0,0,0,0,2,2,2.0776756699344616e-7
elephant,0,0,0,0,0,1,0,0,4.147147137554065e-9
elephant,0,0,0,0,0,1,0,1,1.0309367992647618e-8
elephant,0,0,0,0,0,1,0,2,8.52229245799635e-9
elephant,0,0,0,0,0,1,1,0,2.065462836905657e-8
elephant,0,0,0,0,0,1,1,1,5.1357589552906e-8
elephant,0,0,0,0,0,1,1,2,4.2422211879649624e-8
elephant,0,0,0,0,0,1,2,0,4.2121270930155404e-8
elephant,0,0,0,0,0,1,2,1,1.0524257022559874e-7
elephant,0,0,0,0,0,1,2,2,8.558473934443474e-8
elephant,0,0,0,0,0,2,0,0,3.0731016786313963e-9
elephant,0,0,0,0,0,2,0,1,7.645089087239361e-9
elephant,0,0,0,0,0,2,0,2,6.3047824362509084e-9
elephant,0,0,0,0,0,2,1,0,1.5304677904121664e-8
elephant,0,0,0,0,0,2,1,1,3.808350762844773e-8
elephant,0,0,0,0,0,2,1,2,3.1381974373505446e-8
elephant,0,0,0,0,0,2,2,0,3.118110777774087e-8
elephant,0,0,0,0,0,2,2,1,7.797562168948916e-8
elephant,0,0,0,0,0,2,2,2,6.323224852861617e-8
elephant,0,0,0,0,1,0,0,0,1.749678135413184e-8
elephant,0,0,0,0,1,0,0,1,4.285043544237632e-8
elephant,0,0,0,0,1,0,0,2,3.713179373149227e-8
elephant,0,0,0,0,1,0,1,0,8.722436335077522e-8
elephant,0,0,0,0,1,0,1,1,2.13646575898819e-7
elephant,0,0,0,0,1,0,1,2,1.850533673443987e-7
elephant,0,0,0,0,1,0,2,0,1.8127308263004454e-7
elephant,0,0,0,0,1,0,2,1,4.4524126124685955e-7
elephant,0,0,0,0,1,0,2,2,3.8233620242713495e-7
elephant,0,0,0,0,1,1,0,0,7.607671041598629e-9
elephant,0,0,0,0,1,1,0,1,1.8763538571764488e-8
elephant,0,0,0,0,1,1,0,2,1.5904217716322447e-8
elephant,0,0,0,0,1,1,1,0,3.790858349805101e-8
elephant,0,0,0,0,1,1,1,1,9.35148922022908e-8
elephant,0,0,0,0,1,1,1,2,7.921828792508061e-8
elephant,0,0,0,0,1,1,2,0,7.808862532488173e-8
elephant,0,0,0,0,1,1,2,1,1.933421599797686e-7
elephant,0,0,0,0,1,1,2,2,1.6188963056990625e-7
elephant,0,0,0,0,1,2,0,0,5.64613940194431e-9
elephant,0,0,0,0,1,2,0,1,1.393355487722915e-8
elephant,0,0,0,0,1,2,0,2,1.1789064235647628e-8
elephant,0,0,0,0,1,2,1,0,2.8133368227265047e-8
elephant,0,0,0,0,1,2,1,1,6.944067389374726e-8
elephant,0,0,0,0,1,2,1,2,5.8718220685839614e-8
elephant,0,0,0,0,1,2,2,0,5.791071632186025e-8
elephant,0,0,0,0,1,2,2,1,1.4347653041729062e-7
elephant,0,0,0,0,1,2,2,2,1.1988713335989382e-7
elephant,0,0,0,0,2,0,0,0,5.332495208388322e-9
elephant,0,0,0,0,2,0,0,1,1.3201718425598513e-8
elephant,0,0,0,0,2,0,0,2,1.1057227784016992e-8
elephant,0,0,0,0,2,0,1,0,2.65651472594851e-8
elephant,0,0,0,0,2,0,1,1,6.578149163559406e-8
elephant,0,0,0,0,2,0,1,2,5.505903842768642e-8
elephant,0,0,0,0,2,0,2,0,5.446063019274437e-8
elephant,0,0,0,0,2,0,2,1,1.354263294493536e-7
elephant,0,0,0,0,2,0,2,2,1.1183693239195681e-7
elephant,0,0,0,0,2,1,0,0,2.2384777408939152e-9
elephant,0,0,0,0,2,1,0,1,5.602729531765349e-9
elephant,0,0,0,0,2,1,0,2,4.530484210974586e-9
elephant,0,0,0,0,2,1,1,0,1.1143724313241317e-8
elephant,0,0,0,0,2,1,1,1,2.7900097412627477e-8
elephant,0,0,0,0,2,1,1,2,2.2538870808673647e-8
elephant,0,0,0,0,2,1,2,0,2.2524846600069472e-8
elephant,0,0,0,0,2,1,2,1,5.673373823330378e-8
elephant,0,0,0,0,2,1,2,2,4.493903970460536e-8
elephant,0,0,0,0,2,2,0,0,1.656503100949945e-9
elephant,0,0,0,0,2,2,0,1,4.149885004476199e-9
elephant,0,0,0,0,2,2,0,2,3.3457010138831265e-9
elephant,0,0,0,0,2,2,1,0,8.246017211328502e-9
elephant,0,0,0,0,2,2,1,1,2.066426233773147e-8
elephant,0,0,0,0,2,2,1,2,1.6643342384766108e-8
elephant,0,0,0,0,2,2,2,0,1.664772769812664e-8
elephant,0,0,0,0,2,2,2,1,4.197652008715175e-8
elephant,0,0,0,0,2,2,2,2,3.313049619062795e-8
elephant,0,0,0,1,0,0,0,0,9.487086068475315e-9
elephant,0,0,0,1,0,0,0,1,2.340191683648534e-8
elephant,0,0,0,1,0,0,0,2,1.9827765767182796e-8
elephant,0,0,0,1,0,0,1,0,4.7273215704948896e-8
elephant,0,0,0,1,0,0,1,1,1.1663108336176214e-7
elephant,0,0,0,1,0,0,1,2,9.876032801524942e-8
