category,cute,lazy,big,hard,playful,loyal,majestic,friendly,prob
elephant,0,2,1,1,0,0,0,2,6.655872700649176e-8
elephant,0,2,1,1,0,0,1,0,6.655872700649176e-8
elephant,0,2,1,1,0,0,1,1,6.655872700649176e-8
elephant,0,2,1,1,0,0,1,2,6.655872700649176e-8
elephant,0,2,1,1,0,0,2,0,6.655872700649176e-8
elephant,0,2,1,1,0,0,2,1,6.655872700649176e-8
elephant,0,2,1,1,0,0,2,2,6.655872700649176e-8
elephant,0,2,1,1,0,1,0,0,6.655872700649176e-8
elephant,0,2,1,1,0,1,0,1,6.655872700649176e-8
elephant,0,2,1,1,0,1,0,2,6.655872700649176e-8
elephant,0,2,1,1,0,1,1,0,6.655872700649176e-8
elephant,0,2,1,1,0,1,1,1,6.655872700649176e-8
elephant,0,2,1,1,0,1,1,2,6.655872700649176e-8
elephant,0,2,1,1,0,1,2,0,6.655872700649176e-8
elephant,0,2,1,1,0,1,2,1,6.655872700649176e-8
elephant,0,2,1,1,0,1,2,2,6.655872700649176e-8
elephant,0,2,1,1,0,2,0,0,6.655872700649176e-8
elephant,0,2,1,1,0,2,0,1,6.655872700649176e-8
elephant,0,2,1,1,0,2,0,2,6.655872700649176e-8
elephant,0,2,1,1,0,2,1,0,6.655872700649176e-8
elephant,0,2,1,1,0,2,1,1,6.655872700649176e-8
elephant,0,2,1,1,0,2,1,2,6.655872700649176e-8
elephant,0,2,1,1,0,2,2,0,6.655872700649176e-8
elephant,0,2,1,1,0,2,2,1,6.655872700649176e-8
elephant,0,2,1,1,0,2,2,2,6.655872700649176e-8
elephant,0,2,1,1,1,0,0,0,6.655872700649176e-8
elephant,0,2,1,1,1,0,0,1,6.655872700649176e-8
elephant,0,2,1,1,1,0,0,2,6.655872700649176e-8
elephant,0,2,1,1,1,0,1,0,6.655872700649176e-8
elephant,0,2,1,1,1,0,1,1,6.655872700649176e-8
elephant,0,2,1,1,1,0,1,2,6.655872700649176e-8
elephant,0,2,1,1,1,0,2,0,6.655872700649176e-8
elephant,0,2,1,1,1,0,2,1,6.655872700649176e-8
elephant,0,2,1,1,1,0,2,2,6.655872700649176e-8
elephant,0,2,1,1,1,1,0,0,6.655872700649176e-8
elephant,0,2,1,1,1,1,0,1,6.655872700649176e-8
elephant,0,2,1,1,1,1,0,2,6.655872700649176e-8
elephant,0,2,1,1,1,1,1,0,6.655872700649176e-8
elephant,0,2,1,1,1,1,1,1,6.655872700649176e-8
elephant,0,2,1,1,1,1,1,2,6.655872700649176e-8
elephant,0,2,1,1,1,1,2,0,6.655872700649176e-8
elephant,0,2,1,1,1,1,2,1,6.655872700649176e-8
elephant,0,2,1,1,1,1,2,2,6.655872700649176e-8
elephant,0,2,1,1,1,2,0,0,6.655872700649176e-8
elephant,0,2,1,1,1,2,0,1,6.655872700649176e-8
elephant,0,2,1,1,1,2,0,2,6.655872700649176e-8
elephant,0,2,1,1,1,2,1,0,6.655872700649176e-8
elephant,0,2,1,1,1,2,1,1,6.655872700649176e-8
elephant,0,2,1,1,1,2,1,2,6.655872700649176e-8
elephant,0,2,1,1,1,2,2,0,6.655872700649176e-8
elephant,0,2,1,1,1,2,2,1,6.655872700649176e-8
elephant,0,2,1,1,1,2,2,2,6.655872700649176e-8
elephant,0,2,1,1,2,0,0,0,6.655872700649176e-8
elephant,0,2,1,1,2,0,0,1,6.655872700649176e-8
elephant,0,2,1,1,2,0,0,2,6.655872700649176e-8
elephant,0,2,1,1,2,0,1,0,6.655872700649176e-8
elephant,0,2,1,1,2,0,1,1,6.655872700649176e-8
elephant,0,2,1,1,2,0,1,2,6.655872700649176e-8
elephant,0,2,1,1,2,0,2,0,6.655872700649176e-8
elephant,0,2,1,1,2,0,2,1,6.655872700649176e-8
elephant,0,2,1,1,2,0,2,2,6.655872700649176e-8
elephant,0,2,1,1,2,1,0,0,6.655872700649176e-8
elephant,0,2,1,1,2,1,0,1,6.655872700649176e-8
elephant,0,2,1,1,2,1,0,2,6.655872700649176e-8
elephant,0,2,1,1,2,1,1,0,6.655872700649176e-8
elephant,0,2,1,1,2,1,1,1,6.655872700649176e-8
elephant,0,2,1,1,2,1,1,2,6.655872700649176e-8
elephant,0,2,1,1,2,1,2,0,6.655872700649176e-8
elephant,0,2,1,1,2,1,2,1,6.655872700649176e-8
elephant,0,2,1,1,2,1,2,2,6.655872700649176e-8
elephant,0,2,1,1,2,2,0,0,6.655872700649176e-8
elephant,0,2,1,1,2,2,0,1,6.655872700649176e-8
elephant,0,2,1,1,2,2,0,2,6.655872700649176e-8
elephant,0,2,1,1,2,2,1,0,6.655872700649176e-8
elephant,0,2,1,1,2,2,1,1,6.655872700649176e-8
elephant,0,2,1,1,2,2,1,2,6.655872700649176e-8
elephant,0,2,1,1,2,2,2,0,6.655872700649176e-8
elephant,0,2,1,1,2,2,2,1,6.655872700649176e-8
elephant,0,2,1,1,2,2,2,2,6.655872700649176e-8
elephant,0,2,1,2,0,0,0,0,6.655872700649176e-8
elephant,0,2,1,2,0,0,0,1,6.655872700649176e-8
elephant,0,2,1,2,0,0,0,2,6.655872700649176e-8
elephant,0,2,1,2,0,0,1,0,6.655872700649176e-8
elephant,0,2,1,2,0,0,1,1,6.655872700649176e-8
elephant,0,2,1,2,0,0,1,2,6.655872700649176e-8
elephant,0,2,1,2,0,0,2,0,6.655872700649176e-8
elephant,0,2,1,2,0,0,2,1,6.655872700649176e-8
elephant,0,2,1,2,0,0,2,2,6.655872700649176e-8
elephant,0,2,1,2,0,1,0,0,6.655872700649176e-8
elephant,0,2,1,2,0,1,0,1,6.655872700649176e-8
elephant,0,2,1,2,0,1,0,2,6.655872700649176e-8
elephant,0,2,1,2,0,1,1,0,6.655872700649176e-8
elephant,0,2,1,2,0,1,1,1,6.655872700649176e-8
elephant,0,2,1,2,0,1,1,2,6.655872700649176e-8
elephant,0,2,1,2,0,1,2,0,6.655872700649176e-8
elephant,0,2,1,2,0,1,2,1,6.655872700649176e-8
elephant,0,2,1,2,0,1,2,2,6.655872700649176e-8
elephant,0,2,1,2,0,2,0,0,6.655872700649176e-8
elephant,0,2,1,2,0,2,0,1,6.655872700649176e-8
elephant,0,2,1,2,0,2,0,2,6.655872700649176e-8
elephant,0,2,1,2,0,2,1,0,6.655872700649176e-8
elephant,0,2,1,2,0,2,1,1,6.655872700649176e-8
elephant,0,2,1,2,0,2,1,2,6.655872700649176e-8
elephant,0,2,1,2,0,2,2,0,6.655872700649176e-8
elephant,0,2,1,2,0,2,2,1,6.655872700649176e-8
elephant,0,2,1,2,0,2,2,2,6.655872700649176e-8
elephant,0,2,1,2,1,0,0,0,6.655872700649176e-8
elephant,0,2,1,2,1,0,0,1,6.655872700649176e-8
elephant,0,2,1,2,1,0,0,2,6.655872700649176e-8
elephant,0,2,1,2,1,0,1,0,6.655872700649176e-8
elephant,0,2,1,2,1,0,1,1,6.655872700649176e-8
elephant,0,2,1,2,1,0,1,2,6.655872700649176e-8
elephant,0,2,1,2,1,0,2,0,6.655872700649176e-8
elephant,0,2,1,2,1,0,2,1,6.655872700649176e-8
elephant,0,2,1,2,1,0,2,2,6.655872700649176e-8
elephant,0,2,1,2,1,1,0,0,6.655872700649176e-8
elephant,0,2,1,2,1,1,0,1,6.655872700649176e-8
elephant,0,2,1,2,1,1,0,2,6.655872700649176e-8
elephant,0,2,1,2,1,1,1,0,6.655872700649176e-8
elephant,0,2,1,2,1,1,1,1,6.655872700649176e-8
elephant,0,2,1,2,1,1,1,2,6.655872700649176e-8
elephant,0,2,1,2,1,1,2,0,6.655872700649176e-8
elephant,0,2,1,2,1,1,2,1,6.655872700649176e-8
elephant,0,2,1,2,1,1,2,2,6.655872700649176e-8
elephant,0,2,1,2,1,2,0,0,6.655872700649176e-8
elephant,0,2,1,2,1,2,0,1,6.655872700649176e-8
elephant,0,2,1,2,1,2,0,2,6.655872700649176e-8
elephant,0,2,1,2,1,2,1,0,6.655872700649176e-8
elephant,0,2,1,2,1,2,1,1,6.655872700649176e-8
elephant,0,2,1,2,1,2,1,2,6.655872700649176e-8
elephant,0,2,1,2,1,2,2,0,6.655872700649176e-8
elephant,0,2,1,2,1,2,2,1,6.655872700649176e-8
elephant,0,2,1,2,1,2,2,2,6.655872700649176e-8
elephant,0,2,1,2,2,0,0,0,6.655872700649176e-8
elephant,0,2,1,2,2,0,0,1,6.655872700649176e-8
elephant,0,2,1,2,2,0,0,2,6.655872700649176e-8
elephant,0,2,1,2,2,0,1,0,6.655872700649176e-8
elephant,0,2,1,2,2,0,1,1,6.655872700649176e-8
elephant,0,2,1,2,2,0,1,2,6.655872700649176e-8
elephant,0,2,1,2,2,0,2,0,6.655872700649176e-8
elephant,0,2,1,2,2,0,2,1,6.655872700649176e-8
elephant,0,2,1,2,2,0,2,2,6.655872700649176e-8
elephant,0,2,1,2,2,1,0,0,6.655872700649176e-8
elephant,0,2,1,2,2,1,0,1,6.655872700649176e-8
elephant,0,2,1,2,2,1,0,2,6.655872700649176e-8
elephant,0,2,1,2,2,1,1,0,6.655872700649176e-8
elephant,0,2,1,2,2,1,1,1,6.655872700649176e-8
elephant,0,2,1,2,2,1,1,2,6.655872700649176e-8
elephant,0,2,1,2,2,1,2,0,6.655872700649176e-8
elephant,0,2,1,2,2,1,2,1,6.655872700649176e-8
elephant,0,2,1,2,2,1,2,2,6.655872700649176e-8
elephant,0,2,1,2,2,2,0,0,6.655872700649176e-8
elephant,0,2,1,2,2,2,0,1,6.655872700649176e-8
elephant,0,2,1,2,2,2,0,2,6.655872700649176e-8
elephant,0,2,1,2,2,2,1,0,6.655872700649176e-8
elephant,0,2,1,2,2,2,1,1,6.655872700649176e-8
elephant,0,2,1,2,2,2,1,2,6.655872700649176e-8
elephant,0,2,1,2,2,2,2,0,6.655872700649176e-8
elephant,0,2,1,2,2,2,2,1,6.655872700649176e-8
elephant,0,2,1,2,2,2,2,2,6.655872700649176e-8
elephant,0,2,2,0,0,0,0,0,5.349591487122417e-7
elephant,0,2,2,0,0,0,0,1,5.349591487122417e-7
elephant,0,2,2,0,0,0,0,2,5.349591487122417e-7
elephant,0,2,2,0,0,0,1,0,5.349591487122417e-7
elephant,0,2,2,0,0,0,1,1,5.349591487122417e-7
elephant,0,2,2,0,0,0,1,2,5.349591487122417e-7
elephant,0,2,2,0,0,0,2,0,5.349591487122417e-7
elephant,0,2,2,0,0,0,2,1,5.349591487122417e-7
elephant,0,2,2,0,0,0,2,2,5.349591487122417e-7
elephant,0,2,2,0,0,1,0,0,5.349591487122417e-7
elephant,0,2,2,0,0,1,0,1,5.349591487122417e-7
elephant,0,2,2,0,0,1,0,2,5.349591487122417e-7
elephant,0,2,2,0,0,1,1,0,5.349591487122417e-7
elephant,0,2,2,0,0,1,1,1,5.349591487122417e-7
elephant,0,2,2,0,0,1,1,2,5.349591487122417e-7
elephant,0,2,2,0,0,1,2,0,5.349591487122417e-7
elephant,0,2,2,0,0,1,2,1,5.349591487122417e-7
elephant,0,2,2,0,0,1,2,2,5.349591487122417e-7
elephant,0,2,2,0,0,2,0,0,5.349591487122417e-7
elephant,0,2,2,0,0,2,0,1,5.349591487122417e-7
elephant,0,2,2,0,0,2,0,2,5.349591487122417e-7
elephant,0,2,2,0,0,2,1,0,5.349591487122417e-7
elephant,0,2,2,0,0,2,1,1,5.349591487122417e-7
elephant,0,2,2,0,0,2,1,2,5.349591487122417e-7
elephant,0,2,2,0,0,2,2,0,5.349591487122417e-7
elephant,0,2,2,0,0,2,2,1,5.349591487122417e-7
elephant,0,2,2,0,0,2,2,2,5.349591487122417e-7
elephant,0,2,2,0,1,0,0,0,5.349591487122417e-7
elephant,0,2,2,0,1,0,0,1,5.349591487122417e-7
elephant,0,2,2,0,1,0,0,2,5.349591487122417e-7
elephant,0,2,2,0,1,0,1,0,5.349591487122417e-7
elephant,0,2,2,0,1,0,1,1,5.349591487122417e-7
elephant,0,2,2,0,1,0,1,2,5.349591487122417e-7
elephant,0,2,2,0,1,0,2,0,5.349591487122417e-7
elephant,0,2,2,0,1,0,2,1,5.349591487122417e-7
elephant,0,2,2,0,1,0,2,2,5.349591487122417e-7
elephant,0,2,2,0,1,1,0,0,5.349591487122417e-7
elephant,0,2,2,0,1,1,0,1,5.349591487122417e-7
elephant,0,2,2,0,1,1,0,2,5.349591487122417e-7
elephant,0,2,2,0,1,1,1,0,5.349591487122417e-7
elephant,0,2,2,0,1,1,1,1,5.349591487122417e-7
elephant,0,2,2,0,1,1,1,2,5.349591487122417e-7
elephant,0,2,2,0,1,1,2,0,5.349591487122417e-7
elephant,0,2,2,0,1,1,2,1,5.349591487122417e-7
elephant,0,2,2,0,1,1,2,2,5.349591487122417e-7
elephant,0,2,2,0,1,2,0,0,5.349591487122417e-7
elephant,0,2,2,0,1,2,0,1,5.349591487122417e-7
elephant,0,2,2,0,1,2,0,2,5.349591487122417e-7
elephant,0,2,2,0,1,2,1,0,5.349591487122417e-7
elephant,0,2,2,0,1,2,1,1,5.349591487122417e-7
elephant,0,2,2,0,1,2,1,2,5.349591487122417e-7
elephant,0,2,2,0,1,2,2,0,5.349591487122417e-7
elephant,0,2,2,0,1,2,2,1,5.349591487122417e-7
elephant,0,2,2,0,1,2,2,2,5.349591487122417e-7
elephant,0,2,2,0,2,0,0,0,5.349591487122417e-7
elephant,0,2,2,0,2,0,0,1,5.349591487122417e-7
elephant,0,2,2,0,2,0,0,2,5.349591487122417e-7
elephant,0,2,2,0,2,0,1,0,5.349591487122417e-7
elephant,0,2,2,0,2,0,1,1,5.349591487122417e-7
elephant,0,2,2,0,2,0,1,2,5.349591487122417e-7
elephant,0,2,2,0,2,0,2,0,5.349591487122417e-7
elephant,0,2,2,0,2,0,2,1,5.349591487122417e-7
elephant,0,2,2,0,2,0,2,2,5.349591487122417e-7
elephant,0,2,2,0,2,1,0,0,5.349591487122417e-7
elephant,0,2,2,0,2,1,0,1,5.349591487122417e-7
elephant,0,2,2,0,2,1,0,2,5.349591487122417e-7
elephant,0,2,2,0,2,1,1,0,5.349591487122417e-7
elephant,0,2,2,0,2,1,1,1,5.349591487122417e-7
elephant,0,2,2,0,2,1,1,2,5.349591487122417e-7
elephant,0,2,2,0,2,1,2,0,5.349591487122417e-7
elephant,0,2,2,0,2,1,2,1,5.349591487122417e-7
elephant,0,2,2,0,2,1,2,2,5.349591487122417e-7
elephant,0,2,2,0,2,2,0,0,5.349591487122417e-7
elephant,0,2,2,0,2,2,0,1,5.349591487122417e-7
elephant,0,2,2,0,2,2,0,2,5.349591487122417e-7
elephant,0,2,2,0,2,2,1,0,5.349591487122417e-7
elephant,0,2,2,0,2,2,1,1,5.349591487122417e-7
elephant,0,2,2,0,2,2,1,2,5.349591487122417e-7
elephant,0,2,2,0,2,2,2,0,5.349591487122417e-7
elephant,0,2,2,0,2,2,2,1,5.349591487122417e-7
elephant,0,2,2,0,2,2,2,2,5.349591487122417e-7
elephant,0,2,2,1,0,0,0,0,5.349591487122417e-7
elephant,0,2,2,1,0,0,0,1,5.349591487122417e-7
elephant,0,2,2,1,0,0,0,2,5.349591487122417e-7
elephant,0,2,2,1,0,0,1,0,5.349591487122417e-7
elephant,0,2,2,1,0,0,1,1,5.349591487122417e-7
elephant,0,2,2,1,0,0,1,2,5.349591487122417e-7
elephant,0,2,2,1,0,0,2,0,5.349591487122417e-7
elephant,0,2,2,1,0,0,2,1,5.349591487122417e-7
elephant,0,2,2,1,0,0,2,2,5.349591487122417e-7
elephant,0,2,2,1,0,1,0,0,5.349591487122417e-7
elephant,0,2,2,1,0,1,0,1,5.349591487122417e-7
elephant,0,2,2,1,0,1,0,2,5.349591487122417e-7
elephant,0,2,2,1,0,1,1,0,5.349591487122417e-7
elephant,0,2,2,1,0,1,1,1,5.349591487122417e-7
elephant,0,2,2,1,0,1,1,2,5.349591487122417e-7
elephant,0,2,2,1,0,1,2,0,5.349591487122417e-7
elephant,0,2,2,1,0,1,2,1,5.349591487122417e-7
elephant,0,2,2,1,0,1,2,2,5.349591487122417e-7
elephant,0,2,2,1,0,2,0,0,5.349591487122417e-7
elephant,0,2,2,1,0,2,0,1,5.349591487122417e-7
elephant,0,2,2,1,0,2,0,2,5.349591487122417e-7
elephant,0,2,2,1,0,2,1,0,5.349591487122417e-7
elephant,0,2,2,1,0,2,1,1,5.349591487122417e-7
elephant,0,2,2,1,0,2,1,2,5.349591487122417e-7
elephant,0,2,2,1,0,2,2,0,5.349591487122417e-7
elephant,0,2,2,1,0,2,2,1,5.349591487122417e-7
elephant,0,2,2,1,0,2,2,2,5.349591487122417e-7
elephant,0,2,2,1,1,0,0,0,5.349591487122417e-7
elephant,0,2,2,1,1,0,0,1,5.349591487122417e-7
elephant,0,2,2,1,1,0,0,2,5.349591487122417e-7
elephant,0,2,2,1,1,0,1,0,5.349591487122417e-7
elephant,0,2,2,1,1,0,1,1,5.349591487122417e-7
elephant,0,2,2,1,1,0,1,2,5.349591487122417e-7
elephant,0,2,2,1,1,0,2,0,5.349591487122417e-7
elephant,0,2,2,1,1,0,2,1,5.349591487122417e-7
elephant,0,2,2,1,1,0,2,2,5.349591487122417e-7
elephant,0,2,2,1,1,1,0,0,5.349591487122417e-7
elephant,0,2,2,1,1,1,0,1,5.349591487122417e-7
elephant,0,2,2,1,1,1,0,2,5.349591487122417e-7
elephant,0,2,2,1,1,1,1,0,5.349591487122417e-7
elephant,0,2,2,1,1,1,1,1,5.349591487122417e-7
elephant,0,2,2,1,1,1,1,2,5.349591487122417e-7
elephant,0,2,2,1,1,1,2,0,5.349591487122417e-7
elephant,0,2,2,1,1,1,2,1,5.349591487122417e-7
elephant,0,2,2,1,1,1,2,2,5.349591487122417e-7
elephant,0,2,2,1,1,2,0,0,5.349591487122417e-7
elephant,0,2,2,1,1,2,0,1,5.349591487122417e-7
elephant,0,2,2,1,1,2,0,2,5.349591487122417e-7
elephant,0,2,2,1,1,2,1,0,5.349591487122417e-7
elephant,0,2,2,1,1,2,1,1,5.349591487122417e-7
elephant,0,2,2,1,1,2,1,2,5.349591487122417e-7
elephant,0,2,2,1,1,2,2,0,5.349591487122417e-7
elephant,0,2,2,1,1,2,2,1,5.349591487122417e-7
elephant,0,2,2,1,1,2,2,2,5.349591487122417e-7
elephant,0,2,2,1,2,0,0,0,5.349591487122417e-7
elephant,0,2,2,1,2,0,0,1,5.349591487122417e-7
elephant,0,2,2,1,2,0,0,2,5.349591487122417e-7
elephant,0,2,2,1,2,0,1,0,5.349591487122417e-7
elephant,0,2,2,1,2,0,1,1,5.349591487122417e-7
elephant,0,2,2,1,2,0,1,2,5.349591487122417e-7
elephant,0,2,2,1,2,0,2,0,5.349591487122417e-7
elephant,0,2,2,1,2,0,2,1,5.349591487122417e-7
elephant,0,2,2,1,2,0,2,2,5.349591487122417e-7
elephant,0,2,2,1,2,1,0,0,5.349591487122417e-7
elephant,0,2,2,1,2,1,0,1,5.349591487122417e-7
elephant,0,2,2,1,2,1,0,2,5.349591487122417e-7
elephant,0,2,2,1,2,1,1,0,5.349591487122417e-7
elephant,0,2,2,1,2,1,1,1,5.349591487122417e-7
elephant,0,2,2,1,2,1,1,2,5.349591487122417e-7
elephant,0,2,2,1,2,1,2,0,5.349591487122417e-7
elephant,0,2,2,1,2,1,2,1,5.349591487122417e-7
elephant,0,2,2,1,2,1,2,2,5.349591487122417e-7
elephant,0,2,2,1,2,2,0,0,5.349591487122417e-7
elephant,0,2,2,1,2,2,0,1,5.349591487122417e-7
elephant,0,2,2,1,2,2,0,2,5.349591487122417e-7
elephant,0,2,2,1,2,2,1,0,5.349591487122417e-7
elephant,0,2,2,1,2,2,1,1,5.349591487122417e-7
elephant,0,2,2,1,2,2,1,2,5.349591487122417e-7
elephant,0,2,2,1,2,2,2,0,5.349591487122417e-7
elephant,0,2,2,1,2,2,2,1,5.349591487122417e-7
elephant,0,2,2,1,2,2,2,2,5.349591487122417e-7
elephant,0,2,2,2,0,0,0,0,5.349591487122417e-7
elephant,0,2,2,2,0,0,0,1,5.349591487122417e-7
elephant,0,2,2,2,0,0,0,2,5.349591487122417e-7
elephant,0,2,2,2,0,0,1,0,5.349591487122417e-7
elephant,0,2,2,2,0,0,1,1,5.349591487122417e-7
elephant,0,2,2,2,0,0,1,2,5.349591487122417e-7
elephant,0,2,2,2,0,0,2,0,5.349591487122417e-7
elephant,0,2,2,2,0,0,2,1,5.349591487122417e-7
elephant,0,2,2,2,0,0,2,2,5.349591487122417e-7
elephant,0,2,2,2,0,1,0,0,5.349591487122417e-7
elephant,0,2,2,2,0,1,0,1,5.349591487122417e-7
elephant,0,2,2,2,0,1,0,2,5.349591487122417e-7
elephant,0,2,2,2,0,1,1,0,5.349591487122417e-7
elephant,0,2,2,2,0,1,1,1,5.349591487122417e-7
elephant,0,2,2,2,0,1,1,2,5.349591487122417e-7
elephant,0,2,2,2,0,1,2,0,5.349591487122417e-7
elephant,0,2,2,2,0,1,2,1,5.349591487122417e-7
elephant,0,2,2,2,0,1,2,2,5.349591487122417e-7
elephant,0,2,2,2,0,2,0,0,5.349591487122417e-7
elephant,0,2,2,2,0,2,0,1,5.349591487122417e-7
elephant,0,2,2,2,0,2,0,2,5.349591487122417e-7
elephant,0,2,2,2,0,2,1,0,5.349591487122417e-7
elephant,0,2,2,2,0,2,1,1,5.349591487122417e-7
elephant,0,2,2,2,0,2,1,2,5.349591487122417e-7
elephant,0,2,2,2,0,2,2,0,5.349591487122417e-7
elephant,0,2,2,2,0,2,2,1,5.349591487122417e-7
elephant,0,2,2,2,0,2,2,2,5.349591487122417e-7
elephant,0,2,2,2,1,0,0,0,5.349591487122417e-7
elephant,0,2,2,2,1,0,0,1,5.349591487122417e-7
elephant,0,2,2,2,1,0,0,2,5.349591487122417e-7
elephant,0,2,2,2,1,0,1,0,5.349591487122417e-7
elephant,0,2,2,2,1,0,1,1,5.349591487122417e-7
elephant,0,2,2,2,1,0,1,2,5.349591487122417e-7
elephant,0,2,2,2,1,0,2,0,5.349591487122417e-7
elephant,0,2,2,2,1,0,2,1,5.349591487122417e-7
elephant,0,2,2,2,1,0,2,2,5.349591487122417e-7
elephant,0,2,2,2,1,1,0,0,5.349591487122417e-7
elephant,0,2,2,2,1,1,0,1,5.349591487122417e-7
elephant,0,2,2,2,1,1,0,2,5.349591487122417e-7
elephant,0,2,2,2,1,1,1,0,5.349591487122417e-7
elephant,0,2,2,2,1,1,1,1,5.349591487122417e-7
elephant,0,2,2,2,1,1,1,2,5.349591487122417e-7
elephant,0,2,2,2,1,1,2,0,5.349591487122417e-7
elephant,0,2,2,2,1,1,2,1,5.349591487122417e-7
elephant,0,2,2,2,1,1,2,2,5.349591487122417e-7
elephant,0,2,2,2,1,2,0,0,5.349591487122417e-7
elephant,0,2,2,2,1,2,0,1,5.349591487122417e-7
elephant,0,2,2,2,1,2,0,2,5.349591487122417e-7
elephant,0,2,2,2,1,2,1,0,5.349591487122417e-7
elephant,0,2,2,2,1,2,1,1,5.349591487122417e-7
elephant,0,2,2,2,1,2,1,2,5.349591487122417e-7
elephant,0,2,2,2,1,2,2,0,5.349591487122417e-7
elephant,0,2,2,2,1,2,2,1,5.349591487122417e-7
elephant,0,2,2,2,1,2,2,2,5.349591487122417e-7
elephant,0,2,2,2,2,0,0,0,5.349591487122417e-7
elephant,0,2,2,2,2,0,0,1,5.349591487122417e-7
elephant,0,2,2,2,2,0,0,2,5.349591487122417e-7
elephant,0,2,2,2,2,0,1,0,5.349591487122417e-7
elephant,0,2,2,2,2,0,1,1,5.349591487122417e-7
elephant,0,2,2,2,2,0,1,2,5.349591487122417e-7
elephant,0,2,2,2,2,0,2,0,5.349591487122417e-7
elephant,0,2,2,2,2,0,2,1,5.349591487122417e-7
elephant,0,2,2,2,2,0,2,2,5.349591487122417e-7
elephant,0,2,2,2,2,1,0,0,5.349591487122417e-7
elephant,0,2,2,2,2,1,0,1,5.349591487122417e-7
elephant,0,2,2,2,2,1,0,2,5.349591487122417e-7
elephant,0,2,2,2,2,1,1,0,5.349591487122417e-7
elephant,0,2,2,2,2,1,1,1,5.349591487122417e-7
elephant,0,2,2,2,2,1,1,2,5.349591487122417e-7
elephant,0,2,2,2,2,1,2,0,5.349591487122417e-7
elephant,0,2,2,2,2,1,2,1,5.349591487122417e-7
elephant,0,2,2,2,2,1,2,2,5.349591487122417e-7
elephant,0,2,2,2,2,2,0,0,5.349591487122417e-7
elephant,0,2,2,2,2,2,0,1,5.349591487122417e-7
elephant,0,2,2,2,2,2,0,2,5.349591487122417e-7
elephant,0,2,2,2,2,2,1,0,5.349591487122417e-7
elephant,0,2,2,2,2,2,1,1,5.349591487122417e-7
elephant,0,2,2,2,2,2,1,2,5.349591487122417e-7
elephant,0,2,2,2,2,2,2,0,5.349591487122417e-7
elephant,0,2,2,2,2,2,2,1,5.349591487122417e-7
elephant,0,2,2,2,2,2,2,2,5.349591487122417e-7
elephant,1,0,0,0,0,0,0,0,4.7629555309633824e-8
elephant,1,0,0,0,0,0,0,1,4.7629555309633824e-8
elephant,1,0,0,0,0,0,0,2,4.7629555309633824e-8
elephant,1,0,0,0,0,0,1,0,4.7629555309633824e-8
elephant,1,0,0,0,0,0,1,1,4.7629555309633824e-8
elephant,1,0,0,0,0,0,1,2,4.7629555309633824e-8
elephant,1,0,0,0,0,0,2,0,4.7629555309633824e-8
elephant,1,0,0,0,0,0,2,1,4.7629555309633824e-8
elephant,1,0,0,0,0,0,2,2,4.7629555309633824e-8
elephant,1,0,0,0,0,1,0,0,4.7629555309633824e-8
elephant,1,0,0,0,0,1,0,1,4.7629555309633824e-8
elephant,1,0,0,0,0,1,0,2,4.7629555309633824e-8
elephant,1,0,0,0,0,1,1,0,4.7629555309633824e-8
elephant,1,0,0,0,0,1,1,1,4.7629555309633824e-8
elephant,1,0,0,0,0,1,1,2,4.7629555309633824e-8
elephant,1,0,0,0,0,1,2,0,4.7629555309633824e-8
elephant,1,0,0,0,0,1,2,1,4.7629555309633824e-8
elephant,1,0,0,0,0,1,2,2,4.7629555309633824e-8
elephant,1,0,0,0,0,2,0,0,4.7629555309633824e-8
elephant,1,0,0,0,0,2,0,1,4.7629555309633824e-8
elephant,1,0,0,0,0,2,0,2,4.7629555309633824e-8
elephant,1,0,0,0,0,2,1,0,4.7629555309633824e-8
elephant,1,0,0,0,0,2,1,1,4.7629555309633824e-8
elephant,1,0,0,0,0,2,1,2,4.7629555309633824e-8
elephant,1,0,0,0,0,2,2,0,4.7629555309633824e-8
elephant,1,0,0,0,0,2,2,1,4.7629555309633824e-8
elephant,1,0,0,0,0,2,2,2,4.7629555309633824e-8
elephant,1,0,0,0,1,0,0,0,4.7629555309633824e-8
elephant,1,0,0,0,1,0,0,1,4.7629555309633824e-8
elephant,1,0,0,0,1,0,0,2,4.7629555309633824e-8
elephant,1,0,0,0,1,0,1,0,4.7629555309633824e-8
elephant,1,0,0,0,1,0,1,1,4.7629555309633824e-8
elephant,1,0,0,0,1,0,1,2,4.7629555309633824e-8
elephant,1,0,0,0,1,0,2,0,4.7629555309633824e-8
elephant,1,0,0,0,1,0,2,1,4.7629555309633824e-8
elephant,1,0,0,0,1,0,2,2,4.7629555309633824e-8
elephant,1,0,0,0,1,1,0,0,4.7629555309633824e-8
elephant,1,0,0,0,1,1,0,1,4.7629555309633824e-8
elephant,1,0,0,0,1,1,0,2,4.7629555309633824e-8
elephant,1,0,0,0,1,1,1,0,4.7629555309633824e-8
elephant,1,0,0,0,1,1,1,1,4.7629555309633824e-8
elephant,1,0,0,0,1,1,1,2,4.7629555309633824e-8
elephant,1,0,0,0,1,1,2,0,4.7629555309633824e-8
elephant,1,0,0,0,1,1,2,1,4.7629555309633824e-8
elephant,1,0,0,0,1,1,2,2,4.7629555309633824e-8
elephant,1,0,0,0,1,2,0,0,4.7629555309633824e-8
