category,hard,big,proud,fast,fierce,majestic,strong,prob
eagle,2,1,1,1,2,2,2,0.0000010507404951459245
eagle,2,1,1,2,0,0,0,3.5727287563535007e-7
eagle,2,1,1,2,0,0,1,3.5727287563535007e-7
eagle,2,1,1,2,0,0,2,3.5727287563535007e-7
eagle,2,1,1,2,0,1,0,9.400799787873111e-7
eagle,2,1,1,2,0,1,1,9.400799787873111e-7
eagle,2,1,1,2,0,1,2,9.400799787873111e-7
eagle,2,1,1,2,0,2,0,0.0000010507404951459245
eagle,2,1,1,2,0,2,1,0.0000010507404951459245
eagle,2,1,1,2,0,2,2,0.0000010507404951459245
eagle,2,1,1,2,1,0,0,3.5727287563535007e-7
eagle,2,1,1,2,1,0,1,3.5727287563535007e-7
eagle,2,1,1,2,1,0,2,3.5727287563535007e-7
eagle,2,1,1,2,1,1,0,9.400799787873111e-7
eagle,2,1,1,2,1,1,1,9.400799787873111e-7
eagle,2,1,1,2,1,1,2,9.400799787873111e-7
eagle,2,1,1,2,1,2,0,0.0000010507404951459245
eagle,2,1,1,2,1,2,1,0.0000010507404951459245
eagle,2,1,1,2,1,2,2,0.0000010507404951459245
eagle,2,1,1,2,2,0,0,3.5727287563535007e-7
eagle,2,1,1,2,2,0,1,3.5727287563535007e-7
eagle,2,1,1,2,2,0,2,3.5727287563535007e-7
eagle,2,1,1,2,2,1,0,9.400799787873111e-7
eagle,2,1,1,2,2,1,1,9.400799787873111e-7
eagle,2,1,1,2,2,1,2,9.400799787873111e-7
eagle,2,1,1,2,2,2,0,0.0000010507404951459245
eagle,2,1,1,2,2,2,1,0.0000010507404951459245
eagle,2,1,1,2,2,2,2,0.0000010507404951459245
eagle,2,1,2,0,0,0,0,3.5727287563535007e-7
eagle,2,1,2,0,0,0,1,3.5727287563535007e-7
eagle,2,1,2,0,0,0,2,3.5727287563535007e-7
eagle,2,1,2,0,0,1,0,9.400799787873111e-7
eagle,2,1,2,0,0,1,1,9.400799787873111e-7
eagle,2,1,2,0,0,1,2,9.400799787873111e-7
eagle,2,1,2,0,0,2,0,0.0000010507404951459245
eagle,2,1,2,0,0,2,1,0.0000010507404951459245
eagle,2,1,2,0,0,2,2,0.0000010507404951459245
eagle,2,1,2,0,1,0,0,3.5727287563535007e-7
eagle,2,1,2,0,1,0,1,3.5727287563535007e-7
eagle,2,1,2,0,1,0,2,3.5727287563535007e-7
eagle,2,1,2,0,1,1,0,9.400799787873111e-7
eagle,2,1,2,0,1,1,1,9.400799787873111e-7
eagle,2,1,2,0,1,1,2,9.400799787873111e-7
eagle,2,1,2,0,1,2,0,0.0000010507404951459245
eagle,2,1,2,0,1,2,1,0.0000010507404951459245
eagle,2,1,2,0,1,2,2,0.0000010507404951459245
eagle,2,1,2,0,2,0,0,3.5727287563535007e-7
eagle,2,1,2,0,2,0,1,3.5727287563535007e-7
eagle,2,1,2,0,2,0,2,3.5727287563535007e-7
eagle,2,1,2,0,2,1,0,9.400799787873111e-7
eagle,2,1,2,0,2,1,1,9.400799787873111e-7
eagle,2,1,2,0,2,1,2,9.400799787873111e-7
eagle,2,1,2,0,2,2,0,0.0000010507404951459245
eagle,2,1,2,0,2,2,1,0.0000010507404951459245
eagle,2,1,2,0,2,2,2,0.0000010507404951459245
eagle,2,1,2,1,0,0,0,3.5727287563535007e-7
eagle,2,1,2,1,0,0,1,3.5727287563535007e-7
eagle,2,1,2,1,0,0,2,3.5727287563535007e-7
eagle,2,1,2,1,0,1,0,9.400799787873111e-7
eagle,2,1,2,1,0,1,1,9.400799787873111e-7
eagle,2,1,2,1,0,1,2,9.400799787873111e-7
eagle,2,1,2,1,0,2,0,0.0000010507404951459245
eagle,2,1,2,1,0,2,1,0.0000010507404951459245
eagle,2,1,2,1,0,2,2,0.0000010507404951459245
eagle,2,1,2,1,1,0,0,3.5727287563535007e-7
eagle,2,1,2,1,1,0,1,3.5727287563535007e-7
eagle,2,1,2,1,1,0,2,3.5727287563535007e-7
eagle,2,1,2,1,1,1,0,9.400799787873111e-7
eagle,2,1,2,1,1,1,1,9.400799787873111e-7
eagle,2,1,2,1,1,1,2,9.400799787873111e-7
eagle,2,1,2,1,1,2,0,0.0000010507404951459245
eagle,2,1,2,1,1,2,1,0.0000010507404951459245
eagle,2,1,2,1,1,2,2,0.0000010507404951459245
eagle,2,1,2,1,2,0,0,3.5727287563535007e-7
eagle,2,1,2,1,2,0,1,3.5727287563535007e-7
eagle,2,1,2,1,2,0,2,3.5727287563535007e-7
eagle,2,1,2,1,2,1,0,9.400799787873111e-7
eagle,2,1,2,1,2,1,1,9.400799787873111e-7
eagle,2,1,2,1,2,1,2,9.400799787873111e-7
eagle,2,1,2,1,2,2,0,0.0000010507404951459245
eagle,2,1,2,1,2,2,1,0.0000010507404951459245
eagle,2,1,2,1,2,2,2,0.0000010507404951459245
eagle,2,1,2,2,0,0,0,3.5727287563535007e-7
eagle,2,1,2,2,0,0,1,3.5727287563535007e-7
eagle,2,1,2,2,0,0,2,3.5727287563535007e-7
eagle,2,1,2,2,0,1,0,9.400799787873111e-7
eagle,2,1,2,2,0,1,1,9.400799787873111e-7
eagle,2,1,2,2,0,1,2,9.400799787873111e-7
eagle,2,1,2,2,0,2,0,0.0000010507404951459245
eagle,2,1,2,2,0,2,1,0.0000010507404951459245
eagle,2,1,2,2,0,2,2,0.0000010507404951459245
eagle,2,1,2,2,1,0,0,3.5727287563535007e-7
eagle,2,1,2,2,1,0,1,3.5727287563535007e-7
eagle,2,1,2,2,1,0,2,3.5727287563535007e-7
eagle,2,1,2,2,1,1,0,9.400799787873111e-7
eagle,2,1,2,2,1,1,1,9.400799787873111e-7
eagle,2,1,2,2,1,1,2,9.400799787873111e-7
eagle,2,1,2,2,1,2,0,0.0000010507404951459245
eagle,2,1,2,2,1,2,1,0.0000010507404951459245
eagle,2,1,2,2,1,2,2,0.0000010507404951459245
eagle,2,1,2,2,2,0,0,3.5727287563535007e-7
eagle,2,1,2,2,2,0,1,3.5727287563535007e-7
eagle,2,1,2,2,2,0,2,3.5727287563535007e-7
eagle,2,1,2,2,2,1,0,9.400799787873111e-7
eagle,2,1,2,2,2,1,1,9.400799787873111e-7
eagle,2,1,2,2,2,1,2,9.400799787873111e-7
eagle,2,1,2,2,2,2,0,0.0000010507404951459245
eagle,2,1,2,2,2,2,1,0.0000010507404951459245
eagle,2,1,2,2,2,2,2,0.0000010507404951459245
eagle,2,2,0,0,0,0,0,1.3288701730724971e-7
eagle,2,2,0,0,0,0,1,1.3288701730724971e-7
eagle,2,2,0,0,0,0,2,1.3288701730724971e-7
eagle,2,2,0,0,0,1,0,3.221575914936528e-7
eagle,2,2,0,0,0,1,1,3.221575914936528e-7
eagle,2,2,0,0,0,1,2,3.221575914936528e-7
eagle,2,2,0,0,0,2,0,3.788685861822483e-7
eagle,2,2,0,0,0,2,1,3.788685861822483e-7
eagle,2,2,0,0,0,2,2,3.788685861822483e-7
eagle,2,2,0,0,1,0,0,1.3288701730724971e-7
eagle,2,2,0,0,1,0,1,1.3288701730724971e-7
eagle,2,2,0,0,1,0,2,1.3288701730724971e-7
eagle,2,2,0,0,1,1,0,3.221575914936528e-7
eagle,2,2,0,0,1,1,1,3.221575914936528e-7
eagle,2,2,0,0,1,1,2,3.221575914936528e-7
eagle,2,2,0,0,1,2,0,3.788685861822483e-7
eagle,2,2,0,0,1,2,1,3.788685861822483e-7
eagle,2,2,0,0,1,2,2,3.788685861822483e-7
eagle,2,2,0,0,2,0,0,1.3288701730724971e-7
eagle,2,2,0,0,2,0,1,1.3288701730724971e-7
eagle,2,2,0,0,2,0,2,1.3288701730724971e-7
eagle,2,2,0,0,2,1,0,3.221575914936528e-7
eagle,2,2,0,0,2,1,1,3.221575914936528e-7
eagle,2,2,0,0,2,1,2,3.221575914936528e-7
eagle,2,2,0,0,2,2,0,3.788685861822483e-7
eagle,2,2,0,0,2,2,1,3.788685861822483e-7
eagle,2,2,0,0,2,2,2,3.788685861822483e-7
eagle,2,2,0,1,0,0,0,1.3288701730724971e-7
eagle,2,2,0,1,0,0,1,1.3288701730724971e-7
eagle,2,2,0,1,0,0,2,1.3288701730724971e-7
eagle,2,2,0,1,0,1,0,3.221575914936528e-7
eagle,2,2,0,1,0,1,1,3.221575914936528e-7
eagle,2,2,0,1,0,1,2,3.221575914936528e-7
eagle,2,2,0,1,0,2,0,3.788685861822483e-7
eagle,2,2,0,1,0,2,1,3.788685861822483e-7
eagle,2,2,0,1,0,2,2,3.788685861822483e-7
eagle,2,2,0,1,1,0,0,1.3288701730724971e-7
eagle,2,2,0,1,1,0,1,1.3288701730724971e-7
eagle,2,2,0,1,1,0,2,1.3288701730724971e-7
eagle,2,2,0,1,1,1,0,3.221575914936528e-7
eagle,2,2,0,1,1,1,1,3.221575914936528e-7
eagle,2,2,0,1,1,1,2,3.221575914936528e-7
eagle,2,2,0,1,1,2,0,3.788685861822483e-7
eagle,2,2,0,1,1,2,1,3.788685861822483e-7
eagle,2,2,0,1,1,2,2,3.788685861822483e-7
eagle,2,2,0,1,2,0,0,1.3288701730724971e-7
eagle,2,2,0,1,2,0,1,1.3288701730724971e-7
eagle,2,2,0,1,2,0,2,1.3288701730724971e-7
eagle,2,2,0,1,2,1,0,3.221575914936528e-7
eagle,2,2,0,1,2,1,1,3.221575914936528e-7
eagle,2,2,0,1,2,1,2,3.221575914936528e-7
eagle,2,2,0,1,2,2,0,3.788685861822483e-7
eagle,2,2,0,1,2,2,1,3.788685861822483e-7
eagle,2,2,0,1,2,2,2,3.788685861822483e-7
eagle,2,2,0,2,0,0,0,1.3288701730724971e-7
eagle,2,2,0,2,0,0,1,1.3288701730724971e-7
eagle,2,2,0,2,0,0,2,1.3288701730724971e-7
eagle,2,2,0,2,0,1,0,3.221575914936528e-7
eagle,2,2,0,2,0,1,1,3.221575914936528e-7
eagle,2,2,0,2,0,1,2,3.221575914936528e-7
eagle,2,2,0,2,0,2,0,3.788685861822483e-7
eagle,2,2,0,2,0,2,1,3.788685861822483e-7
eagle,2,2,0,2,0,2,2,3.788685861822483e-7
eagle,2,2,0,2,1,0,0,1.3288701730724971e-7
eagle,2,2,0,2,1,0,1,1.3288701730724971e-7
eagle,2,2,0,2,1,0,2,1.3288701730724971e-7
eagle,2,2,0,2,1,1,0,3.221575914936528e-7
eagle,2,2,0,2,1,1,1,3.221575914936528e-7
eagle,2,2,0,2,1,1,2,3.221575914936528e-7
eagle,2,2,0,2,1,2,0,3.788685861822483e-7
eagle,2,2,0,2,1,2,1,3.788685861822483e-7
eagle,2,2,0,2,1,2,2,3.788685861822483e-7
eagle,2,2,0,2,2,0,0,1.3288701730724971e-7
eagle,2,2,0,2,2,0,1,1.3288701730724971e-7
eagle,2,2,0,2,2,0,2,1.3288701730724971e-7
eagle,2,2,0,2,2,1,0,3.221575914936528e-7
eagle,2,2,0,2,2,1,1,3.221575914936528e-7
eagle,2,2,0,2,2,1,2,3.221575914936528e-7
eagle,2,2,0,2,2,2,0,3.788685861822483e-7
eagle,2,2,0,2,2,2,1,3.788685861822483e-7
eagle,2,2,0,2,2,2,2,3.788685861822483e-7
eagle,2,2,1,0,0,0,0,1.3288701730724971e-7
eagle,2,2,1,0,0,0,1,1.3288701730724971e-7
eagle,2,2,1,0,0,0,2,1.3288701730724971e-7
eagle,2,2,1,0,0,1,0,3.221575914936528e-7
eagle,2,2,1,0,0,1,1,3.221575914936528e-7
eagle,2,2,1,0,0,1,2,3.221575914936528e-7
eagle,2,2,1,0,0,2,0,3.788685861822483e-7
eagle,2,2,1,0,0,2,1,3.788685861822483e-7
eagle,2,2,1,0,0,2,2,3.788685861822483e-7
eagle,2,2,1,0,1,0,0,1.3288701730724971e-7
eagle,2,2,1,0,1,0,1,1.3288701730724971e-7
eagle,2,2,1,0,1,0,2,1.3288701730724971e-7
eagle,2,2,1,0,1,1,0,3.221575914936528e-7
eagle,2,2,1,0,1,1,1,3.221575914936528e-7
eagle,2,2,1,0,1,1,2,3.221575914936528e-7
eagle,2,2,1,0,1,2,0,3.788685861822483e-7
eagle,2,2,1,0,1,2,1,3.788685861822483e-7
eagle,2,2,1,0,1,2,2,3.788685861822483e-7
eagle,2,2,1,0,2,0,0,1.3288701730724971e-7
eagle,2,2,1,0,2,0,1,1.3288701730724971e-7
eagle,2,2,1,0,2,0,2,1.3288701730724971e-7
eagle,2,2,1,0,2,1,0,3.221575914936528e-7
eagle,2,2,1,0,2,1,1,3.221575914936528e-7
eagle,2,2,1,0,2,1,2,3.221575914936528e-7
eagle,2,2,1,0,2,2,0,3.788685861822483e-7
eagle,2,2,1,0,2,2,1,3.788685861822483e-7
eagle,2,2,1,0,2,2,2,3.788685861822483e-7
eagle,2,2,1,1,0,0,0,1.3288701730724971e-7
eagle,2,2,1,1,0,0,1,1.3288701730724971e-7
eagle,2,2,1,1,0,0,2,1.3288701730724971e-7
eagle,2,2,1,1,0,1,0,3.221575914936528e-7
eagle,2,2,1,1,0,1,1,3.221575914936528e-7
eagle,2,2,1,1,0,1,2,3.221575914936528e-7
eagle,2,2,1,1,0,2,0,3.788685861822483e-7
eagle,2,2,1,1,0,2,1,3.788685861822483e-7
eagle,2,2,1,1,0,2,2,3.788685861822483e-7
eagle,2,2,1,1,1,0,0,1.3288701730724971e-7
eagle,2,2,1,1,1,0,1,1.3288701730724971e-7
eagle,2,2,1,1,1,0,2,1.3288701730724971e-7
eagle,2,2,1,1,1,1,0,3.221575914936528e-7
eagle,2,2,1,1,1,1,1,3.221575914936528e-7
eagle,2,2,1,1,1,1,2,3.221575914936528e-7
eagle,2,2,1,1,1,2,0,3.788685861822483e-7
eagle,2,2,1,1,1,2,1,3.788685861822483e-7
eagle,2,2,1,1,1,2,2,3.788685861822483e-7
eagle,2,2,1,1,2,0,0,1.3288701730724971e-7
eagle,2,2,1,1,2,0,1,1.3288701730724971e-7
eagle,2,2,1,1,2,0,2,1.3288701730724971e-7
eagle,2,2,1,1,2,1,0,3.221575914936528e-7
eagle,2,2,1,1,2,1,1,3.221575914936528e-7
eagle,2,2,1,1,2,1,2,3.221575914936528e-7
eagle,2,2,1,1,2,2,0,3.788685861822483e-7
eagle,2,2,1,1,2,2,1,3.788685861822483e-7
eagle,2,2,1,1,2,2,2,3.788685861822483e-7
eagle,2,2,1,2,0,0,0,1.3288701730724971e-7
eagle,2,2,1,2,0,0,1,1.3288701730724971e-7
eagle,2,2,1,2,0,0,2,1.3288701730724971e-7
eagle,2,2,1,2,0,1,0,3.221575914936528e-7
eagle,2,2,1,2,0,1,1,3.221575914936528e-7
eagle,2,2,1,2,0,1,2,3.221575914936528e-7
eagle,2,2,1,2,0,2,0,3.788685861822483e-7
eagle,2,2,1,2,0,2,1,3.788685861822483e-7
eagle,2,2,1,2,0,2,2,3.788685861822483e-7
eagle,2,2,1,2,1,0,0,1.3288701730724971e-7
eagle,2,2,1,2,1,0,1,1.3288701730724971e-7
eagle,2,2,1,2,1,0,2,1.3288701730724971e-7
eagle,2,2,1,2,1,1,0,3.221575914936528e-7
eagle,2,2,1,2,1,1,1,3.221575914936528e-7
eagle,2,2,1,2,1,1,2,3.221575914936528e-7
eagle,2,2,1,2,1,2,0,3.788685861822483e-7
eagle,2,2,1,2,1,2,1,3.788685861822483e-7
eagle,2,2,1,2,1,2,2,3.788685861822483e-7
eagle,2,2,1,2,2,0,0,1.3288701730724971e-7
eagle,2,2,1,2,2,0,1,1.3288701730724971e-7
eagle,2,2,1,2,2,0,2,1.3288701730724971e-7
eagle,2,2,1,2,2,1,0,3.221575914936528e-7
eagle,2,2,1,2,2,1,1,3.221575914936528e-7
eagle,2,2,1,2,2,1,2,3.221575914936528e-7
eagle,2,2,1,2,2,2,0,3.788685861822483e-7
eagle,2,2,1,2,2,2,1,3.788685861822483e-7
eagle,2,2,1,2,2,2,2,3.788685861822483e-7
eagle,2,2,2,0,0,0,0,1.3288701730724971e-7
eagle,2,2,2,0,0,0,1,1.3288701730724971e-7
eagle,2,2,2,0,0,0,2,1.3288701730724971e-7
eagle,2,2,2,0,0,1,0,3.221575914936528e-7
eagle,2,2,2,0,0,1,1,3.221575914936528e-7
eagle,2,2,2,0,0,1,2,3.221575914936528e-7
eagle,2,2,2,0,0,2,0,3.788685861822483e-7
eagle,2,2,2,0,0,2,1,3.788685861822483e-7
eagle,2,2,2,0,0,2,2,3.788685861822483e-7
eagle,2,2,2,0,1,0,0,1.3288701730724971e-7
eagle,2,2,2,0,1,0,1,1.3288701730724971e-7
eagle,2,2,2,0,1,0,2,1.3288701730724971e-7
eagle,2,2,2,0,1,1,0,3.221575914936528e-7
eagle,2,2,2,0,1,1,1,3.221575914936528e-7
eagle,2,2,2,0,1,1,2,3.221575914936528e-7
eagle,2,2,2,0,1,2,0,3.788685861822483e-7
eagle,2,2,2,0,1,2,1,3.788685861822483e-7
eagle,2,2,2,0,1,2,2,3.788685861822483e-7
eagle,2,2,2,0,2,0,0,1.3288701730724971e-7
eagle,2,2,2,0,2,0,1,1.3288701730724971e-7
eagle,2,2,2,0,2,0,2,1.3288701730724971e-7
eagle,2,2,2,0,2,1,0,3.221575914936528e-7
eagle,2,2,2,0,2,1,1,3.221575914936528e-7
eagle,2,2,2,0,2,1,2,3.221575914936528e-7
eagle,2,2,2,0,2,2,0,3.788685861822483e-7
eagle,2,2,2,0,2,2,1,3.788685861822483e-7
eagle,2,2,2,0,2,2,2,3.788685861822483e-7
eagle,2,2,2,1,0,0,0,1.3288701730724971e-7
eagle,2,2,2,1,0,0,1,1.3288701730724971e-7
eagle,2,2,2,1,0,0,2,1.3288701730724971e-7
eagle,2,2,2,1,0,1,0,3.221575914936528e-7
eagle,2,2,2,1,0,1,1,3.221575914936528e-7
eagle,2,2,2,1,0,1,2,3.221575914936528e-7
eagle,2,2,2,1,0,2,0,3.788685861822483e-7
eagle,2,2,2,1,0,2,1,3.788685861822483e-7
eagle,2,2,2,1,0,2,2,3.788685861822483e-7
eagle,2,2,2,1,1,0,0,1.3288701730724971e-7
eagle,2,2,2,1,1,0,1,1.3288701730724971e-7
eagle,2,2,2,1,1,0,2,1.3288701730724971e-7
eagle,2,2,2,1,1,1,0,3.221575914936528e-7
eagle,2,2,2,1,1,1,1,3.221575914936528e-7
eagle,2,2,2,1,1,1,2,3.221575914936528e-7
eagle,2,2,2,1,1,2,0,3.788685861822483e-7
eagle,2,2,2,1,1,2,1,3.788685861822483e-7
eagle,2,2,2,1,1,2,2,3.788685861822483e-7
eagle,2,2,2,1,2,0,0,1.3288701730724971e-7
eagle,2,2,2,1,2,0,1,1.3288701730724971e-7
eagle,2,2,2,1,2,0,2,1.3288701730724971e-7
eagle,2,2,2,1,2,1,0,3.221575914936528e-7
eagle,2,2,2,1,2,1,1,3.221575914936528e-7
eagle,2,2,2,1,2,1,2,3.221575914936528e-7
eagle,2,2,2,1,2,2,0,3.788685861822483e-7
eagle,2,2,2,1,2,2,1,3.788685861822483e-7
eagle,2,2,2,1,2,2,2,3.788685861822483e-7
eagle,2,2,2,2,0,0,0,1.3288701730724971e-7
eagle,2,2,2,2,0,0,1,1.3288701730724971e-7
eagle,2,2,2,2,0,0,2,1.3288701730724971e-7
eagle,2,2,2,2,0,1,0,3.221575914936528e-7
eagle,2,2,2,2,0,1,1,3.221575914936528e-7
eagle,2,2,2,2,0,1,2,3.221575914936528e-7
eagle,2,2,2,2,0,2,0,3.788685861822483e-7
eagle,2,2,2,2,0,2,1,3.788685861822483e-7
eagle,2,2,2,2,0,2,2,3.788685861822483e-7
eagle,2,2,2,2,1,0,0,1.3288701730724971e-7
eagle,2,2,2,2,1,0,1,1.3288701730724971e-7
eagle,2,2,2,2,1,0,2,1.3288701730724971e-7
eagle,2,2,2,2,1,1,0,3.221575914936528e-7
eagle,2,2,2,2,1,1,1,3.221575914936528e-7
eagle,2,2,2,2,1,1,2,3.221575914936528e-7
eagle,2,2,2,2,1,2,0,3.788685861822483e-7
eagle,2,2,2,2,1,2,1,3.788685861822483e-7
eagle,2,2,2,2,1,2,2,3.788685861822483e-7
eagle,2,2,2,2,2,0,0,1.3288701730724971e-7
eagle,2,2,2,2,2,0,1,1.3288701730724971e-7
eagle,2,2,2,2,2,0,2,1.3288701730724971e-7
eagle,2,2,2,2,2,1,0,3.221575914936528e-7
eagle,2,2,2,2,2,1,1,3.221575914936528e-7
eagle,2,2,2,2,2,1,2,3.221575914936528e-7
eagle,2,2,2,2,2,2,0,3.788685861822483e-7
eagle,2,2,2,2,2,2,1,3.788685861822483e-7
eagle,2,2,2,2,2,2,2,3.788685861822483e-7
whale,0,0,0,0,0,0,0,1.2878762735968799e-7
whale,0,0,0,0,0,0,1,1.2878762735968799e-7
whale,0,0,0,0,0,0,2,1.2878762735968799e-7
whale,0,0,0,0,0,1,0,5.165375121179214e-7
whale,0,0,0,0,0,1,1,5.165375121179214e-7
whale,0,0,0,0,0,1,2,5.165375121179214e-7
whale,0,0,0,0,0,2,0,5.396537161350032e-7
whale,0,0,0,0,0,2,1,5.396537161350032e-7
whale,0,0,0,0,0,2,2,5.396537161350032e-7
whale,0,0,0,0,1,0,0,1.2878762735968799e-7
whale,0,0,0,0,1,0,1,1.2878762735968799e-7
whale,0,0,0,0,1,0,2,1.2878762735968799e-7
whale,0,0,0,0,1,1,0,5.165375121179214e-7
whale,0,0,0,0,1,1,1,5.165375121179214e-7
whale,0,0,0,0,1,1,2,5.165375121179214e-7
whale,0,0,0,0,1,2,0,5.396537161350032e-7
whale,0,0,0,0,1,2,1,5.396537161350032e-7
whale,0,0,0,0,1,2,2,5.396537161350032e-7
whale,0,0,0,0,2,0,0,1.2878762735968799e-7
whale,0,0,0,0,2,0,1,1.2878762735968799e-7
whale,0,0,0,0,2,0,2,1.2878762735968799e-7
whale,0,0,0,0,2,1,0,5.165375121179214e-7
whale,0,0,0,0,2,1,1,5.165375121179214e-7
whale,0,0,0,0,2,1,2,5.165375121179214e-7
whale,0,0,0,0,2,2,0,5.396537161350032e-7
whale,0,0,0,0,2,2,1,5.396537161350032e-7
whale,0,0,0,0,2,2,2,5.396537161350032e-7
whale,0,0,0,1,0,0,0,1.2878762735968799e-7
whale,0,0,0,1,0,0,1,1.2878762735968799e-7
whale,0,0,0,1,0,0,2,1.2878762735968799e-7
whale,0,0,0,1,0,1,0,5.165375121179214e-7
whale,0,0,0,1,0,1,1,5.165375121179214e-7
whale,0,0,0,1,0,1,2,5.165375121179214e-7
whale,0,0,0,1,0,2,0,5.396537161350032e-7
whale,0,0,0,1,0,2,1,5.396537161350032e-7
whale,0,0,0,1,0,2,2,5.396537161350032e-7
whale,0,0,0,1,1,0,0,1.2878762735968799e-7
whale,0,0,0,1,1,0,1,1.2878762735968799e-7
whale,0,0,0,1,1,0,2,1.2878762735968799e-7
whale,0,0,0,1,1,1,0,5.165375121179214e-7
whale,0,0,0,1,1,1,1,5.165375121179214e-7
whale,0,0,0,1,1,1,2,5.165375121179214e-7
whale,0,0,0,1,1,2,0,5.396537161350032e-7
whale,0,0,0,1,1,2,1,5.396537161350032e-7
whale,0,0,0,1,1,2,2,5.396537161350032e-7
whale,0,0,0,1,2,0,0,1.2878762735968799e-7
whale,0,0,0,1,2,0,1,1.2878762735968799e-7
whale,0,0,0,1,2,0,2,1.2878762735968799e-7
whale,0,0,0,1,2,1,0,5.165375121179214e-7
whale,0,0,0,1,2,1,1,5.165375121179214e-7
whale,0,0,0,1,2,1,2,5.165375121179214e-7
whale,0,0,0,1,2,2,0,5.396537161350032e-7
whale,0,0,0,1,2,2,1,5.396537161350032e-7
whale,0,0,0,1,2,2,2,5.396537161350032e-7
whale,0,0,0,2,0,0,0,1.2878762735968799e-7
whale,0,0,0,2,0,0,1,1.2878762735968799e-7
whale,0,0,0,2,0,0,2,1.2878762735968799e-7
whale,0,0,0,2,0,1,0,5.165375121179214e-7
whale,0,0,0,2,0,1,1,5.165375121179214e-7
whale,0,0,0,2,0,1,2,5.165375121179214e-7
whale,0,0,0,2,0,2,0,5.396537161350032e-7
whale,0,0,0,2,0,2,1,5.396537161350032e-7
whale,0,0,0,2,0,2,2,5.396537161350032e-7
whale,0,0,0,2,1,0,0,1.2878762735968799e-7
whale,0,0,0,2,1,0,1,1.2878762735968799e-7
whale,0,0,0,2,1,0,2,1.2878762735968799e-7
whale,0,0,0,2,1,1,0,5.165375121179214e-7
whale,0,0,0,2,1,1,1,5.165375121179214e-7
whale,0,0,0,2,1,1,2,5.165375121179214e-7
whale,0,0,0,2,1,2,0,5.396537161350032e-7
whale,0,0,0,2,1,2,1,5.396537161350032e-7
whale,0,0,0,2,1,2,2,5.396537161350032e-7
whale,0,0,0,2,2,0,0,1.2878762735968799e-7
whale,0,0,0,2,2,0,1,1.2878762735968799e-7
whale,0,0,0,2,2,0,2,1.2878762735968799e-7
whale,0,0,0,2,2,1,0,5.165375121179214e-7
whale,0,0,0,2,2,1,1,5.165375121179214e-7
whale,0,0,0,2,2,1,2,5.165375121179214e-7
whale,0,0,0,2,2,2,0,5.396537161350032e-7
whale,0,0,0,2,2,2,1,5.396537161350032e-7
whale,0,0,0,2,2,2,2,5.396537161350032e-7
whale,0,0,1,0,0,0,0,1.2878762735968799e-7
whale,0,0,1,0,0,0,1,1.2878762735968799e-7
whale,0,0,1,0,0,0,2,1.2878762735968799e-7
whale,0,0,1,0,0,1,0,5.165375121179214e-7
whale,0,0,1,0,0,1,1,5.165375121179214e-7
whale,0,0,1,0,0,1,2,5.165375121179214e-7
whale,0,0,1,0,0,2,0,5.396537161350032e-7
whale,0,0,1,0,0,2,1,5.396537161350032e-7
whale,0,0,1,0,0,2,2,5.396537161350032e-7
whale,0,0,1,0,1,0,0,1.2878762735968799e-7
whale,0,0,1,0,1,0,1,1.2878762735968799e-7
whale,0,0,1,0,1,0,2,1.2878762735968799e-7
whale,0,0,1,0,1,1,0,5.165375121179214e-7
whale,0,0,1,0,1,1,1,5.165375121179214e-7
whale,0,0,1,0,1,1,2,5.165375121179214e-7
whale,0,0,1,0,1,2,0,5.396537161350032e-7
whale,0,0,1,0,1,2,1,5.396537161350032e-7
whale,0,0,1,0,1,2,2,5.396537161350032e-7
whale,0,0,1,0,2,0,0,1.2878762735968799e-7
whale,0,0,1,0,2,0,1,1.2878762735968799e-7
whale,0,0,1,0,2,0,2,1.2878762735968799e-7
whale,0,0,1,0,2,1,0,5.165375121179214e-7
whale,0,0,1,0,2,1,1,5.165375121179214e-7
whale,0,0,1,0,2,1,2,5.165375121179214e-7
whale,0,0,1,0,2,2,0,5.396537161350032e-7
whale,0,0,1,0,2,2,1,5.396537161350032e-7
whale,0,0,1,0,2,2,2,5.396537161350032e-7
whale,0,0,1,1,0,0,0,1.2878762735968799e-7
whale,0,0,1,1,0,0,1,1.2878762735968799e-7
whale,0,0,1,1,0,0,2,1.2878762735968799e-7
whale,0,0,1,1,0,1,0,5.165375121179214e-7
whale,0,0,1,1,0,1,1,5.165375121179214e-7
whale,0,0,1,1,0,1,2,5.165375121179214e-7
whale,0,0,1,1,0,2,0,5.396537161350032e-7
whale,0,0,1,1,0,2,1,5.396537161350032e-7
whale,0,0,1,1,0,2,2,5.396537161350032e-7
whale,0,0,1,1,1,0,0,1.2878762735968799e-7
whale,0,0,1,1,1,0,1,1.2878762735968799e-7
whale,0,0,1,1,1,0,2,1.2878762735968799e-7
whale,0,0,1,1,1,1,0,5.165375121179214e-7
whale,0,0,1,1,1,1,1,5.165375121179214e-7
whale,0,0,1,1,1,1,2,5.165375121179214e-7
whale,0,0,1,1,1,2,0,5.396537161350032e-7
whale,0,0,1,1,1,2,1,5.396537161350032e-7
whale,0,0,1,1,1,2,2,5.396537161350032e-7
whale,0,0,1,1,2,0,0,1.2878762735968799e-7
whale,0,0,1,1,2,0,1,1.2878762735968799e-7
