category,hairy,big,hard,fast,fierce,striped,strong,prob
bear,2,0,0,0,2,0,2,0.000003829537400701443
bear,2,0,0,0,2,1,0,3.2696570237967447e-7
bear,2,0,0,0,2,1,1,0.0000016362841725077838
bear,2,0,0,0,2,1,2,0.000003829537400701443
bear,2,0,0,0,2,2,0,3.2696570237967447e-7
bear,2,0,0,0,2,2,1,0.0000016362841725077838
bear,2,0,0,0,2,2,2,0.000003829537400701443
bear,2,0,0,1,0,0,0,2.099140377197273e-8
bear,2,0,0,1,0,0,1,1.0507832391064826e-7
bear,2,0,0,1,0,0,2,2.440592596091188e-7
bear,2,0,0,1,0,1,0,2.099140377197273e-8
bear,2,0,0,1,0,1,1,1.0507832391064826e-7
bear,2,0,0,1,0,1,2,2.440592596091188e-7
bear,2,0,0,1,0,2,0,2.099140377197273e-8
bear,2,0,0,1,0,2,1,1.0507832391064826e-7
bear,2,0,0,1,0,2,2,2.440592596091188e-7
bear,2,0,0,1,1,0,0,6.75142322363204e-8
bear,2,0,0,1,1,0,1,3.3793507633395423e-7
bear,2,0,0,1,1,0,2,7.866580298721785e-7
bear,2,0,0,1,1,1,0,6.75142322363204e-8
bear,2,0,0,1,1,1,1,3.3793507633395423e-7
bear,2,0,0,1,1,1,2,7.866580298721785e-7
bear,2,0,0,1,1,2,0,6.75142322363204e-8
bear,2,0,0,1,1,2,1,3.3793507633395423e-7
bear,2,0,0,1,1,2,2,7.866580298721785e-7
bear,2,0,0,1,2,0,0,3.2696570237967447e-7
bear,2,0,0,1,2,0,1,0.0000016362841725077838
bear,2,0,0,1,2,0,2,0.000003829537400701443
bear,2,0,0,1,2,1,0,3.2696570237967447e-7
bear,2,0,0,1,2,1,1,0.0000016362841725077838
bear,2,0,0,1,2,1,2,0.000003829537400701443
bear,2,0,0,1,2,2,0,3.2696570237967447e-7
bear,2,0,0,1,2,2,1,0.0000016362841725077838
bear,2,0,0,1,2,2,2,0.000003829537400701443
bear,2,0,0,2,0,0,0,2.099140377197273e-8
bear,2,0,0,2,0,0,1,1.0507832391064826e-7
bear,2,0,0,2,0,0,2,2.440592596091188e-7
bear,2,0,0,2,0,1,0,2.099140377197273e-8
bear,2,0,0,2,0,1,1,1.0507832391064826e-7
bear,2,0,0,2,0,1,2,2.440592596091188e-7
bear,2,0,0,2,0,2,0,2.099140377197273e-8
bear,2,0,0,2,0,2,1,1.0507832391064826e-7
bear,2,0,0,2,0,2,2,2.440592596091188e-7
bear,2,0,0,2,1,0,0,6.75142322363204e-8
bear,2,0,0,2,1,0,1,3.3793507633395423e-7
bear,2,0,0,2,1,0,2,7.866580298721785e-7
bear,2,0,0,2,1,1,0,6.75142322363204e-8
bear,2,0,0,2,1,1,1,3.3793507633395423e-7
bear,2,0,0,2,1,1,2,7.866580298721785e-7
bear,2,0,0,2,1,2,0,6.75142322363204e-8
bear,2,0,0,2,1,2,1,3.3793507633395423e-7
bear,2,0,0,2,1,2,2,7.866580298721785e-7
bear,2,0,0,2,2,0,0,3.2696570237967447e-7
bear,2,0,0,2,2,0,1,0.0000016362841725077838
bear,2,0,0,2,2,0,2,0.000003829537400701443
bear,2,0,0,2,2,1,0,3.2696570237967447e-7
bear,2,0,0,2,2,1,1,0.0000016362841725077838
bear,2,0,0,2,2,1,2,0.000003829537400701443
bear,2,0,0,2,2,2,0,3.2696570237967447e-7
bear,2,0,0,2,2,2,1,0.0000016362841725077838
bear,2,0,0,2,2,2,2,0.000003829537400701443
bear,2,0,1,0,0,0,0,2.099140377197273e-8
bear,2,0,1,0,0,0,1,1.0507832391064826e-7
bear,2,0,1,0,0,0,2,2.440592596091188e-7
bear,2,0,1,0,0,1,0,2.099140377197273e-8
bear,2,0,1,0,0,1,1,1.0507832391064826e-7
bear,2,0,1,0,0,1,2,2.440592596091188e-7
bear,2,0,1,0,0,2,0,2.099140377197273e-8
bear,2,0,1,0,0,2,1,1.0507832391064826e-7
bear,2,0,1,0,0,2,2,2.440592596091188e-7
bear,2,0,1,0,1,0,0,6.75142322363204e-8
bear,2,0,1,0,1,0,1,3.3793507633395423e-7
bear,2,0,1,0,1,0,2,7.866580298721785e-7
bear,2,0,1,0,1,1,0,6.75142322363204e-8
bear,2,0,1,0,1,1,1,3.3793507633395423e-7
bear,2,0,1,0,1,1,2,7.866580298721785e-7
bear,2,0,1,0,1,2,0,6.75142322363204e-8
bear,2,0,1,0,1,2,1,3.3793507633395423e-7
bear,2,0,1,0,1,2,2,7.866580298721785e-7
bear,2,0,1,0,2,0,0,3.2696570237967447e-7
bear,2,0,1,0,2,0,1,0.0000016362841725077838
bear,2,0,1,0,2,0,2,0.000003829537400701443
bear,2,0,1,0,2,1,0,3.2696570237967447e-7
bear,2,0,1,0,2,1,1,0.0000016362841725077838
bear,2,0,1,0,2,1,2,0.000003829537400701443
bear,2,0,1,0,2,2,0,3.2696570237967447e-7
bear,2,0,1,0,2,2,1,0.0000016362841725077838
bear,2,0,1,0,2,2,2,0.000003829537400701443
bear,2,0,1,1,0,0,0,2.099140377197273e-8
bear,2,0,1,1,0,0,1,1.0507832391064826e-7
bear,2,0,1,1,0,0,2,2.440592596091188e-7
bear,2,0,1,1,0,1,0,2.099140377197273e-8
bear,2,0,1,1,0,1,1,1.0507832391064826e-7
bear,2,0,1,1,0,1,2,2.440592596091188e-7
bear,2,0,1,1,0,2,0,2.099140377197273e-8
bear,2,0,1,1,0,2,1,1.0507832391064826e-7
bear,2,0,1,1,0,2,2,2.440592596091188e-7
bear,2,0,1,1,1,0,0,6.75142322363204e-8
bear,2,0,1,1,1,0,1,3.3793507633395423e-7
bear,2,0,1,1,1,0,2,7.866580298721785e-7
bear,2,0,1,1,1,1,0,6.75142322363204e-8
bear,2,0,1,1,1,1,1,3.3793507633395423e-7
bear,2,0,1,1,1,1,2,7.866580298721785e-7
bear,2,0,1,1,1,2,0,6.75142322363204e-8
bear,2,0,1,1,1,2,1,3.3793507633395423e-7
bear,2,0,1,1,1,2,2,7.866580298721785e-7
bear,2,0,1,1,2,0,0,3.2696570237967447e-7
bear,2,0,1,1,2,0,1,0.0000016362841725077838
bear,2,0,1,1,2,0,2,0.000003829537400701443
bear,2,0,1,1,2,1,0,3.2696570237967447e-7
bear,2,0,1,1,2,1,1,0.0000016362841725077838
bear,2,0,1,1,2,1,2,0.000003829537400701443
bear,2,0,1,1,2,2,0,3.2696570237967447e-7
bear,2,0,1,1,2,2,1,0.0000016362841725077838
bear,2,0,1,1,2,2,2,0.000003829537400701443
bear,2,0,1,2,0,0,0,2.099140377197273e-8
bear,2,0,1,2,0,0,1,1.0507832391064826e-7
bear,2,0,1,2,0,0,2,2.440592596091188e-7
bear,2,0,1,2,0,1,0,2.099140377197273e-8
bear,2,0,1,2,0,1,1,1.0507832391064826e-7
bear,2,0,1,2,0,1,2,2.440592596091188e-7
bear,2,0,1,2,0,2,0,2.099140377197273e-8
bear,2,0,1,2,0,2,1,1.0507832391064826e-7
bear,2,0,1,2,0,2,2,2.440592596091188e-7
bear,2,0,1,2,1,0,0,6.75142322363204e-8
bear,2,0,1,2,1,0,1,3.3793507633395423e-7
bear,2,0,1,2,1,0,2,7.866580298721785e-7
bear,2,0,1,2,1,1,0,6.75142322363204e-8
bear,2,0,1,2,1,1,1,3.3793507633395423e-7
bear,2,0,1,2,1,1,2,7.866580298721785e-7
bear,2,0,1,2,1,2,0,6.75142322363204e-8
bear,2,0,1,2,1,2,1,3.3793507633395423e-7
bear,2,0,1,2,1,2,2,7.866580298721785e-7
bear,2,0,1,2,2,0,0,3.2696570237967447e-7
bear,2,0,1,2,2,0,1,0.0000016362841725077838
bear,2,0,1,2,2,0,2,0.000003829537400701443
bear,2,0,1,2,2,1,0,3.2696570237967447e-7
bear,2,0,1,2,2,1,1,0.0000016362841725077838
bear,2,0,1,2,2,1,2,0.000003829537400701443
bear,2,0,1,2,2,2,0,3.2696570237967447e-7
bear,2,0,1,2,2,2,1,0.0000016362841725077838
bear,2,0,1,2,2,2,2,0.000003829537400701443
bear,2,0,2,0,0,0,0,2.099140377197273e-8
bear,2,0,2,0,0,0,1,1.0507832391064826e-7
bear,2,0,2,0,0,0,2,2.440592596091188e-7
bear,2,0,2,0,0,1,0,2.099140377197273e-8
bear,2,0,2,0,0,1,1,1.0507832391064826e-7
bear,2,0,2,0,0,1,2,2.440592596091188e-7
bear,2,0,2,0,0,2,0,2.099140377197273e-8
bear,2,0,2,0,0,2,1,1.0507832391064826e-7
bear,2,0,2,0,0,2,2,2.440592596091188e-7
bear,2,0,2,0,1,0,0,6.75142322363204e-8
bear,2,0,2,0,1,0,1,3.3793507633395423e-7
bear,2,0,2,0,1,0,2,7.866580298721785e-7
bear,2,0,2,0,1,1,0,6.75142322363204e-8
bear,2,0,2,0,1,1,1,3.3793507633395423e-7
bear,2,0,2,0,1,1,2,7.866580298721785e-7
bear,2,0,2,0,1,2,0,6.75142322363204e-8
bear,2,0,2,0,1,2,1,3.3793507633395423e-7
bear,2,0,2,0,1,2,2,7.866580298721785e-7
bear,2,0,2,0,2,0,0,3.2696570237967447e-7
bear,2,0,2,0,2,0,1,0.0000016362841725077838
bear,2,0,2,0,2,0,2,0.000003829537400701443
bear,2,0,2,0,2,1,0,3.2696570237967447e-7
bear,2,0,2,0,2,1,1,0.0000016362841725077838
bear,2,0,2,0,2,1,2,0.000003829537400701443
bear,2,0,2,0,2,2,0,3.2696570237967447e-7
bear,2,0,2,0,2,2,1,0.0000016362841725077838
bear,2,0,2,0,2,2,2,0.000003829537400701443
bear,2,0,2,1,0,0,0,2.099140377197273e-8
bear,2,0,2,1,0,0,1,1.0507832391064826e-7
bear,2,0,2,1,0,0,2,2.440592596091188e-7
bear,2,0,2,1,0,1,0,2.099140377197273e-8
bear,2,0,2,1,0,1,1,1.0507832391064826e-7
bear,2,0,2,1,0,1,2,2.440592596091188e-7
bear,2,0,2,1,0,2,0,2.099140377197273e-8
bear,2,0,2,1,0,2,1,1.0507832391064826e-7
bear,2,0,2,1,0,2,2,2.440592596091188e-7
bear,2,0,2,1,1,0,0,6.75142322363204e-8
bear,2,0,2,1,1,0,1,3.3793507633395423e-7
bear,2,0,2,1,1,0,2,7.866580298721785e-7
bear,2,0,2,1,1,1,0,6.75142322363204e-8
bear,2,0,2,1,1,1,1,3.3793507633395423e-7
bear,2,0,2,1,1,1,2,7.866580298721785e-7
bear,2,0,2,1,1,2,0,6.75142322363204e-8
bear,2,0,2,1,1,2,1,3.3793507633395423e-7
bear,2,0,2,1,1,2,2,7.866580298721785e-7
bear,2,0,2,1,2,0,0,3.2696570237967447e-7
bear,2,0,2,1,2,0,1,0.0000016362841725077838
bear,2,0,2,1,2,0,2,0.000003829537400701443
bear,2,0,2,1,2,1,0,3.2696570237967447e-7
bear,2,0,2,1,2,1,1,0.0000016362841725077838
bear,2,0,2,1,2,1,2,0.000003829537400701443
bear,2,0,2,1,2,2,0,3.2696570237967447e-7
bear,2,0,2,1,2,2,1,0.0000016362841725077838
bear,2,0,2,1,2,2,2,0.000003829537400701443
bear,2,0,2,2,0,0,0,2.099140377197273e-8
bear,2,0,2,2,0,0,1,1.0507832391064826e-7
bear,2,0,2,2,0,0,2,2.440592596091188e-7
bear,2,0,2,2,0,1,0,2.099140377197273e-8
bear,2,0,2,2,0,1,1,1.0507832391064826e-7
bear,2,0,2,2,0,1,2,2.440592596091188e-7
bear,2,0,2,2,0,2,0,2.099140377197273e-8
bear,2,0,2,2,0,2,1,1.0507832391064826e-7
bear,2,0,2,2,0,2,2,2.440592596091188e-7
bear,2,0,2,2,1,0,0,6.75142322363204e-8
bear,2,0,2,2,1,0,1,3.3793507633395423e-7
bear,2,0,2,2,1,0,2,7.866580298721785e-7
bear,2,0,2,2,1,1,0,6.75142322363204e-8
bear,2,0,2,2,1,1,1,3.3793507633395423e-7
bear,2,0,2,2,1,1,2,7.866580298721785e-7
bear,2,0,2,2,1,2,0,6.75142322363204e-8
bear,2,0,2,2,1,2,1,3.3793507633395423e-7
bear,2,0,2,2,1,2,2,7.866580298721785e-7
bear,2,0,2,2,2,0,0,3.2696570237967447e-7
bear,2,0,2,2,2,0,1,0.0000016362841725077838
bear,2,0,2,2,2,0,2,0.000003829537400701443
bear,2,0,2,2,2,1,0,3.2696570237967447e-7
bear,2,0,2,2,2,1,1,0.0000016362841725077838
bear,2,0,2,2,2,1,2,0.000003829537400701443
bear,2,0,2,2,2,2,0,3.2696570237967447e-7
bear,2,0,2,2,2,2,1,0.0000016362841725077838
bear,2,0,2,2,2,2,2,0.000003829537400701443
bear,2,1,0,0,0,0,0,2.099140377197273e-8
bear,2,1,0,0,0,0,1,1.0507832391064826e-7
bear,2,1,0,0,0,0,2,2.440592596091188e-7
bear,2,1,0,0,0,1,0,2.099140377197273e-8
bear,2,1,0,0,0,1,1,1.0507832391064826e-7
bear,2,1,0,0,0,1,2,2.440592596091188e-7
bear,2,1,0,0,0,2,0,2.099140377197273e-8
bear,2,1,0,0,0,2,1,1.0507832391064826e-7
bear,2,1,0,0,0,2,2,2.440592596091188e-7
bear,2,1,0,0,1,0,0,6.75142322363204e-8
bear,2,1,0,0,1,0,1,3.3793507633395423e-7
bear,2,1,0,0,1,0,2,7.866580298721785e-7
bear,2,1,0,0,1,1,0,6.75142322363204e-8
bear,2,1,0,0,1,1,1,3.3793507633395423e-7
bear,2,1,0,0,1,1,2,7.866580298721785e-7
bear,2,1,0,0,1,2,0,6.75142322363204e-8
bear,2,1,0,0,1,2,1,3.3793507633395423e-7
bear,2,1,0,0,1,2,2,7.866580298721785e-7
bear,2,1,0,0,2,0,0,3.2696570237967447e-7
bear,2,1,0,0,2,0,1,0.0000016362841725077838
bear,2,1,0,0,2,0,2,0.000003829537400701443
bear,2,1,0,0,2,1,0,3.2696570237967447e-7
bear,2,1,0,0,2,1,1,0.0000016362841725077838
bear,2,1,0,0,2,1,2,0.000003829537400701443
bear,2,1,0,0,2,2,0,3.2696570237967447e-7
bear,2,1,0,0,2,2,1,0.0000016362841725077838
bear,2,1,0,0,2,2,2,0.000003829537400701443
bear,2,1,0,1,0,0,0,2.099140377197273e-8
bear,2,1,0,1,0,0,1,1.0507832391064826e-7
bear,2,1,0,1,0,0,2,2.440592596091188e-7
bear,2,1,0,1,0,1,0,2.099140377197273e-8
bear,2,1,0,1,0,1,1,1.0507832391064826e-7
bear,2,1,0,1,0,1,2,2.440592596091188e-7
bear,2,1,0,1,0,2,0,2.099140377197273e-8
bear,2,1,0,1,0,2,1,1.0507832391064826e-7
bear,2,1,0,1,0,2,2,2.440592596091188e-7
bear,2,1,0,1,1,0,0,6.75142322363204e-8
bear,2,1,0,1,1,0,1,3.3793507633395423e-7
bear,2,1,0,1,1,0,2,7.866580298721785e-7
bear,2,1,0,1,1,1,0,6.75142322363204e-8
bear,2,1,0,1,1,1,1,3.3793507633395423e-7
bear,2,1,0,1,1,1,2,7.866580298721785e-7
bear,2,1,0,1,1,2,0,6.75142322363204e-8
bear,2,1,0,1,1,2,1,3.3793507633395423e-7
bear,2,1,0,1,1,2,2,7.866580298721785e-7
bear,2,1,0,1,2,0,0,3.2696570237967447e-7
bear,2,1,0,1,2,0,1,0.0000016362841725077838
bear,2,1,0,1,2,0,2,0.000003829537400701443
bear,2,1,0,1,2,1,0,3.2696570237967447e-7
bear,2,1,0,1,2,1,1,0.0000016362841725077838
bear,2,1,0,1,2,1,2,0.000003829537400701443
bear,2,1,0,1,2,2,0,3.2696570237967447e-7
bear,2,1,0,1,2,2,1,0.0000016362841725077838
bear,2,1,0,1,2,2,2,0.000003829537400701443
bear,2,1,0,2,0,0,0,2.099140377197273e-8
bear,2,1,0,2,0,0,1,1.0507832391064826e-7
bear,2,1,0,2,0,0,2,2.440592596091188e-7
bear,2,1,0,2,0,1,0,2.099140377197273e-8
bear,2,1,0,2,0,1,1,1.0507832391064826e-7
bear,2,1,0,2,0,1,2,2.440592596091188e-7
bear,2,1,0,2,0,2,0,2.099140377197273e-8
bear,2,1,0,2,0,2,1,1.0507832391064826e-7
bear,2,1,0,2,0,2,2,2.440592596091188e-7
bear,2,1,0,2,1,0,0,6.75142322363204e-8
bear,2,1,0,2,1,0,1,3.3793507633395423e-7
bear,2,1,0,2,1,0,2,7.866580298721785e-7
bear,2,1,0,2,1,1,0,6.75142322363204e-8
bear,2,1,0,2,1,1,1,3.3793507633395423e-7
bear,2,1,0,2,1,1,2,7.866580298721785e-7
bear,2,1,0,2,1,2,0,6.75142322363204e-8
bear,2,1,0,2,1,2,1,3.3793507633395423e-7
bear,2,1,0,2,1,2,2,7.866580298721785e-7
bear,2,1,0,2,2,0,0,3.2696570237967447e-7
bear,2,1,0,2,2,0,1,0.0000016362841725077838
bear,2,1,0,2,2,0,2,0.000003829537400701443
bear,2,1,0,2,2,1,0,3.2696570237967447e-7
bear,2,1,0,2,2,1,1,0.0000016362841725077838
bear,2,1,0,2,2,1,2,0.000003829537400701443
bear,2,1,0,2,2,2,0,3.2696570237967447e-7
bear,2,1,0,2,2,2,1,0.0000016362841725077838
bear,2,1,0,2,2,2,2,0.000003829537400701443
bear,2,1,1,0,0,0,0,2.099140377197273e-8
bear,2,1,1,0,0,0,1,1.0507832391064826e-7
bear,2,1,1,0,0,0,2,2.440592596091188e-7
bear,2,1,1,0,0,1,0,2.099140377197273e-8
bear,2,1,1,0,0,1,1,1.0507832391064826e-7
bear,2,1,1,0,0,1,2,2.440592596091188e-7
bear,2,1,1,0,0,2,0,2.099140377197273e-8
bear,2,1,1,0,0,2,1,1.0507832391064826e-7
bear,2,1,1,0,0,2,2,2.440592596091188e-7
bear,2,1,1,0,1,0,0,6.75142322363204e-8
bear,2,1,1,0,1,0,1,3.3793507633395423e-7
bear,2,1,1,0,1,0,2,7.866580298721785e-7
bear,2,1,1,0,1,1,0,6.75142322363204e-8
bear,2,1,1,0,1,1,1,3.3793507633395423e-7
bear,2,1,1,0,1,1,2,7.866580298721785e-7
bear,2,1,1,0,1,2,0,6.75142322363204e-8
bear,2,1,1,0,1,2,1,3.3793507633395423e-7
bear,2,1,1,0,1,2,2,7.866580298721785e-7
bear,2,1,1,0,2,0,0,3.2696570237967447e-7
bear,2,1,1,0,2,0,1,0.0000016362841725077838
bear,2,1,1,0,2,0,2,0.000003829537400701443
bear,2,1,1,0,2,1,0,3.2696570237967447e-7
bear,2,1,1,0,2,1,1,0.0000016362841725077838
bear,2,1,1,0,2,1,2,0.000003829537400701443
bear,2,1,1,0,2,2,0,3.2696570237967447e-7
bear,2,1,1,0,2,2,1,0.0000016362841725077838
bear,2,1,1,0,2,2,2,0.000003829537400701443
bear,2,1,1,1,0,0,0,2.099140377197273e-8
bear,2,1,1,1,0,0,1,1.0507832391064826e-7
bear,2,1,1,1,0,0,2,2.440592596091188e-7
bear,2,1,1,1,0,1,0,2.099140377197273e-8
bear,2,1,1,1,0,1,1,1.0507832391064826e-7
bear,2,1,1,1,0,1,2,2.440592596091188e-7
bear,2,1,1,1,0,2,0,2.099140377197273e-8
bear,2,1,1,1,0,2,1,1.0507832391064826e-7
bear,2,1,1,1,0,2,2,2.440592596091188e-7
bear,2,1,1,1,1,0,0,6.75142322363204e-8
bear,2,1,1,1,1,0,1,3.3793507633395423e-7
bear,2,1,1,1,1,0,2,7.866580298721785e-7
bear,2,1,1,1,1,1,0,6.75142322363204e-8
bear,2,1,1,1,1,1,1,3.3793507633395423e-7
bear,2,1,1,1,1,1,2,7.866580298721785e-7
bear,2,1,1,1,1,2,0,6.75142322363204e-8
bear,2,1,1,1,1,2,1,3.3793507633395423e-7
bear,2,1,1,1,1,2,2,7.866580298721785e-7
bear,2,1,1,1,2,0,0,3.2696570237967447e-7
bear,2,1,1,1,2,0,1,0.0000016362841725077838
bear,2,1,1,1,2,0,2,0.000003829537400701443
bear,2,1,1,1,2,1,0,3.2696570237967447e-7
bear,2,1,1,1,2,1,1,0.0000016362841725077838
bear,2,1,1,1,2,1,2,0.000003829537400701443
bear,2,1,1,1,2,2,0,3.2696570237967447e-7
bear,2,1,1,1,2,2,1,0.0000016362841725077838
bear,2,1,1,1,2,2,2,0.000003829537400701443
bear,2,1,1,2,0,0,0,2.099140377197273e-8
bear,2,1,1,2,0,0,1,1.0507832391064826e-7
bear,2,1,1,2,0,0,2,2.440592596091188e-7
bear,2,1,1,2,0,1,0,2.099140377197273e-8
bear,2,1,1,2,0,1,1,1.0507832391064826e-7
bear,2,1,1,2,0,1,2,2.440592596091188e-7
bear,2,1,1,2,0,2,0,2.099140377197273e-8
bear,2,1,1,2,0,2,1,1.0507832391064826e-7
bear,2,1,1,2,0,2,2,2.440592596091188e-7
bear,2,1,1,2,1,0,0,6.75142322363204e-8
bear,2,1,1,2,1,0,1,3.3793507633395423e-7
bear,2,1,1,2,1,0,2,7.866580298721785e-7
bear,2,1,1,2,1,1,0,6.75142322363204e-8
bear,2,1,1,2,1,1,1,3.3793507633395423e-7
bear,2,1,1,2,1,1,2,7.866580298721785e-7
bear,2,1,1,2,1,2,0,6.75142322363204e-8
bear,2,1,1,2,1,2,1,3.3793507633395423e-7
bear,2,1,1,2,1,2,2,7.866580298721785e-7
bear,2,1,1,2,2,0,0,3.2696570237967447e-7
bear,2,1,1,2,2,0,1,0.0000016362841725077838
bear,2,1,1,2,2,0,2,0.000003829537400701443
bear,2,1,1,2,2,1,0,3.2696570237967447e-7
bear,2,1,1,2,2,1,1,0.0000016362841725077838
bear,2,1,1,2,2,1,2,0.000003829537400701443
bear,2,1,1,2,2,2,0,3.2696570237967447e-7
bear,2,1,1,2,2,2,1,0.0000016362841725077838
bear,2,1,1,2,2,2,2,0.000003829537400701443
bear,2,1,2,0,0,0,0,2.099140377197273e-8
bear,2,1,2,0,0,0,1,1.0507832391064826e-7
bear,2,1,2,0,0,0,2,2.440592596091188e-7
bear,2,1,2,0,0,1,0,2.099140377197273e-8
bear,2,1,2,0,0,1,1,1.0507832391064826e-7
bear,2,1,2,0,0,1,2,2.440592596091188e-7
bear,2,1,2,0,0,2,0,2.099140377197273e-8
bear,2,1,2,0,0,2,1,1.0507832391064826e-7
bear,2,1,2,0,0,2,2,2.440592596091188e-7
bear,2,1,2,0,1,0,0,6.75142322363204e-8
bear,2,1,2,0,1,0,1,3.3793507633395423e-7
bear,2,1,2,0,1,0,2,7.866580298721785e-7
bear,2,1,2,0,1,1,0,6.75142322363204e-8
bear,2,1,2,0,1,1,1,3.3793507633395423e-7
bear,2,1,2,0,1,1,2,7.866580298721785e-7
bear,2,1,2,0,1,2,0,6.75142322363204e-8
bear,2,1,2,0,1,2,1,3.3793507633395423e-7
bear,2,1,2,0,1,2,2,7.866580298721785e-7
bear,2,1,2,0,2,0,0,3.2696570237967447e-7
bear,2,1,2,0,2,0,1,0.0000016362841725077838
bear,2,1,2,0,2,0,2,0.000003829537400701443
bear,2,1,2,0,2,1,0,3.2696570237967447e-7
bear,2,1,2,0,2,1,1,0.0000016362841725077838
bear,2,1,2,0,2,1,2,0.000003829537400701443
bear,2,1,2,0,2,2,0,3.2696570237967447e-7
bear,2,1,2,0,2,2,1,0.0000016362841725077838
bear,2,1,2,0,2,2,2,0.000003829537400701443
bear,2,1,2,1,0,0,0,2.099140377197273e-8
bear,2,1,2,1,0,0,1,1.0507832391064826e-7
bear,2,1,2,1,0,0,2,2.440592596091188e-7
bear,2,1,2,1,0,1,0,2.099140377197273e-8
bear,2,1,2,1,0,1,1,1.0507832391064826e-7
bear,2,1,2,1,0,1,2,2.440592596091188e-7
bear,2,1,2,1,0,2,0,2.099140377197273e-8
bear,2,1,2,1,0,2,1,1.0507832391064826e-7
bear,2,1,2,1,0,2,2,2.440592596091188e-7
bear,2,1,2,1,1,0,0,6.75142322363204e-8
bear,2,1,2,1,1,0,1,3.3793507633395423e-7
bear,2,1,2,1,1,0,2,7.866580298721785e-7
bear,2,1,2,1,1,1,0,6.75142322363204e-8
bear,2,1,2,1,1,1,1,3.3793507633395423e-7
bear,2,1,2,1,1,1,2,7.866580298721785e-7
bear,2,1,2,1,1,2,0,6.75142322363204e-8
bear,2,1,2,1,1,2,1,3.3793507633395423e-7
bear,2,1,2,1,1,2,2,7.866580298721785e-7
bear,2,1,2,1,2,0,0,3.2696570237967447e-7
bear,2,1,2,1,2,0,1,0.0000016362841725077838
bear,2,1,2,1,2,0,2,0.000003829537400701443
bear,2,1,2,1,2,1,0,3.2696570237967447e-7
bear,2,1,2,1,2,1,1,0.0000016362841725077838
bear,2,1,2,1,2,1,2,0.000003829537400701443
bear,2,1,2,1,2,2,0,3.2696570237967447e-7
bear,2,1,2,1,2,2,1,0.0000016362841725077838
bear,2,1,2,1,2,2,2,0.000003829537400701443
bear,2,1,2,2,0,0,0,2.099140377197273e-8
bear,2,1,2,2,0,0,1,1.0507832391064826e-7
bear,2,1,2,2,0,0,2,2.440592596091188e-7
bear,2,1,2,2,0,1,0,2.099140377197273e-8
bear,2,1,2,2,0,1,1,1.0507832391064826e-7
bear,2,1,2,2,0,1,2,2.440592596091188e-7
bear,2,1,2,2,0,2,0,2.099140377197273e-8
bear,2,1,2,2,0,2,1,1.0507832391064826e-7
bear,2,1,2,2,0,2,2,2.440592596091188e-7
bear,2,1,2,2,1,0,0,6.75142322363204e-8
bear,2,1,2,2,1,0,1,3.3793507633395423e-7
bear,2,1,2,2,1,0,2,7.866580298721785e-7
bear,2,1,2,2,1,1,0,6.75142322363204e-8
bear,2,1,2,2,1,1,1,3.3793507633395423e-7
bear,2,1,2,2,1,1,2,7.866580298721785e-7
bear,2,1,2,2,1,2,0,6.75142322363204e-8
bear,2,1,2,2,1,2,1,3.3793507633395423e-7
bear,2,1,2,2,1,2,2,7.866580298721785e-7
bear,2,1,2,2,2,0,0,3.2696570237967447e-7
bear,2,1,2,2,2,0,1,0.0000016362841725077838
bear,2,1,2,2,2,0,2,0.000003829537400701443
bear,2,1,2,2,2,1,0,3.2696570237967447e-7
bear,2,1,2,2,2,1,1,0.0000016362841725077838
bear,2,1,2,2,2,1,2,0.000003829537400701443
bear,2,1,2,2,2,2,0,3.2696570237967447e-7
bear,2,1,2,2,2,2,1,0.0000016362841725077838
bear,2,1,2,2,2,2,2,0.000003829537400701443
bear,2,2,0,0,0,0,0,2.099140377197273e-8
bear,2,2,0,0,0,0,1,1.0507832391064826e-7
bear,2,2,0,0,0,0,2,2.440592596091188e-7
bear,2,2,0,0,0,1,0,2.099140377197273e-8
bear,2,2,0,0,0,1,1,1.0507832391064826e-7
bear,2,2,0,0,0,1,2,2.440592596091188e-7
bear,2,2,0,0,0,2,0,2.099140377197273e-8
bear,2,2,0,0,0,2,1,1.0507832391064826e-7
bear,2,2,0,0,0,2,2,2.440592596091188e-7
bear,2,2,0,0,1,0,0,6.75142322363204e-8
bear,2,2,0,0,1,0,1,3.3793507633395423e-7
bear,2,2,0,0,1,0,2,7.866580298721785e-7
bear,2,2,0,0,1,1,0,6.75142322363204e-8
bear,2,2,0,0,1,1,1,3.3793507633395423e-7
bear,2,2,0,0,1,1,2,7.866580298721785e-7
bear,2,2,0,0,1,2,0,6.75142322363204e-8
bear,2,2,0,0,1,2,1,3.3793507633395423e-7
bear,2,2,0,0,1,2,2,7.866580298721785e-7
bear,2,2,0,0,2,0,0,3.2696570237967447e-7
bear,2,2,0,0,2,0,1,0.0000016362841725077838
bear,2,2,0,0,2,0,2,0.000003829537400701443
bear,2,2,0,0,2,1,0,3.2696570237967447e-7
bear,2,2,0,0,2,1,1,0.0000016362841725077838
bear,2,2,0,0,2,1,2,0.000003829537400701443
bear,2,2,0,0,2,2,0,3.2696570237967447e-7
bear,2,2,0,0,2,2,1,0.0000016362841725077838
bear,2,2,0,0,2,2,2,0.000003829537400701443
bear,2,2,0,1,0,0,0,2.099140377197273e-8
bear,2,2,0,1,0,0,1,1.0507832391064826e-7
