category,funny,industrious,busy,quiet,small,smart,prob
ant,2,0,2,1,0,0,8.420958102180867e-7
ant,2,0,2,1,0,1,8.420958102180867e-7
ant,2,0,2,1,0,2,8.420958102180867e-7
ant,2,0,2,1,1,0,3.858697753892053e-7
ant,2,0,2,1,1,1,3.858697753892053e-7
ant,2,0,2,1,1,2,3.858697753892053e-7
ant,2,0,2,1,2,0,0.000006834182636314496
ant,2,0,2,1,2,1,0.000006834182636314496
ant,2,0,2,1,2,2,0.000006834182636314496
ant,2,0,2,2,0,0,8.420958102180867e-7
ant,2,0,2,2,0,1,8.420958102180867e-7
ant,2,0,2,2,0,2,8.420958102180867e-7
ant,2,0,2,2,1,0,3.858697753892053e-7
ant,2,0,2,2,1,1,3.858697753892053e-7
ant,2,0,2,2,1,2,3.858697753892053e-7
ant,2,0,2,2,2,0,0.000006834182636314496
ant,2,0,2,2,2,1,0.000006834182636314496
ant,2,0,2,2,2,2,0.000006834182636314496
ant,2,1,0,0,0,0,0.000001712865737533472
ant,2,1,0,0,0,1,0.000001712865737533472
ant,2,1,0,0,0,2,0.000001712865737533472
ant,2,1,0,0,1,0,7.860766093270596e-7
ant,2,1,0,0,1,1,7.860766093270596e-7
ant,2,1,0,0,1,2,7.860766093270596e-7
ant,2,1,0,0,2,0,0.000013883421150858754
ant,2,1,0,0,2,1,0.000013883421150858754
ant,2,1,0,0,2,2,0.000013883421150858754
ant,2,1,0,1,0,0,0.000001712865737533472
ant,2,1,0,1,0,1,0.000001712865737533472
ant,2,1,0,1,0,2,0.000001712865737533472
ant,2,1,0,1,1,0,7.860766093270596e-7
ant,2,1,0,1,1,1,7.860766093270596e-7
ant,2,1,0,1,1,2,7.860766093270596e-7
ant,2,1,0,1,2,0,0.000013883421150858754
ant,2,1,0,1,2,1,0.000013883421150858754
ant,2,1,0,1,2,2,0.000013883421150858754
ant,2,1,0,2,0,0,0.000001712865737533472
ant,2,1,0,2,0,1,0.000001712865737533472
ant,2,1,0,2,0,2,0.000001712865737533472
ant,2,1,0,2,1,0,7.860766093270596e-7
ant,2,1,0,2,1,1,7.860766093270596e-7
ant,2,1,0,2,1,2,7.860766093270596e-7
ant,2,1,0,2,2,0,0.000013883421150858754
ant,2,1,0,2,2,1,0.000013883421150858754
ant,2,1,0,2,2,2,0.000013883421150858754
ant,2,1,1,0,0,0,0.000001712865737533472
ant,2,1,1,0,0,1,0.000001712865737533472
ant,2,1,1,0,0,2,0.000001712865737533472
ant,2,1,1,0,1,0,7.860766093270596e-7
ant,2,1,1,0,1,1,7.860766093270596e-7
ant,2,1,1,0,1,2,7.860766093270596e-7
ant,2,1,1,0,2,0,0.000013883421150858754
ant,2,1,1,0,2,1,0.000013883421150858754
ant,2,1,1,0,2,2,0.000013883421150858754
ant,2,1,1,1,0,0,0.000001712865737533472
ant,2,1,1,1,0,1,0.000001712865737533472
ant,2,1,1,1,0,2,0.000001712865737533472
ant,2,1,1,1,1,0,7.860766093270596e-7
ant,2,1,1,1,1,1,7.860766093270596e-7
ant,2,1,1,1,1,2,7.860766093270596e-7
ant,2,1,1,1,2,0,0.000013883421150858754
ant,2,1,1,1,2,1,0.000013883421150858754
ant,2,1,1,1,2,2,0.000013883421150858754
ant,2,1,1,2,0,0,0.000001712865737533472
ant,2,1,1,2,0,1,0.000001712865737533472
ant,2,1,1,2,0,2,0.000001712865737533472
ant,2,1,1,2,1,0,7.860766093270596e-7
ant,2,1,1,2,1,1,7.860766093270596e-7
ant,2,1,1,2,1,2,7.860766093270596e-7
ant,2,1,1,2,2,0,0.000013883421150858754
ant,2,1,1,2,2,1,0.000013883421150858754
ant,2,1,1,2,2,2,0.000013883421150858754
ant,2,1,2,0,0,0,0.000001712865737533472
ant,2,1,2,0,0,1,0.000001712865737533472
ant,2,1,2,0,0,2,0.000001712865737533472
ant,2,1,2,0,1,0,7.860766093270596e-7
ant,2,1,2,0,1,1,7.860766093270596e-7
ant,2,1,2,0,1,2,7.860766093270596e-7
ant,2,1,2,0,2,0,0.000013883421150858754
ant,2,1,2,0,2,1,0.000013883421150858754
ant,2,1,2,0,2,2,0.000013883421150858754
ant,2,1,2,1,0,0,0.000001712865737533472
ant,2,1,2,1,0,1,0.000001712865737533472
ant,2,1,2,1,0,2,0.000001712865737533472
ant,2,1,2,1,1,0,7.860766093270596e-7
ant,2,1,2,1,1,1,7.860766093270596e-7
ant,2,1,2,1,1,2,7.860766093270596e-7
ant,2,1,2,1,2,0,0.000013883421150858754
ant,2,1,2,1,2,1,0.000013883421150858754
ant,2,1,2,1,2,2,0.000013883421150858754
ant,2,1,2,2,0,0,0.000001712865737533472
ant,2,1,2,2,0,1,0.000001712865737533472
ant,2,1,2,2,0,2,0.000001712865737533472
ant,2,1,2,2,1,0,7.860766093270596e-7
ant,2,1,2,2,1,1,7.860766093270596e-7
ant,2,1,2,2,1,2,7.860766093270596e-7
ant,2,1,2,2,2,0,0.000013883421150858754
ant,2,1,2,2,2,1,0.000013883421150858754
ant,2,1,2,2,2,2,0.000013883421150858754
ant,2,2,0,0,0,0,0.0000040369376800807
ant,2,2,0,0,0,1,0.0000040369376800807
ant,2,2,0,0,0,2,0.0000040369376800807
ant,2,2,0,0,1,0,0.000001866030277921052
ant,2,2,0,0,1,1,0.000001866030277921052
ant,2,2,0,0,1,2,0.000001866030277921052
ant,2,2,0,0,2,0,0.00003252371019254698
ant,2,2,0,0,2,1,0.00003252371019254698
ant,2,2,0,0,2,2,0.00003252371019254698
ant,2,2,0,1,0,0,0.0000040369376800807
ant,2,2,0,1,0,1,0.0000040369376800807
ant,2,2,0,1,0,2,0.0000040369376800807
ant,2,2,0,1,1,0,0.000001866030277921052
ant,2,2,0,1,1,1,0.000001866030277921052
ant,2,2,0,1,1,2,0.000001866030277921052
ant,2,2,0,1,2,0,0.00003252371019254698
ant,2,2,0,1,2,1,0.00003252371019254698
ant,2,2,0,1,2,2,0.00003252371019254698
ant,2,2,0,2,0,0,0.0000040369376800807
ant,2,2,0,2,0,1,0.0000040369376800807
ant,2,2,0,2,0,2,0.0000040369376800807
ant,2,2,0,2,1,0,0.000001866030277921052
ant,2,2,0,2,1,1,0.000001866030277921052
ant,2,2,0,2,1,2,0.000001866030277921052
ant,2,2,0,2,2,0,0.00003252371019254698
ant,2,2,0,2,2,1,0.00003252371019254698
ant,2,2,0,2,2,2,0.00003252371019254698
ant,2,2,1,0,0,0,0.0000040369376800807
ant,2,2,1,0,0,1,0.0000040369376800807
ant,2,2,1,0,0,2,0.0000040369376800807
ant,2,2,1,0,1,0,0.000001866030277921052
ant,2,2,1,0,1,1,0.000001866030277921052
ant,2,2,1,0,1,2,0.000001866030277921052
ant,2,2,1,0,2,0,0.00003252371019254698
ant,2,2,1,0,2,1,0.00003252371019254698
ant,2,2,1,0,2,2,0.00003252371019254698
ant,2,2,1,1,0,0,0.0000040369376800807
ant,2,2,1,1,0,1,0.0000040369376800807
ant,2,2,1,1,0,2,0.0000040369376800807
ant,2,2,1,1,1,0,0.000001866030277921052
ant,2,2,1,1,1,1,0.000001866030277921052
ant,2,2,1,1,1,2,0.000001866030277921052
ant,2,2,1,1,2,0,0.00003252371019254698
ant,2,2,1,1,2,1,0.00003252371019254698
ant,2,2,1,1,2,2,0.00003252371019254698
ant,2,2,1,2,0,0,0.0000040369376800807
ant,2,2,1,2,0,1,0.0000040369376800807
ant,2,2,1,2,0,2,0.0000040369376800807
ant,2,2,1,2,1,0,0.000001866030277921052
ant,2,2,1,2,1,1,0.000001866030277921052
ant,2,2,1,2,1,2,0.000001866030277921052
ant,2,2,1,2,2,0,0.00003252371019254698
ant,2,2,1,2,2,1,0.00003252371019254698
ant,2,2,1,2,2,2,0.00003252371019254698
ant,2,2,2,0,0,0,0.0000040369376800807
ant,2,2,2,0,0,1,0.0000040369376800807
ant,2,2,2,0,0,2,0.0000040369376800807
ant,2,2,2,0,1,0,0.000001866030277921052
ant,2,2,2,0,1,1,0.000001866030277921052
ant,2,2,2,0,1,2,0.000001866030277921052
ant,2,2,2,0,2,0,0.00003252371019254698
ant,2,2,2,0,2,1,0.00003252371019254698
ant,2,2,2,0,2,2,0.00003252371019254698
ant,2,2,2,1,0,0,0.0000040369376800807
ant,2,2,2,1,0,1,0.0000040369376800807
ant,2,2,2,1,0,2,0.0000040369376800807
ant,2,2,2,1,1,0,0.000001866030277921052
ant,2,2,2,1,1,1,0.000001866030277921052
ant,2,2,2,1,1,2,0.000001866030277921052
ant,2,2,2,1,2,0,0.00003252371019254698
ant,2,2,2,1,2,1,0.00003252371019254698
ant,2,2,2,1,2,2,0.00003252371019254698
ant,2,2,2,2,0,0,0.0000040369376800807
ant,2,2,2,2,0,1,0.0000040369376800807
ant,2,2,2,2,0,2,0.0000040369376800807
ant,2,2,2,2,1,0,0.000001866030277921052
ant,2,2,2,2,1,1,0.000001866030277921052
ant,2,2,2,2,1,2,0.000001866030277921052
ant,2,2,2,2,2,0,0.00003252371019254698
ant,2,2,2,2,2,1,0.00003252371019254698
ant,2,2,2,2,2,2,0.00003252371019254698
beaver,0,0,0,0,0,0,2.862806779055809e-7
beaver,0,0,0,0,0,1,2.862806779055809e-7
beaver,0,0,0,0,0,2,2.862806779055809e-7
beaver,0,0,0,0,1,0,0.0000011968825247289782
beaver,0,0,0,0,1,1,0.0000011968825247289782
beaver,0,0,0,0,1,2,0.0000011968825247289782
beaver,0,0,0,0,2,0,0.000003988396465191088
beaver,0,0,0,0,2,1,0.000003988396465191088
beaver,0,0,0,0,2,2,0.000003988396465191088
beaver,0,0,0,1,0,0,2.862806779055809e-7
beaver,0,0,0,1,0,1,2.862806779055809e-7
beaver,0,0,0,1,0,2,2.862806779055809e-7
beaver,0,0,0,1,1,0,0.0000011968825247289782
beaver,0,0,0,1,1,1,0.0000011968825247289782
beaver,0,0,0,1,1,2,0.0000011968825247289782
beaver,0,0,0,1,2,0,0.000003988396465191088
beaver,0,0,0,1,2,1,0.000003988396465191088
beaver,0,0,0,1,2,2,0.000003988396465191088
beaver,0,0,0,2,0,0,2.862806779055809e-7
beaver,0,0,0,2,0,1,2.862806779055809e-7
beaver,0,0,0,2,0,2,2.862806779055809e-7
beaver,0,0,0,2,1,0,0.0000011968825247289782
beaver,0,0,0,2,1,1,0.0000011968825247289782
beaver,0,0,0,2,1,2,0.0000011968825247289782
beaver,0,0,0,2,2,0,0.000003988396465191088
beaver,0,0,0,2,2,1,0.000003988396465191088
beaver,0,0,0,2,2,2,0.000003988396465191088
beaver,0,0,1,0,0,0,2.862806779055809e-7
beaver,0,0,1,0,0,1,2.862806779055809e-7
beaver,0,0,1,0,0,2,2.862806779055809e-7
beaver,0,0,1,0,1,0,0.0000011968825247289782
beaver,0,0,1,0,1,1,0.0000011968825247289782
beaver,0,0,1,0,1,2,0.0000011968825247289782
beaver,0,0,1,0,2,0,0.000003988396465191088
beaver,0,0,1,0,2,1,0.000003988396465191088
beaver,0,0,1,0,2,2,0.000003988396465191088
beaver,0,0,1,1,0,0,2.862806779055809e-7
beaver,0,0,1,1,0,1,2.862806779055809e-7
beaver,0,0,1,1,0,2,2.862806779055809e-7
beaver,0,0,1,1,1,0,0.0000011968825247289782
beaver,0,0,1,1,1,1,0.0000011968825247289782
beaver,0,0,1,1,1,2,0.0000011968825247289782
beaver,0,0,1,1,2,0,0.000003988396465191088
beaver,0,0,1,1,2,1,0.000003988396465191088
beaver,0,0,1,1,2,2,0.000003988396465191088
beaver,0,0,1,2,0,0,2.862806779055809e-7
beaver,0,0,1,2,0,1,2.862806779055809e-7
beaver,0,0,1,2,0,2,2.862806779055809e-7
beaver,0,0,1,2,1,0,0.0000011968825247289782
beaver,0,0,1,2,1,1,0.0000011968825247289782
beaver,0,0,1,2,1,2,0.0000011968825247289782
beaver,0,0,1,2,2,0,0.000003988396465191088
beaver,0,0,1,2,2,1,0.000003988396465191088
beaver,0,0,1,2,2,2,0.000003988396465191088
beaver,0,0,2,0,0,0,2.862806779055809e-7
beaver,0,0,2,0,0,1,2.862806779055809e-7
beaver,0,0,2,0,0,2,2.862806779055809e-7
beaver,0,0,2,0,1,0,0.0000011968825247289782
beaver,0,0,2,0,1,1,0.0000011968825247289782
beaver,0,0,2,0,1,2,0.0000011968825247289782
beaver,0,0,2,0,2,0,0.000003988396465191088
beaver,0,0,2,0,2,1,0.000003988396465191088
beaver,0,0,2,0,2,2,0.000003988396465191088
beaver,0,0,2,1,0,0,2.862806779055809e-7
beaver,0,0,2,1,0,1,2.862806779055809e-7
beaver,0,0,2,1,0,2,2.862806779055809e-7
beaver,0,0,2,1,1,0,0.0000011968825247289782
beaver,0,0,2,1,1,1,0.0000011968825247289782
beaver,0,0,2,1,1,2,0.0000011968825247289782
beaver,0,0,2,1,2,0,0.000003988396465191088
beaver,0,0,2,1,2,1,0.000003988396465191088
beaver,0,0,2,1,2,2,0.000003988396465191088
beaver,0,0,2,2,0,0,2.862806779055809e-7
beaver,0,0,2,2,0,1,2.862806779055809e-7
beaver,0,0,2,2,0,2,2.862806779055809e-7
beaver,0,0,2,2,1,0,0.0000011968825247289782
beaver,0,0,2,2,1,1,0.0000011968825247289782
beaver,0,0,2,2,1,2,0.0000011968825247289782
beaver,0,0,2,2,2,0,0.000003988396465191088
beaver,0,0,2,2,2,1,0.000003988396465191088
beaver,0,0,2,2,2,2,0.000003988396465191088
beaver,0,1,0,0,0,0,5.17717754641523e-7
beaver,0,1,0,0,0,1,5.17717754641523e-7
beaver,0,1,0,0,0,2,5.17717754641523e-7
beaver,0,1,0,0,1,0,0.000002178177259809493
beaver,0,1,0,0,1,1,0.000002178177259809493
beaver,0,1,0,0,1,2,0.000002178177259809493
beaver,0,1,0,0,2,0,0.000007180412633765468
beaver,0,1,0,0,2,1,0.000007180412633765468
beaver,0,1,0,0,2,2,0.000007180412633765468
beaver,0,1,0,1,0,0,5.17717754641523e-7
beaver,0,1,0,1,0,1,5.17717754641523e-7
beaver,0,1,0,1,0,2,5.17717754641523e-7
beaver,0,1,0,1,1,0,0.000002178177259809493
beaver,0,1,0,1,1,1,0.000002178177259809493
beaver,0,1,0,1,1,2,0.000002178177259809493
beaver,0,1,0,1,2,0,0.000007180412633765468
beaver,0,1,0,1,2,1,0.000007180412633765468
beaver,0,1,0,1,2,2,0.000007180412633765468
beaver,0,1,0,2,0,0,5.17717754641523e-7
beaver,0,1,0,2,0,1,5.17717754641523e-7
beaver,0,1,0,2,0,2,5.17717754641523e-7
beaver,0,1,0,2,1,0,0.000002178177259809493
beaver,0,1,0,2,1,1,0.000002178177259809493
beaver,0,1,0,2,1,2,0.000002178177259809493
beaver,0,1,0,2,2,0,0.000007180412633765468
beaver,0,1,0,2,2,1,0.000007180412633765468
beaver,0,1,0,2,2,2,0.000007180412633765468
beaver,0,1,1,0,0,0,5.17717754641523e-7
beaver,0,1,1,0,0,1,5.17717754641523e-7
beaver,0,1,1,0,0,2,5.17717754641523e-7
beaver,0,1,1,0,1,0,0.000002178177259809493
beaver,0,1,1,0,1,1,0.000002178177259809493
beaver,0,1,1,0,1,2,0.000002178177259809493
beaver,0,1,1,0,2,0,0.000007180412633765468
beaver,0,1,1,0,2,1,0.000007180412633765468
beaver,0,1,1,0,2,2,0.000007180412633765468
beaver,0,1,1,1,0,0,5.17717754641523e-7
beaver,0,1,1,1,0,1,5.17717754641523e-7
beaver,0,1,1,1,0,2,5.17717754641523e-7
beaver,0,1,1,1,1,0,0.000002178177259809493
beaver,0,1,1,1,1,1,0.000002178177259809493
beaver,0,1,1,1,1,2,0.000002178177259809493
beaver,0,1,1,1,2,0,0.000007180412633765468
beaver,0,1,1,1,2,1,0.000007180412633765468
beaver,0,1,1,1,2,2,0.000007180412633765468
beaver,0,1,1,2,0,0,5.17717754641523e-7
beaver,0,1,1,2,0,1,5.17717754641523e-7
beaver,0,1,1,2,0,2,5.17717754641523e-7
beaver,0,1,1,2,1,0,0.000002178177259809493
beaver,0,1,1,2,1,1,0.000002178177259809493
beaver,0,1,1,2,1,2,0.000002178177259809493
beaver,0,1,1,2,2,0,0.000007180412633765468
beaver,0,1,1,2,2,1,0.000007180412633765468
beaver,0,1,1,2,2,2,0.000007180412633765468
beaver,0,1,2,0,0,0,5.17717754641523e-7
beaver,0,1,2,0,0,1,5.17717754641523e-7
beaver,0,1,2,0,0,2,5.17717754641523e-7
beaver,0,1,2,0,1,0,0.000002178177259809493
beaver,0,1,2,0,1,1,0.000002178177259809493
beaver,0,1,2,0,1,2,0.000002178177259809493
beaver,0,1,2,0,2,0,0.000007180412633765468
beaver,0,1,2,0,2,1,0.000007180412633765468
beaver,0,1,2,0,2,2,0.000007180412633765468
beaver,0,1,2,1,0,0,5.17717754641523e-7
beaver,0,1,2,1,0,1,5.17717754641523e-7
beaver,0,1,2,1,0,2,5.17717754641523e-7
beaver,0,1,2,1,1,0,0.000002178177259809493
beaver,0,1,2,1,1,1,0.000002178177259809493
beaver,0,1,2,1,1,2,0.000002178177259809493
beaver,0,1,2,1,2,0,0.000007180412633765468
beaver,0,1,2,1,2,1,0.000007180412633765468
beaver,0,1,2,1,2,2,0.000007180412633765468
beaver,0,1,2,2,0,0,5.17717754641523e-7
beaver,0,1,2,2,0,1,5.17717754641523e-7
beaver,0,1,2,2,0,2,5.17717754641523e-7
beaver,0,1,2,2,1,0,0.000002178177259809493
beaver,0,1,2,2,1,1,0.000002178177259809493
beaver,0,1,2,2,1,2,0.000002178177259809493
beaver,0,1,2,2,2,0,0.000007180412633765468
beaver,0,1,2,2,2,1,0.000007180412633765468
beaver,0,1,2,2,2,2,0.000007180412633765468
beaver,0,2,0,0,0,0,9.513647178490254e-7
beaver,0,2,0,0,0,1,9.513647178490254e-7
beaver,0,2,0,0,0,2,9.513647178490254e-7
beaver,0,2,0,0,1,0,0.0000041118912110480775
beaver,0,2,0,0,1,1,0.0000041118912110480775
beaver,0,2,0,0,1,2,0.0000041118912110480775
beaver,0,2,0,0,2,0,0.000012937204522579606
beaver,0,2,0,0,2,1,0.000012937204522579606
beaver,0,2,0,0,2,2,0.000012937204522579606
beaver,0,2,0,1,0,0,9.513647178490254e-7
beaver,0,2,0,1,0,1,9.513647178490254e-7
beaver,0,2,0,1,0,2,9.513647178490254e-7
beaver,0,2,0,1,1,0,0.0000041118912110480775
beaver,0,2,0,1,1,1,0.0000041118912110480775
beaver,0,2,0,1,1,2,0.0000041118912110480775
beaver,0,2,0,1,2,0,0.000012937204522579606
beaver,0,2,0,1,2,1,0.000012937204522579606
beaver,0,2,0,1,2,2,0.000012937204522579606
beaver,0,2,0,2,0,0,9.513647178490254e-7
beaver,0,2,0,2,0,1,9.513647178490254e-7
beaver,0,2,0,2,0,2,9.513647178490254e-7
beaver,0,2,0,2,1,0,0.0000041118912110480775
beaver,0,2,0,2,1,1,0.0000041118912110480775
beaver,0,2,0,2,1,2,0.0000041118912110480775
beaver,0,2,0,2,2,0,0.000012937204522579606
beaver,0,2,0,2,2,1,0.000012937204522579606
beaver,0,2,0,2,2,2,0.000012937204522579606
beaver,0,2,1,0,0,0,9.513647178490254e-7
beaver,0,2,1,0,0,1,9.513647178490254e-7
beaver,0,2,1,0,0,2,9.513647178490254e-7
beaver,0,2,1,0,1,0,0.0000041118912110480775
beaver,0,2,1,0,1,1,0.0000041118912110480775
beaver,0,2,1,0,1,2,0.0000041118912110480775
beaver,0,2,1,0,2,0,0.000012937204522579606
beaver,0,2,1,0,2,1,0.000012937204522579606
beaver,0,2,1,0,2,2,0.000012937204522579606
beaver,0,2,1,1,0,0,9.513647178490254e-7
beaver,0,2,1,1,0,1,9.513647178490254e-7
beaver,0,2,1,1,0,2,9.513647178490254e-7
beaver,0,2,1,1,1,0,0.0000041118912110480775
beaver,0,2,1,1,1,1,0.0000041118912110480775
beaver,0,2,1,1,1,2,0.0000041118912110480775
beaver,0,2,1,1,2,0,0.000012937204522579606
beaver,0,2,1,1,2,1,0.000012937204522579606
beaver,0,2,1,1,2,2,0.000012937204522579606
beaver,0,2,1,2,0,0,9.513647178490254e-7
beaver,0,2,1,2,0,1,9.513647178490254e-7
beaver,0,2,1,2,0,2,9.513647178490254e-7
beaver,0,2,1,2,1,0,0.0000041118912110480775
beaver,0,2,1,2,1,1,0.0000041118912110480775
beaver,0,2,1,2,1,2,0.0000041118912110480775
beaver,0,2,1,2,2,0,0.000012937204522579606
beaver,0,2,1,2,2,1,0.000012937204522579606
beaver,0,2,1,2,2,2,0.000012937204522579606
beaver,0,2,2,0,0,0,9.513647178490254e-7
beaver,0,2,2,0,0,1,9.513647178490254e-7
beaver,0,2,2,0,0,2,9.513647178490254e-7
beaver,0,2,2,0,1,0,0.0000041118912110480775
beaver,0,2,2,0,1,1,0.0000041118912110480775
beaver,0,2,2,0,1,2,0.0000041118912110480775
beaver,0,2,2,0,2,0,0.000012937204522579606
beaver,0,2,2,0,2,1,0.000012937204522579606
beaver,0,2,2,0,2,2,0.000012937204522579606
beaver,0,2,2,1,0,0,9.513647178490254e-7
beaver,0,2,2,1,0,1,9.513647178490254e-7
beaver,0,2,2,1,0,2,9.513647178490254e-7
beaver,0,2,2,1,1,0,0.0000041118912110480775
beaver,0,2,2,1,1,1,0.0000041118912110480775
beaver,0,2,2,1,1,2,0.0000041118912110480775
beaver,0,2,2,1,2,0,0.000012937204522579606
beaver,0,2,2,1,2,1,0.000012937204522579606
beaver,0,2,2,1,2,2,0.000012937204522579606
beaver,0,2,2,2,0,0,9.513647178490254e-7
beaver,0,2,2,2,0,1,9.513647178490254e-7
beaver,0,2,2,2,0,2,9.513647178490254e-7
beaver,0,2,2,2,1,0,0.0000041118912110480775
beaver,0,2,2,2,1,1,0.0000041118912110480775
beaver,0,2,2,2,1,2,0.0000041118912110480775
beaver,0,2,2,2,2,0,0.000012937204522579606
beaver,0,2,2,2,2,1,0.000012937204522579606
beaver,0,2,2,2,2,2,0.000012937204522579606
beaver,1,0,0,0,0,0,2.862806779055809e-7
beaver,1,0,0,0,0,1,2.862806779055809e-7
beaver,1,0,0,0,0,2,2.862806779055809e-7
beaver,1,0,0,0,1,0,0.0000011968825247289782
beaver,1,0,0,0,1,1,0.0000011968825247289782
beaver,1,0,0,0,1,2,0.0000011968825247289782
beaver,1,0,0,0,2,0,0.000003988396465191088
beaver,1,0,0,0,2,1,0.000003988396465191088
beaver,1,0,0,0,2,2,0.000003988396465191088
beaver,1,0,0,1,0,0,2.862806779055809e-7
beaver,1,0,0,1,0,1,2.862806779055809e-7
beaver,1,0,0,1,0,2,2.862806779055809e-7
beaver,1,0,0,1,1,0,0.0000011968825247289782
beaver,1,0,0,1,1,1,0.0000011968825247289782
beaver,1,0,0,1,1,2,0.0000011968825247289782
beaver,1,0,0,1,2,0,0.000003988396465191088
beaver,1,0,0,1,2,1,0.000003988396465191088
beaver,1,0,0,1,2,2,0.000003988396465191088
beaver,1,0,0,2,0,0,2.862806779055809e-7
beaver,1,0,0,2,0,1,2.862806779055809e-7
beaver,1,0,0,2,0,2,2.862806779055809e-7
beaver,1,0,0,2,1,0,0.0000011968825247289782
beaver,1,0,0,2,1,1,0.0000011968825247289782
beaver,1,0,0,2,1,2,0.0000011968825247289782
beaver,1,0,0,2,2,0,0.000003988396465191088
beaver,1,0,0,2,2,1,0.000003988396465191088
beaver,1,0,0,2,2,2,0.000003988396465191088
beaver,1,0,1,0,0,0,2.862806779055809e-7
beaver,1,0,1,0,0,1,2.862806779055809e-7
beaver,1,0,1,0,0,2,2.862806779055809e-7
beaver,1,0,1,0,1,0,0.0000011968825247289782
beaver,1,0,1,0,1,1,0.0000011968825247289782
beaver,1,0,1,0,1,2,0.0000011968825247289782
beaver,1,0,1,0,2,0,0.000003988396465191088
beaver,1,0,1,0,2,1,0.000003988396465191088
beaver,1,0,1,0,2,2,0.000003988396465191088
beaver,1,0,1,1,0,0,2.862806779055809e-7
beaver,1,0,1,1,0,1,2.862806779055809e-7
beaver,1,0,1,1,0,2,2.862806779055809e-7
beaver,1,0,1,1,1,0,0.0000011968825247289782
beaver,1,0,1,1,1,1,0.0000011968825247289782
beaver,1,0,1,1,1,2,0.0000011968825247289782
beaver,1,0,1,1,2,0,0.000003988396465191088
beaver,1,0,1,1,2,1,0.000003988396465191088
beaver,1,0,1,1,2,2,0.000003988396465191088
beaver,1,0,1,2,0,0,2.862806779055809e-7
beaver,1,0,1,2,0,1,2.862806779055809e-7
beaver,1,0,1,2,0,2,2.862806779055809e-7
beaver,1,0,1,2,1,0,0.0000011968825247289782
beaver,1,0,1,2,1,1,0.0000011968825247289782
beaver,1,0,1,2,1,2,0.0000011968825247289782
beaver,1,0,1,2,2,0,0.000003988396465191088
beaver,1,0,1,2,2,1,0.000003988396465191088
beaver,1,0,1,2,2,2,0.000003988396465191088
beaver,1,0,2,0,0,0,2.862806779055809e-7
beaver,1,0,2,0,0,1,2.862806779055809e-7
beaver,1,0,2,0,0,2,2.862806779055809e-7
beaver,1,0,2,0,1,0,0.0000011968825247289782
beaver,1,0,2,0,1,1,0.0000011968825247289782
beaver,1,0,2,0,1,2,0.0000011968825247289782
beaver,1,0,2,0,2,0,0.000003988396465191088
beaver,1,0,2,0,2,1,0.000003988396465191088
beaver,1,0,2,0,2,2,0.000003988396465191088
beaver,1,0,2,1,0,0,2.862806779055809e-7
beaver,1,0,2,1,0,1,2.862806779055809e-7
beaver,1,0,2,1,0,2,2.862806779055809e-7
beaver,1,0,2,1,1,0,0.0000011968825247289782
beaver,1,0,2,1,1,1,0.0000011968825247289782
beaver,1,0,2,1,1,2,0.0000011968825247289782
beaver,1,0,2,1,2,0,0.000003988396465191088
beaver,1,0,2,1,2,1,0.000003988396465191088
beaver,1,0,2,1,2,2,0.000003988396465191088
beaver,1,0,2,2,0,0,2.862806779055809e-7
beaver,1,0,2,2,0,1,2.862806779055809e-7
beaver,1,0,2,2,0,2,2.862806779055809e-7
beaver,1,0,2,2,1,0,0.0000011968825247289782
beaver,1,0,2,2,1,1,0.0000011968825247289782
beaver,1,0,2,2,1,2,0.0000011968825247289782
beaver,1,0,2,2,2,0,0.000003988396465191088
beaver,1,0,2,2,2,1,0.000003988396465191088
beaver,1,0,2,2,2,2,0.000003988396465191088
beaver,1,1,0,0,0,0,5.17717754641523e-7
beaver,1,1,0,0,0,1,5.17717754641523e-7
beaver,1,1,0,0,0,2,5.17717754641523e-7
beaver,1,1,0,0,1,0,0.000002178177259809493
beaver,1,1,0,0,1,1,0.000002178177259809493
beaver,1,1,0,0,1,2,0.000002178177259809493
beaver,1,1,0,0,2,0,0.000007180412633765468
beaver,1,1,0,0,2,1,0.000007180412633765468
beaver,1,1,0,0,2,2,0.000007180412633765468
beaver,1,1,0,1,0,0,5.17717754641523e-7
beaver,1,1,0,1,0,1,5.17717754641523e-7
beaver,1,1,0,1,0,2,5.17717754641523e-7
beaver,1,1,0,1,1,0,0.000002178177259809493
beaver,1,1,0,1,1,1,0.000002178177259809493
beaver,1,1,0,1,1,2,0.000002178177259809493
beaver,1,1,0,1,2,0,0.000007180412633765468
beaver,1,1,0,1,2,1,0.000007180412633765468
beaver,1,1,0,1,2,2,0.000007180412633765468
beaver,1,1,0,2,0,0,5.17717754641523e-7
beaver,1,1,0,2,0,1,5.17717754641523e-7
beaver,1,1,0,2,0,2,5.17717754641523e-7
beaver,1,1,0,2,1,0,0.000002178177259809493
beaver,1,1,0,2,1,1,0.000002178177259809493
beaver,1,1,0,2,1,2,0.000002178177259809493
beaver,1,1,0,2,2,0,0.000007180412633765468
beaver,1,1,0,2,2,1,0.000007180412633765468
beaver,1,1,0,2,2,2,0.000007180412633765468
beaver,1,1,1,0,0,0,5.17717754641523e-7
beaver,1,1,1,0,0,1,5.17717754641523e-7
beaver,1,1,1,0,0,2,5.17717754641523e-7
beaver,1,1,1,0,1,0,0.000002178177259809493
