animal,1,1,1,0.0042504771503943896
animal,1,1,0,0.0014640177994580162
animal,1,0,1,0.0018191375997028492
animal,1,0,0,0.0012236979077639154
animal,0,1,1,0.0009568237856473272
animal,0,1,0,0.0005252408629084726
animal,0,0,1,0.0006556738881547296
animal,0,0,0,0.0003809965995292207
person,1,1,1,0.1767646322611916
person,1,1,0,0.13890013146104618
person,1,0,1,0.14332482160125812
person,1,0,0,0.11587507025734736
person,0,1,1,0.13263014013137753
person,0,1,0,0.10096357610583503
person,0,0,1,0.10450973518557273
person,0,0,0,0.07575582740281239
