workerID,gender,age,income,language,order,item,dimension,bin,prior
5,F,25,4,English,5,cheetah,speed,14,0.11907654921
5,F,25,4,English,5,cheetah,speed,16,0.115431348724
5,F,25,4,English,5,cheetah,speed,18,0.111786148238
5,F,25,4,English,5,cheetah,speed,20,0.104495747266
5,F,25,4,English,5,cheetah,speed,60,0.0923450789793
5,F,25,4,English,6,woman,height,0,0.00558659217877
5,F,25,4,English,6,woman,height,0.5,0.134078212291
5,F,25,4,English,6,woman,height,4,0.148044692737
5,F,25,4,English,6,woman,height,4.5,0.170391061453
5,F,25,4,English,6,woman,height,5,0.234636871508
5,F,25,4,English,6,woman,height,5.5,0.145251396648
5,F,25,4,English,6,woman,height,6,0.0977653631285
5,F,25,4,English,6,woman,height,6.5,0.0446927374302
5,F,25,4,English,6,woman,height,7,0.0167597765363
5,F,25,4,English,6,woman,height,15,0.00279329608939
5,F,25,4,English,7,man,weight,0,0.0026525198939
5,F,25,4,English,7,man,weight,10,0.0503978779841
5,F,25,4,English,7,man,weight,100,0.0742705570292
5,F,25,4,English,7,man,weight,120,0.116710875332
5,F,25,4,English,7,man,weight,140,0.135278514589
5,F,25,4,English,7,man,weight,160,0.16976127321
5,F,25,4,English,7,man,weight,180,0.20424403183
5,F,25,4,English,7,man,weight,200,0.201591511936
5,F,25,4,English,7,man,weight,220,0.0397877984085
5,F,25,4,English,7,man,weight,10000,0.0053050397878
5,F,25,4,English,8,giraffe,height,0,0.00699300699301
5,F,25,4,English,8,giraffe,height,0.5,0.0524475524476
5,F,25,4,English,8,giraffe,height,4,0.0699300699301
5,F,25,4,English,8,giraffe,height,4.5,0.0384615384615
5,F,25,4,English,8,giraffe,height,5,0.034965034965
5,F,25,4,English,8,giraffe,height,5.5,0.020979020979
5,F,25,4,English,8,giraffe,height,6,0.020979020979
5,F,25,4,English,8,giraffe,height,6.5,0.251748251748
5,F,25,4,English,8,giraffe,height,7,0.153846153846
5,F,25,4,English,8,giraffe,height,15,0.34965034965
5,F,25,4,English,9,elephant,weight,0,0.0177514792899
5,F,25,4,English,9,elephant,weight,10,0.0236686390533
5,F,25,4,English,9,elephant,weight,100,0.0118343195266
5,F,25,4,English,9,elephant,weight,120,0.0118343195266
5,F,25,4,English,9,elephant,weight,140,0.0236686390533
5,F,25,4,English,9,elephant,weight,160,0.0118343195266
5,F,25,4,English,9,elephant,weight,180,0.12426035503
5,F,25,4,English,9,elephant,weight,200,0.165680473373
5,F,25,4,English,9,elephant,weight,220,0.514792899408
5,F,25,4,English,9,elephant,weight,10000,0.094674556213
5,F,25,4,English,10,turtle,speed,0,0.395
5,F,25,4,English,10,turtle,speed,1,0.455
5,F,25,4,English,10,turtle,speed,5,0.135
5,F,25,4,English,10,turtle,speed,10,0.01
5,F,25,4,English,10,turtle,speed,12,0.005
5,F,25,4,English,10,turtle,speed,14,0.0
5,F,25,4,English,10,turtle,speed,16,0.0
5,F,25,4,English,10,turtle,speed,18,0.0
5,F,25,4,English,10,turtle,speed,20,0.0
5,F,25,4,English,10,turtle,speed,60,0.0
5,F,25,4,English,11,man,height,0,0.00589970501475
5,F,25,4,English,11,man,height,0.5,0.0737463126844
5,F,25,4,English,11,man,height,4,0.0766961651917
5,F,25,4,English,11,man,height,4.5,0.0648967551622
5,F,25,4,English,11,man,height,5,0.150442477876
5,F,25,4,English,11,man,height,5.5,0.194690265487
5,F,25,4,English,11,man,height,6,0.241887905605
5,F,25,4,English,11,man,height,6.5,0.182890855457
5,F,25,4,English,11,man,height,7,0.00589970501475
5,F,25,4,English,11,man,height,15,0.00294985250737
5,F,25,4,English,12,hamster,height,0,0.881818181818
5,F,25,4,English,12,hamster,height,0.5,0.118181818182
5,F,25,4,English,12,hamster,height,4,0.0
5,F,25,4,English,12,hamster,height,4.5,0.0
5,F,25,4,English,12,hamster,height,5,0.0
5,F,25,4,English,12,hamster,height,5.5,0.0
5,F,25,4,English,12,hamster,height,6,0.0
5,F,25,4,English,12,hamster,height,6.5,0.0
5,F,25,4,English,12,hamster,height,7,0.0
5,F,25,4,English,12,hamster,height,15,0.0
6,F,35,6,English,1,hamster,height,0,0.404255319149
6,F,35,6,English,1,hamster,height,0.5,0.417021276596
6,F,35,6,English,1,hamster,height,4,0.106382978723
6,F,35,6,English,1,hamster,height,4.5,0.0127659574468
6,F,35,6,English,1,hamster,height,5,0.0127659574468
6,F,35,6,English,1,hamster,height,5.5,0.00851063829787
6,F,35,6,English,1,hamster,height,6,0.0170212765957
6,F,35,6,English,1,hamster,height,6.5,0.0127659574468
6,F,35,6,English,1,hamster,height,7,0.00425531914894
6,F,35,6,English,1,hamster,height,15,0.00425531914894
6,F,35,6,English,2,woman,weight,0,0.00485436893204
6,F,35,6,English,2,woman,weight,10,0.0987055016181
6,F,35,6,English,2,woman,weight,100,0.13430420712
6,F,35,6,English,2,woman,weight,120,0.139158576052
6,F,35,6,English,2,woman,weight,140,0.135922330097
6,F,35,6,English,2,woman,weight,160,0.139158576052
6,F,35,6,English,2,woman,weight,180,0.140776699029
6,F,35,6,English,2,woman,weight,200,0.139158576052
6,F,35,6,English,2,woman,weight,220,0.0663430420712
6,F,35,6,English,2,woman,weight,10000,0.00161812297735
6,F,35,6,English,3,man,height,0,0.00287356321839
6,F,35,6,English,3,man,height,0.5,0.00574712643678
6,F,35,6,English,3,man,height,4,0.109195402299
6,F,35,6,English,3,man,height,4.5,0.10632183908
6,F,35,6,English,3,man,height,5,0.169540229885
6,F,35,6,English,3,man,height,5.5,0.221264367816
6,F,35,6,English,3,man,height,6,0.227011494253
6,F,35,6,English,3,man,height,6.5,0.0747126436782
6,F,35,6,English,3,man,height,7,0.0775862068966
6,F,35,6,English,3,man,height,15,0.00574712643678
6,F,35,6,English,4,elephant,weight,0,0.0
6,F,35,6,English,4,elephant,weight,10,0.00664451827243
6,F,35,6,English,4,elephant,weight,100,0.0132890365449
6,F,35,6,English,4,elephant,weight,120,0.0398671096346
6,F,35,6,English,4,elephant,weight,140,0.0431893687708
6,F,35,6,English,4,elephant,weight,160,0.046511627907
6,F,35,6,English,4,elephant,weight,180,0.102990033223
6,F,35,6,English,4,elephant,weight,200,0.176079734219
6,F,35,6,English,4,elephant,weight,220,0.285714285714
6,F,35,6,English,4,elephant,weight,10000,0.285714285714
6,F,35,6,English,5,man,speed,0,0.305295950156
6,F,35,6,English,5,man,speed,1,0.305295950156
6,F,35,6,English,5,man,speed,5,0.233644859813
6,F,35,6,English,5,man,speed,10,0.0872274143302
6,F,35,6,English,5,man,speed,12,0.0280373831776
6,F,35,6,English,5,man,speed,14,0.01246105919
6,F,35,6,English,5,man,speed,16,0.00934579439252
6,F,35,6,English,5,man,speed,18,0.00934579439252
6,F,35,6,English,5,man,speed,20,0.00623052959502
6,F,35,6,English,5,man,speed,60,0.00311526479751
6,F,35,6,English,6,bird,weight,0,0.603658536585
6,F,35,6,English,6,bird,weight,10,0.292682926829
6,F,35,6,English,6,bird,weight,100,0.0182926829268
6,F,35,6,English,6,bird,weight,120,0.0121951219512
6,F,35,6,English,6,bird,weight,140,0.0121951219512
6,F,35,6,English,6,bird,weight,160,0.0182926829268
6,F,35,6,English,6,bird,weight,180,0.0182926829268
6,F,35,6,English,6,bird,weight,200,0.0121951219512
6,F,35,6,English,6,bird,weight,220,0.0
6,F,35,6,English,6,bird,weight,10000,0.0121951219512
6,F,35,6,English,7,cheetah,speed,0,0.117283950617
6,F,35,6,English,7,cheetah,speed,1,0.118518518519
6,F,35,6,English,7,cheetah,speed,5,0.11975308642
6,F,35,6,English,7,cheetah,speed,10,0.120987654321
6,F,35,6,English,7,cheetah,speed,12,0.11975308642
6,F,35,6,English,7,cheetah,speed,14,0.0962962962963
6,F,35,6,English,7,cheetah,speed,16,0.0925925925926
6,F,35,6,English,7,cheetah,speed,18,0.0950617283951
6,F,35,6,English,7,cheetah,speed,20,0.0950617283951
6,F,35,6,English,7,cheetah,speed,60,0.0246913580247
6,F,35,6,English,8,giraffe,height,0,0.00459770114943
6,F,35,6,English,8,giraffe,height,0.5,0.0183908045977
6,F,35,6,English,8,giraffe,height,4,0.048275862069
6,F,35,6,English,8,giraffe,height,4.5,0.0505747126437
6,F,35,6,English,8,giraffe,height,5,0.0528735632184
6,F,35,6,English,8,giraffe,height,5.5,0.0827586206897
6,F,35,6,English,8,giraffe,height,6,0.131034482759
6,F,35,6,English,8,giraffe,height,6.5,0.170114942529
6,F,35,6,English,8,giraffe,height,7,0.220689655172
6,F,35,6,English,8,giraffe,height,15,0.220689655172
6,F,35,6,English,9,woman,height,0,0.0028901734104
6,F,35,6,English,9,woman,height,0.5,0.0578034682081
6,F,35,6,English,9,woman,height,4,0.0895953757225
6,F,35,6,English,9,woman,height,4.5,0.179190751445
6,F,35,6,English,9,woman,height,5,0.257225433526
6,F,35,6,English,9,woman,height,5.5,0.251445086705
6,F,35,6,English,9,woman,height,6,0.0722543352601
6,F,35,6,English,9,woman,height,6.5,0.0433526011561
6,F,35,6,English,9,woman,height,7,0.0433526011561
6,F,35,6,English,9,woman,height,15,0.0028901734104
6,F,35,6,English,10,woman,speed,0,0.347368421053
6,F,35,6,English,10,woman,speed,1,0.263157894737
6,F,35,6,English,10,woman,speed,5,0.259649122807
6,F,35,6,English,10,woman,speed,10,0.0947368421053
6,F,35,6,English,10,woman,speed,12,0.00350877192982
6,F,35,6,English,10,woman,speed,14,0.00350877192982
6,F,35,6,English,10,woman,speed,16,0.00701754385965
6,F,35,6,English,10,woman,speed,18,0.0105263157895
6,F,35,6,English,10,woman,speed,20,0.00350877192982
6,F,35,6,English,10,woman,speed,60,0.00701754385965
6,F,35,6,English,11,turtle,speed,0,0.582352941176
6,F,35,6,English,11,turtle,speed,1,0.311764705882
6,F,35,6,English,11,turtle,speed,5,0.0176470588235
6,F,35,6,English,11,turtle,speed,10,0.00588235294118
6,F,35,6,English,11,turtle,speed,12,0.0117647058824
6,F,35,6,English,11,turtle,speed,14,0.0176470588235
6,F,35,6,English,11,turtle,speed,16,0.0176470588235
6,F,35,6,English,11,turtle,speed,18,0.0117647058824
6,F,35,6,English,11,turtle,speed,20,0.0117647058824
6,F,35,6,English,11,turtle,speed,60,0.0117647058824
6,F,35,6,English,12,man,weight,0,0.0081799591002
6,F,35,6,English,12,man,weight,10,0.00204498977505
6,F,35,6,English,12,man,weight,100,0.0531697341513
6,F,35,6,English,12,man,weight,120,0.102249488753
6,F,35,6,English,12,man,weight,140,0.126789366053
6,F,35,6,English,12,man,weight,160,0.153374233129
6,F,35,6,English,12,man,weight,180,0.155419222904
6,F,35,6,English,12,man,weight,200,0.151329243354
6,F,35,6,English,12,man,weight,220,0.0429447852761
6,F,35,6,English,12,man,weight,10000,0.204498977505
7,M,25,4,english,1,giraffe,height,0,0.0969696969697
7,M,25,4,english,1,giraffe,height,0.5,0.0969696969697
7,M,25,4,english,1,giraffe,height,4,0.129292929293
7,M,25,4,english,1,giraffe,height,4.5,0.0828282828283
7,M,25,4,english,1,giraffe,height,5,0.107070707071
7,M,25,4,english,1,giraffe,height,5.5,0.119191919192
7,M,25,4,english,1,giraffe,height,6,0.0888888888889
7,M,25,4,english,1,giraffe,height,6.5,0.0747474747475
7,M,25,4,english,1,giraffe,height,7,0.109090909091
7,M,25,4,english,1,giraffe,height,15,0.0949494949495
7,M,25,4,english,2,hamster,height,0,0.432203389831
7,M,25,4,english,2,hamster,height,0.5,0.449152542373
7,M,25,4,english,2,hamster,height,4,0.118644067797
7,M,25,4,english,2,hamster,height,4.5,0.0
7,M,25,4,english,2,hamster,height,5,0.0
7,M,25,4,english,2,hamster,height,5.5,0.0
7,M,25,4,english,2,hamster,height,6,0.0
7,M,25,4,english,2,hamster,height,6.5,0.0
7,M,25,4,english,2,hamster,height,7,0.0
7,M,25,4,english,2,hamster,height,15,0.0
7,M,25,4,english,3,cheetah,speed,0,0.262068965517
7,M,25,4,english,3,cheetah,speed,1,0.379310344828
7,M,25,4,english,3,cheetah,speed,5,0.268965517241
7,M,25,4,english,3,cheetah,speed,10,0.0896551724138
7,M,25,4,english,3,cheetah,speed,12,0.0
7,M,25,4,english,3,cheetah,speed,14,0.0
7,M,25,4,english,3,cheetah,speed,16,0.0
7,M,25,4,english,3,cheetah,speed,18,0.0
7,M,25,4,english,3,cheetah,speed,20,0.0
7,M,25,4,english,3,cheetah,speed,60,0.0
7,M,25,4,english,4,man,speed,0,0.248226950355
7,M,25,4,english,4,man,speed,1,0.354609929078
7,M,25,4,english,4,man,speed,5,0.31914893617
7,M,25,4,english,4,man,speed,10,0.0780141843972
7,M,25,4,english,4,man,speed,12,0.0
7,M,25,4,english,4,man,speed,14,0.0
7,M,25,4,english,4,man,speed,16,0.0
7,M,25,4,english,4,man,speed,18,0.0
7,M,25,4,english,4,man,speed,20,0.0
7,M,25,4,english,4,man,speed,60,0.0
7,M,25,4,english,5,woman,weight,0,0.168421052632
7,M,25,4,english,5,woman,weight,10,0.147368421053
7,M,25,4,english,5,woman,weight,100,0.110526315789
7,M,25,4,english,5,woman,weight,120,0.136842105263
7,M,25,4,english,5,woman,weight,140,0.173684210526
7,M,25,4,english,5,woman,weight,160,0.142105263158
7,M,25,4,english,5,woman,weight,180,0.121052631579
7,M,25,4,english,5,woman,weight,200,0.0
7,M,25,4,english,5,woman,weight,220,0.0
7,M,25,4,english,5,woman,weight,10000,0.0
7,M,25,4,english,6,man,weight,0,0.0125786163522
7,M,25,4,english,6,man,weight,10,0.141509433962
7,M,25,4,english,6,man,weight,100,0.12893081761
7,M,25,4,english,6,man,weight,120,0.119496855346
7,M,25,4,english,6,man,weight,140,0.12893081761
7,M,25,4,english,6,man,weight,160,0.132075471698
7,M,25,4,english,6,man,weight,180,0.0911949685535
7,M,25,4,english,6,man,weight,200,0.0943396226415
7,M,25,4,english,6,man,weight,220,0.150943396226
7,M,25,4,english,6,man,weight,10000,0.0
7,M,25,4,english,7,woman,speed,0,0.213414634146
7,M,25,4,english,7,woman,speed,1,0.286585365854
7,M,25,4,english,7,woman,speed,5,0.237804878049
7,M,25,4,english,7,woman,speed,10,0.164634146341
7,M,25,4,english,7,woman,speed,12,0.0
7,M,25,4,english,7,woman,speed,14,0.00609756097561
7,M,25,4,english,7,woman,speed,16,0.00609756097561
7,M,25,4,english,7,woman,speed,18,0.0182926829268
7,M,25,4,english,7,woman,speed,20,0.0182926829268
7,M,25,4,english,7,woman,speed,60,0.0487804878049
7,M,25,4,english,8,elephant,weight,0,0.0589887640449
7,M,25,4,english,8,elephant,weight,10,0.0758426966292
7,M,25,4,english,8,elephant,weight,100,0.123595505618
7,M,25,4,english,8,elephant,weight,120,0.126404494382
7,M,25,4,english,8,elephant,weight,140,0.112359550562
7,M,25,4,english,8,elephant,weight,160,0.112359550562
7,M,25,4,english,8,elephant,weight,180,0.134831460674
7,M,25,4,english,8,elephant,weight,200,0.120786516854
7,M,25,4,english,8,elephant,weight,220,0.126404494382
7,M,25,4,english,8,elephant,weight,10000,0.00842696629213
7,M,25,4,english,9,man,height,0,0.0
7,M,25,4,english,9,man,height,0.5,0.0141843971631
7,M,25,4,english,9,man,height,4,0.127659574468
7,M,25,4,english,9,man,height,4.5,0.141843971631
7,M,25,4,english,9,man,height,5,0.145390070922
7,M,25,4,english,9,man,height,5.5,0.145390070922
7,M,25,4,english,9,man,height,6,0.141843971631
7,M,25,4,english,9,man,height,6.5,0.141843971631
7,M,25,4,english,9,man,height,7,0.141843971631
7,M,25,4,english,9,man,height,15,0.0
7,M,25,4,english,10,woman,height,0,0.0
7,M,25,4,english,10,woman,height,0.5,0.0
7,M,25,4,english,10,woman,height,4,0.190721649485
7,M,25,4,english,10,woman,height,4.5,0.221649484536
7,M,25,4,english,10,woman,height,5,0.20618556701
7,M,25,4,english,10,woman,height,5.5,0.144329896907
7,M,25,4,english,10,woman,height,6,0.0979381443299
7,M,25,4,english,10,woman,height,6.5,0.139175257732
7,M,25,4,english,10,woman,height,7,0.0
7,M,25,4,english,10,woman,height,15,0.0
7,M,25,4,english,11,turtle,speed,0,0.497512437811
7,M,25,4,english,11,turtle,speed,1,0.497512437811
7,M,25,4,english,11,turtle,speed,5,0.0
7,M,25,4,english,11,turtle,speed,10,0.0
7,M,25,4,english,11,turtle,speed,12,0.0
7,M,25,4,english,11,turtle,speed,14,0.00497512437811
7,M,25,4,english,11,turtle,speed,16,0.0
7,M,25,4,english,11,turtle,speed,18,0.0
7,M,25,4,english,11,turtle,speed,20,0.0
7,M,25,4,english,11,turtle,speed,60,0.0
7,M,25,4,english,12,bird,weight,0,0.297297297297
7,M,25,4,english,12,bird,weight,10,0.621621621622
7,M,25,4,english,12,bird,weight,100,0.0810810810811
7,M,25,4,english,12,bird,weight,120,0.0
7,M,25,4,english,12,bird,weight,140,0.0
7,M,25,4,english,12,bird,weight,160,0.0
7,M,25,4,english,12,bird,weight,180,0.0
7,M,25,4,english,12,bird,weight,200,0.0
7,M,25,4,english,12,bird,weight,220,0.0
7,M,25,4,english,12,bird,weight,10000,0.0
8,M,35,0,Spanish_ English,1,man,speed,0,0.271002710027
8,M,35,0,Spanish_ English,1,man,speed,1,0.271002710027
8,M,35,0,Spanish_ English,1,man,speed,5,0.271002710027
8,M,35,0,Spanish_ English,1,man,speed,10,0.116531165312
8,M,35,0,Spanish_ English,1,man,speed,12,0.059620596206
8,M,35,0,Spanish_ English,1,man,speed,14,0.0
8,M,35,0,Spanish_ English,1,man,speed,16,0.00271002710027
8,M,35,0,Spanish_ English,1,man,speed,18,0.00542005420054
8,M,35,0,Spanish_ English,1,man,speed,20,0.00271002710027
8,M,35,0,Spanish_ English,1,man,speed,60,0.0
8,M,35,0,Spanish_ English,2,bird,weight,0,0.782258064516
8,M,35,0,Spanish_ English,2,bird,weight,10,0.104838709677
8,M,35,0,Spanish_ English,2,bird,weight,100,0.0
8,M,35,0,Spanish_ English,2,bird,weight,120,0.00806451612903
8,M,35,0,Spanish_ English,2,bird,weight,140,0.0241935483871
8,M,35,0,Spanish_ English,2,bird,weight,160,0.0241935483871
8,M,35,0,Spanish_ English,2,bird,weight,180,0.0241935483871
8,M,35,0,Spanish_ English,2,bird,weight,200,0.00806451612903
8,M,35,0,Spanish_ English,2,bird,weight,220,0.00806451612903
8,M,35,0,Spanish_ English,2,bird,weight,10000,0.0161290322581
8,M,35,0,Spanish_ English,3,cheetah,speed,0,0.1
8,M,35,0,Spanish_ English,3,cheetah,speed,1,0.1
8,M,35,0,Spanish_ English,3,cheetah,speed,5,0.1
8,M,35,0,Spanish_ English,3,cheetah,speed,10,0.1
8,M,35,0,Spanish_ English,3,cheetah,speed,12,0.1
8,M,35,0,Spanish_ English,3,cheetah,speed,14,0.1
8,M,35,0,Spanish_ English,3,cheetah,speed,16,0.1
8,M,35,0,Spanish_ English,3,cheetah,speed,18,0.1
8,M,35,0,Spanish_ English,3,cheetah,speed,20,0.1
8,M,35,0,Spanish_ English,3,cheetah,speed,60,0.1
8,M,35,0,Spanish_ English,4,elephant,weight,0,0.0
8,M,35,0,Spanish_ English,4,elephant,weight,10,0.0
8,M,35,0,Spanish_ English,4,elephant,weight,100,0.0
8,M,35,0,Spanish_ English,4,elephant,weight,120,0.0
8,M,35,0,Spanish_ English,4,elephant,weight,140,0.0
8,M,35,0,Spanish_ English,4,elephant,weight,160,0.0
8,M,35,0,Spanish_ English,4,elephant,weight,180,0.0
8,M,35,0,Spanish_ English,4,elephant,weight,200,0.0
8,M,35,0,Spanish_ English,4,elephant,weight,220,0.5
8,M,35,0,Spanish_ English,4,elephant,weight,10000,0.5
8,M,35,0,Spanish_ English,5,hamster,height,0,0.259067357513
8,M,35,0,Spanish_ English,5,hamster,height,0.5,0.259067357513
8,M,35,0,Spanish_ English,5,hamster,height,4,0.259067357513
8,M,35,0,Spanish_ English,5,hamster,height,4.5,0.132124352332
8,M,35,0,Spanish_ English,5,hamster,height,5,0.0388601036269
8,M,35,0,Spanish_ English,5,hamster,height,5.5,0.0284974093264
8,M,35,0,Spanish_ English,5,hamster,height,6,0.00777202072539
8,M,35,0,Spanish_ English,5,hamster,height,6.5,0.00518134715026
8,M,35,0,Spanish_ English,5,hamster,height,7,0.00518134715026
8,M,35,0,Spanish_ English,5,hamster,height,15,0.00518134715026
8,M,35,0,Spanish_ English,6,man,weight,0,0.0
8,M,35,0,Spanish_ English,6,man,weight,10,0.0
8,M,35,0,Spanish_ English,6,man,weight,100,0.164744645799
8,M,35,0,Spanish_ English,6,man,weight,120,0.164744645799
8,M,35,0,Spanish_ English,6,man,weight,140,0.164744645799
8,M,35,0,Spanish_ English,6,man,weight,160,0.161449752883
8,M,35,0,Spanish_ English,6,man,weight,180,0.164744645799
8,M,35,0,Spanish_ English,6,man,weight,200,0.164744645799
8,M,35,0,Spanish_ English,6,man,weight,220,0.0148270181219
8,M,35,0,Spanish_ English,6,man,weight,10000,0.0
8,M,35,0,Spanish_ English,7,woman,weight,0,0.0
8,M,35,0,Spanish_ English,7,woman,weight,10,0.145348837209
8,M,35,0,Spanish_ English,7,woman,weight,100,0.142441860465
8,M,35,0,Spanish_ English,7,woman,weight,120,0.142441860465
8,M,35,0,Spanish_ English,7,woman,weight,140,0.143895348837
8,M,35,0,Spanish_ English,7,woman,weight,160,0.140988372093
8,M,35,0,Spanish_ English,7,woman,weight,180,0.140988372093
8,M,35,0,Spanish_ English,7,woman,weight,200,0.143895348837
8,M,35,0,Spanish_ English,7,woman,weight,220,0.0
8,M,35,0,Spanish_ English,7,woman,weight,10000,0.0
8,M,35,0,Spanish_ English,8,woman,speed,0,0.19801980198
8,M,35,0,Spanish_ English,8,woman,speed,1,0.19801980198
8,M,35,0,Spanish_ English,8,woman,speed,5,0.192079207921
8,M,35,0,Spanish_ English,8,woman,speed,10,0.19801980198
8,M,35,0,Spanish_ English,8,woman,speed,12,0.19801980198
8,M,35,0,Spanish_ English,8,woman,speed,14,0.00594059405941
8,M,35,0,Spanish_ English,8,woman,speed,16,0.0019801980198
8,M,35,0,Spanish_ English,8,woman,speed,18,0.0019801980198
8,M,35,0,Spanish_ English,8,woman,speed,20,0.0039603960396
8,M,35,0,Spanish_ English,8,woman,speed,60,0.0019801980198
8,M,35,0,Spanish_ English,9,giraffe,height,0,0.00952380952381
8,M,35,0,Spanish_ English,9,giraffe,height,0.5,0.0031746031746
8,M,35,0,Spanish_ English,9,giraffe,height,4,0.0
8,M,35,0,Spanish_ English,9,giraffe,height,4.5,0.00952380952381
8,M,35,0,Spanish_ English,9,giraffe,height,5,0.0031746031746
8,M,35,0,Spanish_ English,9,giraffe,height,5.5,0.00634920634921
8,M,35,0,Spanish_ English,9,giraffe,height,6,0.174603174603
8,M,35,0,Spanish_ English,9,giraffe,height,6.5,0.212698412698
8,M,35,0,Spanish_ English,9,giraffe,height,7,0.263492063492
8,M,35,0,Spanish_ English,9,giraffe,height,15,0.31746031746
8,M,35,0,Spanish_ English,10,woman,height,0,0.0
8,M,35,0,Spanish_ English,10,woman,height,0.5,0.0
8,M,35,0,Spanish_ English,10,woman,height,4,0.192207792208
8,M,35,0,Spanish_ English,10,woman,height,4.5,0.21038961039
8,M,35,0,Spanish_ English,10,woman,height,5,0.241558441558
8,M,35,0,Spanish_ English,10,woman,height,5.5,0.25974025974
8,M,35,0,Spanish_ English,10,woman,height,6,0.0779220779221
8,M,35,0,Spanish_ English,10,woman,height,6.5,0.0181818181818
8,M,35,0,Spanish_ English,10,woman,height,7,0.0
8,M,35,0,Spanish_ English,10,woman,height,15,0.0
8,M,35,0,Spanish_ English,11,man,height,0,0.0
8,M,35,0,Spanish_ English,11,man,height,0.5,0.00254452926209
8,M,35,0,Spanish_ English,11,man,height,4,0.00508905852417
8,M,35,0,Spanish_ English,11,man,height,4.5,0.0330788804071
8,M,35,0,Spanish_ English,11,man,height,5,0.178117048346
8,M,35,0,Spanish_ English,11,man,height,5.5,0.254452926209
8,M,35,0,Spanish_ English,11,man,height,6,0.251908396947
8,M,35,0,Spanish_ English,11,man,height,6.5,0.249363867684
8,M,35,0,Spanish_ English,11,man,height,7,0.0254452926209
8,M,35,0,Spanish_ English,11,man,height,15,0.0
8,M,35,0,Spanish_ English,12,turtle,speed,0,0.840336134454
8,M,35,0,Spanish_ English,12,turtle,speed,1,0.0588235294118
8,M,35,0,Spanish_ English,12,turtle,speed,5,0.0168067226891
8,M,35,0,Spanish_ English,12,turtle,speed,10,0.0168067226891
8,M,35,0,Spanish_ English,12,turtle,speed,12,0.00840336134454
8,M,35,0,Spanish_ English,12,turtle,speed,14,0.0168067226891
8,M,35,0,Spanish_ English,12,turtle,speed,16,0.00840336134454
8,M,35,0,Spanish_ English,12,turtle,speed,18,0.0168067226891
8,M,35,0,Spanish_ English,12,turtle,speed,20,0.00840336134454
8,M,35,0,Spanish_ English,12,turtle,speed,60,0.00840336134454
9,F,25,4,English,1,woman,speed,0,0.23950617284
9,F,25,4,English,1,woman,speed,1,0.22962962963
9,F,25,4,English,1,woman,speed,5,0.172839506173
9,F,25,4,English,1,woman,speed,10,0.106172839506
9,F,25,4,English,1,woman,speed,12,0.0814814814815
9,F,25,4,English,1,woman,speed,14,0.0666666666667
9,F,25,4,English,1,woman,speed,16,0.0567901234568
9,F,25,4,English,1,woman,speed,18,0.0395061728395
9,F,25,4,English,1,woman,speed,20,0.00246913580247
9,F,25,4,English,1,woman,speed,60,0.00493827160494
9,F,25,4,English,2,hamster,height,0,0.990099009901
9,F,25,4,English,2,hamster,height,0.5,0.0
9,F,25,4,English,2,hamster,height,4,0.0
9,F,25,4,English,2,hamster,height,4.5,0.0
9,F,25,4,English,2,hamster,height,5,0.0
9,F,25,4,English,2,hamster,height,5.5,0.0
9,F,25,4,English,2,hamster,height,6,0.0
9,F,25,4,English,2,hamster,height,6.5,0.0
9,F,25,4,English,2,hamster,height,7,0.0
9,F,25,4,English,2,hamster,height,15,0.00990099009901
9,F,25,4,English,3,giraffe,height,0,0.0197628458498
9,F,25,4,English,3,giraffe,height,0.5,0.0652173913043
9,F,25,4,English,3,giraffe,height,4,0.0750988142292
9,F,25,4,English,3,giraffe,height,4.5,0.0790513833992
9,F,25,4,English,3,giraffe,height,5,0.0948616600791
9,F,25,4,English,3,giraffe,height,5.5,0.096837944664
9,F,25,4,English,3,giraffe,height,6,0.100790513834
9,F,25,4,English,3,giraffe,height,6.5,0.110671936759
9,F,25,4,English,3,giraffe,height,7,0.169960474308
9,F,25,4,English,3,giraffe,height,15,0.187747035573
9,F,25,4,English,4,elephant,weight,0,0.008
9,F,25,4,English,4,elephant,weight,10,0.012
9,F,25,4,English,4,elephant,weight,100,0.02
9,F,25,4,English,4,elephant,weight,120,0.032
9,F,25,4,English,4,elephant,weight,140,0.032
9,F,25,4,English,4,elephant,weight,160,0.044
9,F,25,4,English,4,elephant,weight,180,0.056
9,F,25,4,English,4,elephant,weight,200,0.056
9,F,25,4,English,4,elephant,weight,220,0.368
9,F,25,4,English,4,elephant,weight,10000,0.372
9,F,25,4,English,5,man,weight,0,0.00516351118761
9,F,25,4,English,5,man,weight,10,0.0292598967298
9,F,25,4,English,5,man,weight,100,0.149741824441
9,F,25,4,English,5,man,weight,120,0.15834767642
9,F,25,4,English,5,man,weight,140,0.15834767642
9,F,25,4,English,5,man,weight,160,0.146299483649
9,F,25,4,English,5,man,weight,180,0.141135972461
9,F,25,4,English,5,man,weight,200,0.13769363167
9,F,25,4,English,5,man,weight,220,0.0740103270224
9,F,25,4,English,5,man,weight,10000,0.0
9,F,25,4,English,6,woman,weight,0,0.0
9,F,25,4,English,6,woman,weight,10,0.0434782608696
9,F,25,4,English,6,woman,weight,100,0.148550724638
9,F,25,4,English,6,woman,weight,120,0.157608695652
9,F,25,4,English,6,woman,weight,140,0.157608695652
9,F,25,4,English,6,woman,weight,160,0.143115942029
