person,1,1,1,0.20503822164805224,1
person,1,1,0,0.14664417918219422,1
person,1,0,1,0.1546183711561404,1
person,1,0,0,0.11676158116567312,1
person,0,1,1,0.13934096644163804,1
person,0,1,0,0.09229649705554488,1
person,0,0,1,0.07914323035615388,1
person,0,0,0,0.054701856817783556,1
target,1,1,1,0.004170884980723222,1
target,1,1,0,0.001906456345118263,1
target,1,0,1,0.0016882644630541158,1
target,1,0,0,0.0011895964181326036,1
target,0,1,1,0.0011147298646716328,1
target,0,1,0,0.0006624673261231734,1
target,0,0,1,0.0004973089635206595,1
target,0,0,0,0.0002253878154760524,1
person,1,1,1,0.16273394907541716,2
person,1,1,0,0.15631247326872513,2
person,1,0,1,0.12502357723247098,2
person,1,0,0,0.10740182010423387,2
person,0,1,1,0.13024821832117223,2
person,0,1,0,0.11622124233985653,2
person,0,0,1,0.10713105539222838,2
person,0,0,0,0.08115277065132458,2
target,1,1,1,0.004294738894800508,2
target,1,1,0,0.0013292857626660828,2
target,1,0,1,0.0022128683720421083,2
target,1,0,0,0.0004711379009989488,2
target,0,1,1,0.003264722689090778,2
target,0,1,0,0.0006824941540958993,2
target,0,0,1,0.0013146530063109947,2
target,0,0,0,0.00020499283456594804,2
person,1,1,1,0.2157702126980489,3
person,1,1,0,0.1484550688978941,3
person,1,0,1,0.15529239966201358,3
person,1,0,0,0.0779434192408215,3
person,0,1,1,0.14677055303136613,3
person,0,1,0,0.11024353607824465,3
person,0,0,1,0.10010202663181786,3
person,0,0,0,0.03218911708513962,3
target,1,1,1,0.006298713104091897,3
target,1,1,0,0.0015106403962812365,3
target,1,0,1,0.0011759443240823388,3
target,1,0,0,0.00029126755103127926,3
target,0,1,1,0.002342715342317863,3
target,0,1,0,0.0009557172463863873,3
target,0,0,1,0.0005657016746807484,3
target,0,0,0,0.00009296703578201702,3
person,1,1,1,0.19330919873747712,4
person,1,1,0,0.1730659600420871,4
person,1,0,1,0.12331579950248114,4
person,1,0,0,0.10712721255801456,4
person,0,1,1,0.1419426505301513,4
person,0,1,0,0.1288334879702463,4
person,0,0,1,0.06678459647865924,4
person,0,0,0,0.053483854360480775,4
target,1,1,1,0.004266534404952201,4
target,1,1,0,0.002980084804005943,4
target,1,0,1,0.0007539865658769576,4
target,1,0,0,0.000626648088528644,4
target,0,1,1,0.0016844587413645557,4
target,0,1,0,0.0013746113646738408,4
target,0,0,1,0.0002518480593464348,4
target,0,0,0,0.00019906779165380128,4
person,1,1,1,0.19405648477982773,5
person,1,1,0,0.17647475776012123,5
person,1,0,1,0.11428123704668758,5
person,1,0,0,0.10469664279259425,5
person,0,1,1,0.13444609486116804,5
person,0,1,0,0.11353394718670004,5
person,0,0,1,0.07578475561056518,5
person,0,0,0,0.07595183460341894,5
target,1,1,1,0.0022628625735905804,5
target,1,1,0,0.002188759513736687,5
target,1,0,1,0.0007584942197874088,5
target,1,0,0,0.0006848062394976615,5
target,0,1,1,0.00206979935924846,5
target,0,1,0,0.0016763813118061057,5
