person,1,1,1,goal-f1,0.07154315218928839,1
person,1,1,1,goal-f2,0.009191151225766483,1
person,1,1,1,goal-f3,0.010881402417642235,1
person,1,1,1,goal-f1-f2,0.045826149897912685,1
person,1,1,1,goal-f1-f3,0.049097958617665104,1
person,1,1,1,goal-f2-f3,0.006438915525185012,1
person,1,1,1,goal-all,0.03305311996590825,1
person,1,1,0,goal-f1,0.06125029563707951,1
person,1,1,0,goal-f2,0.007868827590009246,1
person,1,1,0,goal-f3,0.007907578459145524,1
person,1,1,0,goal-f1-f2,0.039233178064755736,1
person,1,1,0,goal-f1-f3,0.04335949045792936,1
person,1,1,0,goal-f2-f3,0.005311815163968564,1
person,1,1,0,goal-all,0.03284693324305294,1
person,1,0,1,goal-f1,0.06955603909803873,1
person,1,0,1,goal-f2,0.010636912289117964,1
person,1,0,1,goal-f3,0.01057917115533995,1
person,1,0,1,goal-f1-f2,0.05176165954149423,1
person,1,0,1,goal-f1-f3,0.047734261417621916,1
person,1,0,1,goal-f2-f3,0.008178541614791639,1
person,1,0,1,goal-all,0.04035422373080991,1
person,1,0,0,goal-f1,0.0666761834429223,1
person,1,0,0,goal-f2,0.01019650808545684,1
person,1,0,0,goal-f3,0.008608075217388897,1
person,1,0,0,goal-f1-f2,0.049618551482412905,1
person,1,0,0,goal-f1-f3,0.04720051241702686,1
person,1,0,0,goal-f2-f3,0.006086888716457366,1
person,1,0,0,goal-all,0.036693870611337706,1
person,0,1,1,goal-f2,0.009276349185713214,1
person,0,1,1,goal-f3,0.01098226826834694,1
person,0,1,1,goal-f2-f3,0.006498601461531831,1
person,0,1,0,goal-f2,0.008132588008983891,1
person,0,1,0,goal-f3,0.008172637794046601,1
person,0,1,0,goal-f2-f3,0.00548986539789961,1
person,0,0,1,goal-f2,0.009405856944930534,1
person,0,0,1,goal-f3,0.009354798439474045,1
person,0,0,1,goal-f2-f3,0.007232004021090805,1
person,0,0,0,goal-f2,0.010264237716733383,1
person,0,0,0,goal-f3,0.008665253788286717,1
person,0,0,0,goal-f2-f3,0.006127320472597002,1
target,1,1,1,goal-f1,0.0014553299211309927,1
target,1,1,1,goal-f2,0.00018696628509053118,1
target,1,1,1,goal-f3,0.00022134935402850307,1
target,1,1,1,goal-f1-f2,0.0009321949770987534,1
target,1,1,1,goal-f1-f3,0.0009987500697996574,1
target,1,1,1,goal-f2-f3,0.00013098034034960565,1
target,1,1,1,goal-all,0.0006723661594592224,1
target,1,1,0,goal-f1,0.0007962880995951472,1
target,1,1,0,goal-f2,0.00010229915957984564,1
target,1,1,0,goal-f3,0.00010280294255136008,1
target,1,1,0,goal-f1-f2,0.0005100532573323592,1
target,1,1,0,goal-f1-f3,0.0005636976262243028,1
target,1,1,0,goal-f2-f3,0.00006905656794506352,1
target,1,1,0,goal-all,0.00042702850292538486,1
target,1,0,1,goal-f1,0.0007594763036368856,1
target,1,0,1,goal-f2,0.00011614351438359669,1
target,1,0,1,goal-f3,0.00011551304399715458,1
target,1,0,1,goal-f1-f2,0.0005651810305540162,1
target,1,0,1,goal-f1-f3,0.000521206222901708,1
target,1,0,1,goal-f2-f3,0.00008930078013768818,1
target,1,0,1,goal-all,0.00044062423727166426,1
target,1,0,0,goal-f1,0.0006793137623402749,1
target,1,0,0,goal-f2,0.00010388459435735718,1
target,1,0,0,goal-f3,0.00008770123994032014,1
target,1,0,0,goal-f1-f2,0.0005055263086293294,1
target,1,0,0,goal-f1-f3,0.00048089071717560903,1
target,1,0,0,goal-f2-f3,0.000062014756415428,1
target,1,0,0,goal-all,0.00037384640230875467,1
target,0,1,1,goal-f2,0.00007421093549518327,1
target,0,1,1,goal-f3,0.00008785831427177246,1
target,0,1,1,goal-f2-f3,0.00005198891117783669,1
target,0,1,0,goal-f2,0.00005837246271145741,1
target,0,1,0,goal-f3,0.00005865992404388842,1
target,0,1,0,goal-f2-f3,0.00003940405721718764,1
target,0,0,1,goal-f2,0.00005910318478607921,1
target,0,0,1,goal-f3,0.000058782350618542494,1
target,0,0,1,goal-f2-f3,0.00004544343726836838,1
target,0,0,0,goal-f2,0.000042291692660592564,1
target,0,0,0,goal-f3,0.000035703406346758555,1
target,0,0,0,goal-f2-f3,0.000025246371080978762,1
person,1,1,1,goal-f1,0.046986314251659764,2
person,1,1,1,goal-f2,0.004700217669992727,2
person,1,1,1,goal-f3,0.0026421436349693367,2
person,1,1,1,goal-f1-f2,0.025727763321645232,2
person,1,1,1,goal-f1-f3,0.016953334360342784,2
person,1,1,1,goal-f2-f3,0.0018803844622836921,2
person,1,1,1,goal-all,0.012023572548003895,2
person,1,1,0,goal-f1,0.07211207654062574,2
person,1,1,0,goal-f2,0.00721364213759635,2
person,1,1,0,goal-f3,0.013048256314717455,2
