person,1,1,1,goal-f1,0.0367056955823303,1
person,1,1,1,goal-f2,0.01860011154611858,1
person,1,1,1,goal-f3,0.019584348502506926,1
person,1,1,1,goal-f1-f2,0.03528598025156427,1
person,1,1,1,goal-f1-f3,0.036064737292040426,1
person,1,1,1,goal-f2-f3,0.01840999513218674,1
person,1,1,1,goal-all,0.03409268960445814,1
person,1,1,0,goal-f1,0.0314248762765444,1
person,1,1,0,goal-f2,0.015924128252948175,1
person,1,1,0,goal-f3,0.01653681985181068,1
person,1,1,0,goal-f1-f2,0.030209414264193584,1
person,1,1,0,goal-f1-f3,0.03205583572731186,1
person,1,1,0,goal-f2-f3,0.016119979518023072,1
person,1,1,0,goal-all,0.03150685017814073,1
person,1,0,1,goal-f1,0.03568619384130981,1
person,1,0,1,goal-f2,0.019809734119061135,1
person,1,0,1,goal-f3,0.019040392664637723,1
person,1,0,1,goal-f1-f2,0.03715249537323644,1
person,1,0,1,goal-f1-f3,0.035063038185801955,1
person,1,0,1,goal-f2-f3,0.020390724301510132,1
person,1,0,1,goal-all,0.037303120497199804,1
person,1,0,0,goal-f1,0.03420866452140961,1
person,1,0,0,goal-f2,0.018989544016678787,1
person,1,0,0,goal-f3,0.01800174223705123,1
person,1,0,0,goal-f1-f2,0.03561425620249392,1
person,1,0,0,goal-f1-f3,0.034895517827942035,1
person,1,0,0,goal-f2-f3,0.018441015645240186,1
person,1,0,0,goal-all,0.03546476094723066,1
person,0,1,1,goal-f2,0.018772526461245703,1
person,0,1,1,goal-f3,0.019765886864602608,1
person,0,1,1,goal-f2-f3,0.018580647751142067,1
person,0,1,0,goal-f2,0.016457899604748583,1
person,0,1,0,goal-f3,0.01709112841718829,1
person,0,1,0,goal-f2-f3,0.01666031573747905,1
person,0,0,1,goal-f2,0.01751706888018809,1
person,0,0,1,goal-f3,0.01683676660209988,1
person,0,0,1,goal-f2-f3,0.018030818584424624,1
person,0,0,0,goal-f2,0.01911568080817447,1
person,0,0,0,goal-f3,0.018121317620489595,1
person,0,0,0,goal-f2-f3,0.01856350887326974,1
target,1,1,1,goal-f1,0.0007466668076849002,1
target,1,1,1,goal-f2,0.00037836324010187105,1
target,1,1,1,goal-f3,0.0003983845761526653,1
target,1,1,1,goal-f1-f2,0.000717786975903299,1
target,1,1,1,goal-f1-f3,0.0007336284420340862,1
target,1,1,1,goal-f2-f3,0.00037449589435002164,1
target,1,1,1,goal-all,0.0006935130722493958,1
target,1,1,0,goal-f1,0.00040854096702700073,1
target,1,1,0,goal-f2,0.00020702257339919204,1
target,1,1,0,goal-f3,0.00021498790685304048,1
target,1,1,0,goal-f1-f2,0.00039273928107792935,1
target,1,1,0,goal-f1-f3,0.000416743792772532,1
target,1,1,0,goal-f2-f3,0.00020956874938165312,1
target,1,1,0,goal-all,0.0004096066735944482,1
target,1,0,1,goal-f1,0.00038965442743607234,1
target,1,0,1,goal-f2,0.00021630075317497874,1
target,1,0,1,goal-f3,0.00020790038116390804,1
target,1,0,1,goal-f1-f2,0.0004056648455381598,1
target,1,0,1,goal-f1-f3,0.00038285024536974694,1
target,1,0,1,goal-f2-f3,0.00022264453413113332,1
target,1,0,1,goal-all,0.0004073095080845894,1
target,1,0,0,goal-f1,0.0003485264962798615,1
target,1,0,0,goal-f2,0.00019347026066870125,1
target,1,0,0,goal-f3,0.00018340628716698393,1
target,1,0,0,goal-f1-f2,0.0003628470185996333,1
target,1,0,0,goal-f1-f3,0.00035552433088501456,1
target,1,0,0,goal-f2-f3,0.0001878817153664447,1
target,1,0,0,goal-all,0.0003613239232594232,1
target,0,1,1,goal-f2,0.00015018049907421796,1
target,0,1,1,goal-f3,0.00015812739750819732,1
target,0,1,1,goal-f2-f3,0.00014864546645596225,1
target,0,1,0,goal-f2,0.00011812821821612593,1
target,0,1,0,goal-f3,0.00012267328126384518,1
target,0,1,0,goal-f2-f3,0.00011958108022597474,1
target,0,0,1,goal-f2,0.00011007126357521703,1
target,0,0,1,goal-f3,0.00010579647697282159,1
target,0,0,1,goal-f2-f3,0.00011329949082564857,1
target,0,0,0,goal-f2,0.0000787622539586494,1
target,0,0,0,goal-f3,0.00007466518377310428,1
target,0,0,0,goal-f2-f3,0.00007648714241006112,1
person,1,1,1,goal-f1,0.024388841590974236,2
person,1,1,1,goal-f2,0.01158602933356694,2
person,1,1,1,goal-f3,0.010091415954578508,2
person,1,1,1,goal-f1-f2,0.0222341363369072,2
person,1,1,1,goal-f1-f3,0.0197146413448396,2
person,1,1,1,goal-f2-f3,0.009503935108796319,2
person,1,1,1,goal-all,0.018195385653549244,2
person,1,1,0,goal-f1,0.03743068677670124,2
person,1,1,0,goal-f2,0.017781616783755304,2
person,1,1,0,goal-f3,0.02049060488582257,2
person,1,1,0,goal-f1-f2,0.03412376064983907,2
person,1,1,0,goal-f1-f3,0.04373210440057374,2
person,1,1,0,goal-f2-f3,0.02080394202269504,2
person,1,1,0,goal-all,0.04001341875414468,2
person,1,0,1,goal-f1,0.026155895840960203,2
person,1,0,1,goal-f2,0.013059568607075148,2
person,1,0,1,goal-f3,0.010822573249786553,2
person,1,0,1,goal-f1-f2,0.02850391666600048,2
person,1,0,1,goal-f1-f3,0.02114303394173277,2
person,1,0,1,goal-f2-f3,0.011490524838655921,2
person,1,0,1,goal-all,0.022944666532809785,2
person,1,0,0,goal-f1,0.04703356100862633,2
person,1,0,0,goal-f2,0.023483730802495082,2
person,1,0,0,goal-f3,0.02574748683480946,2
person,1,0,0,goal-f1-f2,0.05125577466919285,2
person,1,0,0,goal-f1-f3,0.05495161263352254,2
person,1,0,0,goal-f2-f3,0.025441289099524502,2
person,1,0,0,goal-all,0.059359940533761583,2
person,0,1,1,goal-f2,0.011109875091793044,2
person,0,1,1,goal-f3,0.009676686250903744,2
person,0,1,1,goal-f2-f3,0.009113349267408323,2
person,0,1,0,goal-f2,0.0179669376443437,2
person,0,1,0,goal-f3,0.020704158949977534,2
person,0,1,0,goal-f2-f3,0.02102076170147695,2
person,0,0,1,goal-f2,0.01454791339533575,2
person,0,0,1,goal-f3,0.012055976969045847,2
person,0,0,1,goal-f2-f3,0.012800052226009849,2
person,0,0,0,goal-f2,0.03432654556870025,2
person,0,0,0,goal-f3,0.03763551403087507,2
person,0,0,0,goal-f2-f3,0.037187939895330334,2
target,1,1,1,goal-f1,0.0006436500015822961,2
