person,1,1,1,goal-f1,0.03960856041259122,1
person,1,1,1,goal-f2,0.016725915650767607,1
person,1,1,1,goal-f3,0.017610978316768396,1
person,1,1,1,goal-f1-f2,0.03807656709233932,1
person,1,1,1,goal-f1-f3,0.03891691202505538,1
person,1,1,1,goal-f2-f3,0.016554955864028387,1
person,1,1,1,goal-all,0.03678890522036445,1
person,1,1,0,goal-f1,0.033910108246440474,1
person,1,1,0,goal-f2,0.014319571434312004,1
person,1,1,0,goal-f3,0.014870526624935399,1
person,1,1,0,goal-f1-f2,0.03259852158988401,1
person,1,1,0,goal-f1-f3,0.03459096703762073,1
person,1,1,0,goal-f2-f3,0.01449568821359133,1
person,1,1,0,goal-all,0.033998565042643945,1
person,1,0,1,goal-f1,0.03850843151816993,1
person,1,0,1,goal-f2,0.017813653489013186,1
person,1,0,1,goal-f3,0.017121832892055003,1
person,1,0,1,goal-f1-f2,0.0400906953028221,1
person,1,0,1,goal-f1-f3,0.03783599368431193,1
person,1,0,1,goal-f2-f3,0.018336101580868534,1
person,1,0,1,goal-all,0.04025323259376586,1
person,1,0,0,goal-f1,0.03691405199749375,1
person,1,0,0,goal-f2,0.017076107886879185,1
person,1,0,0,goal-f3,0.01618783959855398,1
person,1,0,0,goal-f1-f2,0.03843080470119299,1
person,1,0,0,goal-f1-f3,0.03765522500224863,1
person,1,0,0,goal-f2-f3,0.016582850669040108,1
person,1,0,0,goal-all,0.03826948663445838,1
person,0,1,1,goal-f2,0.01688095758802697,1
person,0,1,1,goal-f3,0.01777422439861379,1
person,0,1,1,goal-f2-f3,0.016708413078688228,1
person,0,1,0,goal-f2,0.014799558588414467,1
person,0,1,0,goal-f3,0.015368981609251806,1
person,0,1,0,goal-f2-f3,0.014981578742111373,1
person,0,0,1,goal-f2,0.01575200319698364,1
person,0,0,1,goal-f3,0.01514024995603585,1
person,0,0,1,goal-f2-f3,0.01621398613710532,1
person,0,0,0,goal-f2,0.017189534805302994,1
person,0,0,0,goal-f3,0.016295366253560283,1
person,0,0,0,goal-f2-f3,0.016693001158983818,1
target,1,1,1,goal-f1,0.0008057168483275052,1
target,1,1,1,goal-f2,0.00034023837027018444,1
target,1,1,1,goal-f3,0.0003582423041267606,1
target,1,1,1,goal-f1-f2,0.0007745530590659354,1
target,1,1,1,goal-f1-f3,0.0007916473453425141,1
target,1,1,1,goal-f2-f3,0.0003367607083928677,1
target,1,1,1,goal-all,0.0007483594571174718,1
target,1,1,0,goal-f1,0.00044085037258623943,1
target,1,1,0,goal-f2,0.00018616243735389352,1
target,1,1,0,goal-f3,0.0001933251629724454,1
target,1,1,0,goal-f1-f2,0.0004237990125015144,1
target,1,1,0,goal-f1-f3,0.0004497019176650421,1
target,1,1,0,goal-f2-f3,0.00018845205398382967,1
target,1,1,0,goal-all,0.00044200036040935965,1
target,1,0,1,goal-f1,0.0004204701936384191,1
target,1,0,1,goal-f2,0.00019450572346471493,1
target,1,0,1,goal-f3,0.00018695179491198227,1
target,1,0,1,goal-f1-f2,0.0004377467934294504,1
target,1,0,1,goal-f1-f3,0.0004131279037796735,1
target,1,0,1,goal-f2-f3,0.00020021028845705423,1
target,1,0,1,goal-all,0.0004395215238846327,1
target,1,0,0,goal-f1,0.00037608966576661287,1
target,1,0,0,goal-f2,0.00017397569110557252,1
target,1,0,0,goal-f3,0.00016492578990019987,1
target,1,0,0,goal-f1-f2,0.0003915427246024075,1
target,1,0,0,goal-f1-f3,0.0003836409231482856,1
target,1,0,0,goal-f2-f3,0.00016895026224702663,1
target,1,0,0,goal-all,0.0003898991754790424,1
target,0,1,1,goal-f2,0.00013504791913087908,1
target,0,1,1,goal-f3,0.000142194067290388,1
target,0,1,1,goal-f2-f3,0.00013366756041472528,1
target,0,1,0,goal-f2,0.00010622530993749318,1
target,0,1,0,goal-f3,0.00011031240054311038,1
target,0,1,0,goal-f2-f3,0.00010753177777069339,1
target,0,0,1,goal-f2,0.00009898019512236056,1
target,0,0,1,goal-f3,0.0000951361472004212,1
target,0,0,1,goal-f2-f3,0.0001018831377503309,1
target,0,0,0,goal-f2,0.00007082596321588256,1
target,0,0,0,goal-f3,0.00006714172453974394,1
target,0,0,0,goal-f2-f3,0.00006878009785838604,1
person,1,1,1,goal-f1,0.026331143549498563,2
person,1,1,1,goal-f2,0.010423940541718635,2
person,1,1,1,goal-f3,0.009079238181066478,2
person,1,1,1,goal-f1-f2,0.02400483981178045,2
person,1,1,1,goal-f1-f3,0.02128469486102862,2
