animal,0,0,0,0.000002340106849185492
animal,0,0,1,0.0000036901065871225677
animal,0,1,0,0.000002769751022646787
animal,0,1,1,0.000004366061192684713
animal,1,0,0,0.000030237567372466204
animal,1,0,1,0.00004693956100103214
animal,1,1,0,0.000035403453756610194
animal,1,1,1,0.00005495691554767917
person,0,0,0,0.1322279472612362
person,0,0,1,0.1356600117616162
person,0,1,0,0.11652514082876304
person,0,1,1,0.1195072065081441
person,1,0,0,0.13181223396935166
person,1,0,1,0.13312918293634532
person,1,1,0,0.11490682897785193
person,1,1,1,0.11605074423336223
