animal,1,1,1,0.0000060407798827985356
animal,1,1,0,0.0000012914809820720218
animal,1,0,1,0.0000013832472822665887
animal,1,0,0,4.1243672503028803e-7
animal,0,1,1,0.0000017022681647036226
animal,0,1,0,9.28101007029697e-7
animal,0,0,1,4.5107130100771693e-7
animal,0,0,0,1.7220545058060854e-7
person,1,1,1,0.28184059085733304
person,1,1,0,0.09635416836400154
person,1,0,1,0.19334911884595304
person,1,0,0,0.062307192380285245
person,0,1,1,0.13361808464398264
person,0,1,0,0.11478981424842762
person,0,0,1,0.0722071817005329
person,0,0,0,0.04552146736868856
