animal,0,0,0,0.000005573522272619531
animal,0,0,1,0.000010771232964155832
animal,0,1,0,0.000006481555560521053
animal,0,1,1,0.000012489263720170634
animal,1,0,0,0.000010639952474164677
animal,1,0,1,0.000020408789328764847
animal,1,1,0,0.000012331078086106114
animal,1,1,1,0.00002359481295381737
person,0,0,0,0.11072008550267783
person,0,0,1,0.13433899245364472
person,0,1,0,0.10514290031729932
person,0,1,1,0.12719719575666993
person,1,0,0,0.12186473754415594
person,1,0,1,0.14675591287937878
person,1,1,0,0.11533030757998693
person,1,1,1,0.13854757775882623
