animal,1,1,1,0.000006311418938427454
animal,1,1,0,0.000004147767680287865
animal,1,0,1,0.000001585840358433329
animal,1,0,0,0.000001064721392416614
animal,0,1,1,8.102203427549913e-7
animal,0,1,0,5.11490971251625e-7
animal,0,0,1,4.3031974601799425e-7
animal,0,0,0,2.7033990015400645e-7
person,1,1,1,0.12951349488741848
person,1,1,0,0.11327548720882692
person,1,0,1,0.10203371825295553
person,1,0,0,0.07901248575689074
person,0,1,1,0.14004801975766426
person,0,1,0,0.11642911677222051
person,0,0,1,0.16920652004680287
person,0,0,0,0.15046602519789107
