animal,1,1,1,0.000005169267834189178
animal,1,1,0,0.0000026524226405025592
animal,1,0,1,0.000002014234009765393
animal,1,0,0,0.0000014932640722795449
animal,0,1,1,3.9611209505631043e-7
animal,0,1,0,3.1749363313146477e-7
animal,0,0,1,3.099469204733511e-7
animal,0,0,0,1.645305463938418e-7
person,1,1,1,0.19321240355075764
person,1,1,0,0.1582039660735573
person,1,0,1,0.15942800809944135
person,1,0,0,0.13356340830315142
person,0,1,1,0.14048689380573445
person,0,1,0,0.09683444778035626
person,0,0,1,0.07523067359301935
person,0,0,0,0.04302768152223027
