animal,1,1,1,0.000007061604455983472
animal,1,1,0,0.0000032722442942796426
animal,1,0,1,0.0000032479044368418104
animal,1,0,0,0.0000020536338029262116
animal,0,1,1,5.076734116603532e-7
animal,0,1,0,2.72095211416307e-7
animal,0,0,1,2.523154420502744e-7
animal,0,0,0,1.6337647333088978e-7
person,1,1,1,0.20376492266054252
person,1,1,0,0.18318313202782235
person,1,0,1,0.21666909280369714
person,1,0,0,0.2064810104843579
person,0,1,1,0.04559267563075006
person,0,1,0,0.04289966765520276
person,0,0,1,0.051120977470076365
person,0,0,0,0.05027169042002244
