animal,1,1,1,0.000035872536092921064
animal,1,1,0,0.000019191662464279264
animal,1,0,1,0.000009882586813597022
animal,1,0,0,0.00001059016437766043
animal,0,1,1,0.00001176611197537114
animal,0,1,0,0.000009437025886986573
animal,0,0,1,0.000005340593709988146
animal,0,0,0,0.000005867753400749578
person,1,1,1,0.10483235034079089
person,1,1,0,0.10032975839519744
person,1,0,1,0.18079792543147055
person,1,0,0,0.1704051295955889
person,0,1,1,0.08052116296201116
person,0,1,0,0.07716669669453392
person,0,0,1,0.14040435874518212
person,0,0,0,0.14543466940050345
