animal,1,1,1,0.000026790395503801194
animal,1,1,0,0.000011645324738872338
animal,1,0,1,0.000020460644158149056
animal,1,0,0,0.000009201724514733529
animal,0,1,1,0.000011092521168141078
animal,0,1,0,0.0000068142350283741416
animal,0,0,1,0.000011499263937406115
animal,0,0,0,0.000006383677276995125
person,1,1,1,0.12156764845731724
person,1,1,0,0.16312232109785546
person,1,0,1,0.11891112926360753
person,1,0,0,0.1466390733577635
person,0,1,1,0.09905900056235079
person,0,1,0,0.12664346022130019
person,0,0,1,0.10058339428131555
person,0,0,0,0.12337008497216322
