animal,1,1,1,0.0000062911359208779315
animal,1,1,0,0.000004369589418536518
animal,1,0,1,0.000005551647855176995
animal,1,0,0,0.000004329038992893999
animal,0,1,1,4.0578595432687787e-7
animal,0,1,0,2.0654658955300732e-7
animal,0,0,1,2.705238783335602e-7
animal,0,0,0,1.7804078066081503e-7
person,1,1,1,0.17717094939943479
person,1,1,0,0.11470072982375552
person,1,0,1,0.13022295770482406
person,1,0,0,0.1300002255914569
person,0,1,1,0.11558151432950987
person,0,1,0,0.10783057586710859
person,0,0,1,0.11291525064503342
person,0,0,0,0.11155619432948648
