animal,1,1,1,0.0000032232709347159376
animal,1,1,0,8.109590217093554e-7
animal,1,0,1,0.0000015903148510911556
animal,1,0,0,5.769273078761365e-7
animal,0,1,1,0.0000026049808862402253
animal,0,1,0,7.360182593477362e-7
animal,0,0,1,0.000001311845538885606
animal,0,0,0,5.045963570304501e-7
person,1,1,1,0.1151492622743768
person,1,1,0,0.11494784182829035
person,1,0,1,0.13764753980370875
person,1,0,0,0.11663945050464299
person,0,1,1,0.13636496343128612
person,0,1,0,0.12443332195849531
person,0,0,1,0.13003083078795755
person,0,0,0,0.12477543049808505
