animal,1,1,1,0.00002146385915272393
animal,1,1,0,0.000014414539181292775
animal,1,0,1,0.000010895722847390278
animal,1,0,0,0.000008768858337255889
animal,0,1,1,0.000015650058790559607
animal,0,1,0,0.00001285353484291558
animal,0,0,1,0.00001004095556996517
animal,0,0,0,0.000007842905355150555
person,1,1,1,0.1385629730269597
person,1,1,0,0.1304734990660945
person,1,0,1,0.10626412660216503
person,1,0,0,0.10248678028448999
person,0,1,1,0.13831202617207955
person,0,1,0,0.12561600194486955
person,0,0,1,0.13128576137266668
person,0,0,0,0.1268969010965977
