animal,1,1,1,0.000011251550664617159
animal,1,1,0,0.000004273125560882907
animal,1,0,1,0.000003899487278322886
animal,1,0,0,0.0000018244042494653916
animal,0,1,1,5.101266740573837e-7
animal,0,1,0,2.047744715977856e-7
animal,0,0,1,1.611351657816427e-7
animal,0,0,0,5.6695142734002546e-8
person,1,1,1,0.19160600915140188
person,1,1,0,0.17936947799932645
person,1,0,1,0.21945035171538596
person,1,0,0,0.24477862727948993
person,0,1,1,0.03766806440735675
person,0,1,0,0.03555598830634952
person,0,0,1,0.04591994777576566
person,0,0,0,0.045629352065716125
