animal,0,0,0,4.2786542638353436e-7
animal,0,0,1,0.0000021228905324955198
animal,0,1,0,0.0000015242564582934514
animal,0,1,1,0.0000075515493475949915
animal,1,0,0,0.000003846540992156605
animal,1,0,1,0.000018654908747976356
animal,1,1,0,0.000013519472806917082
animal,1,1,1,0.00006553640803240264
person,0,0,0,0.043234304748606074
person,0,0,1,0.05617877017938089
person,0,1,0,0.07250339739908068
person,0,1,1,0.09407185787304127
person,1,0,0,0.12180703094569971
person,1,0,1,0.1547100278044485
person,1,1,0,0.20153049789860628
person,1,1,1,0.25585092925879227
