animal,1,1,1,0.000032454417043078665
animal,1,1,0,0.000009407533979709211
animal,1,0,1,0.000023304668136003293
animal,1,0,0,0.00000791024119516431
animal,0,1,1,0.00001569181950224254
animal,0,1,0,0.000008824628986656628
animal,0,0,1,0.00001232184255929918
animal,0,0,0,0.000007546135504745942
person,1,1,1,0.0977430262879204
person,1,1,0,0.15782191222958797
person,1,0,1,0.11626104654744375
person,1,0,0,0.15445791414081592
person,0,1,1,0.09829574692772777
person,0,1,0,0.14492401901236343
person,0,0,1,0.09122815420041888
person,0,0,0,0.13915071936681495
