animal,0,0,0,0.000004107012006428441
animal,0,0,1,0.000005325978167574123
animal,0,1,0,0.000006928744130330915
animal,0,1,1,0.000008982124514498814
animal,1,0,0,0.000016323850008243136
animal,1,0,1,0.00002106994709979956
animal,1,1,0,0.000027074132771951862
animal,1,1,1,0.00003494251980897528
person,0,0,0,0.15995201926392813
person,0,0,1,0.15913474963708138
person,0,1,0,0.09898773366420315
person,0,1,1,0.09844820847031577
person,1,0,0,0.1509971986024986
person,1,0,1,0.14952424853507112
person,1,1,0,0.09186793441391149
person,1,1,1,0.09096315310448248
