animal,0,0,0,0.000007889392308373853
animal,0,0,1,0.0000094345464488809
animal,0,1,0,0.000012413999039737657
animal,0,1,1,0.000014844373589012196
animal,1,0,0,0.000009985171552546369
animal,1,0,1,0.00001193281188110336
animal,1,1,0,0.000015692281427056506
animal,1,1,1,0.00001875218620248204
person,0,0,0,0.12670369828554387
person,0,0,1,0.12175964578597845
person,0,1,0,0.13257155688825656
person,0,1,1,0.12739052715255367
person,1,0,0,0.12259641370537777
person,1,0,1,0.11773392948872186
person,1,1,0,0.12811536949401856
person,1,1,1,0.12302791443710007
