animal,1,1,1,0.000003568979203259999
animal,1,1,0,0.000001730288178555694
animal,1,0,1,0.000002187231637187534
animal,1,0,0,0.0000012401528620342048
animal,0,1,1,6.991146333683622e-7
animal,0,1,0,4.660732181938158e-7
animal,0,0,1,4.678877677170759e-7
animal,0,0,0,6.368424901013916e-7
person,1,1,1,0.22545853438358163
person,1,1,0,0.17111945558254213
person,1,0,1,0.11351067282048148
person,1,0,0,0.13581574936817492
person,0,1,1,0.09719962349604169
person,0,1,0,0.07667745301580291
person,0,0,1,0.07086671180495992
person,0,0,0,0.10934080295842466
