animal,1,1,1,0.000003919309050464963
animal,1,1,0,0.0000027195257007879757
animal,1,0,1,0.0000012335774344698788
animal,1,0,0,8.981368762702e-7
animal,0,1,1,6.978261504536725e-7
animal,0,1,0,4.849357269778878e-7
animal,0,0,1,5.747388255136828e-7
animal,0,0,0,4.352911147738093e-7
person,1,1,1,0.08042619538041326
person,1,1,0,0.07427021532515164
person,1,0,1,0.07936895521832245
person,1,0,0,0.06665032528647648
person,0,1,1,0.12062048476077797
person,0,1,0,0.11038442818486173
person,0,0,1,0.22599371165479887
person,0,0,0,0.24227472084831786
