animal,0,0,0,8.780556297438353e-7
animal,0,0,1,0.0000017451634786354046
animal,0,1,0,0.000004271953020825966
animal,0,1,1,0.000008480206118863775
animal,1,0,0,0.000006921914892484401
animal,1,0,1,0.000013599309471248623
animal,1,1,0,0.00003255475368875757
animal,1,1,1,0.00006394344440345808
person,0,0,0,0.08689950927860772
person,0,0,1,0.10789804323676933
person,0,1,0,0.0942812018628169
person,0,1,1,0.11691957040520284
person,1,0,0,0.1301462862937252
person,1,0,1,0.15973663905235094
person,1,1,0,0.13649705726426925
person,1,1,1,0.16748929780555394
