animal,1,1,1,0.000004433951233595937
animal,1,1,0,0.000002173092217650875
animal,1,0,1,0.0000017556245770262454
animal,1,0,0,0.0000010629614657592474
animal,0,1,1,6.757126693373607e-7
animal,0,1,0,4.875876586700486e-7
animal,0,0,1,5.196706804963748e-7
animal,0,0,0,3.743724607551962e-7
person,1,1,1,0.2214090261073203
person,1,1,0,0.2331637272858039
person,1,0,1,0.13144637706786505
person,1,0,0,0.14923381015814646
person,0,1,1,0.07644637129035776
person,0,1,0,0.06782903560090885
person,0,0,1,0.05689584792663317
person,0,0,0,0.06356432159000137
