animal,1,1,1,0.0000037522759912509842
animal,1,1,0,9.66784239258232e-7
animal,1,0,1,0.0000028832459904821307
animal,1,0,0,7.061033186498011e-7
animal,0,1,1,0.0000015460600524856136
animal,0,1,0,8.094865583715259e-7
animal,0,0,1,0.00000117248030833998
animal,0,0,0,6.63164691531639e-7
person,1,1,1,0.0791329500441775
person,1,1,0,0.19090473350241238
person,1,0,1,0.09187946726775231
person,1,0,0,0.18243688561808824
person,0,1,1,0.07723813456209758
person,0,1,0,0.1638061256244975
person,0,0,1,0.06984330046317247
person,0,0,0,0.1447459033166515
