animal,0,0,0,3.354537128827016e-7
animal,0,0,1,0.000001815575050134322
animal,0,1,0,0.000002365181580888922
animal,0,1,1,0.000011721368584621004
animal,1,0,0,0.000002528364604653211
animal,1,0,1,0.000012446475272556212
animal,1,1,0,0.00001619763673782237
animal,1,1,1,0.00007589652623095529
person,0,0,0,0.06695680954193221
person,0,0,1,0.09115295666338444
person,0,1,0,0.11470148608325403
person,0,1,1,0.142980655883687
person,1,0,0,0.10375883398212551
person,1,0,1,0.12847723074119502
person,1,1,0,0.16150257221163367
person,1,1,1,0.19034614831101362
