animal,1,1,1,0.00002601280424587132
animal,1,1,0,0.000011976117905538628
animal,1,0,1,0.000020033126695452513
animal,1,0,0,0.000009541254548241508
animal,0,1,1,0.000010648562814442117
animal,0,1,0,0.000006909803944225193
animal,0,0,1,0.000011060518421472162
animal,0,0,0,0.0000064869658292543135
person,1,1,1,0.11803914733182659
person,1,1,0,0.16775591873122997
person,1,0,1,0.11642652595023095
person,1,0,0,0.15204983841718486
person,0,1,1,0.09509434093789722
person,0,1,0,0.1284196211759164
person,0,0,1,0.09674571271677725
person,0,0,0,0.12536622558453236
