animal,1,1,1,0.00005957721767096293
animal,1,1,0,0.000031796021876825104
animal,1,0,1,0.00004439444773688014
animal,1,0,0,0.00003178941145818851
animal,0,1,1,0.000003826315539217244
animal,0,1,0,0.0000029879176369075092
animal,0,0,1,0.00000357001252695669
animal,0,0,0,0.0000027621792114537586
person,1,1,1,0.12716180451814027
person,1,1,0,0.12190487180666199
person,1,0,1,0.13037946130320816
person,1,0,0,0.11660183782539667
person,0,1,1,0.1147946482500638
person,0,1,0,0.11543673598888007
person,0,0,1,0.13766333166813496
person,0,0,0,0.1358766051158567
