animal,1,1,1,0.00000327521019561725
animal,1,1,0,0.0000016167365725844394
animal,1,0,1,0.0000017449980259652344
animal,1,0,0,0.0000012845074155386107
animal,0,1,1,8.609429247884587e-7
animal,0,1,0,6.224642097543124e-7
animal,0,0,1,6.482264970988923e-7
animal,0,0,0,4.607095167129065e-7
person,1,1,1,0.18850540051701717
person,1,1,0,0.14594285617108746
person,1,0,1,0.12521302955059047
person,1,0,0,0.14143355377152525
person,0,1,1,0.1241439391103556
person,0,1,0,0.09715562478631075
person,0,0,1,0.09190718711528457
person,0,0,0,0.08568789518247079
