animal,1,1,1,0.000002314993089978782
animal,1,1,0,0.0000015601391333757289
animal,1,0,1,9.82039032121513e-7
animal,1,0,0,7.807327240093091e-7
animal,0,1,1,0.0000016686356677685063
animal,0,1,0,0.0000013344028070508
animal,0,0,1,9.036115273219302e-7
animal,0,0,0,5.763486120622095e-7
person,1,1,1,0.1254074859182727
person,1,1,0,0.12706117159496555
person,1,0,1,0.08954826536651116
person,1,0,0,0.09346937619149312
person,0,1,1,0.13493667356303105
person,0,1,0,0.13171862339805285
person,0,0,1,0.14450871292353012
person,0,0,0,0.1533395701415498
