whale,1,1,1,0.004617113593633552
whale,1,1,0,0.001682519830941082
whale,1,0,1,0.0023668950971100456
whale,1,0,0,0.0013501551031314999
whale,0,1,1,0.0009429020481453236
whale,0,1,0,0.00037449195642874845
whale,0,0,1,0.0004857975723614937
whale,0,0,0,0.0001957606102274241
person,1,1,1,0.17462775226092014
person,1,1,0,0.1276156592908204
person,1,0,1,0.15133750187180137
person,1,0,0,0.1335217156613311
person,0,1,1,0.1506559831910399
person,0,1,0,0.08936805771284793
person,0,0,1,0.09170297974876016
person,0,0,0,0.06915471445049982
