eagle,1,1,1,0.00022974794234531667
eagle,1,1,0,0.00008540709630138834
eagle,1,0,1,0.00010811978494484142
eagle,1,0,0,0.00006477157376987977
eagle,0,1,1,0.00015063435943687707
eagle,0,1,0,0.000052033062016872555
eagle,0,0,1,0.00006753233886753922
eagle,0,0,0,0.00003687210782335858
horse,1,1,1,0.0002359870139460428
horse,1,1,0,0.00012773525795150951
horse,1,0,1,0.00014102486208134455
horse,1,0,0,0.00010016845789020967
horse,0,1,1,0.00009751346648661518
horse,0,1,0,0.00005127811992883928
horse,0,0,1,0.00005232391315429189
horse,0,0,0,0.00003277496571089027
peacock,1,1,1,0.00015537359925589438
peacock,1,1,0,0.00009147469342914088
peacock,1,0,1,0.00010354048350981976
peacock,1,0,0,0.00006250789258399931
peacock,0,1,1,0.0001428028761977722
peacock,0,1,0,0.0000731015232344062
peacock,0,0,1,0.00008008093527598312
peacock,0,0,0,0.00004725862431894072
hippo,1,1,1,0.00021327780422908212
hippo,1,1,0,0.00013542758529935955
hippo,1,0,1,0.0002586043103058735
hippo,1,0,0,0.00015128364454475778
hippo,0,1,1,0.00004405401845591064
hippo,0,1,0,0.00003351763497541789
hippo,0,0,1,0.00003603406228198117
hippo,0,0,0,0.00002670465568641414
gazelle,1,1,1,0.00020282721074063026
gazelle,1,1,0,0.00010895411935257477
gazelle,1,0,1,0.00010848444047584648
gazelle,1,0,0,0.00007905661398758031
gazelle,0,1,1,0.000129959739556406
gazelle,0,1,0,0.00006540671186646945
gazelle,0,0,1,0.000054724550939976894
gazelle,0,0,0,0.000044133536186701524
swan,1,1,1,0.00017880670955260615
swan,1,1,0,0.00008643715203162686
swan,1,0,1,0.00010267804832735508
swan,1,0,0,0.00006334285280078204
swan,0,1,1,0.00014911729371149633
swan,0,1,0,0.00007169906160778445
swan,0,0,1,0.00006950658086285937
swan,0,0,0,0.00004448391654551807
deer,1,1,1,0.0001916637587757127
deer,1,1,0,0.00011472198667310737
deer,1,0,1,0.00010871829774244886
deer,1,0,0,0.00007846311572722226
deer,0,1,1,0.00012137462361504385
deer,0,1,0,0.0000664343962030653
deer,0,0,1,0.00006384682218391081
deer,0,0,0,0.00004448493422210312
rhino,1,1,1,0.0002490636013659659
rhino,1,1,0,0.00012536368430112748
rhino,1,0,1,0.00024835993734994704
rhino,1,0,0,0.00013962782435007548
rhino,0,1,1,0.0000451259319537102
rhino,0,1,0,0.00002926500320200048
rhino,0,0,1,0.00003807494961163042
rhino,0,0,0,0.000027844192122532045
person,1,1,1,0.16236978235589666
person,1,1,0,0.1338818198201698
person,1,0,1,0.1520886012211909
person,1,0,0,0.15584502290481064
person,0,1,1,0.12558534403365118
person,0,1,0,0.08938428827953109
person,0,0,1,0.08566844178429912
person,0,0,0,0.08422190386928685
lion,1,1,1,0.0003608324466779541
lion,1,1,0,0.00009368704566661316
lion,1,0,1,0.00013926033845612464
lion,1,0,0,0.0000724700338973248
lion,0,1,1,0.00008987511155523399
lion,0,1,0,0.00003754911982476056
lion,0,0,1,0.00005078470782518461
lion,0,0,0,0.000028206475094518777
giraffe,1,1,1,0.00028143669799161127
giraffe,1,1,0,0.0001460186449386078
giraffe,1,0,1,0.00022354597353059144
giraffe,1,0,0,0.0001343753500620963
giraffe,0,1,1,0.00004375609700493012
giraffe,0,1,0,0.000027248718696941956
giraffe,0,0,1,0.000031820471394417746
giraffe,0,0,0,0.000025719768833090924
elephant,1,1,1,0.0002813949321666647
elephant,1,1,0,0.0001425264486860784
elephant,1,0,1,0.00023085486357428913
elephant,1,0,0,0.00012292176876120087
elephant,0,1,1,0.00004531304050374119
elephant,0,1,0,0.00002755288220165611
elephant,0,0,1,0.00003407772839101075
elephant,0,0,0,0.000026650435794410314
cheetah,1,1,1,0.0002459862987124634
cheetah,1,1,0,0.0000912993968552991
cheetah,1,0,1,0.00010548693682365831
cheetah,1,0,0,0.00006633778105112705
cheetah,0,1,1,0.00013976251517371492
cheetah,0,1,0,0.000060131250827538546
cheetah,0,0,1,0.000058483342112126845
cheetah,0,0,0,0.00003568007403793864
whale,1,1,1,0.0003302319977141663
whale,1,1,0,0.00013577958529889457
whale,1,0,1,0.00018297247497227863
whale,1,0,0,0.0001212219715206027
whale,0,1,1,0.00006046106633049914
whale,0,1,0,0.0000288123053638889
whale,0,0,1,0.00003490996455734422
whale,0,0,0,0.00001833940409723057
