1,ant,small,large,1,mouse;hamster
1,ant,strong,weak,2,ox;gorilla
1,ant,busy,idle,3,bee;beaver
2,bat,scary,unalarming,1,snake;bear
2,bat,blind,sighted,2,mole;mouse
2,bat,nocturnal,diurnal,3,owl;snake
3,bear,scary,unalarming,1,snake;shark
3,bear,big,small,2,elephant;whale
3,bear,fierce,nonviolent,3,tiger;lion
4,bee,busy,idle,1,beaver;ant
4,bee,small,large,2,mouse;hamster
4,bee,angry,unangry,3,bull;lion
5,bird,free,unfree,1,eagle;horse
5,bird,graceful,awkward,2,swan;gazelle
5,bird,small,large,3,mouse;hamster
6,buffalo,big,small,1,elephant;bear
6,buffalo,strong,weak,2,ox;gorilla
6,buffalo,wild,tame,3,lion;boar
7,cat,independent,dependent,1,eagle;cheetah
7,cat,lazy,fast,2,sloth;dog
7,cat,soft,hard,3,kitten;rabbit
8,cow,fat,thin,1,pig;hippo
8,cow,dumb,smart,2,dog;ox
8,cow,lazy,fast,3,sloth;cat
9,dog,loyal,disloyal,1,cat;eagle
9,dog,friendly,unfriendly,2,cat;dolphin
9,dog,happy,unhappy,3,cat;dolphin
10,dolphin,smart,stupid,1,cat;dog
10,dolphin,friendly,unfriendly,2,dog;cat
10,dolphin,playful,unplayful,3,dog;kitten
11,duck,loud,quiet,1,dog;elephant
11,duck,cute,unattractive,2,puppy;kitten
11,duck,quacking,non-quacking,3,donkey
12,elephant,huge,small,1,whale;giraffe
12,elephant,smart,stupid,2,dolphin;cat
12,elephant,heavy,light,3,hippo;rhino
13,fish,scaly,smooth,1,lizard;snake
13,fish,wet,dry,2,seal;dolphin
13,fish,smelly,fragrant,3,skunk;pig
14,fox,sly,artless,1,snake;cat
14,fox,smart,stupid,2,dolphin;cat
14,fox,pretty,ugly,3,peacock;cat
15,frog,slimy,nonslippery,1,slug;snake
15,frog,noisy,quiet,2,bird;dog
15,frog,jumpy,relaxed,3,kangaroo;rabbit
16,goat,funny,humorless,1,monkey;hyena
16,goat,hungry,full,2,hippo;lion
16,goat,loud,quiet,3,dog;elephant
17,goose,loud,quiet,1,dog;elephant
17,goose,mean,nice,2,cat;lion
17,goose,annoying,agreeable,3,dog;cat
18,horse,fast,slow,1,cheetah;gazelle
18,horse,strong,weak,2,ox;gorilla
18,horse,beautiful,ugly,3,peacock;lion
19,kangaroo,jumpy,relaxed,1,frog;rabbit
19,kangaroo,bouncy,inelastic,2,rabbit;frog
19,kangaroo,cute,unattractive,3,puppy;kitten
20,lion,ferocious,nonviolent,1,tiger;bear
20,lion,scary,unalarming,2,snake;bear
20,lion,strong,weak,3,ox;gorilla
21,monkey,funny,humorless,1,hyena;parrot
21,monkey,smart,stupid,2,dolphin;cat
21,monkey,playful,unplayful,3,dog;kitten
22,owl,wise,foolish,1,elephant;dolphin
22,owl,quiet,loud,2,mouse;cat
22,owl,nocturnal,diurnal,3,bat;snake
23,ox,strong,weak,1,gorilla;lion
23,ox,big,small,2,elephant;bear
23,ox,slow,fast,3,turtle;sloth
24,penguin,cold,hot,1,polar bear;snake
24,penguin,cute,unattractive,2,puppy;kitten
24,penguin,funny,humorless,3,monkey;hyena
25,pig,dirty,clean,1,rat;dog
25,pig,fat,thin,2,hippo;cat
25,pig,smelly,fragrant,3,skunk;baboon
26,rabbit,fast,slow,1,cheetah;gazelle
26,rabbit,furry,hairless,2,bear;cat
26,rabbit,cute,unattractive,3,puppy;kitten
27,shark,scary,unalarming,1,snake;bear
27,shark,dangerous,safe,2,lion;bear
27,shark,mean,nice,3,cat;lion
28,sheep,wooly,hairless,1,mammoth;lamb
28,sheep,fluffy,hard,2,cat;rabbit
28,sheep,dumb,smart,3,dog;ox
29,tiger,striped,unpatterned,1,zebra;bass
29,tiger,fierce,nonviolent,2,lion;wolf
29,tiger,scary,unalarming,3,snake;bear
30,whale,large,small,1,elephant;hippo
30,whale,graceful,awkward,2,swan;gazelle
30,whale,majestic,inferior,3,lion;horse
31,wolf,scary,unalarming,1,snake;bear
31,wolf,mean,nice,2,cat;lion
31,wolf,angry,unangry,3,bull;lion
32,zebra,striped,unpatterned,1,tiger;bass
32,zebra,exotic,native,2,bird;peacock
32,zebra,fast,slow,3,cheetah;gazelle
