animal,0,0,0,5.073059371867465e-7
animal,0,0,1,0.0000028096944213419772
animal,0,1,0,0.000002809694421341977
animal,0,1,1,0.000014360660375747886
animal,1,0,0,0.000002809694421341977
animal,1,0,1,0.000014360660375747886
animal,1,1,0,0.000014360660375747886
animal,1,1,1,0.00006993017226451148
person,0,0,0,0.07925862603016033
person,0,0,1,0.10974271296483737
person,0,1,0,0.10974271296483737
person,0,1,1,0.14022679989951442
person,1,0,0,0.10974271296483737
person,1,0,1,0.14022679989951442
person,1,1,0,0.14022679989951442
person,1,1,1,0.17071088683419144
