animal,0,0,0,1.2909587989198688e-8
animal,0,0,1,3.7229897946378285e-8
animal,0,1,0,7.091905035380021e-8
animal,0,1,1,1.9390788804519258e-7
animal,1,0,0,0.000022632367817888587
animal,1,0,1,0.000053512503312926634
animal,1,1,0,0.00009243826041285792
animal,1,1,1,0.00021850385458141485
person,0,0,0,0.04302765676799918
person,0,0,1,0.05318024993797653
person,0,1,0,0.059093298707304
person,0,1,1,0.06924589187728135
person,1,0,0,0.1904890958005621
person,1,0,1,0.19302724409305644
person,1,1,0,0.19450550628538832
person,1,1,1,0.19704365457788264
