animal,0,0,0,3.7199283064619766e-7
animal,0,0,1,0.0000052748048144147935
animal,0,1,0,0.0000010865402103766652
animal,0,1,1,0.000014274890350121027
animal,1,0,0,0.000002080854195999872
animal,1,0,1,0.000026435165118394916
animal,1,1,0,0.000005729554212808519
animal,1,1,1,0.00006955010174220086
person,0,0,0,0.07749075653398611
person,0,0,1,0.12208975310030906
person,0,1,0,0.09700281753175242
person,0,1,1,0.14160181409807537
person,1,0,0,0.10836698492605587
person,1,0,1,0.15296598149237883
person,1,1,0,0.12787904592382218
person,1,1,1,0.17247804249014514
