animal,0,0,0,5.073059371867453e-7
animal,0,0,1,0.00000214629434963623
animal,0,1,0,0.00000214629434963623
animal,0,1,1,0.00000905345980210192
animal,1,0,0,0.000004136494564753464
animal,1,0,1,0.000017014260662570857
animal,1,1,0,0.000017014260662570857
animal,1,1,1,0.00006993017226451143
person,0,0,0,0.07925862603016025
person,0,0,1,0.08383123907036182
person,0,1,0,0.08383123907036182
person,0,1,1,0.08840385211056337
person,1,0,0,0.1615656607537884
person,1,0,1,0.1661382737939899
person,1,1,0,0.1661382737939899
person,1,1,1,0.17071088683419144
