cheetah,cheetah,man,1,1,goal-f1,0.1228161792623861
cheetah,cheetah,man,1,1,goal-f2,0.11476528423436631
cheetah,cheetah,man,1,1,goal-all,0.12676859288333314
cheetah,cheetah,man,1,0,goal-f1,0.10363454718242435
cheetah,cheetah,man,1,0,goal-f2,0.0732594200851592
cheetah,cheetah,man,1,0,goal-all,0.09590202636699474
cheetah,cheetah,man,0,1,goal-f1,0.040100486873846236
cheetah,cheetah,man,0,1,goal-f2,0.07015861654433896
cheetah,cheetah,man,0,1,goal-all,0.04742369593918977
cheetah,cheetah,man,0,0,goal-f1,0.0613157698878823
cheetah,cheetah,man,0,0,goal-f2,0.08115355048766201
cheetah,cheetah,man,0,0,goal-all,0.051363831925210574
cheetah,cheetah,cat,1,1,goal-f1,0.0004991542426378685
cheetah,cheetah,cat,1,1,goal-f2,0.00046643348520669496
cheetah,cheetah,cat,1,1,goal-all,0.0005152177941943825
cheetah,cheetah,cat,1,0,goal-f1,0.00014227387272601992
cheetah,cheetah,cat,1,0,goal-f2,0.00010057361847522625
cheetah,cheetah,cat,1,0,goal-all,0.0001316583423622966
cheetah,cheetah,cat,0,1,goal-f1,0.00006422207096186033
cheetah,cheetah,cat,0,1,goal-f2,0.00011236102106369066
cheetah,cheetah,cat,0,1,goal-all,0.00007595039869370566
cheetah,cheetah,cat,0,0,goal-f1,0.000042410318508238456
cheetah,cheetah,cat,0,0,goal-f2,0.000056131529140863675
cheetah,cheetah,cat,0,0,goal-all,0.000035526855093477564
cheetah,cheetah,cheetah,1,1,goal-f1,0.00048292999830664205
cheetah,cheetah,cheetah,1,1,goal-f2,0.00045127277899238466
cheetah,cheetah,cheetah,1,1,goal-all,0.0004984714287169898
cheetah,cheetah,cheetah,1,0,goal-f1,0.00018674181991245302
cheetah,cheetah,cheetah,1,0,goal-f2,0.00013200807842921405
cheetah,cheetah,cheetah,1,0,goal-all,0.00017280838700959645
cheetah,cheetah,cheetah,0,1,goal-f1,0.00005094470195141985
