elephant,turtle,man,1,1,goal-f1,0.03609176375619211
elephant,turtle,man,1,1,goal-f2,0.23977445992265642
elephant,turtle,man,1,1,goal-all,0.07202933833510666
elephant,turtle,man,1,0,goal-f1,0.035764438530631784
elephant,turtle,man,1,0,goal-f2,0.0035055642405718217
elephant,turtle,man,1,0,goal-all,0.0013917399435635811
elephant,turtle,man,0,1,goal-f1,0.09964467490917737
elephant,turtle,man,0,1,goal-f2,0.1653961691099216
elephant,turtle,man,0,1,goal-all,0.20365460279565523
elephant,turtle,man,0,0,goal-f1,0.12384845370804085
elephant,turtle,man,0,0,goal-f2,0.003033008612247307
elephant,turtle,man,0,0,goal-all,0.0025719987566269315
elephant,turtle,armadillo,1,1,goal-f1,0.00007265914569822696
elephant,turtle,armadillo,1,1,goal-f2,0.00048270867381051605
elephant,turtle,armadillo,1,1,goal-all,0.000145007881132977
elephant,turtle,armadillo,1,0,goal-f1,0.000008589182031602118
elephant,turtle,armadillo,1,0,goal-f2,8.418957663758019e-7
elephant,turtle,armadillo,1,0,goal-all,3.3424004981039785e-7
elephant,turtle,armadillo,0,1,goal-f1,0.0006386552268501921
elephant,turtle,armadillo,0,1,goal-f2,0.0010600780021544425
elephant,turtle,armadillo,0,1,goal-all,0.0013052887840328121
elephant,turtle,armadillo,0,0,goal-f1,0.00006866406176867064
elephant,turtle,armadillo,0,0,goal-f2,0.0000016815606853453812
elephant,turtle,armadillo,0,0,goal-all,0.000001425967593509886
elephant,turtle,elephant,1,1,goal-f1,0.00015993940381967245
elephant,turtle,elephant,1,1,goal-f2,0.0010625522329768134
elephant,turtle,elephant,1,1,goal-all,0.0003191955236287368
elephant,turtle,elephant,1,0,goal-f1,0.00006187561299862378
elephant,turtle,elephant,1,0,goal-f2,0.000006064933358471614
elephant,turtle,elephant,1,0,goal-all,0.000002407832072322641
elephant,turtle,elephant,0,1,goal-f1,0.00008780285056722674
elephant,turtle,elephant,0,1,goal-f2,0.00014574040342834902
elephant,turtle,elephant,0,1,goal-all,0.0001794521852060148
elephant,turtle,elephant,0,0,goal-f1,0.000056908469024310226
elephant,turtle,elephant,0,0,goal-f2,0.0000013936700176122994
elephant,turtle,elephant,0,0,goal-all,0.0000011818355997977654
elephant,turtle,hippo,1,1,goal-f1,0.00013539460035532773
elephant,turtle,hippo,1,1,goal-f2,0.0008994896286018423
elephant,turtle,hippo,1,1,goal-all,0.0002702107756112994
elephant,turtle,hippo,1,0,goal-f1,0.000045672937495681264
elephant,turtle,hippo,1,0,goal-f2,0.000004476777017192649
elephant,turtle,hippo,1,0,goal-all,0.00000177731998779122
elephant,turtle,hippo,0,1,goal-f1,0.00019116990099541344
elephant,turtle,hippo,0,1,goal-f2,0.000317315193236204
